,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,14.04,775,237,5000,773,773,9614.0,88.31323063211558,24.539556546962753
1,0.0,775,237,5000,773,773,9614.0,88.31428857334014,24.539556546962757
2,186.804,902,0,5000,899,899,9614.0,88.31074886829411,24.53871803484242
3,151.189,902,0,5000,899,899,9614.0,88.31180680513552,24.53871803484242
4,62.6,775,237,5000,773,773,9614.0,88.31286474197692,24.538718034842415
5,28.976,775,237,5000,773,773,9614.0,88.31392267881836,24.538718034842418
6,48.228,902,0,5000,899,899,9614.0,88.31038300367175,24.537879524850545
7,101.434,902,0,5000,899,899,9614.0,88.3114409361302,24.537879524850545
8,13.277,611,402,5000,609,609,9614.0,88.31461473350558,24.537879524850542
9,99.542,746,155,5000,744,744,9614.0,88.31107508387444,24.537041016987033
10,135.124,746,155,5000,744,744,9614.0,88.31213301195017,24.537041016987033
11,64.293,611,402,5000,609,609,9614.0,88.3142488681016,24.537041016987036
12,17.359,392,559,5000,390,390,9614.0,88.31494094314039,24.536202511251805
13,27.151,392,559,5000,390,390,9614.0,88.31457510685277,24.535364007644755
14,115.076,1907,2078,5000,1909,1907,9614.0,88.33325175602981,24.534525506165803
15,78.1,1907,2078,5000,1909,1907,9614.0,88.33430967095848,24.534525506165807
16,144.584,1907,2078,5000,1909,1907,9614.0,88.33288587436407,24.533687006814862
17,96.057,1907,2078,5000,1909,1907,9614.0,88.3339437849108,24.533687006814862
18,18.853,125,296,5000,127,125,9614.0,88.31559351081009,24.532848509591815
19,11.65,125,296,5000,127,125,9614.0,88.31665141697505,24.532848509591823
20,75.18,171,0,5000,169,169,9614.0,88.3131119291842,24.532010014496603
21,66.981,1,170,5000,1,0,9614.0,88.3141698309676,24.532010014496596
22,62.135,76,247,5000,78,76,9614.0,88.31522773275104,24.532010014496603
23,2.556,125,296,5000,127,125,9614.0,88.31628563453447,24.5320100144966
24,43.846,0,0,5000,1725,0,9614.0,88.31499352858323,24.5169174665346
25,56.127,0,0,5000,1725,0,9614.0,88.3160513515331,24.5169174665346
26,84.241,0,0,5000,1725,0,9614.0,88.31462804235589,24.51607901185045
27,60.476,0,0,5000,1725,0,9614.0,88.31568586092801,24.51607901185045
28,16.762,2012,2012,3516,3516,724,9614.0,88.31155275624013,24.499310364500573
29,74.516,2012,2012,3516,3516,724,9614.0,88.31261048729965,24.49931036450057
30,38.669,2012,2012,3516,3516,724,9614.0,88.3111876038958,24.49847195444267
31,84.739,2012,2012,3516,3516,724,9614.0,88.31224533058179,24.498471954442675
32,157.595,2738,2738,2793,2793,1,9614.0,88.31286279011898,24.49260314350553
33,144.916,2739,2739,2794,2794,2,9614.0,88.31392048619588,24.492603143505526
34,69.57,2736,2736,2792,2792,0,9614.0,88.31249775408779,24.49176475043744
35,136.85,2739,2739,2794,2794,2,9614.0,88.31355544579279,24.49176475043744
36,129.116,3268,3268,3324,3324,532,9614.0,88.31669113928473,24.48924958397268
37,27.184,3268,3268,3324,3324,532,9614.0,88.31774881787514,24.489249583972683
38,36.577,2335,2335,2335,2335,456,9614.0,88.3131531256305,24.48841119939729
39,107.276,2335,2335,2335,2335,456,9614.0,88.3142107998498,24.488411199397287
40,169.113,3363,3363,3418,3418,626,9614.0,88.31632614828838,24.48841119939729
41,102.895,3363,3363,3418,3418,626,9614.0,88.31738382250767,24.48841119939729
42,1.826,3472,3472,3528,3528,736,9614.0,88.31844149672699,24.48841119939729
43,10.422,3472,3472,3528,3528,736,9614.0,88.31807651371103,24.487572816944855
44,113.815,0,0,0,0,100,9614.0,88.32274200194963,24.4691289399107
45,103.924,0,0,0,0,100,9614.0,88.32379957568837,24.469128939910696
46,120.055,13,8,4,4,25,9614.0,88.3234349203804,24.468290606260673
47,131.838,20,25,20,20,4,9614.0,88.32449248975279,24.468290606260677
48,102.43,157,162,0,157,162,9614.0,88.32412784679082,24.467452274731396
49,102.231,157,162,0,157,162,9614.0,88.3251854117971,24.467452274731393
50,94.696,157,162,0,157,162,9614.0,88.32482078118102,24.46661394532277
51,26.022,0,0,1140,0,0,9614.0,88.33105754979046,24.45906907605926
52,129.15,0,0,1140,0,0,9614.0,88.33211507114655,24.45906907605926
53,78.997,495,495,1325,495,495,9614.0,88.32715602300985,24.457392461764574
54,109.832,495,495,1325,495,495,9614.0,88.32821353563831,24.45739246176457
55,128.718,495,495,1325,495,495,9614.0,88.32679156671392,24.456554157796596
56,127.59,495,495,1325,495,495,9614.0,88.32784907497886,24.45655415779659
