,POP_2015,community_space,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
150,31.197,4862,4732,493,2452,7673.0,78.75246863258545,23.863561501100982
151,37.85,4819,4689,450,2494,7673.0,78.75352310129891,23.86356150110098
152,65.36,4897,4768,239,2676,7673.0,78.75457757001242,23.863561501100982
153,10.474,4884,4754,203,2662,7673.0,78.75563203872589,23.863561501100982
154,38.524,4917,4787,178,2695,7673.0,78.75668650743938,23.863561501100982
155,58.393,4832,4702,260,2777,7673.0,78.75774097615287,23.863561501100982
156,0.0,5000,5000,1562,4435,7673.0,78.78199375656314,23.863561501100982
157,0.0,5000,5000,1499,4372,7673.0,78.78304822527662,23.863561501100985
158,7.102,5000,5000,1462,4335,7673.0,78.7841026939901,23.863561501100985
159,106.312,5000,5000,1382,4255,7673.0,78.7851571627036,23.863561501100982
160,72.732,5000,5000,1020,1856,7673.0,78.79570184983848,23.86356150110098
161,201.52,5000,5000,847,1684,7673.0,78.79675631855197,23.863561501100982
162,150.32,5000,5000,792,1628,7673.0,78.79781078726549,23.863561501100985
163,176.212,5000,5000,728,1564,7673.0,78.79886525597897,23.863561501100985
164,121.415,5000,5000,145,1106,7673.0,78.79991972469246,23.863561501100982
165,171.852,5000,5000,85,1046,7673.0,78.80097419340593,23.86356150110098
166,136.384,5000,5000,141,945,7673.0,78.80202866211941,23.863561501100985
167,181.696,5000,5000,225,908,7673.0,78.8030831308329,23.863561501100982
168,178.19,5000,5000,298,797,7673.0,78.80413759954641,23.863561501100982
169,182.55,5000,5000,389,682,7673.0,78.8051920682599,23.863561501100985
170,221.838,5000,5000,497,624,7673.0,78.80624653697336,23.86356150110098
171,187.135,5000,5000,591,486,7673.0,78.80730100568687,23.863561501100985
172,164.3,5000,5000,721,322,7673.0,78.80835547440036,23.863561501100982
173,61.989,5000,5000,762,364,7673.0,78.80940994311385,23.86356150110098
174,228.581,5000,5000,1937,3799,7673.0,78.71630142329431,23.862724676944058
175,85.184,5000,5000,1795,3480,7673.0,78.72368267472548,23.862724676944058
176,22.116,5000,5000,1816,3172,7673.0,78.72473713921566,23.86272467694406
177,0.0,5000,5000,1816,3172,7673.0,78.72579160370583,23.862724676944058
178,0.0,5000,5000,1836,2857,7673.0,78.72684606819598,23.862724676944058
179,14.699,5000,5000,1783,2805,7673.0,78.72790053268616,23.862724676944058
180,65.001,5000,5000,1772,2624,7673.0,78.72895499717634,23.862724676944058
181,146.049,5000,5000,1648,2499,7673.0,78.7300094616665,23.862724676944058
182,53.673,5000,5000,1658,2509,7673.0,78.73106392615666,23.862724676944058
183,2.742,5000,5000,1766,2618,7673.0,78.73211839064683,23.862724676944055
184,0.0,5000,5000,1172,1873,7673.0,78.73739071309768,23.86272467694406
185,47.02,5000,5000,1650,2216,7673.0,78.74160857105835,23.862724676944058
186,96.557,5000,5000,1575,2141,7673.0,78.74266303554852,23.862724676944055
187,120.966,5000,5000,1621,2186,7673.0,78.7437175000387,23.862724676944058
188,103.165,5000,5000,1346,1911,7673.0,78.74477196452884,23.862724676944055
189,154.635,5000,5000,1364,1930,7673.0,78.74582642901902,23.862724676944058
190,32.41,5000,5000,1364,1930,7673.0,78.74688089350919,23.862724676944055
191,23.105,5000,5000,983,2167,7673.0,78.74898982248952,23.862724676944058
192,16.812,5000,4987,748,2196,7673.0,78.7500442869797,23.862724676944055
193,24.139,5000,4883,644,2300,7673.0,78.75109875146987,23.862724676944058
194,169.379,4834,4704,465,2510,7673.0,78.75215321596004,23.86272467694406
195,66.709,4819,4689,450,2494,7673.0,78.75320768045019,23.862724676944058
196,40.727,4751,4621,286,2529,7673.0,78.75426214494038,23.862724676944058
197,64.506,4864,4734,172,2642,7673.0,78.75531660943052,23.862724676944055
198,65.495,4856,4726,116,2634,7673.0,78.7563710739207,23.862724676944058
199,18.925,4811,4681,239,2756,7673.0,78.75742553841087,23.862724676944058
200,9.035,5000,5000,1313,4186,7673.0,78.78378715066506,23.862724676944055
201,102.94,5000,5000,1300,4173,7673.0,78.78484161515524,23.862724676944058
202,28.275,5000,5000,1244,4117,7673.0,78.78589607964541,23.86272467694406
203,13.171,5000,5000,1442,4062,7673.0,78.78905947311591,23.862724676944058
204,25.263,5000,5000,1442,4062,7673.0,78.7901139376061,23.862724676944055
205,154.635,5000,5000,841,1678,7673.0,78.7964407245471,23.862724676944058
206,220.894,5000,5000,765,1601,7673.0,78.79749518903726,23.862724676944058
207,172.975,5000,5000,699,1535,7673.0,78.79854965352743,23.862724676944058
208,157.242,5000,5000,406,1242,7673.0,78.79960411801758,23.862724676944055
209,113.729,5000,5000,225,1061,7673.0,78.80065858250777,23.862724676944055
210,157.647,5000,5000,308,1117,7673.0,78.80171304699792,23.86272467694406
211,148.117,5000,5000,347,1010,7673.0,78.8027675114881,23.86272467694406
212,195.137,5000,5000,375,946,7673.0,78.80382197597828,23.862724676944058
213,250.158,5000,5000,438,799,7673.0,78.80487644046843,23.862724676944055
214,223.052,5000,5000,568,691,7673.0,78.80593090495861,23.86272467694406
215,175.448,5000,5000,614,685,7673.0,78.80698536944877,23.862724676944058
216,169.649,5000,5000,766,377,7673.0,78.80803983393893,23.862724676944058
217,7.013,5000,5000,797,419,7673.0,78.80909429842909,23.862724676944058
218,31.107,5000,5000,1937,3799,7673.0,78.71598616485531,23.86188785484215
219,50.841,5000,5000,1803,3575,7673.0,78.72231292645756,23.861887854842152
220,67.878,5000,5000,1679,3451,7673.0,78.7233673867246,23.86188785484215
221,25.668,5000,5000,1777,3211,7673.0,78.72442184699163,23.861887854842152
222,0.36,5000,5000,1816,3172,7673.0,78.72547630725869,23.86188785484215
223,0.539,5000,5000,1643,2737,7673.0,78.72758522779276,23.86188785484215
224,100.423,5000,5000,1645,2696,7673.0,78.72863968805983,23.861887854842152
225,52.234,5000,5000,1718,2593,7673.0,78.72969414832686,23.861887854842152
226,5.979,5000,5000,1591,2443,7673.0,78.7307486085939,23.86188785484215
227,91.747,5000,5000,1472,2324,7673.0,78.732857529128,23.86188785484215
228,16.632,5000,5000,1463,2315,7673.0,78.73391198939503,23.861887854842152
229,65.765,5000,5000,1621,2186,7673.0,78.74234767153136,23.86188785484215
230,81.004,5000,5000,1348,1914,7673.0,78.74340213179842,23.86188785484215
231,76.149,5000,5000,1222,1787,7673.0,78.74445659206546,23.86188785484215
232,90.893,5000,5000,1273,1839,7673.0,78.7455110523325,23.86188785484215
233,87.477,5000,5000,1245,1899,7673.0,78.74656551259953,23.86188785484215
234,61.0,5000,5000,1035,1909,7673.0,78.74761997286659,23.86188785484215
235,79.88,5000,5000,880,2064,7673.0,78.74867443313363,23.86188785484215
236,95.388,5000,4987,748,2196,7673.0,78.74972889340067,23.861887854842152
237,76.284,5000,4987,748,2196,7673.0,78.75078335366771,23.86188785484215
238,146.858,4753,4623,458,2495,7673.0,78.75183781393477,23.861887854842152
239,154.59,4729,4599,433,2470,7673.0,78.75289227420177,23.86188785484215
240,8.541,4572,4442,203,2313,7673.0,78.75394673446884,23.86188785484215
241,32.995,4572,4442,203,2313,7673.0,78.75500119473587,23.861887854842152
242,47.02,4739,4609,0,2517,7673.0,78.75605565500291,23.86188785484215
243,74.98,5000,5000,1222,4095,7673.0,78.78452608221306,23.86188785484215
244,153.646,5000,5000,1206,4079,7673.0,78.7855805424801,23.86188785484215
245,55.426,5000,5000,1278,3898,7673.0,78.78663500274716,23.86188785484215
246,56.55,5000,5000,1278,3898,7673.0,78.78768946301419,23.86188785484215
247,130.81,5000,5000,1329,3950,7673.0,78.78874392328123,23.86188785484215
248,213.118,5000,5000,1441,4061,7673.0,78.78979838354826,23.86188785484215
249,58.887,5000,5000,817,1653,7673.0,78.79612514515054,23.861887854842152
250,175.448,5000,5000,728,1565,7673.0,78.79717960541757,23.86188785484215
251,53.853,5000,5000,668,1504,7673.0,78.79823406568461,23.861887854842152
252,221.029,5000,5000,504,1341,7673.0,78.79928852595165,23.861887854842152
253,153.511,5000,5000,359,1196,7673.0,78.80034298621871,23.86188785484215
254,150.499,5000,5000,421,1257,7673.0,78.80139744648577,23.86188785484215
255,201.52,5000,5000,414,1095,7673.0,78.8024519067528,23.86188785484215
256,166.098,5000,5000,487,1084,7673.0,78.80350636701982,23.86188785484215
257,186.281,5000,5000,549,933,7673.0,78.80456082728686,23.86188785484215
258,116.74,5000,5000,650,820,7673.0,78.80561528755392,23.86188785484215
259,95.928,5000,5000,682,722,7673.0,78.80666974782096,23.86188785484215
260,21.442,5000,5000,790,468,7673.0,78.807724208088,23.86188785484215
261,5.619,5000,5000,790,468,7673.0,78.80877866835503,23.86188785484215
262,107.435,5000,5000,1470,3332,7673.0,78.72199765727396,23.861051034795167
263,55.696,5000,5000,1565,3392,7673.0,78.72305211331809,23.86105103479517
264,107.615,5000,5000,1664,3324,7673.0,78.7241065693622,23.86105103479517
265,86.443,5000,5000,1478,2915,7673.0,78.72621548145042,23.861051034795167
266,84.465,5000,5000,1515,2845,7673.0,78.72726993749454,23.86105103479517
267,111.211,5000,5000,1617,2711,7673.0,78.72832439353866,23.86105103479517
268,7.777,5000,5000,1718,2593,7673.0,78.72937884958276,23.861051034795167
269,0.0,5000,5000,1417,2268,7673.0,78.73043330562686,23.861051034795167
270,2.068,5000,5000,1344,2195,7673.0,78.73148776167098,23.86105103479516
271,99.524,5000,5000,1416,2267,7673.0,78.73254221771508,23.861051034795167
272,107.3,5000,5000,1461,2312,7673.0,78.73359667375921,23.861051034795164
273,19.689,5000,5000,1140,1705,7673.0,78.74414123420034,23.861051034795167
274,30.477,5000,5000,1137,1703,7673.0,78.74519569024443,23.861051034795167
275,113.279,5000,5000,1126,1867,7673.0,78.74625014628855,23.861051034795167
276,119.797,5000,5000,1216,1957,7673.0,78.74730460233268,23.861051034795164
277,59.202,4882,4752,788,2003,7673.0,78.75046797046501,23.86105103479517
278,72.598,4812,4682,718,2074,7673.0,78.75152242650911,23.861051034795167
279,103.839,4741,4611,445,2483,7673.0,78.75257688255324,23.86105103479517
280,46.57,4572,4442,203,2313,7673.0,78.75363133859736,23.86105103479517
281,32.995,4588,4458,150,2366,7673.0,78.75468579464147,23.86105103479517
282,5.035,5000,5000,1124,3997,7673.0,78.78421056387661,23.86105103479517
283,115.257,5000,5000,1094,3967,7673.0,78.78526501992071,23.86105103479517
284,135.71,5000,5000,1196,3876,7673.0,78.78631947596483,23.86105103479517
285,214.601,5000,5000,1250,3870,7673.0,78.78737393200895,23.86105103479517
286,188.349,5000,5000,1269,3889,7673.0,78.78842838805306,23.86105103479517
287,180.123,5000,5000,1383,4003,7673.0,78.78948284409715,23.86105103479517
288,89.095,5000,5000,1445,4065,7673.0,78.79053730014127,23.861051034795167
289,59.606,5000,5000,1564,4184,7673.0,78.7915917561854,23.861051034795164
290,17.351,5000,5000,1564,4184,7673.0,78.7926462122295,23.861051034795164
291,144.026,5000,5000,1369,2279,7673.0,78.79370066827363,23.861051034795167
292,57.044,5000,5000,1013,1849,7673.0,78.79475512431772,23.861051034795167
293,89.455,5000,5000,979,1815,7673.0,78.79580958036183,23.861051034795167
294,165.693,5000,5000,786,1622,7673.0,78.79686403640595,23.86105103479517
295,187.855,5000,5000,694,1530,7673.0,78.79791849245007,23.861051034795164
296,135.755,5000,5000,502,1338,7673.0,78.79897294849418,23.861051034795164
297,116.021,5000,5000,435,1271,7673.0,78.8000274045383,23.86105103479517
298,123.169,5000,5000,451,1287,7673.0,78.80108186058241,23.86105103479517
299,175.807,5000,5000,463,1204,7673.0,78.8021363166265,23.86105103479517
300,113.863,5000,5000,577,1063,7673.0,78.80319077267062,23.86105103479517
301,114.852,5000,5000,615,1004,7673.0,78.80424522871473,23.86105103479517
302,152.522,5000,5000,790,917,7673.0,78.80529968475885,23.86105103479517
303,182.505,5000,5000,780,860,7673.0,78.80635414080295,23.861051034795167
304,3.866,5000,5000,831,887,7673.0,78.80740859684707,23.861051034795164
305,71.024,5000,5000,1388,3251,7673.0,78.72062795086272,23.86021421680302
306,131.44,5000,5000,1448,3310,7673.0,78.72168240268411,23.86021421680302
307,47.424,5000,5000,1503,3365,7673.0,78.72273685450548,23.86021421680302
308,0.989,5000,5000,1409,3092,7673.0,78.72484575814822,23.860214216803016
309,1.483,5000,5000,1446,2946,7673.0,78.72590020996962,23.86021421680302
310,24.769,5000,5000,1430,2880,7673.0,78.72695466179097,23.860214216803016
311,49.582,5000,5000,1561,2910,7673.0,78.72800911361237,23.860214216803012
312,0.0,5000,5000,1509,2360,7673.0,78.73011801725512,23.86021421680302
313,32.995,5000,5000,1445,2297,7673.0,78.73117246907651,23.86021421680302
314,211.994,5000,5000,1420,2271,7673.0,78.73222692089789,23.86021421680302
315,85.948,5000,5000,1392,2244,7673.0,78.73328137271925,23.86021421680302
316,25.443,5000,5000,1368,2219,7673.0,78.73433582454064,23.86021421680302
317,110.987,5000,5000,1230,1971,7673.0,78.74698924639715,23.860214216803016
318,79.925,5000,4921,957,1746,7673.0,78.74804369821854,23.86021421680302
319,164.345,5000,4905,941,1831,7673.0,78.74909815003991,23.860214216803012
320,96.018,4900,4770,806,1939,7673.0,78.7501526018613,23.86021421680302
321,91.387,4783,4653,689,2060,7673.0,78.75120705368268,23.86021421680302
322,72.508,4677,4547,583,2133,7673.0,78.75226150550405,23.860214216803016
323,32.365,4532,4402,438,2265,7673.0,78.75331595732544,23.860214216803012
324,38.973,4468,4338,374,2209,7673.0,78.7543704091468,23.86021421680302
325,1.573,4342,4212,396,2316,7673.0,78.75647931278958,23.86021421680302
326,80.554,5000,5000,895,4062,7673.0,78.782840608324,23.860214216803016
327,162.232,5000,5000,932,3805,7673.0,78.78494951196676,23.86021421680302
328,171.132,5000,5000,1123,3776,7673.0,78.78600396378813,23.860214216803016
329,216.084,5000,5000,1151,3771,7673.0,78.78705841560952,23.86021421680302
330,167.491,5000,5000,1115,3735,7673.0,78.78811286743088,23.860214216803016
331,218.871,5000,5000,1303,3923,7673.0,78.78916731925227,23.860214216803012
332,199.048,5000,5000,1361,3981,7673.0,78.79022177107365,23.860214216803016
333,121.101,5000,5000,1478,4099,7673.0,78.79127622289504,23.86021421680302
334,77.857,5000,5000,1483,4104,7673.0,78.7923306747164,23.86021421680302
335,77.183,5000,5000,1369,2279,7673.0,78.79338512653779,23.86021421680302
336,53.358,5000,5000,853,1689,7673.0,78.79654848200191,23.860214216803016
337,197.16,5000,5000,755,1591,7673.0,78.7976029338233,23.860214216803016
338,150.365,5000,5000,568,1404,7673.0,78.79865738564466,23.860214216803012
339,162.996,5000,5000,606,1443,7673.0,78.79971183746603,23.860214216803012
340,115.437,5000,5000,580,1371,7673.0,78.80076628928741,23.86021421680302
341,213.927,5000,5000,555,1307,7673.0,78.80182074110878,23.86021421680302
342,187.36,5000,5000,628,1192,7673.0,78.80287519293017,23.860214216803016
343,27.69,5000,5000,597,1138,7673.0,78.80392964475158,23.86021421680302
344,97.501,5000,5000,839,986,7673.0,78.80498409657295,23.86021421680302
345,154.725,5000,5000,849,908,7673.0,78.80603854839431,23.860214216803016
346,15.508,5000,5000,831,887,7673.0,78.80709300021569,23.86021421680302
347,89.32,5000,5000,1334,3197,7673.0,78.72136716268747,23.85937740086561
348,7.642,5000,5000,1216,3078,7673.0,78.7224216102863,23.85937740086561
349,21.847,5000,5000,1409,3092,7673.0,78.72453050548398,23.859377400865608
350,143.981,5000,5000,1441,3123,7673.0,78.72558495308283,23.859377400865615
351,52.234,5000,5000,1318,2994,7673.0,78.72663940068166,23.85937740086561
352,31.197,5000,5000,1304,3040,7673.0,78.7276938482805,23.85937740086561
353,0.0,5000,5000,1540,2391,7673.0,78.72980274347817,23.85937740086561
354,62.573,5000,5000,1262,2113,7673.0,78.730857191077,23.85937740086561
355,153.286,5000,5000,1206,2057,7673.0,78.73191163867584,23.85937740086561
356,44.278,5000,5000,1102,1953,7673.0,78.7329660862747,23.859377400865615
357,138.677,5000,5000,632,1333,7673.0,78.73929277186772,23.85937740086561
358,31.916,5000,5000,828,1394,7673.0,78.74245611466425,23.85937740086561
359,21.127,5000,5000,828,1394,7673.0,78.74351056226308,23.85937740086561
360,21.487,5000,4993,1029,1678,7673.0,78.74772835265841,23.85937740086561
361,125.506,5000,4884,920,1804,7673.0,78.74878280025727,23.859377400865615
