,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,36.746,312,2201,330,169,1349,7193.0,75.28579412181581,21.24892947960843
1,0.115,312,2201,330,169,1349,7193.0,75.28683627675831,21.24892947960843
2,178.424,750,1688,510,218,836,7193.0,75.29308920641316,21.248929479608435
3,220.247,750,1688,510,218,836,7193.0,75.29413136135561,21.248929479608435
4,276.376,969,1488,729,0,636,7193.0,75.29517351629808,21.24892947960843
5,280.933,969,1488,729,0,636,7193.0,75.29621567124056,21.248929479608435
6,315.891,1051,1545,811,71,693,7193.0,75.29725782618304,21.248929479608435
7,305.796,1138,1607,898,133,755,7193.0,75.29829998112552,21.248929479608435
8,0.865,143,2032,161,0,1180,7193.0,75.28657339890678,21.248098668902166
9,257.051,969,1488,729,0,636,7193.0,75.29491060933557,21.24809866890217
10,233.053,1010,1517,770,35,665,7193.0,75.29595276063917,21.248098668902166
11,267.146,1004,1473,764,0,621,7193.0,75.29699491194276,21.24809866890217
12,274.414,1138,1607,898,133,755,7193.0,75.29803706324637,21.248098668902166
13,183.731,2149,2359,1909,1069,1766,7193.0,75.30950072758596,21.24809866890217
14,184.077,0,2086,215,183,1234,7193.0,75.28526838623861,21.24726785997941
15,206.979,90,2067,196,52,1215,7193.0,75.28631053390353,21.24726785997941
16,6.115,140,1955,84,76,1103,7193.0,75.28735268156841,21.247267859979406
17,243.725,880,1349,640,0,497,7193.0,75.29568986288761,21.24726785997941
18,292.701,895,1364,655,51,512,7193.0,75.2967320105525,21.24726785997941
19,232.072,1220,1689,980,441,837,7193.0,75.29985845354723,21.24726785997941
20,171.732,1229,1698,989,450,846,7193.0,75.30090060121212,21.24726785997941
21,259.993,1286,1754,1045,506,903,7193.0,75.30194274887701,21.24726785997941
22,69.108,2149,2359,1909,1069,1766,7193.0,75.30923778253131,21.24726785997941
23,160.253,88,1998,127,256,1146,7193.0,75.28500553772174,21.24643705284009
24,256.878,114,1980,109,124,1129,7193.0,75.28604768174812,21.24643705284009
25,167.867,215,1871,0,161,1019,7193.0,75.2870898257745,21.24643705284009
26,264.608,742,1210,501,0,359,7193.0,75.29542697798554,21.246437052840093
27,285.49,895,1364,655,51,512,7193.0,75.29646912201193,21.24643705284009
28,179.751,88,1998,127,256,1146,7193.0,75.28474270205221,21.245606247484115
29,170.636,215,1871,0,161,1019,7193.0,75.28578484244024,21.24560624748412
30,276.203,215,1871,0,161,1019,7193.0,75.28682698282827,21.245606247484115
31,285.548,742,1210,501,0,359,7193.0,75.29516410593257,21.245606247484115
32,287.855,742,1210,501,0,359,7193.0,75.29620624632065,21.245606247484115
33,122.757,17,1436,257,17,584,7193.0,75.28969056297903,21.24477544391141
34,101.995,8,1427,248,8,575,7193.0,75.2907326997289,21.24477544391141
35,163.426,240,1178,0,240,326,7193.0,75.29281697322865,21.24477544391141
36,250.359,798,1267,558,569,415,7193.0,75.29802765697802,21.244775443911415
37,214.305,240,1178,0,240,326,7193.0,75.29255413414883,21.243944642121885
38,198.499,474,943,234,245,91,7193.0,75.29463840037259,21.243944642121885
39,276.953,474,943,234,245,91,7193.0,75.29568053348447,21.24394464212189
40,155.926,868,1337,628,544,485,7193.0,75.29776479970826,21.243944642121885
41,204.498,868,1337,628,544,485,7193.0,75.29880693282014,21.243944642121885
42,150.619,506,911,266,213,60,7193.0,75.2943755668648,21.243113842115463
43,122.163,536,881,296,183,30,7193.0,75.2954176963389,21.243113842115466
44,101.235,566,851,326,153,0,7193.0,75.29515487204114,21.242283043892055
45,165.578,698,698,480,0,153,7193.0,75.29489206059085,21.24145224745158
46,145.455,1139,1139,921,244,594,7193.0,75.29906054938682,21.24145224745158
47,235.591,1289,1289,1253,0,927,7193.0,75.30218691598381,21.24145224745158
48,94.964,1139,1139,921,244,594,7193.0,75.29879773623456,21.24062145279395
49,235.418,1289,1289,1253,0,927,7193.0,75.3019240919197,21.240621452793945
50,264.146,1289,1289,1253,0,927,7193.0,75.30296621048143,21.24062145279395
51,204.671,918,918,1165,0,839,7193.0,75.29957705085434,21.239790659919084
52,145.312,945,945,1192,27,866,7193.0,75.2993142597597,21.238959868826903
53,256.012,1258,1258,1505,339,1178,7193.0,75.30139848233509,21.238959868826903
54,306.776,1258,1258,1505,339,1178,7193.0,75.30244059362278,21.238959868826903
55,211.998,972,972,1219,54,893,7193.0,75.29905148151192,21.238129079517325
56,215.863,1258,1258,1505,339,1178,7193.0,75.30113569681383,21.23812907951732
57,139.255,1258,1258,1505,339,1178,7193.0,75.30217780446482,21.238129079517325
58,153.677,1126,1126,1373,207,1046,7193.0,75.2987887161107,21.237298291990257
59,172.079,1126,1126,1373,207,1046,7193.0,75.29983082012508,21.237298291990257
60,192.615,1408,1408,1655,489,1328,7193.0,75.3019150281539,21.237298291990257
61,39.746,0,0,1178,698,851,7193.0,75.29018916053158,21.236467506245624
62,145.543,0,0,1178,698,851,7193.0,75.29123126090958,21.236467506245624
