,POP_2015,active_living,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
96,114.76,3470,2838,0,1264,8788.0,84.90778592649207,26.66215058384504
97,102.493,3716,3085,246,1510,8788.0,84.9088555837157,26.662150583845037
98,196.715,3804,3173,334,1599,8788.0,84.90992524093933,26.662150583845033
99,229.678,3826,3195,315,1620,8788.0,84.91099489816297,26.662150583845037
100,129.341,3867,3541,362,1966,8788.0,84.9120645553866,26.66215058384504
101,106.608,3679,3521,305,1947,8788.0,84.91313421261023,26.662150583845037
102,85.992,3640,3512,267,1985,8788.0,84.91420386983387,26.662150583845037
103,139.649,3796,3668,243,2332,8788.0,84.91634318428116,26.662150583845037
104,182.645,3855,3726,281,2390,8788.0,84.91741284150478,26.66215058384504
105,172.533,3942,3813,219,2477,8788.0,84.91848249872842,26.66215058384504
106,206.475,4042,3924,153,2588,8788.0,84.91955215595208,26.662150583845033
107,183.899,4081,4069,183,2733,8788.0,84.92062181317573,26.66215058384504
108,183.82,4010,4080,231,2804,8788.0,84.92169147039934,26.66215058384504
109,73.45,4006,4076,251,2838,8788.0,84.92276112762299,26.662150583845033
110,86.149,4101,4171,437,3061,8788.0,84.92383078484661,26.662150583845037
111,67.963,4234,4304,320,3403,8788.0,84.92703975651753,26.662150583845033
112,69.256,4358,4428,444,3527,8788.0,84.92810941374115,26.662150583845033
113,197.264,3726,2856,1142,1304,8788.0,84.89883883275652,26.66130640176872
114,173.983,3761,2868,1189,1322,8788.0,84.89990848506855,26.66130640176871
115,153.523,3385,2515,1038,963,8788.0,84.90204778969262,26.66130640176871
116,172.219,3376,2506,1030,955,8788.0,84.90311744200467,26.661306401768716
117,141.569,3258,2496,912,922,8788.0,84.9041870943167,26.661306401768712
118,42.29,3289,2657,180,1083,8788.0,84.90632639894079,26.661306401768716
119,80.936,3794,3162,324,1588,8788.0,84.90846570356487,26.661306401768716
120,182.331,3904,3273,434,1698,8788.0,84.9095353558769,26.661306401768712
121,139.335,3906,3274,436,1700,8788.0,84.91060500818892,26.661306401768716
122,18.186,3867,3541,362,1966,8788.0,84.91167466050096,26.66130640176871
123,97.319,3867,3541,362,1966,8788.0,84.91274431281302,26.661306401768716
124,152.857,3583,3454,209,2043,8788.0,84.91381396512506,26.661306401768716
125,122.56,3472,3343,98,2007,8788.0,84.91488361743711,26.66130640176872
126,125.774,3646,3517,92,2181,8788.0,84.91595326974915,26.66130640176872
127,136.787,3666,3538,75,2201,8788.0,84.9170229220612,26.661306401768716
128,225.719,3834,3705,209,2369,8788.0,84.91809257437322,26.66130640176871
129,228.619,3919,3791,117,2455,8788.0,84.91916222668527,26.661306401768716
130,220.389,3932,3895,13,2559,8788.0,84.92023187899731,26.66130640176871
131,188.014,3966,4036,211,2872,8788.0,84.92130153130935,26.661306401768716
132,166.497,3984,4054,251,2905,8788.0,84.92237118362138,26.661306401768712
133,111.821,3886,3956,230,3001,8788.0,84.92344083593342,26.661306401768716
134,51.658,4195,4265,281,3365,8788.0,84.92664979286955,26.661306401768712
135,56.361,4234,4304,320,3403,8788.0,84.92771944518157,26.661306401768712
136,24.496,4161,4632,648,3731,8788.0,84.9287890974936,26.661306401768716
137,0.0,4161,4632,648,3731,8788.0,84.92985874980565,26.66130640176871
138,189.033,3694,2779,1278,1238,8788.0,84.89844901417221,26.6604622220613
139,150.466,3750,2835,1278,1294,8788.0,84.89951866157288,26.660462222061305
140,143.137,3511,2596,1282,1044,8788.0,84.90058830897355,26.660462222061305
141,107.941,3468,2556,1242,1004,8788.0,84.9016579563742,26.660462222061295
142,74.978,3325,2444,1075,892,8788.0,84.90272760377485,26.6604622220613
143,106.334,3180,2418,990,844,8788.0,84.90379725117552,26.6604622220613
144,131.183,3139,2377,951,803,8788.0,84.90486689857619,26.660462222061305
145,101.905,3104,2473,365,898,8788.0,84.90593654597684,26.660462222061305
146,69.021,3906,3274,436,1700,8788.0,84.90914548817882,26.6604622220613
147,13.522,3906,3274,436,1700,8788.0,84.91021513557949,26.660462222061305
148,87.325,3374,3246,411,1910,8788.0,84.91235443038079,26.6604622220613
149,160.696,3389,3261,329,1925,8788.0,84.91342407778146,26.6604622220613
150,167.829,3427,3299,143,1962,8788.0,84.91449372518214,26.6604622220613
151,136.16,3571,3443,11,2106,8788.0,84.9155633725828,26.6604622220613
152,195.265,3601,3472,0,2136,8788.0,84.91663301998345,26.660462222061298
153,185.192,3774,3645,183,2309,8788.0,84.9177026673841,26.6604622220613
154,193.658,3842,3713,156,2377,8788.0,84.91877231478477,26.660462222061305
155,254.683,3835,3905,18,2633,8788.0,84.91984196218542,26.660462222061295
156,197.146,3866,3936,111,2870,8788.0,84.92091160958608,26.6604622220613
157,216.548,3890,3960,185,2950,8788.0,84.92198125698675,26.6604622220613
158,110.371,3827,3897,170,2986,8788.0,84.92305090438742,26.660462222061305
159,40.723,4094,4164,180,3263,8788.0,84.92412055178808,26.6604622220613
160,152.387,4094,4164,180,3263,8788.0,84.92519019918873,26.6604622220613
161,90.538,4084,4154,170,3253,8788.0,84.9262598465894,26.6604622220613
162,199.537,4160,4230,247,3330,8788.0,84.92732949399007,26.6604622220613
163,17.99,4161,4632,648,3731,8788.0,84.92839914139074,26.660462222061305
164,0.0,4161,4632,648,3731,8788.0,84.92946878879138,26.660462222061298
165,158.893,3535,2620,1437,1079,8788.0,84.89805921294945,26.659618044722706
166,63.494,3416,2501,1581,949,8788.0,84.89912885543896,26.659618044722702
167,147.174,3526,2611,1691,1060,8788.0,84.90019849792847,26.659618044722706
168,61.143,3468,2553,1244,1002,8788.0,84.90126814041795,26.659618044722706
169,33.001,3139,2377,951,803,8788.0,84.90340742539696,26.659618044722702
170,110.057,3069,2307,881,733,8788.0,84.90447706788646,26.659618044722706
171,191.463,3018,2386,451,812,8788.0,84.90554671037597,26.659618044722706
172,110.527,3320,3192,391,1856,8788.0,84.91196456531297,26.659618044722706
173,241.749,3282,3154,358,1818,8788.0,84.91303420780247,26.659618044722702
174,150.427,3244,3116,326,1780,8788.0,84.914103850292,26.659618044722706
175,182.958,3590,3462,64,2126,8788.0,84.91517349278148,26.659618044722706
176,156.189,3590,3462,64,2126,8788.0,84.91624313527097,26.659618044722702
177,208.826,3740,3612,106,2275,8788.0,84.91731277776047,26.659618044722706
178,215.058,3763,3745,60,2409,8788.0,84.91838242024997,26.659618044722706
179,218.586,3732,3802,121,2565,8788.0,84.91945206273947,26.659618044722702
180,184.291,3769,3839,75,2711,8788.0,84.92052170522896,26.659618044722702
181,227.13,3754,3824,0,2758,8788.0,84.92159134771849,26.659618044722706
182,114.368,3780,3850,123,2939,8788.0,84.92266099020799,26.659618044722706
183,125.343,3886,3956,279,3055,8788.0,84.92373063269747,26.659618044722706
184,172.846,4016,4086,102,3185,8788.0,84.92480027518698,26.659618044722706
185,136.787,3975,4045,62,3145,8788.0,84.9258699176765,26.659618044722706
186,107.392,3416,2501,1581,949,8788.0,84.8987390666662,26.658773869752824
187,179.548,3343,2428,1500,877,8788.0,84.89980870424475,26.65877386975282
188,104.962,3320,2405,1393,853,8788.0,84.9008783418233,26.65877386975282
189,2.508,3451,2536,1430,985,8788.0,84.90194797940185,26.65877386975282
190,10.896,3113,2198,948,647,8788.0,84.9030176169804,26.65877386975282
191,208.042,2927,2295,542,721,8788.0,84.90515689213753,26.65877386975282
192,180.567,3001,2466,675,892,8788.0,84.90622652971611,26.65877386975282
193,187.074,3022,2522,844,947,8788.0,84.90729616729466,26.65877386975282
194,173.473,2938,2658,909,1124,8788.0,84.90836580487321,26.658773869752824
195,109.822,2935,2655,894,1159,8788.0,84.90943544245178,26.658773869752828
196,144.352,2930,2650,792,1216,8788.0,84.91050508003033,26.65877386975282
197,57.106,3067,2849,593,1416,8788.0,84.91157471760889,26.658773869752817
198,133.142,3162,3033,409,1697,8788.0,84.91264435518747,26.658773869752828
199,148.938,3315,3187,336,1851,8788.0,84.91371399276602,26.65877386975282
200,183.193,3392,3263,259,1927,8788.0,84.91478363034457,26.65877386975282
201,179.431,3540,3411,124,2075,8788.0,84.91585326792314,26.658773869752817
202,188.21,3604,3475,60,2139,8788.0,84.9169229055017,26.65877386975282
203,234.185,3693,3689,27,2353,8788.0,84.91799254308027,26.65877386975282
204,184.918,3692,3762,150,2536,8788.0,84.91906218065881,26.658773869752824
205,193.462,3794,3864,162,2674,8788.0,84.92013181823738,26.65877386975282
206,165.909,3650,3720,9,2809,8788.0,84.92120145581593,26.65877386975282
207,148.271,3717,3787,104,2886,8788.0,84.92227109339449,26.658773869752817
208,102.845,3852,3922,244,3021,8788.0,84.92334073097307,26.658773869752824
209,161.911,3828,3898,85,2997,8788.0,84.92441036855159,26.65877386975282
210,188.72,3913,3983,0,3083,8788.0,84.92548000613019,26.65877386975282
211,144.626,3286,2372,1451,831,8788.0,84.89834929525394,26.657929697151552
212,172.062,3253,2338,1417,797,8788.0,84.89941892792176,26.657929697151552
213,192.247,3158,2243,1323,692,8788.0,84.90048856058961,26.657929697151555
214,70.353,3451,2536,1430,985,8788.0,84.90155819325743,26.657929697151552
215,26.456,3057,2142,898,591,8788.0,84.90262782592528,26.65792969715155
216,33.001,3057,2142,892,591,8788.0,84.90369745859311,26.657929697151552
217,90.068,2894,2132,705,558,8788.0,84.90476709126096,26.657929697151555
218,181.155,2829,2197,640,623,8788.0,84.90583672392879,26.657929697151555
219,173.983,2905,2412,810,838,8788.0,84.90690635659661,26.657929697151552
220,170.181,2931,2549,902,975,8788.0,84.90797598926446,26.65792969715155
221,155.483,2831,2551,802,1099,8788.0,84.9090456219323,26.657929697151552
222,175.315,2963,2683,759,1250,8788.0,84.91011525460013,26.65792969715155
223,183.037,3060,2833,609,1399,8788.0,84.91118488726796,26.657929697151552
224,54.205,2974,2845,499,1525,8788.0,84.91225451993581,26.657929697151552
225,21.478,3280,3152,371,1815,8788.0,84.91332415260364,26.65792969715155
226,123.814,3331,3202,331,1866,8788.0,84.91439378527149,26.657929697151552
227,222.466,3421,3292,251,1956,8788.0,84.91546341793932,26.657929697151552
228,139.531,3591,3536,0,2199,8788.0,84.91653305060716,26.657929697151552
229,186.172,3568,3584,77,2248,8788.0,84.91760268327499,26.657929697151552
230,199.459,3547,3617,173,2467,8788.0,84.91867231594284,26.65792969715155
231,182.018,3501,3571,235,2525,8788.0,84.91974194861068,26.657929697151552
232,191.267,3541,3611,159,2710,8788.0,84.92081158127849,26.65792969715155
233,156.306,3705,3775,116,2875,8788.0,84.92188121394632,26.65792969715155
234,185.819,3673,3743,177,2842,8788.0,84.92295084661417,26.657929697151552
235,188.798,3733,3803,187,2902,8788.0,84.924020479282,26.65792969715155
236,47.425,3830,3900,278,3000,8788.0,84.92509011194986,26.657929697151552
237,128.714,3355,2305,1520,916,8788.0,84.89795954120156,26.657085526918802
238,188.876,3194,2279,1359,738,8788.0,84.8990291689589,26.657085526918802
239,184.016,3147,2232,1312,691,8788.0,84.90009879671625,26.6570855269188
240,121.659,3055,2140,1220,589,8788.0,84.90116842447355,26.657085526918802
241,78.506,2978,2063,1143,512,8788.0,84.90223805223089,26.657085526918802
242,75.331,3051,2136,898,585,8788.0,84.90330767998823,26.6570855269188
243,144.352,2925,2101,736,527,8788.0,84.90437730774556,26.6570855269188
244,149.8,2760,2266,709,692,8788.0,84.90544693550291,26.6570855269188
245,88.108,2902,2409,843,835,8788.0,84.90651656326023,26.6570855269188
246,31.63,2706,2426,677,1200,8788.0,84.90758619101759,26.657085526918806
247,143.059,2739,2459,711,1174,8788.0,84.9086558187749,26.6570855269188
248,142.471,2769,2489,740,1144,8788.0,84.90972544653224,26.6570855269188
249,111.546,2857,2728,382,1601,8788.0,84.91079507428955,26.657085526918802
250,83.17,2876,2748,402,1606,8788.0,84.9118647020469,26.6570855269188
251,0.745,2860,2732,386,1604,8788.0,84.91293432980424,26.657085526918806
252,76.781,3429,3300,251,1964,8788.0,84.9150735853189,26.6570855269188
253,160.461,3565,3437,114,2101,8788.0,84.91614321307621,26.657085526918802
254,164.302,3494,3530,96,2193,8788.0,84.91721284083356,26.6570855269188
255,189.112,3481,3551,214,2401,8788.0,84.9182824685909,26.657085526918802
256,185.231,3444,3514,280,2570,8788.0,84.91935209634823,26.657085526918802
257,250.921,3418,3488,229,2587,8788.0,84.92042172410558,26.6570855269188
258,257.701,3545,3615,244,2714,8788.0,84.9214913518629,26.657085526918802
259,171.004,3578,3648,247,2747,8788.0,84.92256097962023,26.6570855269188
260,108.803,3701,3771,316,2870,8788.0,84.92363060737756,26.657085526918802
261,93.439,3858,3928,306,3027,8788.0,84.92470023513492,26.6570855269188
262,119.699,3894,4147,662,3246,8788.0,84.92683949064958,26.6570855269188
263,108.96,3894,4147,662,3246,8788.0,84.9279091184069,26.657085526918802
264,167.751,3371,2271,1536,949,8788.0,84.89756980450849,26.656241359054466
265,178.294,3183,2220,1348,727,8788.0,84.89863942735555,26.65624135905447
266,153.876,3109,2170,1274,653,8788.0,84.89970905020259,26.65624135905446
267,151.289,3049,2134,1214,588,8788.0,84.90077867304964,26.65624135905447
268,141.06,2945,2030,1110,479,8788.0,84.9018482958967,26.65624135905446
269,131.183,2848,1933,1012,381,8788.0,84.90291791874375,26.656241359054462
270,131.3,2785,1883,950,308,8788.0,84.90398754159078,26.656241359054466
271,139.492,2785,1883,950,308,8788.0,84.90505716443784,26.656241359054462
272,129.497,2648,2161,679,804,8788.0,84.90612678728489,26.656241359054466
273,20.459,2706,2426,677,1200,8788.0,84.90719641013193,26.65624135905447
274,75.174,2637,2356,608,1229,8788.0,84.90826603297897,26.656241359054462
275,133.064,2710,2581,253,1454,8788.0,84.90933565582603,26.65624135905446
276,103.277,2734,2605,277,1478,8788.0,84.91040527867307,26.656241359054466
277,268.205,2804,2675,329,1548,8788.0,84.91147490152012,26.656241359054466
278,110.292,2793,2665,319,1537,8788.0,84.91254452436716,26.65624135905446
279,133.73,3344,3415,186,2355,8788.0,84.91789263860242,26.65624135905447
280,214.98,3335,3405,177,2448,8788.0,84.91896226144948,26.65624135905447
281,244.885,3328,3398,253,2497,8788.0,84.92003188429649,26.65624135905446
282,254.409,3243,3313,174,2412,8788.0,84.92110150714356,26.656241359054466
283,168.104,3439,3509,383,2608,8788.0,84.9221711299906,26.65624135905446
284,150.976,3475,3545,428,2644,8788.0,84.92324075283764,26.656241359054466
285,113.82,3598,3668,400,2767,8788.0,84.9243103756847,26.656241359054466
286,162.656,3774,3844,481,2943,8788.0,84.92537999853175,26.65624135905447
287,98.926,3888,3959,695,3058,8788.0,84.9264496213788,26.65624135905447
288,117.857,3807,4058,593,3157,8788.0,84.92751924422586,26.656241359054466
289,152.269,3114,2083,1278,664,8788.0,84.89931932104808,26.65539719355845
290,166.144,2955,2040,1120,499,8788.0,84.90038893898503,26.65539719355845
291,130.438,2905,1990,1070,449,8788.0,84.90145855692202,26.655397193558446
292,174.022,2841,1926,1005,374,8788.0,84.902528174859,26.655397193558446
293,132.359,2785,1883,950,308,8788.0,84.903597792796,26.65539719355845
294,162.891,2756,1853,920,278,8788.0,84.90466741073297,26.65539719355845
295,140.589,2510,2024,541,897,8788.0,84.90573702866995,26.655397193558446
296,116.015,2596,2118,573,991,8788.0,84.90680664660694,26.655397193558453
297,96.809,2505,2225,477,1098,8788.0,84.9078762645439,26.65539719355845
298,81.955,2655,2527,199,1399,8788.0,84.90894588248088,26.655397193558443
299,188.837,2676,2548,220,1420,8788.0,84.91001550041787,26.65539719355845
300,213.059,2629,2501,154,1373,8788.0,84.91108511835486,26.65539719355845
301,170.886,2692,2563,217,1436,8788.0,84.91215473629185,26.655397193558453
302,72.901,3339,3409,181,2349,8788.0,84.91750282597677,26.65539719355845
303,119.268,3245,3315,86,2395,8788.0,84.91857244391373,26.65539719355845
304,174.022,3229,3299,71,2398,8788.0,84.91964206185072,26.65539719355845
305,190.092,3198,3268,129,2367,8788.0,84.9207116797877,26.655397193558446
306,186.995,3315,3385,314,2484,8788.0,84.92178129772466,26.65539719355845
307,181.9,3404,3474,403,2573,8788.0,84.92285091566166,26.655397193558446
308,47.19,3550,3620,479,2719,8788.0,84.92392053359865,26.65539719355845
309,117.739,3673,3743,543,2842,8788.0,84.92499015153562,26.655397193558446
310,122.286,3739,3809,606,2908,8788.0,84.92605976947259,26.655397193558446
311,163.557,3688,3940,475,3039,8788.0,84.9271293874096,26.655397193558446
312,170.808,3699,4219,467,3318,8788.0,84.92819900534657,26.65539719355845
313,226.66,3630,4308,347,3407,8788.0,84.92926862328356,26.65539719355845
314,214.716,3580,4396,297,3496,8788.0,84.93033824122053,26.655397193558443
315,182.389,3711,4520,428,3619,8788.0,84.93140785915752,26.655397193558443
316,160.226,3837,4693,554,3792,8788.0,84.9324774770945,26.655397193558443
317,163.226,3882,4783,645,3882,8788.0,84.93354709503149,26.65539719355845
318,155.818,4045,5000,885,4197,8788.0,84.93461671296845,26.655397193558446
319,103.715,3989,5000,830,4141,8788.0,84.93568633090544,26.655397193558446
320,90.98,3918,4971,759,4071,8788.0,84.93675594884243,26.655397193558443
321,167.751,3090,1991,1255,715,8788.0,84.898929609252,26.65455303043066
322,196.911,2975,1994,1140,520,8788.0,84.89999922227912,26.65455303043066
323,153.915,2896,1935,1061,440,8788.0,84.90106883530628,26.65455303043065
324,138.198,2746,1831,910,290,8788.0,84.90213844833339,26.65455303043066
325,153.602,2631,1716,795,164,8788.0,84.90320806136056,26.654553030430655
326,170.886,2581,1678,746,104,8788.0,84.9042776743877,26.65455303043066
327,128.086,2510,2024,541,897,8788.0,84.9053472874148,26.65455303043066
328,186.329,2595,2125,566,998,8788.0,84.90641690044195,26.65455303043066
329,164.655,2400,2120,372,993,8788.0,84.90748651346907,26.654553030430655
330,60.79,2396,2116,367,989,8788.0,84.90855612649621,26.65455303043065
331,143.803,2582,2454,154,1327,8788.0,84.90962573952335,26.65455303043065
332,211.805,2523,2395,49,1267,8788.0,84.91069535255048,26.654553030430655
333,164.655,2705,2577,231,1450,8788.0,84.91176496557762,26.65455303043066
334,129.066,2485,2555,228,1526,8788.0,84.91283457860474,26.654553030430655
335,93.831,2501,2571,244,1543,8788.0,84.91390419163189,26.65455303043066
336,105.863,3158,3228,0,2327,8788.0,84.91925225676755,26.65455303043066
337,158.148,3084,3154,73,2253,8788.0,84.92032186979468,26.65455303043065
338,195.971,3192,3262,208,2361,8788.0,84.92139148282182,26.654553030430655
339,215.45,3319,3389,348,2488,8788.0,84.92246109584894,26.654553030430655
340,122.011,3435,3505,489,2604,8788.0,84.9235307088761,26.65455303043065
341,106.255,3540,3683,667,2782,8788.0,84.92460032190323,26.65455303043066
342,117.465,3518,3802,781,2901,8788.0,84.92566993493035,26.654553030430655
343,154.542,3688,3940,475,3039,8788.0,84.9267395479575,26.65455303043065
344,169.632,3554,4077,341,3176,8788.0,84.92780916098462,26.654553030430655
345,156.698,3571,4127,288,3226,8788.0,84.92887877401178,26.65455303043065
346,183.308,3466,4312,183,3411,8788.0,84.92994838703889,26.65455303043065
347,191.145,3424,4280,142,3379,8788.0,84.93101800006605,26.65455303043065
348,137.94,3702,4558,420,3657,8788.0,84.93208761309316,26.65455303043065
349,175.104,3702,4558,420,3657,8788.0,84.9331572261203,26.65455303043066
350,197.696,3682,4704,523,3803,8788.0,84.93422683914743,26.654553030430648
351,214.9,3895,4948,735,4047,8788.0,84.93529645217457,26.654553030430655
352,201.798,3832,4885,673,3985,8788.0,84.93636606520171,26.65455303043065
353,126.871,2994,1895,1159,619,8788.0,84.89853991481381,26.653708869670986
354,200.204,2974,1875,1139,624,8788.0,84.89960952293133,26.653708869670986
355,176.726,2845,1823,1010,494,8788.0,84.90067913104882,26.653708869670986
356,171.749,2762,1813,927,412,8788.0,84.90174873916632,26.653708869670986
357,195.814,2628,1713,793,167,8788.0,84.90281834728383,26.653708869670986
358,185.937,2574,1671,739,104,8788.0,84.90388795540134,26.65370886967099
359,146.233,2672,1769,837,0,8788.0,84.90495756351885,26.65370886967099
360,131.692,2286,1799,317,672,8788.0,84.90602717163634,26.653708869670986
361,137.219,2396,2116,367,989,8788.0,84.90709677975386,26.653708869670986
362,61.927,2396,2116,367,989,8788.0,84.90816638787135,26.65370886967099
363,115.858,2255,2126,171,999,8788.0,84.90923599598885,26.653708869670982
364,146.704,2437,2309,37,1181,8788.0,84.91030560410636,26.65370886967099
365,192.326,2693,2763,436,1735,8788.0,84.91137521222386,26.653708869670986
