,POP_2015,active_living,community_space,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
43,114.793,1455,1635,2423,381,950,8649.0,79.44522609387056,10.671497876789156
44,157.281,1159,1339,2127,593,654,8649.0,79.44724325091975,10.671497876789159
45,132.707,1159,1339,2127,593,654,8649.0,79.44825182944437,10.671497876789159
46,15.273,1180,250,2263,838,1100,8649.0,79.4532947220674,10.671497876789159
47,76.937,1656,417,2739,1314,1576,8649.0,79.4553118791166,10.671497876789157
48,84.325,1656,417,2739,1314,1576,8649.0,79.45632045764121,10.671497876789159
49,110.009,1801,2041,2769,215,1297,8649.0,79.44106043888311,10.670683689239079
50,182.888,1636,1876,2604,297,1132,8649.0,79.4420690157402,10.670683689239082
51,108.056,1636,1876,2604,297,1132,8649.0,79.44307759259733,10.670683689239079
52,107.214,1566,1745,2533,271,1061,8649.0,79.44408616945445,10.670683689239077
53,135.884,1366,1546,2334,312,862,8649.0,79.44509474631157,10.670683689239079
54,167.233,1117,1297,2085,552,613,8649.0,79.44711190002579,10.670683689239079
55,161.836,1110,1290,2078,545,606,8649.0,79.4481204768829,10.67068368923908
56,48.918,1099,331,2182,758,1019,8649.0,79.45316336116848,10.67068368923908
57,148.286,1766,2006,2734,250,1261,8649.0,79.44092910862196,10.669869502522957
58,136.841,1636,1876,2604,297,1132,8649.0,79.44193768381172,10.669869502522955
59,130.563,1601,1841,2569,262,1097,8649.0,79.44294625900146,10.669869502522957
60,121.262,1475,1715,2443,136,971,8649.0,79.44395483419125,10.669869502522955
61,124.401,1366,1546,2334,312,862,8649.0,79.44496340938099,10.669869502522955
62,60.746,1117,1297,2085,552,613,8649.0,79.44698055976049,10.669869502522955
63,165.319,946,1126,1914,380,441,8649.0,79.44798913495026,10.669869502522959
64,121.071,946,1126,1914,380,441,8649.0,79.44899771013999,10.669869502522955
65,157.587,969,461,2052,627,889,8649.0,79.45303201089904,10.669869502522955
66,35.138,1045,537,1977,552,965,8649.0,79.45404058608878,10.669869502522955
67,39.693,1216,713,2140,715,1141,8649.0,79.45504916127854,10.669869502522959
68,77.779,1216,713,2140,715,1141,8649.0,79.4560577364683,10.669869502522955
69,63.272,1405,905,2321,900,1333,8649.0,79.45706631165804,10.669869502522955
70,148.171,1616,1856,2584,277,1112,8649.0,79.44079778898856,10.66905531664072
71,143.386,1482,1722,2450,142,977,8649.0,79.4418063625111,10.669055316640721
72,138.908,1472,1712,2440,133,968,8649.0,79.44281493603363,10.66905531664072
73,178.219,1339,1579,2307,0,835,8649.0,79.44382350955617,10.669055316640717
74,94.813,1217,1457,2185,122,712,8649.0,79.4448320830787,10.669055316640717
75,117.281,1096,1275,2063,303,591,8649.0,79.44584065660123,10.66905531664072
76,123.253,1047,1226,2014,381,542,8649.0,79.44684923012377,10.669055316640721
77,77.09,902,1081,1869,336,397,8649.0,79.44785780364627,10.66905531664072
78,129.453,982,970,1950,416,477,8649.0,79.44886637716883,10.669055316640721
79,137.262,982,970,1950,416,477,8649.0,79.44987495069134,10.669055316640717
80,89.262,953,806,2036,580,641,8649.0,79.45088352421388,10.66905531664072
81,170.601,789,642,1871,647,708,8649.0,79.45189209773643,10.669055316640721
82,165.243,789,642,1871,647,708,8649.0,79.45290067125894,10.66905531664072
83,146.172,1045,537,1977,552,965,8649.0,79.45390924478149,10.66905531664072
84,86.889,1216,713,2140,715,1141,8649.0,79.45491781830403,10.669055316640717
85,111.808,1216,713,2140,715,1141,8649.0,79.45592639182655,10.66905531664072
86,114.257,1380,930,2296,875,1354,8649.0,79.45693496534909,10.669055316640723
87,127.272,1616,1856,2584,277,1112,8649.0,79.44066647998272,10.668241131592305
88,43.674,1482,1722,2450,142,977,8649.0,79.44167505183819,10.668241131592305
89,131.367,1482,1722,2450,142,977,8649.0,79.44268362369361,10.668241131592305
90,152.42,1278,1680,2246,100,774,8649.0,79.44369219554909,10.668241131592307
91,120.458,1217,1457,2185,122,712,8649.0,79.44470076740451,10.668241131592307
92,102.851,1096,1275,2063,303,591,8649.0,79.44570933925996,10.668241131592303
93,154.831,1096,1275,2063,303,591,8649.0,79.4467179111154,10.668241131592305
94,156.133,789,642,1871,647,708,8649.0,79.45176077039262,10.668241131592305
95,147.826,789,642,1871,647,708,8649.0,79.45276934224808,10.668241131592307
96,132.86,903,687,1827,401,876,8649.0,79.45377791410351,10.668241131592307
97,132.937,1076,852,2001,575,1050,8649.0,79.45478648595896,10.668241131592309
98,171.788,1112,894,2035,609,1085,8649.0,79.45579505781441,10.668241131592307
99,189.281,1258,1046,2175,754,1232,8649.0,79.45680362966984,10.668241131592305
100,147.291,1350,1138,2083,705,1324,8649.0,79.4578122015253,10.668241131592307
101,139.482,1463,2096,2426,516,1033,8649.0,79.43952661141583,10.667426947377647
102,126.812,1463,2096,2426,516,1033,8649.0,79.44053518160432,10.667426947377646
103,51.789,1378,1918,2345,358,873,8649.0,79.44154375179282,10.667426947377647
104,100.554,1381,1841,2349,262,877,8649.0,79.44255232198131,10.667426947377647
105,118.889,1249,1709,2217,129,745,8649.0,79.4435608921698,10.667426947377647
106,127.004,1041,1581,2008,21,536,8649.0,79.44456946235829,10.667426947377646
107,136.65,1020,1560,1987,0,515,8649.0,79.44557803254679,10.667426947377649
108,79.961,660,1195,1627,94,155,8649.0,79.44759517292378,10.667426947377646
109,171.979,660,1195,1627,94,155,8649.0,79.44860374311226,10.667426947377644
110,67.942,790,1065,1758,224,285,8649.0,79.44961231330075,10.667426947377646
111,98.143,693,956,1776,333,394,8649.0,79.45062088348925,10.667426947377647
112,136.114,604,826,1687,463,524,8649.0,79.45162945367771,10.667426947377646
113,214.429,663,897,1745,391,636,8649.0,79.45263802386623,10.667426947377646
114,154.448,777,812,1702,276,751,8649.0,79.45364659405472,10.667426947377647
115,137.415,887,922,1812,386,861,8649.0,79.4546551642432,10.667426947377647
116,124.248,1021,1056,1942,517,995,8649.0,79.45566373443168,10.667426947377644
117,128.229,1021,1056,1942,517,995,8649.0,79.45667230462018,10.667426947377646
118,181.051,1235,1258,1963,586,1208,8649.0,79.45768087480867,10.667426947377644
119,166.123,1235,1258,1963,586,1208,8649.0,79.45868944499715,10.667426947377646
120,203.903,1511,1437,2171,794,1484,8649.0,79.45969801518567,10.667426947377644
121,170.984,1511,1437,2171,794,1484,8649.0,79.46070658537415,10.667426947377646
122,153.453,1463,2096,2426,516,1033,8649.0,79.43939532533153,10.666612763996673
123,140.133,1463,2096,2426,516,1033,8649.0,79.44040389385319,10.666612763996675
124,74.334,1472,1974,2440,404,967,8649.0,79.44141246237487,10.666612763996675
125,128.382,1275,1815,2243,255,770,8649.0,79.44242103089653,10.666612763996673
126,89.607,1162,1702,2130,142,658,8649.0,79.44342959941821,10.666612763996673
127,70.851,1053,1650,2021,90,549,8649.0,79.4444381679399,10.666612763996673
128,148.86,941,1481,1909,0,436,8649.0,79.44544673646158,10.666612763996673
129,153.13,660,1195,1627,94,155,8649.0,79.44746387350492,10.666612763996673
130,181.817,660,1195,1627,94,155,8649.0,79.44847244202658,10.666612763996675
131,105.951,790,1065,1758,224,285,8649.0,79.44948101054825,10.666612763996673
132,76.669,693,956,1776,333,394,8649.0,79.45048957906992,10.666612763996673
133,161.721,583,847,1666,442,503,8649.0,79.4514981475916,10.666612763996675
134,166.353,663,897,1745,391,636,8649.0,79.45250671611328,10.666612763996675
135,162.257,777,812,1702,276,751,8649.0,79.45351528463496,10.666612763996673
136,146.295,854,982,1753,327,921,8649.0,79.45452385315662,10.666612763996673
137,136.764,985,1113,1884,458,1051,8649.0,79.4555324216783,10.666612763996673
138,122.257,985,1113,1884,458,1051,8649.0,79.45654099019998,10.666612763996676
139,78.928,1153,1388,1833,456,1338,8649.0,79.45754955872164,10.666612763996673
140,133.932,1153,1388,1833,456,1338,8649.0,79.45855812724331,10.666612763996675
141,155.52,1511,1437,2171,794,1484,8649.0,79.46057526428667,10.666612763996675
142,126.123,1437,1977,2405,417,932,8649.0,79.44128118358417,10.665798581449323
143,111.922,1138,2013,2101,250,708,8649.0,79.44228975043917,10.665798581449325
144,69.626,936,1650,1903,90,431,8649.0,79.44430688414914,10.665798581449325
145,169.3,842,1643,1810,141,337,8649.0,79.44531545100413,10.665798581449325
146,135.425,728,1528,1695,130,223,8649.0,79.44632401785914,10.665798581449325
147,93.519,623,1424,1590,25,118,8649.0,79.44733258471412,10.665798581449325
148,118.506,542,1312,1510,22,38,8649.0,79.44834115156908,10.665798581449323
149,16.804,387,1043,1470,293,700,8649.0,79.45136685213407,10.665798581449323
150,118.047,427,1068,1510,252,741,8649.0,79.45237541898908,10.665798581449325
151,172.554,658,957,1557,131,896,8649.0,79.45338398584407,10.665798581449327
152,155.405,798,1038,1696,271,977,8649.0,79.45439255269905,10.665798581449323
153,126.123,930,1169,1828,403,1107,8649.0,79.45540111955407,10.665798581449325
154,161.798,933,1218,1832,406,1157,8649.0,79.45640968640903,10.665798581449323
155,104.267,1153,1388,1833,456,1338,8649.0,79.45741825326402,10.665798581449325
156,151.157,1081,1412,1761,384,1351,8649.0,79.45842682011902,10.665798581449323
157,178.869,1412,1670,1938,560,1697,8649.0,79.46044395382899,10.665798581449325
158,127.922,1412,1670,1938,560,1697,8649.0,79.46145252068399,10.665798581449323
159,155.137,1135,2011,2098,247,705,8649.0,79.44215848060898,10.66498439973553
160,84.631,861,1736,1829,190,431,8649.0,79.44417561098588,10.66498439973553
161,111.31,861,1736,1829,190,431,8649.0,79.44518417617434,10.664984399735529
162,130.372,700,1594,1668,51,288,8649.0,79.44619274136278,10.664984399735529
163,71.655,619,1538,1587,22,232,8649.0,79.44720130655121,10.664984399735527
164,143.118,465,1390,1433,100,39,8649.0,79.44820987173966,10.66498439973553
165,108.592,387,1043,1470,293,700,8649.0,79.45123556730499,10.664984399735529
166,189.97,483,1107,1566,196,797,8649.0,79.45224413249345,10.664984399735529
167,132.937,603,1012,1502,76,917,8649.0,79.45325269768188,10.664984399735529
168,159.271,570,1051,1464,38,955,8649.0,79.45426126287032,10.664984399735529
169,144.841,643,1195,1342,105,1099,8649.0,79.45526982805877,10.664984399735529
170,158.429,936,1268,1835,409,1206,8649.0,79.45627839324722,10.664984399735529
171,141.932,1081,1412,1761,384,1351,8649.0,79.45728695843565,10.664984399735529
172,145.836,985,1515,1659,281,1441,8649.0,79.45829552362409,10.664984399735529
173,152.803,1412,1670,1938,560,1697,8649.0,79.46031265400096,10.664984399735527
174,145.185,1412,1670,1938,560,1697,8649.0,79.4613212191894,10.664984399735529
175,109.243,1176,2346,2125,274,1041,8649.0,79.44001009436187,10.664170218855219
176,83.827,1176,2346,2125,274,1041,8649.0,79.4410186578839,10.664170218855224
177,127.272,992,2163,1941,90,857,8649.0,79.44202722140592,10.664170218855222
178,112.879,858,2189,1807,227,883,8649.0,79.44303578492796,10.664170218855222
179,65.722,858,2189,1807,227,883,8649.0,79.44404434844999,10.664170218855222
180,151.271,630,1616,1597,0,310,8649.0,79.44606147549405,10.664170218855224
181,90.87,585,1572,1553,44,266,8649.0,79.44707003901607,10.664170218855222
182,120.765,537,1089,1425,0,993,8649.0,79.45312142014824,10.66417021885522
183,168.113,537,1089,1425,0,993,8649.0,79.45412998367027,10.664170218855219
184,100.496,614,1225,1312,136,1095,8649.0,79.4551385471923,10.664170218855224
185,184.726,985,1515,1659,281,1441,8649.0,79.45715567423636,10.66417021885522
186,176.037,958,1545,1628,251,1438,8649.0,79.4581642377584,10.664170218855224
187,137.339,1300,1783,1825,448,1779,8649.0,79.46118992832447,10.664170218855219
188,163.788,1151,2401,2100,249,1095,8649.0,79.43987884911827,10.663356038808338
189,140.286,1121,2411,2070,219,1106,8649.0,79.44088741097403,10.663356038808335
190,143.769,907,2237,1856,5,932,8649.0,79.44189597282978,10.663356038808338
191,119.348,901,2232,1851,0,927,8649.0,79.44290453468555,10.663356038808336
192,101.167,756,2087,1705,145,781,8649.0,79.44391309654128,10.663356038808335
193,145.262,598,1929,1565,0,623,8649.0,79.44492165839704,10.663356038808338
194,123.099,413,1744,1381,0,438,8649.0,79.44693878210853,10.663356038808338
195,92.095,229,1625,1197,0,274,8649.0,79.44794734396429,10.663356038808338
196,93.741,224,1630,1197,0,280,8649.0,79.44895590582004,10.663356038808338
197,31.847,6,1437,1089,90,498,8649.0,79.44996446767577,10.663356038808336
198,113.53,99,1331,1182,42,604,8649.0,79.45097302953155,10.663356038808338
199,151.884,142,1374,1224,0,646,8649.0,79.4519815913873,10.663356038808335
200,144.688,233,1364,1316,0,737,8649.0,79.45299015324305,10.663356038808338
201,114.793,375,1252,1263,0,879,8649.0,79.45399871509879,10.663356038808338
202,155.214,471,1348,1166,96,976,8649.0,79.45500727695455,10.663356038808338
203,199.08,820,1685,1488,111,1325,8649.0,79.4580329625218,10.663356038808335
204,128.65,1304,1844,1764,387,1809,8649.0,79.46105864808904,10.663356038808338
205,75.521,1091,2422,2040,189,1116,8649.0,79.43974761450119,10.662541859594803
206,110.736,1091,2422,2040,189,1116,8649.0,79.4407561746908,10.662541859594803
207,133.702,901,2232,1851,0,927,8649.0,79.4417647348804,10.662541859594802
208,132.707,901,2232,1851,0,927,8649.0,79.44277329507003,10.662541859594803
209,31.043,756,2087,1705,145,781,8649.0,79.44378185525963,10.662541859594803
210,39.579,598,1929,1565,0,623,8649.0,79.44479041544922,10.662541859594802
211,87.999,413,1744,1381,0,438,8649.0,79.44680753582843,10.662541859594802
212,56.497,229,1625,1197,0,274,8649.0,79.44781609601803,10.662541859594803
213,136.152,270,1701,1091,0,380,8649.0,79.44882465620765,10.662541859594802
214,112.994,6,1437,1089,90,498,8649.0,79.44983321639727,10.662541859594803
215,77.703,3,1434,1086,94,501,8649.0,79.45084177658688,10.662541859594803
216,123.827,99,1331,1182,42,604,8649.0,79.45185033677647,10.662541859594802
217,119.846,233,1364,1316,0,737,8649.0,79.45285889696609,10.662541859594805
218,6.737,375,1252,1263,0,879,8649.0,79.45386745715568,10.662541859594802
219,68.861,471,1348,1166,96,976,8649.0,79.45487601734531,10.662541859594802
220,135.08,820,1685,1488,111,1325,8649.0,79.45790169791412,10.662541859594803
221,49.11,1080,2411,2029,178,1105,8649.0,79.44163350755765,10.661727681214561
222,86.966,1080,2411,2029,178,1105,8649.0,79.44264206608126,10.661727681214561
223,69.664,739,2070,1491,0,764,8649.0,79.44465918312845,10.661727681214561
224,94.621,739,2070,1491,0,764,8649.0,79.44566774165204,10.66172768121456
225,122.181,338,1770,1022,68,449,8649.0,79.44869341722284,10.661727681214561
226,134.506,338,1770,1022,68,449,8649.0,79.44970197574645,10.661727681214561
227,148.86,94,1525,994,3,557,8649.0,79.45071053427003,10.661727681214561
228,127.654,281,1513,1106,41,755,8649.0,79.45171909279364,10.661727681214563
229,152.075,322,1554,1068,0,797,8649.0,79.45272765131722,10.66172768121456
230,47.196,578,1455,1059,0,1083,8649.0,79.45474476836446,10.661727681214561
231,138.793,922,1797,1377,0,1427,8649.0,79.45777044393523,10.661727681214561
232,46.851,1080,2411,2029,178,1105,8649.0,79.44150229086135,10.660913503667537
233,36.937,1080,2411,2029,178,1105,8649.0,79.44251084771909,10.660913503667537
234,115.367,381,1812,932,159,583,8649.0,79.44856218886542,10.660913503667537
235,112.726,354,1785,905,132,610,8649.0,79.44957074572316,10.660913503667537
236,157.166,240,1672,860,18,611,8649.0,79.4505793025809,10.660913503667537
237,137.798,385,1617,1005,63,800,8649.0,79.4515878594386,10.660913503667539
238,204.285,452,1684,938,130,867,8649.0,79.45259641629633,10.660913503667539
239,184.458,583,1699,1026,243,998,8649.0,79.45360497315404,10.660913503667537
240,100.592,692,1590,936,134,1107,8649.0,79.45461353001178,10.660913503667535
241,80.306,1081,1979,964,412,1496,8649.0,79.45562208686951,10.660913503667539
242,153.645,1081,1979,964,412,1496,8649.0,79.45663064372722,10.660913503667537
243,165.204,1050,1925,1248,128,1485,8649.0,79.45763920058495,10.660913503667537
244,171.443,1073,1948,1226,150,1508,8649.0,79.45864775744269,10.660913503667537
245,24.306,648,2079,1199,426,850,8649.0,79.44742241594328,10.660099326953668
246,87.923,648,2079,1199,426,850,8649.0,79.44843097113527,10.66009932695367
247,97.76,493,1924,1044,271,695,8649.0,79.44943952632727,10.660099326953668
248,122.066,333,1764,749,111,723,8649.0,79.45044808151924,10.660099326953668
249,62.698,385,1617,1005,63,800,8649.0,79.45145663671124,10.660099326953668
250,138.755,385,1617,1005,63,800,8649.0,79.45246519190323,10.660099326953668
251,96.42,1081,1979,964,412,1496,8649.0,79.45549085747918,10.660099326953668
252,100.21,1081,1979,964,412,1496,8649.0,79.45649941267116,10.66009932695367
253,58.028,1093,1968,1206,171,1528,8649.0,79.45750796786314,10.660099326953668
254,9.646,1093,1968,1206,171,1528,8649.0,79.45851652305512,10.660099326953668
255,124.784,1137,2468,1328,117,1163,8649.0,79.4442655499267,10.659285151072892
256,122.296,1020,2351,1210,0,1045,8649.0,79.44527410345307,10.659285151072893
257,93.014,708,2139,1259,486,910,8649.0,79.44729121050581,10.659285151072893
258,125.741,708,2139,1259,486,910,8649.0,79.44829976403221,10.659285151072893
259,116.477,493,1924,1044,271,695,8649.0,79.4493083175586,10.659285151072893
260,111.54,416,1847,666,194,806,8649.0,79.45031687108498,10.659285151072893
261,64.076,533,1964,655,311,923,8649.0,79.45132542461137,10.659285151072892
262,130.793,744,1869,859,413,1158,8649.0,79.45334253166412,10.659285151072893
263,157.472,795,1818,924,362,1210,8649.0,79.45435108519052,10.659285151072893
264,135.884,908,1806,791,350,1322,8649.0,79.45535963871689,10.659285151072893
265,104.994,949,1847,832,391,1364,8649.0,79.45636819224329,10.659285151072893
266,140.018,1203,2101,1086,318,1618,8649.0,79.45737674576968,10.659285151072895
267,68.746,1192,2090,1075,329,1607,8649.0,79.45838529929604,10.659285151072893
268,20.249,1137,2468,1328,117,1163,8649.0,79.44413436011246,10.658470976025137
269,148.324,480,1911,602,258,870,8649.0,79.45018567127795,10.658470976025137
270,90.87,533,1964,655,311,923,8649.0,79.45119422313884,10.658470976025137
271,134.123,708,1941,682,386,1098,8649.0,79.45220277499976,10.658470976025136
272,129.262,838,2040,688,516,1228,8649.0,79.45321132686067,10.658470976025136
273,106.87,1011,1909,606,453,1421,8649.0,79.45421987872159,10.658470976025136
274,84.325,1011,1909,606,453,1421,8649.0,79.45522843058252,10.658470976025137
275,142.468,1181,2079,1064,340,1596,8649.0,79.45724553430433,10.658470976025137
276,76.478,1181,2079,1064,340,1596,8649.0,79.45825408616523,10.658470976025136
277,84.822,1126,2546,1015,195,1240,8649.0,79.44501173112006,10.657656801810333
278,140.783,1126,2546,1015,195,1240,8649.0,79.44602028131564,10.657656801810335
279,126.085,594,2025,488,372,983,8649.0,79.45005448209797,10.657656801810333
280,70.889,738,2169,397,516,1128,8649.0,79.45106303229355,10.657656801810331
281,127.272,770,2003,620,448,1160,8649.0,79.45207158248911,10.657656801810331
282,159.501,838,2040,688,516,1228,8649.0,79.4530801326847,10.657656801810335
283,92.286,1011,1909,606,453,1421,8649.0,79.45408868288028,10.657656801810335
284,173.549,1031,1929,606,474,1441,8649.0,79.45509723307585,10.657656801810331
285,192.802,1085,1983,639,527,1495,8649.0,79.45610578327143,10.657656801810331
286,102.468,1341,2239,1047,500,1756,8649.0,79.457114333467,10.657656801810333
287,34.449,1341,2239,1047,500,1756,8649.0,79.45812288366258,10.657656801810331
288,2.871,1126,2546,1015,195,1240,8649.0,79.44488056089298,10.656842628428416
289,90.985,1126,2546,1015,195,1240,8649.0,79.44588910942335,10.65684262842842
290,119.157,644,2075,437,422,1034,8649.0,79.44992330354488,10.656842628428416
291,129.874,738,2169,397,516,1128,8649.0,79.45093185207526,10.656842628428416
292,75.483,853,2085,537,531,1242,8649.0,79.45194040060564,10.65684262842842
293,115.329,853,2085,537,531,1242,8649.0,79.45294894913603,10.656842628428416
294,101.435,1139,2037,477,581,1549,8649.0,79.45496604619679,10.656842628428416
295,71.923,1380,2278,1009,538,1795,8649.0,79.45698314325756,10.656842628428418
296,130.181,1380,2278,1009,538,1795,8649.0,79.45799169178792,10.656842628428418
297,99.368,1351,2771,789,420,1466,8649.0,79.44575794815731,10.656028455879326
298,90.296,1217,2648,654,556,1601,8649.0,79.44676649502263,10.65602845587933
299,110.698,1097,2528,534,676,1487,8649.0,79.44777504188792,10.656028455879328
300,69.626,823,2254,259,601,1212,8649.0,79.44979213561857,10.65602845587933
301,103.999,823,2254,259,601,1212,8649.0,79.45080068248389,10.65602845587933
302,40.995,977,2408,105,755,1367,8649.0,79.4518092293492,10.656028455879326
303,110.162,1351,2771,789,420,1466,8649.0,79.44562679751729,10.65521428416299
304,58.564,1217,2648,654,556,1601,8649.0,79.44663534271768,10.65521428416299
305,36.784,1097,2528,534,676,1487,8649.0,79.44764388791808,10.65521428416299
306,118.544,823,2254,259,601,1212,8649.0,79.44966097831886,10.655214284162993
307,99.291,850,2281,232,628,1240,8649.0,79.45066952351924,10.655214284162989
308,59.368,977,2408,105,755,1367,8649.0,79.45167806871962,10.655214284162993
309,51.789,1082,2513,0,734,1472,8649.0,79.45268661392001,10.65521428416299
310,2.411,1341,2256,258,500,1731,8649.0,79.45470370432079,10.655214284162993
311,3.1,1341,2256,258,500,1731,8649.0,79.45571224952117,10.655214284162993
312,119.157,1329,2269,246,488,1718,8649.0,79.45457254932356,10.654400113279344
313,116.745,1424,2364,341,393,1813,8649.0,79.45558109285916,10.654400113279346
314,45.78,1430,2370,347,387,1819,8649.0,79.4544414049533,10.653585943228316
315,128.267,1456,2396,373,360,1846,8649.0,79.45544994682423,10.65358594322832
316,38.851,1674,2614,591,578,2063,8649.0,79.45645848869515,10.653585943228318
317,136.343,1674,2614,591,578,2063,8649.0,79.45746703056608,10.653585943228318
318,139.827,1817,2757,734,0,2206,8649.0,79.4549254689525,10.650329271349102
319,67.942,1817,2757,734,0,2206,8649.0,79.45593400416612,10.6503292713491
