,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
52,0.0,1548,2408,2043,963,4515,7145.0,77.83352941787331,28.42247758770517
53,0.0,1240,2357,2173,1093,4555,7145.0,77.83460977139671,28.42247758770517
54,0.0,1241,2358,2341,1261,4556,7145.0,77.83569012492013,28.422477587705167
55,13.039,679,1771,2823,892,3969,7145.0,77.8389311854904,28.422477587705167
56,109.541,597,1714,2817,816,3912,7145.0,77.8400115390138,28.422477587705167
57,155.092,553,1613,2917,753,3811,7145.0,77.84109189253724,28.422477587705167
58,163.248,271,1688,3195,714,3886,7145.0,77.84433295310748,28.42247758770516
59,255.959,351,1768,3274,773,3966,7145.0,77.8454133066309,28.422477587705167
60,281.922,306,1746,3253,657,3942,7145.0,77.84649366015431,28.422477587705167
61,176.862,259,1698,3204,609,3893,7145.0,77.84757401367774,28.422477587705167
62,30.157,245,1679,3185,590,3874,7145.0,77.84865436720115,28.42247758770516
63,0.0,265,1699,3206,611,3895,7145.0,77.84973472072456,28.42247758770517
64,0.0,322,1756,3263,667,3952,7145.0,77.85081507424799,28.422477587705163
65,2.355,2241,596,4814,2662,4278,7145.0,77.86161860948218,28.422477587705163
66,0.115,2241,596,4814,2662,4278,7145.0,77.86269896300558,28.42247758770517
67,16.888,1548,2408,2043,963,4515,7145.0,77.83206117794944,28.421628262546978
68,22.172,1434,2344,1979,899,4451,7145.0,77.8331415260888,28.421628262546978
69,0.0,1425,2353,1988,908,4460,7145.0,77.83422187422815,28.421628262546974
70,0.0,1523,2280,1916,836,4388,7145.0,77.83530222236753,28.421628262546985
71,57.786,724,1790,2867,929,3988,7145.0,77.8385432667856,28.42162826254698
72,188.752,651,1711,2946,851,3910,7145.0,77.83962361492497,28.42162826254698
73,245.16,477,1595,2971,681,3793,7145.0,77.84070396306431,28.421628262546974
74,85.071,507,1556,2974,696,3754,7145.0,77.84178431120367,28.42162826254698
75,15.452,148,1494,3001,526,3692,7145.0,77.84286465934302,28.421628262546985
76,167.556,144,1529,3036,556,3727,7145.0,77.84394500748239,28.421628262546974
77,234.188,376,1797,3304,743,3995,7145.0,77.84502535562176,28.421628262546974
78,289.849,331,1771,3277,682,3966,7145.0,77.84610570376113,28.42162826254698
79,228.961,202,1641,3148,553,3837,7145.0,77.84718605190047,28.421628262546974
80,193.635,153,1586,3093,498,3782,7145.0,77.84826640003982,28.421628262546974
81,13.614,128,1562,3069,473,3758,7145.0,77.84934674817919,28.42162826254698
82,0.0,265,1699,3206,611,3895,7145.0,77.85042709631854,28.421628262546974
83,79.097,1510,2268,1903,823,4375,7145.0,77.83275365131854,28.420778939969672
84,45.551,1523,2280,1916,836,4388,7145.0,77.8338339940741,28.420778939969676
85,12.465,1523,2280,1916,836,4388,7145.0,77.83491433682964,28.420778939969676
86,3.159,948,2015,3092,1154,4213,7145.0,77.83815536509626,28.420778939969672
87,91.217,205,1438,2944,470,3636,7145.0,77.8424767361184,28.420778939969665
88,248.089,182,1460,2967,492,3658,7145.0,77.84355707887391,28.42077893996967
89,248.836,11,1490,2997,442,3688,7145.0,77.84463742162949,28.420778939969672
90,349.76,91,1479,2985,431,3677,7145.0,77.84571776438501,28.420778939969665
91,292.147,103,1520,3027,432,3716,7145.0,77.84679810714053,28.420778939969672
92,257.682,107,1491,2998,403,3687,7145.0,77.84787844989607,28.420778939969676
93,115.515,86,1500,3002,417,3686,7145.0,77.84895879265162,28.420778939969672
94,39.003,156,1500,3002,507,3655,7145.0,77.85003913540716,28.420778939969676
95,0.287,1587,1632,4528,1932,4136,7145.0,77.85868187745147,28.420778939969672
96,1.436,1587,1632,4528,1932,4136,7145.0,77.85976222020699,28.420778939969672
97,3.389,2041,796,4614,2462,4078,7145.0,77.86192290571806,28.420778939969672
98,0.402,2041,796,4614,2462,4078,7145.0,77.86300324847362,28.420778939969672
99,119.765,1709,2069,1704,624,4176,7145.0,77.83128545619002,28.419929619973143
100,149.29,1709,2069,1704,624,4176,7145.0,77.83236579356198,28.41992961997314
101,218.449,1647,2157,1792,712,4264,7145.0,77.83344613093391,28.419929619973136
102,0.115,967,2034,3111,1173,4232,7145.0,77.83776748042172,28.41992961997314
103,19.243,986,2052,3130,1192,4251,7145.0,77.83884781779365,28.419929619973143
104,112.068,302,1352,2858,491,3550,7145.0,77.84208882990951,28.41992961997314
105,241.196,356,1299,2806,365,3497,7145.0,77.84316916728147,28.419929619973136
106,201.619,189,1333,2839,305,3531,7145.0,77.84424950465342,28.41992961997314
107,139.927,137,1374,2880,326,3572,7145.0,77.84532984202538,28.41992961997314
108,234.763,140,1401,2908,317,3597,7145.0,77.84641017939732,28.419929619973136
109,276.35,91,1321,2828,233,3517,7145.0,77.84749051676928,28.41992961997314
110,251.65,48,1441,2945,352,3616,7145.0,77.84857085414123,28.419929619973136
111,287.034,231,1509,3011,581,3626,7145.0,77.84965119151317,28.41992961997314
112,161.525,293,1477,2979,643,3555,7145.0,77.85073152888513,28.41992961997314
113,50.721,323,1501,3003,671,3555,7145.0,77.85181186625708,28.419929619973143
114,55.488,1587,1632,4528,1932,4136,7145.0,77.8582938904888,28.419929619973143
115,32.914,1633,1586,4553,1979,4090,7145.0,77.85937422786076,28.419929619973136
116,0.0,1679,1540,4579,2025,4044,7145.0,77.8604545652327,28.41992961997314
117,20.794,1939,899,4511,2359,3976,7145.0,77.8626152399766,28.419929619973136
118,9.65,1983,692,4555,2403,4019,7145.0,77.86369557734855,28.419929619973143
119,0.0,1983,692,4555,2403,4019,7145.0,77.86477591472051,28.419929619973143
120,116.548,1709,2069,1704,624,4176,7145.0,77.83089762082975,28.419080302557276
121,243.666,1726,2052,1687,607,4160,7145.0,77.83197795281835,28.419080302557276
122,227.18,1824,1957,1592,513,4065,7145.0,77.83305828480692,28.419080302557276
123,66.287,1898,1957,1592,513,4065,7145.0,77.83413861679554,28.419080302557273
124,14.188,373,1182,2689,322,3380,7145.0,77.84278127270437,28.419080302557276
125,117.065,282,1225,2732,272,3423,7145.0,77.84386160469296,28.419080302557273
126,197.541,157,1267,2773,186,3462,7145.0,77.84494193668156,28.419080302557273
127,149.692,44,1224,2731,144,3420,7145.0,77.84602226867015,28.419080302557273
128,113.332,82,1269,2773,190,3445,7145.0,77.84710260065876,28.419080302557273
129,277.499,39,1343,2845,312,3498,7145.0,77.84818293264736,28.419080302557273
130,357.457,116,1243,2745,389,3398,7145.0,77.84926326463597,28.419080302557273
131,365.614,230,1420,2922,581,3510,7145.0,77.85034359662455,28.419080302557273
132,151.817,362,1521,2971,691,3456,7145.0,77.85142392861317,28.419080302557273
133,0.057,497,1675,3033,845,3426,7145.0,77.85250426060178,28.419080302557273
134,42.966,1863,1724,4763,2209,4228,7145.0,77.85790592054478,28.419080302557273
135,3.963,1863,1724,4763,2209,4228,7145.0,77.85898625253338,28.419080302557273
136,56.235,1806,1413,4452,2151,3917,7145.0,77.86006658452197,28.419080302557276
137,0.0,1806,1413,4452,2151,3917,7145.0,77.86114691651058,28.419080302557276
138,15.739,1885,887,4457,2305,3922,7145.0,77.8622272484992,28.419080302557276
139,17.003,1864,810,4436,2284,3901,7145.0,77.8633075804878,28.419080302557273
140,0.0,1870,907,4442,2290,3906,7145.0,77.86438791247639,28.419080302557276
141,283.53,1860,1918,1554,474,4026,7145.0,77.83267045569254,28.41823098772197
142,267.275,1933,1933,1569,489,4041,7145.0,77.83375078229803,28.41823098772197
143,26.48,1933,1933,1569,489,4041,7145.0,77.8348311089035,28.41823098772197
144,187.259,875,1194,2701,714,3564,7145.0,77.84131306853645,28.41823098772197
145,156.413,780,1149,2655,620,3518,7145.0,77.84239339514191,28.41823098772197
146,210.235,353,1137,2643,276,3335,7145.0,77.84347372174742,28.418230987721973
147,186.914,263,1068,2575,150,3266,7145.0,77.84455404835289,28.41823098772197
148,112.125,125,1143,2650,91,3339,7145.0,77.8456343749584,28.41823098772197
149,136.423,88,1169,2673,89,3344,7145.0,77.84671470156388,28.418230987721973
150,244.643,117,1190,2692,267,3345,7145.0,77.84779502816937,28.41823098772197
151,363.489,153,1259,2761,426,3398,7145.0,77.84887535477486,28.418230987721977
152,309.379,231,1317,2819,478,3378,7145.0,77.84995568138035,28.418230987721977
153,261.415,388,1488,2867,658,3352,7145.0,77.85103600798584,28.418230987721977
154,38.773,427,1564,2922,734,3407,7145.0,77.85211633459133,28.418230987721973
155,0.0,1863,1724,4763,2209,4228,7145.0,77.85751796761875,28.418230987721977
156,0.0,1863,1724,4763,2209,4228,7145.0,77.85859829422427,28.418230987721977
157,78.293,1806,1413,4452,2151,3917,7145.0,77.85967862082974,28.41823098772197
158,0.0,1806,1413,4452,2151,3917,7145.0,77.86075894743522,28.41823098772197
159,0.0,1768,906,4341,2189,3805,7145.0,77.86291960064622,28.418230987721973
160,15.337,1883,962,4456,2304,3920,7145.0,77.8639999272517,28.41823098772197
161,0.0,1922,967,4494,2342,3959,7145.0,77.86508025385717,28.418230987721973
162,267.275,1879,1879,1514,434,3986,7145.0,77.83336296481265,28.417381675467126
163,204.261,1896,1896,1531,451,4003,7145.0,77.83444328603527,28.41738167546713
164,56.752,2121,2121,1756,676,4228,7145.0,77.83552360725788,28.417381675467134
165,70.078,1751,1751,1386,815,3859,7145.0,77.83768424970312,28.41738167546713
166,68.872,1751,1751,1386,815,3859,7145.0,77.83876457092572,28.417381675467134
167,18.037,808,1100,2606,648,3469,7145.0,77.83984489214832,28.41738167546713
168,326.899,808,1100,2606,648,3469,7145.0,77.84092521337092,28.417381675467126
169,276.235,738,1110,2616,578,3477,7145.0,77.84200553459354,28.41738167546713
170,370.669,507,1061,2567,346,3405,7145.0,77.84308585581616,28.41738167546713
171,153.426,272,1028,2535,111,3225,7145.0,77.84416617703877,28.417381675467134
172,170.831,186,972,2478,51,3167,7145.0,77.84524649826137,28.41738167546713
173,169.567,48,988,2490,137,3143,7145.0,77.84632681948398,28.417381675467126
174,207.478,164,1044,2546,199,3199,7145.0,77.84740714070661,28.41738167546713
175,227.755,235,1121,2623,289,3276,7145.0,77.84848746192922,28.417381675467126
176,236.831,276,1212,2714,381,3362,7145.0,77.84956778315181,28.41738167546713
177,306.449,371,1430,2727,604,3213,7145.0,77.85064810437443,28.41738167546713
178,127.29,533,1527,2771,728,3256,7145.0,77.85172842559705,28.41738167546713
179,37.107,678,1772,2852,999,3245,7145.0,77.85280874681965,28.417381675467126
180,93.917,704,1745,2826,973,3218,7145.0,77.85388906804225,28.41738167546713
181,17.06,828,1703,2784,930,3176,7145.0,77.85496938926487,28.41738167546713
182,0.115,1897,989,4469,2317,3934,7145.0,77.86361195904576,28.41738167546713
183,284.966,1704,1704,1340,260,3812,7145.0,77.83297516433882,28.41653236579263
184,144.522,1616,1616,1252,172,3724,7145.0,77.83405548017879,28.41653236579263
185,137.744,2121,2121,1756,676,4228,7145.0,77.83513579601875,28.41653236579263
186,184.157,1680,1680,1316,418,3788,7145.0,77.83621611185872,28.416532365792637
187,102.36,1708,1708,1344,772,3816,7145.0,77.83729642769869,28.41653236579263
188,287.092,1640,1640,1276,705,3748,7145.0,77.83837674353866,28.416532365792634
189,45.781,1579,1579,1214,643,3687,7145.0,77.83945705937863,28.41653236579263
190,134.7,792,1048,2554,631,3417,7145.0,77.8405373752186,28.416532365792634
191,281.979,634,995,2501,474,3364,7145.0,77.84161769105857,28.41653236579263
192,280.716,588,957,2463,428,3326,7145.0,77.84269800689854,28.41653236579263
193,259.635,444,1042,2549,284,3343,7145.0,77.8437783227385,28.41653236579263
194,263.656,281,876,2383,95,3074,7145.0,77.84485863857846,28.41653236579263
195,239.703,96,901,2403,111,3056,7145.0,77.84593895441844,28.416532365792637
196,212.361,24,942,2444,211,3097,7145.0,77.84701927025841,28.41653236579263
197,235.912,161,1038,2540,208,3188,7145.0,77.84809958609837,28.41653236579263
198,165.603,275,1098,2561,334,3062,7145.0,77.84917990193834,28.41653236579263
199,385.259,413,1412,2661,609,3146,7145.0,77.85026021777833,28.41653236579263
200,176.058,486,1416,2590,652,3075,7145.0,77.85134053361828,28.416532365792637
201,78.982,770,1645,2725,872,3118,7145.0,77.85350116529821,28.41653236579263
202,162.444,775,1703,2784,930,3124,7145.0,77.85458148113818,28.41653236579263
203,110.402,731,1736,2817,967,3080,7145.0,77.85566179697817,28.41653236579263
204,78.81,1569,1106,4141,1989,3606,7145.0,77.86214369201798,28.41653236579263
205,84.496,1607,1224,4179,2027,3644,7145.0,77.86322400785795,28.41653236579263
206,0.0,1607,1228,4179,2027,3644,7145.0,77.86430432369792,28.41653236579263
207,61.749,1768,1768,488,260,3775,7145.0,77.83042675996067,28.415683058698388
208,133.321,1768,1768,488,260,3775,7145.0,77.83150707041825,28.415683058698388
209,245.677,1616,1616,1252,172,3724,7145.0,77.83366769133339,28.41568305869839
210,257.395,1507,1507,1142,198,3615,7145.0,77.83474800179096,28.415683058698388
211,226.204,1541,1541,1176,605,3649,7145.0,77.83582831224852,28.41568305869839
212,223.964,1519,1519,1154,583,3627,7145.0,77.83690862270608,28.415683058698388
213,333.275,1557,1557,1193,622,3665,7145.0,77.83798893316364,28.41568305869839
214,271.295,1579,1579,1214,643,3687,7145.0,77.8390692436212,28.415683058698388
215,84.324,831,831,2338,682,3236,7145.0,77.84014955407878,28.415683058698384
216,247.457,802,802,2309,653,3206,7145.0,77.84122986453632,28.41568305869839
217,225.227,649,838,2344,488,3207,7145.0,77.8423101749939,28.415683058698388
218,83.692,575,688,2195,389,3052,7145.0,77.84339048545147,28.41568305869839
219,125.854,154,772,2274,239,2931,7145.0,77.84555110636659,28.41568305869839
220,204.146,101,775,2277,236,2932,7145.0,77.84663141682417,28.41568305869839
221,169.107,108,931,2424,391,2953,7145.0,77.84771172728173,28.41568305869839
222,284.852,258,1075,2394,542,2895,7145.0,77.84879203773929,28.415683058698388
223,336.606,381,1204,2465,476,2965,7145.0,77.84987234819684,28.415683058698388
224,293.468,587,1407,2488,648,2973,7145.0,77.85095265865442,28.415683058698384
225,125.394,610,1383,2464,624,2949,7145.0,77.85203296911197,28.415683058698384
226,276.752,696,1571,2652,799,3044,7145.0,77.85311327956951,28.415683058698388
227,270.147,676,1658,2738,885,3025,7145.0,77.8541935900271,28.415683058698388
228,123.269,689,1694,2774,927,3038,7145.0,77.85527390048468,28.41568305869839
229,1.608,1499,1175,4071,1919,3536,7145.0,77.86175576323005,28.415683058698388
230,231.833,1535,1230,4108,1956,3572,7145.0,77.8628360736876,28.415683058698388
231,177.953,1493,1322,4065,1913,3529,7145.0,77.86391638414517,28.415683058698388
232,98.971,1458,1421,4030,1878,3495,7145.0,77.86499669460274,28.41568305869839
233,167.097,1463,1437,4035,1883,3500,7145.0,77.86607700506032,28.41568305869839
234,204.146,1768,1768,488,260,3775,7145.0,77.83003900427227,28.414833754184286
235,225.17,1768,1768,488,260,3775,7145.0,77.83111930934767,28.414833754184283
236,207.995,1573,1573,297,65,3681,7145.0,77.83219961442306,28.414833754184293
237,226.319,1549,1549,1184,15,3657,7145.0,77.83327991949844,28.414833754184283
238,294.157,1566,1566,1202,47,3674,7145.0,77.83436022457386,28.41483375418429
239,300.648,1489,1489,1125,554,3597,7145.0,77.83544052964925,28.414833754184283
240,209.603,1468,1468,1104,533,3576,7145.0,77.83652083472462,28.414833754184283
241,365.04,1415,1415,1050,479,3523,7145.0,77.83760113980003,28.414833754184286
242,278.476,1482,1482,1117,546,3589,7145.0,77.83868144487543,28.414833754184286
243,234.476,853,853,2360,704,3257,7145.0,77.83976174995082,28.414833754184286
244,254.006,786,786,2293,669,3190,7145.0,77.84084205502622,28.414833754184286
245,197.828,705,722,2229,604,3118,7145.0,77.8419223601016,28.414833754184286
246,181.515,575,688,2195,389,3052,7145.0,77.84300266517701,28.414833754184286
247,310.815,543,626,2130,356,2988,7145.0,77.8440829702524,28.414833754184286
248,183.468,572,572,2074,421,2931,7145.0,77.84516327532779,28.41483375418429
249,146.016,54,769,2271,337,2884,7145.0,77.84624358040318,28.414833754184283
250,114.481,127,950,2434,411,2935,7145.0,77.84732388547857,28.414833754184286
251,120.569,244,1060,2383,520,2883,7145.0,77.84840419055398,28.414833754184286
252,339.306,385,1205,2356,470,2852,7145.0,77.84948449562935,28.414833754184283
253,310.93,486,1293,2389,530,2874,7145.0,77.85056480070477,28.414833754184293
254,311.332,633,1316,2396,557,2881,7145.0,77.85164510578015,28.414833754184286
255,365.672,568,1430,2511,658,2913,7145.0,77.85272541085554,28.414833754184286
256,356.194,545,1549,2630,781,2893,7145.0,77.85380571593095,28.414833754184286
257,134.757,554,1625,2705,861,2969,7145.0,77.85488602100635,28.414833754184283
258,0.0,654,1790,2870,1027,3060,7145.0,77.85596632608176,28.414833754184286
259,0.0,654,1790,2870,1027,3060,7145.0,77.85704663115712,28.414833754184286
260,261.358,1343,1331,3916,1764,3380,7145.0,77.8624481565341,28.414833754184283
261,212.533,1389,1358,3962,1810,3426,7145.0,77.8635284616095,28.41483375418429
262,243.609,1388,1474,3960,1808,3425,7145.0,77.8646087666849,28.414833754184283
263,306.794,1434,1518,4007,1855,3471,7145.0,77.8656890717603,28.414833754184286
264,254.465,1775,1775,268,479,3555,7145.0,77.83073156528638,28.413984452250222
265,253.144,1775,1775,268,479,3555,7145.0,77.83181186497985,28.41398445225022
266,187.374,1490,1490,232,41,3598,7145.0,77.83289216467332,28.413984452250222
267,250.1,1395,1395,575,133,3503,7145.0,77.83397246436678,28.413984452250215
268,325.98,1294,1294,212,213,3402,7145.0,77.83505276406024,28.413984452250222
269,273.536,1408,1408,1044,472,3516,7145.0,77.83613306375369,28.413984452250222
270,326.267,1355,1355,990,419,3462,7145.0,77.83721336344716,28.413984452250215
271,404.33,1280,1280,916,345,3388,7145.0,77.83829366314062,28.413984452250215
272,402.319,1236,1236,872,301,3344,7145.0,77.83937396283409,28.41398445225022
273,341.202,611,611,2117,715,3137,7145.0,77.84045426252754,28.413984452250215
274,203.744,651,651,2158,679,3167,7145.0,77.84153456222101,28.41398445225022
275,169.624,550,550,2056,422,2914,7145.0,77.84369516160794,28.413984452250215
276,197.081,531,531,2033,462,2891,7145.0,77.8447754613014,28.41398445225022
277,222.872,276,586,2088,465,2862,7145.0,77.84585576099485,28.41398445225022
278,96.099,147,862,2236,397,2737,7145.0,77.84693606068834,28.413984452250215
279,26.768,357,1158,2238,399,2739,7145.0,77.84801636038179,28.41398445225022
280,237.462,396,1127,2207,368,2708,7145.0,77.84909666007525,28.413984452250215
281,317.363,466,1172,2252,413,2753,7145.0,77.8501769597687,28.413984452250215
282,338.732,560,1237,2317,478,2757,7145.0,77.85125725946216,28.41398445225022
283,376.241,499,1297,2377,494,2749,7145.0,77.85233755915563,28.413984452250215
284,406.627,447,1462,2542,699,2806,7145.0,77.85341785884908,28.413984452250215
285,154.517,340,1528,2608,764,2865,7145.0,77.85449815854255,28.413984452250215
286,152.851,595,1792,2873,1029,3000,7145.0,77.855578458236,28.41398445225022
287,53.133,523,1802,2883,1039,2928,7145.0,77.85665875792947,28.413984452250215
288,0.0,1362,1643,3935,1783,3399,7145.0,77.86097995670332,28.413984452250222
289,246.538,1401,1507,3973,1821,3438,7145.0,77.86206025639677,28.41398445225022
290,171.462,1271,1434,3843,1691,3308,7145.0,77.86314055609023,28.41398445225022
291,287.896,1274,1566,3846,1694,3311,7145.0,77.86422085578369,28.41398445225022
292,274.167,1343,1596,3916,1764,3380,7145.0,77.86530115547716,28.41398445225022
293,229.133,1775,1775,268,479,3555,7145.0,77.83034383823382,28.413135152896075
294,232.063,1775,1775,268,479,3555,7145.0,77.83142413254559,28.413135152896082
295,201.734,1573,1573,67,299,3518,7145.0,77.83250442685733,28.413135152896082
296,211.499,1489,1489,17,214,3562,7145.0,77.83358472116912,28.413135152896082
297,257.395,1294,1294,212,213,3402,7145.0,77.83466501548085,28.413135152896082
298,234.418,1211,1211,590,153,3319,7145.0,77.83574530979261,28.41313515289608
299,199.724,1127,1127,762,31,3234,7145.0,77.83682560410439,28.413135152896086
300,272.387,1188,1188,823,252,3296,7145.0,77.83790589841617,28.413135152896086
301,369.922,1134,1134,769,198,3242,7145.0,77.83898619272792,28.413135152896086
302,267.791,1214,1214,912,341,3272,7145.0,77.84006648703968,28.413135152896082
303,161.64,491,491,1998,818,3017,7145.0,77.84114678135145,28.41313515289608
304,30.501,433,433,1940,538,2887,7145.0,77.8422270756632,28.413135152896082
305,4.078,433,433,1940,538,2887,7145.0,77.84330736997498,28.413135152896082
306,148.716,404,411,1913,565,2771,7145.0,77.84438766428676,28.413135152896086
307,260.209,377,461,1963,565,2737,7145.0,77.8454679585985,28.413135152896086
308,109.656,314,589,2091,503,2865,7145.0,77.84654825291028,28.413135152896082
309,26.825,287,1001,2095,256,2596,7145.0,77.84762854722204,28.413135152896082
310,154.804,368,1064,2144,305,2645,7145.0,77.84870884153378,28.41313515289608
311,253.029,532,1004,2085,245,2585,7145.0,77.84978913584557,28.413135152896075
312,339.019,580,1237,2317,413,2668,7145.0,77.85086943015733,28.41313515289608
313,403.87,450,1284,2364,501,2643,7145.0,77.8519497244691,28.413135152896082
314,360.904,387,1301,2382,538,2645,7145.0,77.85303001878084,28.413135152896075
315,375.666,333,1483,2563,719,2820,7145.0,77.85411031309262,28.413135152896082
316,399.332,300,1596,2676,790,2933,7145.0,77.85519060740438,28.413135152896086
317,325.692,445,1803,2884,998,2878,7145.0,77.85627090171616,28.41313515289608
318,114.366,421,1830,2911,1025,2826,7145.0,77.85735119602792,28.413135152896086
319,51.353,1309,1749,3881,1729,3346,7145.0,77.86059207896321,28.413135152896082
320,250.559,1324,1690,3896,1744,3361,7145.0,77.86167237327497,28.41313515289608
321,288.298,1201,1535,3773,1621,3238,7145.0,77.86275266758675,28.413135152896086
322,377.849,1147,1564,3719,1567,3184,7145.0,77.86383296189851,28.413135152896086
323,329.541,1120,1704,3692,1540,3157,7145.0,77.86491325621026,28.413135152896086
324,201.447,1675,1675,169,401,3439,7145.0,77.83211670604986,28.412285856121773
325,242.805,1573,1573,67,299,3498,7145.0,77.83319699498018,28.412285856121773
326,193.922,1488,1488,384,407,3446,7145.0,77.83427728391048,28.412285856121773
327,195.76,1320,1320,442,129,3428,7145.0,77.83535757284078,28.412285856121777
328,261.53,1338,1338,517,30,3446,7145.0,77.83643786177107,28.412285856121773
329,275.661,1028,1028,664,89,3136,7145.0,77.83751815070138,28.41228585612177
330,224.308,954,954,577,18,3062,7145.0,77.8385984396317,28.412285856121773
331,203.687,1052,1052,688,117,3111,7145.0,77.83967872856199,28.412285856121777
332,168.131,391,391,1898,719,2918,7145.0,77.8407590174923,28.412285856121773
333,105.405,339,339,1846,667,2866,7145.0,77.8418393064226,28.412285856121773
334,24.527,341,341,1846,640,2781,7145.0,77.84291959535291,28.412285856121773
335,80.648,296,296,1798,608,2715,7145.0,77.8439998842832,28.412285856121773
336,227.008,390,390,1892,551,2621,7145.0,77.8450801732135,28.41228585612177
337,54.454,413,413,1915,524,2594,7145.0,77.84616046214381,28.412285856121773
338,65.655,597,597,1853,340,2472,7145.0,77.84724075107412,28.412285856121766
339,86.277,440,862,1943,104,2444,7145.0,77.84832104000442,28.412285856121777
340,180.653,509,949,2029,190,2530,7145.0,77.84940132893473,28.412285856121777
341,322.648,722,1078,2158,254,2509,7145.0,77.85048161786501,28.412285856121766
342,393.99,529,1162,2242,398,2506,7145.0,77.85156190679533,28.412285856121773
343,364.121,375,1345,2426,582,2654,7145.0,77.85264219572564,28.412285856121777
