,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,5.819,1362,1266,1958,783,1522,2888,2117,5569.0,47.592930641896835,33.54287461840017
1,2.41,1362,1266,1958,783,1522,2888,2117,5569.0,47.594047702620024,33.542874618400184
2,107.993,1201,970,1231,1480,1130,3594,2370,5569.0,47.613037734914265,33.54287461840016
3,97.894,1201,970,1231,1480,1130,3594,2370,5569.0,47.61415479563746,33.54287461840017
4,51.754,1607,1478,1215,1888,1210,3999,2776,5569.0,47.617505977807035,33.54287461840017
5,62.648,1607,1478,1215,1888,1210,3999,2776,5569.0,47.61862303853023,33.54287461840018
6,11.227,1362,1266,1958,783,1522,2888,2117,5569.0,47.59263329593992,33.54200787875459
7,49.062,1305,1209,1901,726,1465,2831,2060,5569.0,47.59375034968406,33.54200787875459
8,59.213,1205,1108,1800,626,1364,2731,1960,5569.0,47.594867403428196,33.542007878754596
9,4.588,1115,1019,1711,536,1275,2641,1870,5569.0,47.59598445717234,33.542007878754596
10,73.722,847,460,1473,1084,871,2765,1970,5569.0,47.604920887125466,33.542007878754596
11,123.732,956,422,1490,1193,980,2874,2079,5569.0,47.6060379408696,33.54200787875459
12,94.433,1129,362,1383,1277,1109,3058,2260,5569.0,47.607154994613744,33.542007878754596
13,96.689,1129,362,1383,1277,1109,3058,2260,5569.0,47.60827204835787,33.54200787875459
14,125.347,1133,586,1354,1247,1079,3283,2277,5569.0,47.609389102102014,33.542007878754596
15,65.698,1037,611,1257,1151,983,3278,2181,5569.0,47.61050615584615,33.542007878754596
16,111.018,1037,611,1257,1151,983,3278,2181,5569.0,47.6116232095903,33.54200787875459
17,75.619,1122,891,1152,1401,1051,3515,2292,5569.0,47.61274026333443,33.54200787875459
18,118.478,1148,917,1178,1427,1077,3541,2317,5569.0,47.613857317078576,33.54200787875459
19,100.329,1262,1121,1155,1543,1049,3655,2431,5569.0,47.614974370822715,33.54200787875459
20,82.411,1311,1170,1164,1593,1090,3704,2481,5569.0,47.61609142456685,33.54200787875459
21,96.253,1512,1383,1121,1793,1116,3904,2681,5569.0,47.617208478311,33.542007878754596
22,101.893,1557,1428,1166,1838,1160,3949,2726,5569.0,47.61832553205513,33.54200787875459
23,67.467,1613,1484,1222,1894,1216,4005,2782,5569.0,47.62055963954341,33.54200787875459
24,7.767,1047,1207,1829,732,1463,2759,2058,5569.0,47.59233596288765,33.541141142386145
25,48.345,1047,1207,1829,732,1463,2759,2058,5569.0,47.59345300965303,33.54114114238614
26,83.027,1173,1077,1769,594,1333,2699,1929,5569.0,47.594570056418426,33.54114114238614
27,47.883,1083,987,1679,504,1243,2609,1838,5569.0,47.59568710318381,33.54114114238614
28,9.356,1052,955,1647,473,1211,2577,1807,5569.0,47.59680414994921,33.541141142386145
29,1.487,930,728,1645,0,1073,2632,1838,5569.0,47.59903824347998,33.54114114238614
30,40.706,921,719,1636,9,1064,2623,1828,5569.0,47.60015529024539,33.54114114238613
31,73.106,776,574,1520,154,919,2652,1857,5569.0,47.60127233701076,33.54114114238613
32,42.475,818,431,1444,1055,842,2736,1941,5569.0,47.60462347730695,33.54114114238614
33,101.97,956,422,1490,1193,980,2874,2079,5569.0,47.60574052407235,33.541141142386145
34,93.28,1016,249,1369,1223,1022,2946,2147,5569.0,47.60685757083773,33.54114114238613
35,111.018,1034,267,1288,1182,1014,2963,2165,5569.0,47.607974617603126,33.54114114238614
36,101.483,1089,542,1309,1203,1035,3239,2233,5569.0,47.60909166436851,33.54114114238613
37,84.59,968,543,1189,1083,915,3210,2112,5569.0,47.6102087111339,33.54114114238613
38,118.58,966,540,1186,1080,912,3207,2110,5569.0,47.611325757899294,33.54114114238614
39,91.768,1008,777,1038,1287,937,3401,2178,5569.0,47.612442804664695,33.54114114238614
40,109.352,995,763,994,1274,903,3388,2164,5569.0,47.613559851430075,33.54114114238614
41,104.02,1179,1038,1072,1461,966,3572,2349,5569.0,47.61467689819547,33.54114114238614
42,99.945,1215,1074,1108,1496,1002,3608,2384,5569.0,47.615793944960856,33.54114114238614
43,94.972,1442,1313,1051,1723,1045,3834,2611,5569.0,47.616910991726265,33.541141142386145
44,127.757,1454,1325,1063,1735,1057,3846,2623,5569.0,47.61802803849165,33.54114114238614
45,104.225,1511,1382,1120,1792,1115,3904,2680,5569.0,47.619145085257024,33.54114114238614
46,102.508,1579,1450,1158,1860,1182,3971,2748,5569.0,47.620262132022425,33.54114114238614
47,111.505,1627,1432,1110,1908,1147,4019,2796,5569.0,47.62137917878782,33.541141142386145
48,60.495,1013,1173,1795,698,1429,2725,2024,5569.0,47.59315568252635,33.54027440929469
49,69.774,916,1076,1698,601,1332,2628,1927,5569.0,47.5942727223133,33.54027440929469
50,98.176,858,1017,1639,542,1273,2570,1869,5569.0,47.59538976210024,33.540274409294696
