,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,11.762,61,1145,61,606,726,1632,10337.0,97.63131405522782,16.894990795134554
1,0.752,61,1145,61,606,726,1632,10337.0,97.63233939498906,16.894990795134554
2,0.0,509,965,302,632,707,2040,10337.0,97.63644075403401,16.89499079513455
3,0.0,509,965,302,632,707,2040,10337.0,97.63746609379523,16.894990795134554
4,184.151,61,1145,61,606,726,1632,10337.0,97.63105082413995,16.894168267399518
5,196.596,90,1092,90,578,674,1661,10337.0,97.63207616113668,16.894168267399518
6,91.289,208,960,208,633,542,1740,10337.0,97.63310149813343,16.894168267399518
7,16.617,378,834,171,501,577,1909,10337.0,97.63617750912367,16.894168267399518
8,110.846,549,991,343,604,748,2081,10337.0,97.63720284612039,16.894168267399518
9,51.97,562,974,356,586,761,2094,10337.0,97.63822818311712,16.894168267399518
10,208.836,690,1033,483,645,888,2221,10337.0,97.6392535201139,16.894168267399518
11,0.889,127,1182,127,564,789,1443,10337.0,97.62976227362046,16.893345741033105
12,228.872,87,1149,87,530,756,1483,10337.0,97.63078760785285,16.8933457410331
13,318.383,80,1011,80,529,593,1636,10337.0,97.63181294208528,16.893345741033105
14,231.949,169,942,169,595,524,1702,10337.0,97.63283827631766,16.8933457410331
15,186.681,179,796,109,471,377,1710,10337.0,97.63386361055005,16.893345741033105
16,216.837,206,760,0,426,405,1737,10337.0,97.63488894478245,16.893345741033105
17,246.651,279,736,73,402,478,1811,10337.0,97.63591427901486,16.8933457410331
18,262.037,358,814,152,481,557,1889,10337.0,97.63693961324725,16.8933457410331
19,288.158,490,907,283,519,688,2021,10337.0,97.63796494747965,16.8933457410331
20,270.106,668,1012,462,624,867,2200,10337.0,97.63899028171207,16.893345741033105
21,151.943,640,974,649,587,878,2211,10337.0,97.64001561594446,16.8933457410331
22,40.96,726,1060,735,673,964,2297,10337.0,97.64104095017686,16.8933457410331
23,3.898,769,1103,778,643,1007,2340,10337.0,97.64206628440925,16.8933457410331
24,8.343,264,1045,264,427,652,1306,10337.0,97.62949907489796,16.89252321603524
25,177.723,278,1031,278,413,638,1320,10337.0,97.63052440636619,16.89252321603524
26,252.395,180,983,180,364,590,1471,10337.0,97.63154973783442,16.89252321603524
27,247.198,94,828,259,441,409,1548,10337.0,97.63257506930263,16.89252321603524
28,251.916,42,776,216,459,357,1591,10337.0,97.63360040077085,16.89252321603524
29,251.096,65,623,65,290,264,1596,10337.0,97.63462573223906,16.89252321603524
30,241.249,65,623,65,290,264,1596,10337.0,97.63565106370727,16.892523216035244
31,270.106,410,699,184,365,485,1817,10337.0,97.63667639517547,16.89252321603524
32,246.446,357,691,305,304,595,1928,10337.0,97.6377017266437,16.89252321603524
33,284.055,541,875,463,487,779,2111,10337.0,97.63872705811191,16.892523216035237
34,208.289,554,888,563,501,793,2125,10337.0,97.63975238958014,16.892523216035244
35,191.262,683,1017,692,630,921,2254,10337.0,97.64077772104837,16.89252321603524
36,177.518,769,1103,778,643,1007,2340,10337.0,97.64180305251656,16.89252321603524
37,30.908,313,1008,313,390,616,1258,10337.0,97.62923589097547,16.891700692405852
38,23.933,313,1008,313,390,616,1258,10337.0,97.63026121967962,16.891700692405852
39,105.17,247,897,265,279,504,1386,10337.0,97.63128654838381,16.89170069240585
40,149.746,44,778,218,461,360,1594,10337.0,97.632311877088,16.89170069240585
41,211.459,39,756,196,439,337,1607,10337.0,97.63333720579217,16.891700692405852
42,246.036,29,646,29,321,228,1560,10337.0,97.63436253449638,16.891700692405852
43,316.742,65,623,65,290,264,1596,10337.0,97.63538786320055,16.89170069240585
44,251.985,300,565,51,231,351,1683,10337.0,97.63641319190474,16.89170069240585
45,243.369,357,691,305,304,595,1928,10337.0,97.63743852060895,16.89170069240585
46,281.73,285,619,233,232,524,1856,10337.0,97.63846384931313,16.891700692405852
47,179.432,474,808,483,421,712,2045,10337.0,97.63948917801731,16.891700692405852
48,15.591,624,1004,624,480,908,2241,10337.0,97.64256516412988,16.891700692405852
49,17.506,403,961,403,343,568,1180,10337.0,97.6289727218525,16.890878170144855
50,205.212,419,918,419,299,525,1152,10337.0,97.62999804779284,16.89087817014486
51,38.977,363,775,359,157,382,1264,10337.0,97.63102337373314,16.89087817014486
52,94.161,225,891,331,295,472,1402,10337.0,97.63204869967346,16.89087817014486
53,207.674,185,850,290,336,432,1443,10337.0,97.63307402561377,16.890878170144855
54,214.58,55,561,0,243,143,1475,10337.0,97.63409935155407,16.890878170144855
55,227.846,110,515,61,182,211,1544,10337.0,97.6351246774944,16.890878170144855
56,241.933,195,421,24,87,207,1539,10337.0,97.63615000343472,16.890878170144855
57,231.607,92,544,121,0,331,1663,10337.0,97.63717532937505,16.89087817014486
58,270.653,268,602,216,215,506,1839,10337.0,97.63820065531536,16.89087817014486
59,188.185,352,687,383,299,591,1923,10337.0,97.63922598125568,16.890878170144855
