,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,56.826,5000,171,4974,3109,4636,5000,5000,1473.0,-15.913292262128458,14.899291662944114
1,18.695,5000,615,4727,3009,4201,5000,5000,1473.0,-15.910235051229904,14.899291662944115
2,46.749,5000,62,4906,3030,4642,5000,5000,1473.0,-15.914273907904684,14.898472244909854
3,50.648,5000,209,4936,3071,4598,5000,5000,1473.0,-15.91325484000164,14.898472244909852
4,77.661,5000,381,4885,3020,4431,5000,5000,1473.0,-15.912235772098594,14.898472244909854
5,79.861,5000,409,4862,2999,4403,5000,5000,1473.0,-15.911216704195553,14.898472244909856
6,39.23,5000,646,4692,2974,4166,5000,5000,1473.0,-15.910197636292505,14.898472244909854
7,74.862,5000,1116,4624,2906,4098,5000,5000,1473.0,-15.909178568389459,14.898472244909856
8,34.572,5000,1116,4624,2906,4098,5000,5000,1473.0,-15.908159500486416,14.898472244909856
9,48.648,5000,1136,4555,2837,4029,5000,5000,1473.0,-15.907140432583368,14.898472244909854
10,72.442,5000,1211,4592,2873,4065,5000,5000,1473.0,-15.906121364680324,14.898472244909854
11,71.643,5000,1444,4580,2862,4054,5000,5000,1473.0,-15.905102296777281,14.898472244909854
12,73.702,5000,1444,4580,2862,4054,5000,5000,1473.0,-15.904083228874233,14.898472244909856
13,82.52,5000,1591,4453,2735,3927,5000,5000,1473.0,-15.903064160971187,14.898472244909856
14,23.014,5000,2010,4425,2851,3870,5000,5000,1473.0,-15.900006957262054,14.898472244909858
15,74.822,5000,2079,4494,2920,3813,5000,5000,1473.0,-15.898987889359011,14.898472244909856
16,96.257,5000,2221,4379,3045,3683,5000,5000,1473.0,-15.897968821455963,14.898472244909856
17,86.659,5000,2283,4440,3107,3622,5000,5000,1473.0,-15.896949753552915,14.898472244909858
18,58.126,5000,2387,4358,3210,3528,5000,5000,1473.0,-15.895930685649873,14.898472244909856
19,70.843,5000,2651,4360,3124,3350,5000,5000,1473.0,-15.894911617746827,14.898472244909856
20,67.724,5000,2651,4360,3124,3350,5000,5000,1473.0,-15.893892549843782,14.898472244909856
21,53.827,5000,2745,4387,3030,3257,5000,5000,1473.0,-15.892873481940738,14.898472244909852
22,64.764,5000,2811,4340,2837,3064,5000,5000,1473.0,-15.891854414037693,14.898472244909854
23,58.926,5000,2687,4217,2601,2940,5000,5000,1473.0,-15.890835346134649,14.898472244909856
