,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,33.785,1580,2245,1391,2317,4751,3137,10121.0,95.14800199470584,22.138936031616346
1,31.509,1580,2245,1391,2317,4751,3137,10121.0,95.14765345924646,22.138103264400254
2,68.218,1580,2245,1391,2317,4751,3137,10121.0,95.14869960691425,22.13810326440025
3,45.635,1121,1786,1000,1857,4291,2678,10121.0,95.1462594842618,22.13477221427311
4,83.147,1121,1786,1000,1857,4291,2678,10121.0,95.14730561660285,22.134772214273106
5,83.013,1121,1786,1000,1857,4291,2678,10121.0,95.14591103222635,22.1339394564252
6,72.859,1121,1786,1000,1857,4291,2678,10121.0,95.14695716073618,22.1339394564252
7,57.484,1786,2719,1172,2348,5000,3611,10121.0,95.15811609301953,22.133106700450686
8,65.027,1786,2719,1172,2348,5000,3611,10121.0,95.15916221769831,22.133106700450686
9,76.229,1786,2719,1172,2348,5000,3611,10121.0,95.15776762837989,22.13227394634946
10,89.774,1786,2719,1172,2348,5000,3611,10121.0,95.15881374922782,22.132273946349464
11,76.809,1368,2292,745,1929,4691,3185,10121.0,95.15428082937306,22.13144119412145
12,83.638,1368,2292,745,1929,4691,3185,10121.0,95.15532694639032,22.13144119412145
13,36.664,556,1221,435,1292,3726,2113,10121.0,95.14347127772602,22.130608443766572
14,79.487,556,1221,435,1292,3726,2113,10121.0,95.14451739091275,22.13060844376657
15,86.561,1014,1938,391,1576,4337,2831,10121.0,95.15184018321999,22.13060844376657
16,66.366,1368,2292,745,1929,4691,3185,10121.0,95.15497852278023,22.130608443766572
17,78.617,656,677,669,1707,3508,1434,10121.0,95.1368462567939,22.129775695284724
18,53.78,656,677,669,1707,3508,1434,10121.0,95.13789236615034,22.12977569528472
19,67.281,556,1221,435,1292,3726,2113,10121.0,95.14312291293251,22.12977569528472
20,67.214,556,1221,435,1292,3726,2113,10121.0,95.14416902228893,22.129775695284724
21,86.383,928,1739,574,1489,4173,2631,10121.0,95.14939956907111,22.129775695284724
22,93.256,928,1739,574,1489,4173,2631,10121.0,95.15044567842756,22.129775695284724
23,95.643,1014,1938,391,1576,4337,2831,10121.0,95.15149178778397,22.12977569528472
24,0.29,813,1018,1425,1425,3501,0,10121.0,95.12917519297767,22.12894294867584
25,0.245,813,1018,1425,1425,3501,0,10121.0,95.13022129850397,22.12894294867584
26,94.773,656,677,669,1707,3508,1434,10121.0,95.13649793166181,22.12894294867584
27,118.07,656,677,669,1707,3508,1434,10121.0,95.1375440371881,22.12894294867584
28,95.777,437,1102,316,1173,3607,1994,10121.0,95.14277456481966,22.12894294867584
29,82.299,361,1095,310,1073,3598,1988,10121.0,95.14382067034596,22.128942948675835
30,87.699,674,1456,691,1280,3891,2349,10121.0,95.14695898692487,22.12894294867584
31,90.377,764,1546,732,1367,3981,2439,10121.0,95.1480050924512,22.12894294867584
32,120.458,823,1634,644,1384,4068,2526,10121.0,95.14905119797751,22.12894294867584
33,96.603,928,1739,574,1489,4173,2631,10121.0,95.15009730350381,22.12894294867584
34,94.438,848,2105,224,1409,4170,2997,10121.0,95.15218951455644,22.12894294867584
35,50.031,793,2157,170,1355,4116,3050,10121.0,95.15323562008273,22.12894294867584
36,97.25,1131,2813,623,1692,4453,3610,10121.0,95.15846614771426,22.128942948675842
37,78.862,1237,2919,729,1798,4559,3716,10121.0,95.15951225324055,22.12894294867584
38,74.176,1344,3026,836,1905,4667,3823,10121.0,95.16055835876686,22.12894294867584
39,88.079,449,470,462,1500,3301,1303,10121.0,95.13719572490515,22.12811020393982
40,105.127,192,857,71,1229,3362,1749,10121.0,95.14138013169058,22.12811020393982
41,75.18,250,985,199,1101,3488,1877,10121.0,95.14242623338697,22.12811020393982
42,91.18,361,1095,310,1073,3598,1988,10121.0,95.14347233508332,22.128110203939823
43,85.066,411,1193,428,1026,3627,2085,10121.0,95.1445184367797,22.128110203939826
44,85.111,462,1244,479,1078,3679,2137,10121.0,95.14556453847604,22.12811020393982
45,77.256,674,1456,691,1280,3891,2349,10121.0,95.1466106401724,22.128110203939826
46,82.165,674,1456,691,1280,3891,2349,10121.0,95.14765674186876,22.12811020393982
47,85.579,738,1714,564,1197,3894,2607,10121.0,95.14870284356515,22.128110203939823
48,107.002,655,1801,477,1217,3976,2693,10121.0,95.14974894526149,22.12811020393982
49,104.748,759,1905,405,1321,4081,2797,10121.0,95.15079504695787,22.12811020393982
50,81.719,793,2157,170,1355,4116,3050,10121.0,95.1518411486542,22.128110203939823
51,74.667,762,2154,139,1323,4085,3047,10121.0,95.15288725035057,22.12811020393982
52,58.421,921,2603,413,1482,4244,3400,10121.0,95.15602555543968,22.128110203939826
53,87.699,1027,2709,519,1588,4350,3506,10121.0,95.15707165713604,22.128110203939826
54,102.606,1131,2813,623,1692,4453,3610,10121.0,95.15811775883239,22.12811020393982
55,90.578,1125,2923,733,1686,4448,3720,10121.0,95.15916386052876,22.128110203939823
56,94.349,1285,3083,893,1847,4608,3880,10121.0,95.16020996222514,22.12811020393982
57,103.387,1305,3145,956,1866,4611,3941,10121.0,95.16125606392148,22.128110203939823
58,23.699,460,609,792,1273,3300,990,10121.0,95.1347552335677,22.127277461076588
59,105.284,477,494,612,1401,3317,1118,10121.0,95.1358013314343,22.127277461076588
60,87.744,477,477,536,1449,3307,1195,10121.0,95.13684742930091,22.127277461076588
61,99.749,488,361,501,1391,3192,1198,10121.0,95.1378935271675,22.127277461076588
