,POP_2015,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,90.754,1118,1384,7939.0,77.37353801829917,15.17714347902916
1,198.51,1114,1380,7939.0,77.37131262546527,15.176323653138558
2,150.26,1126,1392,7939.0,77.37233251424597,15.176323653138557
3,48.109,1118,1384,7939.0,77.37335240302667,15.176323653138558
4,53.014,1140,1760,7939.0,77.37641206936874,15.176323653138555
5,64.597,1115,1783,7939.0,77.37743195814944,15.176323653138555
6,82.347,886,2373,7939.0,77.38049162449154,15.176323653138558
7,25.082,1093,2518,7939.0,77.3825314020529,15.176323653138555
8,89.68,1177,2503,7939.0,77.38457117961431,15.176323653138555
9,131.717,325,0,7939.0,77.36806736735504,15.175503828463217
10,102.244,1039,1305,7939.0,77.37112702635758,15.175503828463212
11,86.597,942,1208,7939.0,77.37214691269176,15.175503828463217
12,83.981,1000,1267,7939.0,77.37316679902594,15.175503828463214
13,81.833,1079,1345,7939.0,77.37418668536012,15.175503828463219
14,86.69,1206,1486,7939.0,77.37520657169429,15.175503828463217
15,57.124,1166,1733,7939.0,77.37622645802847,15.175503828463217
16,85.663,1063,1835,7939.0,77.37724634436263,15.175503828463217
17,91.174,946,1952,7939.0,77.37826623069678,15.175503828463212
18,108.597,904,2105,7939.0,77.37928611703099,15.175503828463215
19,118.872,855,2187,7939.0,77.38030600336518,15.175503828463215
20,106.074,1093,2518,7939.0,77.38234577603352,15.175503828463217
21,108.456,1111,2452,7939.0,77.3833656623677,15.175503828463215
22,97.62,1177,2503,7939.0,77.38438554870186,15.175503828463217
23,50.772,1315,2533,7939.0,77.38540543503603,15.175503828463214
24,5.044,1330,2501,7939.0,77.38642532137021,15.175503828463217
25,24.148,1356,2527,7939.0,77.3874452077044,15.175503828463219
26,106.214,266,0,7939.0,77.36686190296993,15.174684005003062
27,140.405,299,0,7939.0,77.36788178685774,15.17468400500306
28,153.53,1039,1305,7939.0,77.37094143852114,15.17468400500306
29,121.348,859,1125,7939.0,77.37196132240896,15.174684005003062
30,152.923,857,1123,7939.0,77.37298120629676,15.174684005003062
31,50.165,1064,1330,7939.0,77.37400109018456,15.17468400500306
32,52.22,1168,1449,7939.0,77.37502097407236,15.174684005003062
33,89.166,1103,1614,7939.0,77.37604085796016,15.174684005003066
34,89.82,1099,1783,7939.0,77.37706074184796,15.174684005003062
35,115.696,1010,1887,7939.0,77.37808062573578,15.174684005003062
36,154.371,796,2056,7939.0,77.37910050962358,15.174684005003064
37,158.014,766,2223,7939.0,77.38012039351138,15.17468400500306
38,151.381,779,2266,7939.0,77.38114027739918,15.174684005003062
39,177.351,958,2383,7939.0,77.382160161287,15.174684005003062
40,142.46,1026,2372,7939.0,77.3831800451748,15.174684005003066
41,135.22,1158,2484,7939.0,77.38419992906259,15.17468400500306
42,50.398,1337,2511,7939.0,77.38521981295041,15.174684005003066
43,35.358,1295,2466,7939.0,77.3862396968382,15.174684005003062
44,22.186,1350,2521,7939.0,77.38725958072602,15.174684005003062
45,0.654,1457,2621,7939.0,77.38827946461382,15.17468400500306
46,83.748,148,212,7939.0,77.36565645474782,15.173864182758033
47,128.074,136,129,7939.0,77.3666763361894,15.173864182758031
48,190.102,287,376,7939.0,77.36769621763096,15.173864182758033
49,150.867,313,579,7939.0,77.36871609907257,15.173864182758031
50,184.544,853,1119,7939.0,77.3717757433973,15.173864182758031
51,77.956,835,1101,7939.0,77.37279562483889,15.173864182758033
52,101.45,963,1229,7939.0,77.37381550628047,15.173864182758035
53,22.513,1008,1297,7939.0,77.37483538772204,15.173864182758027
54,212.803,713,1969,7939.0,77.37891491348837,15.17386418275803
55,168.757,659,2130,7939.0,77.37993479492995,15.17386418275803
56,184.451,725,2213,7939.0,77.38095467637154,15.173864182758035
57,145.216,857,2275,7939.0,77.38197455781312,15.173864182758033
58,156.146,935,2281,7939.0,77.38299443925469,15.173864182758033
59,48.717,949,2179,7939.0,77.38401432069627,15.173864182758035
60,23.074,1211,2382,7939.0,77.38503420213785,15.17386418275803
61,69.735,1219,2390,7939.0,77.38605408357944,15.173864182758035
62,97.994,1308,2479,7939.0,77.38707396502103,15.173864182758035
63,133.212,1342,2513,7939.0,77.38809384646261,15.173864182758033
64,139.611,28,237,7939.0,77.36649078067906,15.173044361728046
65,67.26,326,592,7939.0,77.36751065967458,15.173044361728047
66,28.539,307,573,7939.0,77.36853053867009,15.17304436172805
67,69.315,668,934,7939.0,77.37159017565659,15.173044361728051
68,35.498,730,996,7939.0,77.37261005465211,15.173044361728047
69,99.255,977,1331,7939.0,77.3736299336476,15.17304436172805
70,36.806,979,1326,7939.0,77.37464981264313,15.173044361728046
71,45.867,869,1436,7939.0,77.37566969163862,15.173044361728047
72,161.61,690,1972,7939.0,77.37872932862514,15.173044361728047
73,212.429,617,2040,7939.0,77.37974920762063,15.173044361728047
74,192.298,627,2140,7939.0,77.38076908661616,15.173044361728047
75,177.491,754,2208,7939.0,77.38178896561168,15.17304436172805
76,171.559,822,2169,7939.0,77.38280884460717,15.173044361728044
77,124.244,901,2098,7939.0,77.38382872360269,15.17304436172805
78,72.398,927,2098,7939.0,77.3848486025982,15.173044361728047
79,31.248,1090,2261,7939.0,77.38586848159369,15.173044361728047
80,149.42,1169,2340,7939.0,77.38688836058921,15.173044361728047
81,126.673,1304,2438,7939.0,77.38790823958472,15.173044361728047
82,72.117,218,484,7939.0,77.3652853598891,15.172224541913035
83,117.191,0,266,7939.0,77.36630523643869,15.172224541913033
84,182.769,0,266,7939.0,77.36732511298827,15.172224541913035
85,27.651,189,455,7939.0,77.36834498953786,15.172224541913033
86,20.038,312,578,7939.0,77.36936486608744,15.172224541913033
87,15.32,510,776,7939.0,77.370384742637,15.172224541913035
88,53.574,607,873,7939.0,77.37140461918659,15.172224541913033
89,99.208,663,929,7939.0,77.37242449573617,15.172224541913035
90,8.594,927,1382,7939.0,77.37344437228575,15.172224541913033
91,8.968,927,1382,7939.0,77.37446424883535,15.172224541913035
92,37.273,778,1410,7939.0,77.37548412538493,15.172224541913035
93,10.042,505,1683,7939.0,77.3775238784841,15.172224541913035
94,143.908,585,1861,7939.0,77.37854375503366,15.172224541913033
95,176.09,525,1978,7939.0,77.37956363158325,15.172224541913035
96,147.178,548,2101,7939.0,77.38058350813283,15.172224541913035
97,168.757,680,2143,7939.0,77.3816033846824,15.172224541913035
98,210.234,725,2077,7939.0,77.382623261232,15.172224541913033
99,181.368,809,1993,7939.0,77.38364313778158,15.172224541913035
100,156.099,904,2075,7939.0,77.38466301433115,15.172224541913035
101,9.809,1049,2219,7939.0,77.38568289088073,15.172224541913035
102,8.407,1099,2270,7939.0,77.38670276743034,15.172224541913035
103,36.993,1364,2345,7939.0,77.3877226439799,15.172224541913035
104,113.267,242,508,7939.0,77.36509982936424,15.171404723312921
105,176.323,125,391,7939.0,77.36611970346806,15.171404723312929
106,72.444,125,391,7939.0,77.36713957757186,15.171404723312923
107,58.432,278,544,7939.0,77.36815945167567,15.171404723312929
108,91.828,312,578,7939.0,77.36917932577947,15.171404723312925
109,68.007,452,718,7939.0,77.37019919988327,15.171404723312923
110,86.784,510,776,7939.0,77.37121907398709,15.171404723312925
111,66.606,663,929,7939.0,77.37223894809088,15.171404723312923
112,111.539,625,1183,7939.0,77.37325882219469,15.171404723312925
113,54.322,625,1183,7939.0,77.37427869629849,15.171404723312925
114,31.435,778,1410,7939.0,77.3752985704023,15.171404723312925
115,3.316,505,1683,7939.0,77.3773383186099,15.171404723312927
116,169.037,498,1774,7939.0,77.3783581927137,15.171404723312925
117,205.843,414,1891,7939.0,77.37937806681752,15.171404723312925
118,183.843,390,1989,7939.0,77.38039794092131,15.171404723312921
119,139.144,506,2027,7939.0,77.38141781502513,15.171404723312923
120,193.138,639,1984,7939.0,77.38243768912895,15.171404723312929
121,139.844,757,1968,7939.0,77.38345756323274,15.171404723312925
122,53.528,903,2074,7939.0,77.38447743733654,15.171404723312923
123,74.406,916,2086,7939.0,77.38549731144033,15.171404723312925
124,0.0,1401,2308,7939.0,77.38753705964794,15.171404723312925
125,204.395,317,583,7939.0,77.36491431010874,15.170584905927647
126,217.287,196,462,7939.0,77.36593418176692,15.170584905927644
127,147.691,313,579,7939.0,77.36695405342509,15.170584905927647
128,104.813,359,625,7939.0,77.36797392508326,15.170584905927644
129,169.177,417,683,7939.0,77.36899379674145,15.170584905927646
130,190.85,495,762,7939.0,77.37001366839962,15.170584905927644
131,94.397,482,748,7939.0,77.3710335400578,15.170584905927647
132,69.922,542,857,7939.0,77.37205341171597,15.170584905927644
133,108.55,491,1105,7939.0,77.37307328337414,15.170584905927642
134,58.385,607,1201,7939.0,77.37409315503234,15.170584905927647
135,25.269,403,1811,7939.0,77.37817264166505,15.170584905927647
136,138.35,340,1848,7939.0,77.3791925133232,15.170584905927646
137,169.317,320,1954,7939.0,77.38021238498139,15.170584905927647
