,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,201.061,5000,1948,5000,848,5000,5000,5000,6840.0,72.82924710874019,19.474115099496153
1,32.649,4954,1617,5000,522,4941,5000,5000,6840.0,72.83212129903272,19.47328791946295
2,0.0,1257,2018,1218,575,575,2691,5000,6840.0,72.79877898533232,19.4724607410391
3,50.243,1257,2018,1218,575,575,2691,5000,6840.0,72.79981374236624,19.472460741039104
4,200.186,843,1606,1248,631,531,2297,5000,6840.0,72.80188325643407,19.4724607410391
5,62.76,781,1546,1442,1031,972,2078,5000,6840.0,72.81119606973928,19.472460741039107
6,150.643,781,1546,1442,1031,972,2078,5000,6840.0,72.81223082677317,19.4724607410391
7,100.749,1562,2327,2223,1812,1181,2330,5000,6840.0,72.81740461194275,19.4724607410391
8,42.801,4954,1617,5000,522,4941,5000,5000,6840.0,72.83189121041751,19.4724607410391
9,111.219,4954,1617,5000,522,4941,5000,5000,6840.0,72.83292596745143,19.472460741039104
10,0.438,5000,1946,5000,3036,5000,5000,5000,6840.0,72.86293392143487,19.472460741039107
11,0.088,1362,1941,1095,452,455,2569,5000,6840.0,72.79751425936198,19.471633564224526
12,0.0,1257,2018,1218,575,575,2691,5000,6840.0,72.79854901312709,19.471633564224522
13,177.252,1139,1900,1100,457,457,2573,5000,6840.0,72.79958376689218,19.471633564224526
14,294.37,843,1604,1244,627,527,2296,5000,6840.0,72.80165327442239,19.471633564224522
15,187.931,439,1477,1203,793,986,2097,5000,6840.0,72.8088965507781,19.471633564224526
16,29.323,439,1466,1193,782,987,2087,5000,6840.0,72.8099313045432,19.471633564224526
17,33.525,781,1546,1442,1031,972,2078,5000,6840.0,72.8109660583083,19.471633564224522
18,79.129,781,1546,1442,1031,972,2078,5000,6840.0,72.8120008120734,19.471633564224526
19,128.76,1562,2327,2223,1812,1181,2330,5000,6840.0,72.81717458089892,19.471633564224526
20,251.829,1989,2299,2475,2357,966,2115,5000,6840.0,72.81924408842913,19.471633564224526
21,172.876,1989,2299,2475,2357,966,2115,5000,6840.0,72.82027884219424,19.471633564224526
22,172.438,5000,1818,5000,724,5000,5000,5000,6840.0,72.83269588737544,19.471633564224522
