,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,72.916,3446,1097,1198,1097,0,10069.0,92.08351869921376,21.773530179900625
1,208.873,3446,1097,1198,1097,0,10069.0,92.08456318596477,21.773530179900625
2,180.241,3083,734,836,734,362,10069.0,92.08181265040622,21.77186627613343
3,21.8,3083,734,836,734,362,10069.0,92.08148189332766,21.771034327004465
4,230.984,3970,1620,1722,1620,523,10069.0,92.08774874629877,21.771034327004468
5,88.878,3970,1620,1722,1620,523,10069.0,92.08879322179396,21.771034327004465
6,77.078,3970,1620,1722,1620,523,10069.0,92.08741798267658,21.770202379711822
7,95.71,4027,1678,1780,1678,581,10069.0,92.08846245442018,21.77020237971182
8,173.347,2238,890,991,890,991,10069.0,92.0693312791533,21.769370434255414
9,207.942,2290,838,939,838,939,10069.0,92.07037574714549,21.769370434255414
10,134.529,2597,530,632,530,632,10069.0,92.07246468312992,21.769370434255414
11,232.599,2627,501,603,501,603,10069.0,92.07350915112212,21.769370434255414
12,199.557,2640,381,483,381,483,10069.0,92.07455361911433,21.769370434255414
13,99.064,2787,438,540,438,540,10069.0,92.07873149108315,21.769370434255414
14,55.898,2787,438,540,438,540,10069.0,92.07977595907539,21.769370434255418
15,0.0,3361,1012,1113,1012,640,10069.0,92.082909363052,21.769370434255414
16,0.248,3361,1012,1113,1012,640,10069.0,92.0839538310442,21.769370434255414
17,0.994,3888,1539,1640,1539,758,10069.0,92.08604276702864,21.769370434255418
18,0.683,3888,1539,1640,1539,758,10069.0,92.08708723502085,21.769370434255418
19,17.204,2290,838,939,838,939,10069.0,92.06900061123423,21.76853849063515
20,183.905,2293,835,936,835,936,10069.0,92.07004507547524,21.76853849063515
21,32.856,2627,501,603,501,603,10069.0,92.07213400395723,21.768538490635155
22,220.923,2640,381,483,381,483,10069.0,92.07317846819822,21.768538490635155
23,206.451,2640,381,483,381,483,10069.0,92.07422293243923,21.76853849063515
