,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,5.16,0,1532,1213,1261,1519,1203,2521,10737.0,116.84330056408166,40.399011836437595
1,2.018,602,2134,1816,673,2122,882,3123,10737.0,116.84684601533405,40.399011836437616
2,3.277,602,2134,1816,673,2122,882,3123,10737.0,116.84802783241815,40.39901183643761
3,3.118,959,2491,2173,1030,2478,1239,3480,10737.0,116.84920964950226,40.3990118364376
4,1.916,959,2491,2173,1030,2478,1239,3480,10737.0,116.85039146658636,40.3990118364376
5,9.755,4,3737,1250,2101,3765,1595,4535,10737.0,116.86693690576404,40.39901183643761
6,6.557,8,3741,1246,2106,3769,1599,4539,10737.0,116.86811872284817,40.399011836437616
7,2.646,1132,2131,962,1752,644,1112,3675,10737.0,116.8257813691095,40.39811521709582
8,9.896,1150,2149,981,1771,662,1094,3693,10737.0,116.82696317634314,40.39811521709583
9,8.865,941,1941,772,1562,453,1303,3484,10737.0,116.82814498357675,40.39811521709582
10,10.961,941,1941,772,1562,453,1303,3484,10737.0,116.8293267908104,40.39811521709583
11,12.899,829,1828,660,1449,341,1415,3372,10737.0,116.83050859804402,40.39811521709582
12,10.936,1113,1920,338,1733,631,1833,3151,10737.0,116.8340540197449,40.398115217095835
13,10.069,1113,1920,338,1733,631,1833,3151,10737.0,116.83523582697852,40.39811521709583
14,8.622,1122,1551,601,1996,896,1464,2783,10737.0,116.83759944144578,40.39811521709583
15,9.212,1122,1551,601,1996,896,1464,2783,10737.0,116.83878124867938,40.39811521709582
16,0.311,0,1532,1213,1261,1519,1203,2521,10737.0,116.84232667038027,40.39811521709582
17,10.248,587,2119,1800,674,2106,883,3108,10737.0,116.84587209208112,40.39811521709582
18,7.115,587,2119,1800,674,2106,883,3108,10737.0,116.84705389931476,40.39811521709583
19,2.053,0,3732,1254,2097,3760,1590,4530,10737.0,116.86596281505273,40.39811521709583
20,1.072,8,3741,1246,2106,3769,1599,4539,10737.0,116.86714462228636,40.39811521709582
21,148.76,1981,2747,1455,2366,1496,1572,4291,10737.0,116.81298968397124,40.39721860222142
22,0.136,1174,2174,1005,1795,683,1020,3717,10737.0,116.82480765780706,40.39721860222142
