,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,162.317,366,1428,324,689,654,1508,514.0,-76.53527793117196,3.2741709422280287
1,42.882,512,1574,105,790,660,1588,514.0,-76.53427914771764,3.274170942228029
2,5.278,512,1574,105,790,660,1588,514.0,-76.53328036426329,3.274170942228031
3,0.525,358,833,410,609,849,1553,514.0,-76.54123248263024,3.273361668084945
4,8.721,358,833,410,609,849,1553,514.0,-76.5402336996737,3.2733616680849424
5,26.949,288,1065,492,275,622,1436,514.0,-76.53723735080409,3.2733616680849424
6,19.212,264,1116,544,327,599,1413,514.0,-76.53623856784758,3.273361668084944
7,58.488,316,1378,258,639,587,1458,514.0,-76.53523978489102,3.2733616680849433
8,19.303,387,1450,170,666,535,1464,514.0,-76.53424100193448,3.273361668084944
9,19.179,543,1605,14,821,691,1619,514.0,-76.53324221897793,3.2733616680849424
10,0.262,231,707,284,482,723,1427,514.0,-76.54219312530486,3.2725523941923047
11,0.0,227,702,279,477,718,1422,514.0,-76.541194342846,3.272552394192306
12,0.623,103,823,250,246,689,1503,514.0,-76.54019556038715,3.272552394192305
13,53.636,160,827,255,194,670,1485,514.0,-76.53919677792831,3.2725523941923065
14,65.307,268,882,310,196,673,1487,514.0,-76.53819799546945,3.272552394192305
15,164.055,233,982,410,193,568,1382,514.0,-76.5371992130106,3.2725523941923056
16,112.189,276,1090,518,301,611,1425,514.0,-76.53620043055176,3.2725523941923047
17,12.983,419,1477,237,598,468,1396,514.0,-76.53520164809288,3.272552394192307
18,105.358,369,1432,188,648,517,1446,514.0,-76.53420286563407,3.2725523941923065
19,13.834,677,1681,178,818,688,1593,514.0,-76.53320408317518,3.272552394192305
20,96.715,414,842,449,664,897,1577,514.0,-76.5431537764679,3.2717431205500556
21,111.796,241,670,277,492,724,1405,514.0,-76.54215499450659,3.2717431205500547
22,12.032,187,641,232,438,678,1361,514.0,-76.5411562125453,3.2717431205500556
23,62.127,26,746,175,224,613,1428,514.0,-76.540157430584,3.2717431205500547
24,163.432,221,762,190,131,590,1405,514.0,-76.53915864862275,3.2717431205500542
25,136.089,288,893,321,103,559,1373,514.0,-76.53815986666146,3.2717431205500547
26,148.777,131,1011,475,257,466,1280,514.0,-76.53716108470016,3.2717431205500556
27,130.385,148,1156,479,409,479,1293,514.0,-76.53616230273884,3.2717431205500556
28,67.438,509,1363,358,481,474,1290,514.0,-76.53516352077756,3.2717431205500542
29,152.506,595,1585,274,722,591,1496,514.0,-76.53416473881629,3.2717431205500542
30,54.835,675,1671,188,808,678,1583,514.0,-76.53316595685499,3.2717431205500556
31,23.212,407,836,443,658,890,1571,514.0,-76.54311565465581,3.2709338471581253
32,50.915,367,796,402,618,850,1531,514.0,-76.54211687319194,3.2709338471581257
33,107.534,87,632,92,337,569,1338,514.0,-76.54111809172811,3.2709338471581257
34,119.435,116,606,33,213,472,1286,514.0,-76.54011931026426,3.2709338471581257
35,160.94,196,735,163,54,497,1311,514.0,-76.53912052880041,3.2709338471581257
36,140.646,199,857,320,102,426,1240,514.0,-76.53812174733656,3.270933847158127
37,105.796,131,962,425,207,373,1187,514.0,-76.53712296587268,3.2709338471581253
38,102.19,281,1137,534,341,289,1159,514.0,-76.53612418440883,3.270933847158126
39,128.155,597,1406,415,543,412,1317,514.0,-76.535125402945,3.2709338471581253
40,152.252,651,1490,378,627,496,1401,514.0,-76.53412662148112,3.270933847158126
41,74.389,828,1614,353,774,648,1526,514.0,-76.5331278400173,3.2709338471581253
42,21.015,1024,1303,1059,1275,1507,1779,514.0,-76.54507510426053,3.2701245740164584
43,0.0,443,871,478,693,926,1606,514.0,-76.54307754232745,3.2701245740164584
44,24.13,250,471,221,499,728,1191,514.0,-76.5420787613609,3.2701245740164584
45,180.939,257,462,141,419,649,1181,514.0,-76.54107998039434,3.270124574016458
46,152.678,201,624,52,166,394,1209,514.0,-76.54008119942779,3.2701245740164584
47,117.173,226,679,111,216,343,1158,514.0,-76.53908241846128,3.2701245740164584
48,132.876,147,793,262,166,393,1207,514.0,-76.53808363749474,3.270124574016458
49,133.204,83,958,453,233,259,1073,514.0,-76.5370848565282,3.2701245740164584
50,105.337,598,1247,560,361,230,1159,514.0,-76.53608607556164,3.270124574016458
51,114.91,661,1310,532,424,293,1222,514.0,-76.53508729459512,3.2701245740164584
52,129.795,751,1589,430,726,596,1501,514.0,-76.53408851362857,3.2701245740164584
53,45.472,885,1551,414,711,585,1463,514.0,-76.53308973266202,3.2701245740164584
54,0.0,1024,1303,1059,1275,1507,1779,514.0,-76.54603578089075,3.26931530112499
55,20.425,1024,1303,1059,1275,1507,1779,514.0,-76.5450370004214,3.269315301124991
56,12.229,424,659,648,844,1065,1411,514.0,-76.54403821995206,3.2693153011249882
57,49.111,16,57,540,715,925,1015,514.0,-76.54303943948273,3.269315301124991
58,77.044,233,346,217,449,721,1066,514.0,-76.54204065901337,3.26931530112499
59,138.515,179,435,128,354,581,1114,514.0,-76.54104187854401,3.269315301124991
60,172.644,137,609,228,251,368,1055,514.0,-76.54004309807466,3.26931530112499
61,151.269,156,706,183,150,267,1081,514.0,-76.5390443176053,3.269315301124991
62,100.879,53,800,297,93,210,1024,514.0,-76.53804553713597,3.2693153011249887
63,67.93,185,1013,511,161,142,959,514.0,-76.5370467566666,3.26931530112499
