,POP_2015,active_living,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,22.714,1644,1236,4348,6592.0,72.17532012787083,24.273854328156464
1,28.528,1644,1236,4348,6592.0,72.17637668965219,24.273854328156464
2,33.261,1468,300,4189,6592.0,72.17743325143357,24.273854328156464
3,10.444,1468,300,4189,6592.0,72.17713814601953,24.273016486163744
4,4.502,1468,300,4189,6592.0,72.17819470348105,24.273016486163748
5,81.184,1340,932,4044,6592.0,72.17925126094255,24.273016486163748
6,61.274,1340,932,4044,6592.0,72.17789960731409,24.272178646270447
7,57.004,1340,932,4044,6592.0,72.17895616045594,24.272178646270444
8,61.119,1228,0,3949,6592.0,72.18001271359773,24.272178646270444
9,37.145,1212,172,3933,6592.0,72.18212581988139,24.272178646270444
10,111.152,1212,172,3933,6592.0,72.18318237302323,24.27217864627044
11,15.306,5000,5000,5000,6592.0,72.18635203244871,24.272178646270444
12,96.206,5000,5000,5000,6592.0,72.18740858559052,24.272178646270447
13,72.078,1228,0,3949,6592.0,72.17971762235838,24.27134080847648
14,47.949,1124,84,3845,6592.0,72.18288726882545,24.271340808476477
15,66.984,1155,86,3876,6592.0,72.18394381764779,24.271340808476477
16,77.866,5000,5000,5000,6592.0,72.18605691529251,24.271340808476474
17,134.303,5000,5000,5000,6592.0,72.18711346411484,24.271340808476474
18,95.178,1306,726,3935,6592.0,72.17836600018242,24.270502972781745
19,32.592,966,73,3687,6592.0,72.18153563369165,24.27050297278175
20,81.261,1069,0,3789,6592.0,72.18259217819475,24.27050297278175
21,112.541,1197,128,3918,6592.0,72.18364872269782,24.270502972781745
22,95.46,5000,5000,5000,6592.0,72.18576181170397,24.27050297278175
23,102.715,1086,838,3818,6592.0,72.18681835620706,24.27050297278175
24,48.926,1276,696,3904,6592.0,72.17807094039466,24.269665139186174
25,61.428,931,280,3643,6592.0,72.18124056094668,24.269665139186174
26,86.02,896,488,3599,6592.0,72.18229710113067,24.26966513918617
27,161.133,1053,314,3774,6592.0,72.1854667216827,24.269665139186174
28,115.191,1039,546,3766,6592.0,72.1865232618667,24.269665139186174
29,115.165,1005,757,3738,6592.0,72.18757980205068,24.26966513918617
30,109.789,1245,665,3874,6592.0,72.17777589417229,24.268827307689648
31,103.332,896,488,3599,6592.0,72.18094550176767,24.268827307689655
32,57.672,828,170,3548,6592.0,72.1820020376328,24.268827307689644
33,108.194,782,124,3503,6592.0,72.18305857349792,24.268827307689655
34,127.872,903,164,3624,6592.0,72.18411510936306,24.268827307689655
35,112.567,965,226,3686,6592.0,72.18517164522817,24.268827307689644
36,105.647,1139,400,3860,6592.0,72.1862281810933,24.268827307689655
37,28.399,958,710,3690,6592.0,72.18728471695844,24.268827307689644
38,103.203,973,393,3653,6592.0,72.17959392460777,24.26798947829209
39,103.306,1037,468,3718,6592.0,72.18065045615423,24.267989478292098
40,72.669,774,116,3495,6592.0,72.18170698770066,24.267989478292098
41,105.93,739,0,3460,6592.0,72.1827635192471,24.267989478292098
42,125.557,837,98,3558,6592.0,72.18382005079359,24.267989478292098
43,136.927,1098,359,3819,6592.0,72.18487658234001,24.26798947829209
44,31.872,1098,359,3819,6592.0,72.18593311388648,24.267989478292098
45,72.438,772,524,3505,6592.0,72.18804617697937,24.267989478292094
46,95.203,967,387,3648,6592.0,72.17929889687792,24.26715165099341
47,66.907,658,0,3379,6592.0,72.18246847856183,24.267151650993412
48,142.123,801,62,3522,6592.0,72.1835250057898,24.267151650993412
49,3.91,589,342,3322,6592.0,72.18669458747372,24.26715165099341
50,86.56,1235,655,3468,6592.0,72.17689083689318,24.26631382579352
51,91.396,1235,655,3468,6592.0,72.17794735980286,24.266313825793517
52,0.437,473,225,3205,6592.0,72.18534302017068,24.266313825793514
53,68.245,512,264,3245,6592.0,72.18639954308036,24.26631382579352
54,102.843,1235,655,3468,6592.0,72.176595844928,24.265476002692317
55,101.068,1235,655,3468,6592.0,72.1776523635196,24.265476002692314
56,87.718,579,0,3260,6592.0,72.18187843788603,24.265476002692317
57,67.705,421,4,3113,6592.0,72.18293495647764,24.265476002692324
58,161.802,402,0,3123,6592.0,72.18399147506926,24.265476002692317
59,73.132,473,225,3205,6592.0,72.18504799366086,24.26547600269232
60,125.248,473,225,3205,6592.0,72.18610451225244,24.265476002692324
61,30.74,746,166,3209,6592.0,72.18052692362093,24.264638181689715
62,83.396,594,14,3275,6592.0,72.18158343789464,24.264638181689715
63,109.197,431,0,3112,6592.0,72.18263995216837,24.264638181689712
64,76.399,411,8,3114,6592.0,72.18369646644209,24.264638181689712
65,103.666,247,0,2980,6592.0,72.1847529807158,24.264638181689712
66,89.235,255,306,2988,6592.0,72.18792252353698,24.264638181689712
67,96.335,255,306,2988,6592.0,72.1889790378107,24.264638181689712
68,35.936,861,281,3094,6592.0,72.17917543155492,24.26380036278562
69,92.168,746,166,3209,6592.0,72.18023194151095,24.26380036278562
70,75.988,247,0,2980,6592.0,72.18445798133511,24.26380036278562
71,86.843,255,306,2988,6592.0,72.18762751120323,24.26380036278562
72,89.441,255,306,2988,6592.0,72.18868402115928,24.26380036278562
73,47.049,861,281,3094,6592.0,72.17888046732557,24.262962545979946
74,99.602,861,281,3094,6592.0,72.17993697296414,24.26296254597995
75,67.293,14,66,2717,6592.0,72.18627600679544,24.26296254597995
76,147.68,51,0,2784,6592.0,72.18733251243398,24.262962545979956
77,85.145,51,0,2784,6592.0,72.18598102590754,24.2621247312726
78,89.21,51,0,2784,6592.0,72.18703752722882,24.262124731272603
79,110.792,768,622,2692,6592.0,72.1790521486979,24.26044910815253
80,114.676,497,424,2421,6592.0,72.18222162675977,24.260449108152535
81,83.782,396,447,2336,6592.0,72.18327811944704,24.26044910815253
82,9.132,396,447,2336,6592.0,72.18433461213432,24.26044910815253
83,48.232,465,516,3018,6592.0,72.18961707557072,24.26044910815253
84,106.342,768,622,2692,6592.0,72.17875723439914,24.259611299739625
85,134.458,392,320,2316,6592.0,72.18192669951091,24.259611299739625
86,96.361,274,420,2198,6592.0,72.1829831878815,24.25961129973963
87,34.47,396,447,2336,6592.0,72.1840396762521,24.259611299739625
88,47.923,465,516,3018,6592.0,72.18932211810503,24.259611299739625
89,38.431,274,420,2198,6592.0,72.18268826987766,24.258773493424684
90,130.033,274,420,2198,6592.0,72.18374475393176,24.258773493424677
91,75.216,672,723,2811,6592.0,72.19008365825633,24.25877349342468
92,53.84,672,724,2815,6592.0,72.19114014231042,24.25877349342468
93,46.92,672,723,2811,6592.0,72.1897887235997,24.257935689207613
94,22.302,672,723,2811,6592.0,72.19084520333749,24.257935689207613
95,86.174,417,271,2341,6592.0,72.17787257286658,24.257097887088328
96,64.824,145,0,2069,6592.0,72.17998552370997,24.25709788708832
97,74.779,145,0,2069,6592.0,72.18104199913168,24.25709788708832
98,73.338,0,145,1924,6592.0,72.18209847455336,24.25709788708832
99,117.043,417,271,2341,6592.0,72.17757771280883,24.25626008706672
100,73.415,27,173,1896,6592.0,72.18180359723203,24.256260087066725
101,101.994,187,333,1736,6592.0,72.18150873347065,24.25542228914271
102,153.827,356,502,1567,6592.0,72.18015742079417,24.25458449331622
103,102.586,218,364,1705,6592.0,72.18121388326878,24.254584493316216
104,135.358,464,0,2076,6592.0,72.18332680821798,24.25458449331622
