,POP_2015,community_space,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
73,122.8,616,298,675,667,4413.0,35.79713539509949,31.722007032784973
74,78.204,742,137,812,804,4413.0,35.79823838961166,31.722007032784973
75,84.527,470,359,415,367,4413.0,35.79031075283082,31.721146924003715
76,119.217,504,393,449,401,4413.0,35.79141374097366,31.721146924003712
77,131.693,413,302,358,310,4413.0,35.79251672911651,31.721146924003715
78,111.812,460,311,405,389,4413.0,35.79361971725933,31.72114692400372
79,129.901,486,283,431,414,4413.0,35.79472270540217,31.721146924003715
80,139.672,463,168,522,514,4413.0,35.79582569354501,31.721146924003715
81,150.593,540,64,610,602,4413.0,35.79692868168784,31.721146924003715
82,132.47,742,137,812,804,4413.0,35.798031669830685,31.72114692400372
83,129.732,470,359,415,367,4413.0,35.79010408659095,31.72028681823678
84,112.285,470,359,415,367,4413.0,35.79120706836474,31.720286818236787
85,127.5,383,271,327,279,4413.0,35.792310050138525,31.720286818236787
86,137.407,343,224,288,272,4413.0,35.7934130319123,31.720286818236783
87,122.395,341,172,400,392,4413.0,35.794516013686085,31.72028681823678
88,131.49,341,172,400,392,4413.0,35.795618995459876,31.72028681823678
89,118.168,572,32,642,634,4413.0,35.79672197723365,31.720286818236783
90,151.201,605,0,675,667,4413.0,35.79782495900743,31.720286818236787
91,171.386,198,42,97,0,4413.0,35.7921033801165,31.71942671548404
92,127.196,215,101,159,128,4413.0,35.79320635552151,31.719426715484037
93,120.4,189,20,248,240,4413.0,35.79430933092651,31.719426715484047
94,124.897,426,178,496,488,4413.0,35.795412306331514,31.71942671548404
95,99.437,422,182,492,484,4413.0,35.79651528173652,31.71942671548404
96,108.735,182,26,82,20,4413.0,35.79189671905007,31.718566615745384
97,161.209,156,28,55,42,4413.0,35.79299968808656,31.718566615745384
98,125.776,100,67,201,286,4413.0,35.79410265712307,31.718566615745384
99,101.703,268,151,338,370,4413.0,35.79520562615958,31.718566615745388
100,91.289,400,243,470,462,4413.0,35.796308595196074,31.718566615745388
101,89.024,512,354,582,574,4413.0,35.797411564232576,31.718566615745384
102,130.476,512,354,582,574,4413.0,35.79851453326908,31.718566615745384
103,103.258,888,471,959,951,4413.0,35.800720471342096,31.718566615745388
104,118.642,888,471,959,951,4413.0,35.8018234403786,31.718566615745384
105,144.27,291,91,230,181,4413.0,35.79169006693882,31.71770651902068
106,143.966,94,53,5,103,4413.0,35.79279302960709,31.717706519020673
107,115.633,26,29,100,198,4413.0,35.79389599227537,31.717706519020687
108,159.248,95,0,173,271,4413.0,35.79499895494365,31.71770651902068
109,147.787,344,144,434,492,4413.0,35.79610191761193,31.71770651902068
110,145.758,512,354,582,574,4413.0,35.797204880280205,31.717706519020684
111,153.974,512,354,582,574,4413.0,35.79830784294849,31.71770651902068
112,139.03,796,570,867,859,4413.0,35.800513768285036,31.717706519020673
113,130.746,890,475,961,953,4413.0,35.80161673095331,31.71770651902068
114,132.808,288,119,247,210,4413.0,35.79148342378239,31.71684642530981
115,146.367,173,131,131,229,4413.0,35.79258638008271,31.71684642530981
116,123.713,92,23,169,267,4413.0,35.793689336383046,31.71684642530981
117,150.153,213,0,290,388,4413.0,35.79479229268337,31.716846425309818
118,131.524,375,162,452,550,4413.0,35.7958952489837,31.71684642530981
119,120.907,418,205,496,594,4413.0,35.79699820528403,31.716846425309818
120,150.762,691,478,769,867,4413.0,35.799204117884685,31.716846425309818
121,155.326,691,478,769,867,4413.0,35.80030707418502,31.716846425309818
122,111.542,299,197,325,288,4413.0,35.7912767895804,31.715986334612676
123,136.933,198,119,325,375,4413.0,35.792379739513045,31.715986334612676
124,155.09,105,8,281,378,4413.0,35.793482689445696,31.715986334612676
125,139.841,199,85,333,430,4413.0,35.794585639378354,31.715986334612676
126,138.218,305,92,383,481,4413.0,35.795688589311006,31.715986334612676
127,146.772,456,243,534,632,4413.0,35.796791539243664,31.715986334612676
128,65.424,205,146,395,382,4413.0,35.791070164332446,31.715126246929145
129,138.286,193,133,403,445,4413.0,35.7921731078977,31.715126246929138
130,134.939,14,44,382,480,4413.0,35.79327605146295,31.715126246929145
131,153.196,65,116,436,534,4413.0,35.79437899502821,31.715126246929145
132,151.066,272,246,507,604,4413.0,35.79548193859347,31.71512624692914
133,151.81,372,300,561,658,4413.0,35.796584882158726,31.715126246929145
134,135.919,475,402,663,761,4413.0,35.797687825723976,31.71512624692914
135,121.347,279,183,510,496,4413.0,35.79086354803817,31.714266162259086
136,145.048,279,183,510,496,4413.0,35.791966485236294,31.71426616225909
137,148.091,158,56,500,595,4413.0,35.79306942243444,31.71426616225909
138,133.586,107,88,485,583,4413.0,35.79417235963256,31.71426616225909
139,152.554,249,269,530,627,4413.0,35.795275296830695,31.71426616225909
140,151.675,317,337,598,696,4413.0,35.796378234028836,31.714266162259094
141,84.29,474,402,663,760,4413.0,35.79748117122697,31.71426616225909
142,173.686,183,60,525,619,4413.0,35.79286280235974,31.713406080602386
143,156.713,187,0,530,627,4413.0,35.79396573319103,31.71340608060239
144,30.497,1545,1472,1733,1831,4413.0,35.79231304396087,31.706525535815373
145,64.849,1545,1472,1733,1831,4413.0,35.79210649808913,31.70566548127352
