,POP_2015,active_living,community_space,education,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
37,111.883,4121,3227,365,1675,5000,5000,7508.0,76.04210450959143,18.229336160584367
38,18.58,4121,3227,365,1675,5000,5000,7508.0,76.04313453450841,18.229336160584364
39,81.66,4534,3640,649,2088,5000,5000,7508.0,76.0462246092594,18.229336160584367
40,107.946,4616,3722,772,2170,5000,5000,7508.0,76.0472546341764,18.229336160584367
41,105.211,4693,3800,892,2247,5000,5000,7508.0,76.0482846590934,18.229336160584367
42,111.549,4772,3878,1077,2326,5000,5000,7508.0,76.04931468401037,18.229336160584364
43,32.924,4858,3964,1163,2412,5000,5000,7508.0,76.05034470892737,18.229336160584367
44,10.074,3917,3024,816,1471,4820,5000,7508.0,76.03776138602232,18.22851131662391
45,121.757,4026,3132,602,1580,4928,5000,7508.0,76.0387914079182,18.22851131662391
46,102.509,4026,3132,602,1580,4928,5000,7508.0,76.03982142981405,18.228511316623912
47,10.574,4121,3227,365,1675,5000,5000,7508.0,76.04188147360581,18.228511316623912
48,121.39,4121,3227,365,1675,5000,5000,7508.0,76.04291149550168,18.228511316623912
49,0.067,4244,3351,603,1798,5000,5000,7508.0,76.04394151739753,18.228511316623912
50,38.629,4244,3351,603,1798,5000,5000,7508.0,76.04497153929341,18.228511316623912
51,80.926,4439,3545,744,1993,5000,5000,7508.0,76.04600156118929,18.228511316623912
52,42.932,4541,3648,846,2095,5000,5000,7508.0,76.04703158308517,18.228511316623916
53,1.801,4639,3746,945,2193,5000,5000,7508.0,76.04806160498104,18.22851131662391
54,2.068,4772,3878,1077,2326,5000,5000,7508.0,76.0490916268769,18.228511316623912
55,27.354,3917,3024,816,1471,4820,5000,7508.0,76.03753837404304,18.227686474154925
56,155.215,4026,3132,602,1580,4928,5000,7508.0,76.03856839291792,18.227686474154925
57,60.845,3946,3053,682,1500,4849,5000,7508.0,76.03959841179284,18.227686474154922
58,2.135,4244,3351,603,1798,5000,5000,7508.0,76.0437184872925,18.22768647415493
59,83.128,4244,3351,603,1798,5000,5000,7508.0,76.0447485061674,18.22768647415493
60,8.473,4425,3531,1693,1778,5000,5000,7508.0,76.03628535813118,18.22686163317734
61,38.462,4120,3367,1612,2115,5000,5000,7508.0,76.03731537398527,18.22686163317734
62,8.807,3827,2934,658,1381,4729,5000,7508.0,76.0414354374017,18.22686163317734
63,135.067,3827,2934,658,1381,4729,5000,7508.0,76.0424654532558,18.226861633177336
64,95.604,3656,2762,1078,1210,4558,5000,7508.0,76.03606237301527,18.226036793691073
65,34.926,4120,3367,1612,1778,5000,5000,7508.0,76.03709238584874,18.22603679369107
66,60.578,3845,2952,830,1399,4748,5000,7508.0,76.04018242434913,18.226036793691073
67,111.416,3827,2934,658,1381,4729,5000,7508.0,76.04121243718261,18.226036793691073
68,66.583,3827,2934,658,1381,4729,5000,7508.0,76.04224245001608,18.226036793691073
69,92.435,3725,2832,1379,1279,4628,5000,7508.0,76.03583939982018,18.225211955696043
70,44.833,3540,2646,1194,1094,4442,5000,7508.0,76.03686940963317,18.225211955696047
71,96.238,3649,2755,979,1203,4551,5000,7508.0,76.03892942925913,18.225211955696043
72,62.613,3655,2762,830,1209,4558,5000,7508.0,76.0420194586981,18.225211955696043
73,11.942,3821,2928,996,1375,4723,5000,7508.0,76.0430494685111,18.225211955696047
74,19.348,3821,2928,996,1375,4723,5000,7508.0,76.0440794783241,18.225211955696047
75,120.055,3725,2832,1379,1279,4628,5000,7508.0,76.03561643854557,18.22438711919219
76,85.43,3540,2646,1194,1094,4442,5000,7508.0,76.03664644533823,18.22438711919218
77,22.35,3866,3113,1865,1524,4769,5000,7508.0,76.03767645213092,18.22438711919218
78,168.558,3649,2755,979,1203,4551,5000,7508.0,76.0387064589236,18.224387119192187
79,91.434,3655,2762,830,1209,4558,5000,7508.0,76.0417964793016,18.224387119192187
80,14.11,3821,2928,996,1375,4723,5000,7508.0,76.04282648609428,18.224387119192183
81,31.256,3821,2928,996,1375,4723,5000,7508.0,76.04385649288695,18.22438711919219
82,0.767,4170,3277,1948,1524,5000,5000,7508.0,76.0374534967362,18.223562284179415
83,29.555,3282,2388,1204,835,4184,5000,7508.0,76.03848350050872,18.22356228417941
84,32.324,3321,2427,1165,875,4223,5000,7508.0,76.03951350428123,18.223562284179412
85,59.644,3244,2351,1241,798,4146,5000,7508.0,76.03826055401424,18.22273745065765
86,12.843,3282,2388,1204,835,4184,5000,7508.0,76.03929055476675,18.22273745065765
87,70.552,3148,2255,1337,702,4050,5000,7508.0,76.03906761717255,18.22191261862682
88,97.038,3047,2154,1438,601,3949,5000,7508.0,76.04009761490526,18.221912618626824
89,58.143,3698,2804,1384,1252,4600,5000,7508.0,76.04215761037064,18.221912618626817
90,8.54,3766,2872,1343,1320,4668,5000,7508.0,76.04318760810332,18.221912618626817
91,1.568,3803,2909,1353,1357,4705,5000,7508.0,76.044217605836,18.221912618626817
92,0.0,4772,3878,2040,2326,5000,5000,7508.0,76.05039759223217,18.221912618626817
93,68.551,3047,2154,1438,601,3949,5000,7508.0,76.0388446914983,18.221087788086844
94,119.889,3047,2154,1438,601,3949,5000,7508.0,76.03987468621133,18.221087788086848
95,107.313,3394,2641,2337,1389,4297,5000,7508.0,76.04090468092436,18.221087788086844
96,22.85,3796,2903,1471,1350,4699,5000,7508.0,76.04193467563736,18.221087788086848
97,94.436,3851,2957,1428,1405,4753,5000,7508.0,76.04296467035041,18.221087788086848
98,0.133,3874,2980,1424,1428,4776,5000,7508.0,76.04399466506342,18.221087788086848
99,0.0,4022,3128,1572,1576,4924,5000,7508.0,76.04502465977646,18.221087788086848
100,0.0,4022,3128,1572,1576,4924,5000,7508.0,76.04605465448948,18.221087788086848
101,5.671,4772,3878,2040,2326,5000,5000,7508.0,76.05017463334157,18.221087788086848
102,18.647,3394,2641,2337,1054,4297,5000,7508.0,76.03965176943728,18.220262959037658
103,79.792,2909,2015,1632,463,3811,5000,7508.0,76.04068176113078,18.220262959037658
104,32.858,3895,3001,1522,1449,4797,5000,7508.0,76.0427417445178,18.220262959037658
105,0.0,4022,3128,1572,1576,4924,5000,7508.0,76.04480172790485,18.220262959037658
106,0.0,4022,3128,1572,1576,4924,5000,7508.0,76.04583171959835,18.220262959037658
107,36.827,2982,2088,2057,558,3884,5000,7508.0,76.03633889856026,18.21943813147917
108,125.926,2965,2072,2040,541,3867,5000,7508.0,76.03736888723442,18.21943813147917
109,27.287,2851,1957,1634,405,3753,5000,7508.0,76.03942886458276,18.219438131479173
110,35.46,2909,2015,1632,463,3811,5000,7508.0,76.04045885325692,18.21943813147917
111,0.0,4462,3568,2012,2016,5000,5000,7508.0,76.04869876265025,18.21943813147917
112,0.0,4462,3568,2012,2016,5000,5000,7508.0,76.04972875132441,18.21943813147917
113,105.511,2980,2087,2056,557,3883,5000,7508.0,76.03611601468258,18.218613305411306
114,137.035,2873,1979,1948,449,3775,5000,7508.0,76.03714600033756,18.218613305411306
115,102.442,2797,1903,1845,351,3699,5000,7508.0,76.03817598599254,18.218613305411306
116,41.397,2719,1825,1767,272,3621,5000,7508.0,76.03920597164752,18.21861330541131
117,0.0,4453,3560,2003,2007,5000,5000,7508.0,76.04847584254232,18.218613305411306
118,0.0,4462,3568,2012,2016,5000,5000,7508.0,76.04950582819728,18.218613305411306
119,83.528,2972,2079,2048,557,3875,5000,7508.0,76.03589314272335,18.217788480833992
120,122.19,2873,1979,1948,453,3775,5000,7508.0,76.03692312535931,18.217788480833992
121,146.208,2745,1852,1821,335,3648,5000,7508.0,76.03795310799524,18.217788480833992
122,113.751,2642,1748,1717,196,3544,5000,7508.0,76.0389830906312,18.21778848083399
123,131.164,2740,1846,1815,0,3642,5000,7508.0,76.04001307326718,18.217788480833992
124,70.652,2740,1846,1815,0,3642,5000,7508.0,76.04104305590312,18.217788480833992
125,65.982,2896,2002,1971,560,3798,5000,7508.0,76.03567028268232,18.216963657747147
126,86.597,2835,1942,1911,531,3738,5000,7508.0,76.0367002622994,18.21696365774715
127,138.202,2670,1776,1745,396,3572,5000,7508.0,76.0377302419165,18.216963657747147
128,106.879,2545,1652,1621,271,3448,5000,7508.0,76.03876022153358,18.216963657747144
129,117.053,2623,1730,1698,116,3525,5000,7508.0,76.03979020115068,18.216963657747147
130,139.103,2704,1811,1780,58,3607,5000,7508.0,76.04082018076778,18.216963657747147
131,96.738,2908,2014,1983,261,3810,5000,7508.0,76.04185016038487,18.216963657747144
132,88.799,2908,2014,1983,261,3810,5000,7508.0,76.04288014000194,18.216963657747147
133,60.712,2841,1947,1916,631,3743,5000,7508.0,76.03544743455919,18.216138836150698
134,130.33,2795,1902,1871,551,3698,5000,7508.0,76.03647741115759,18.216138836150694
135,151.979,2709,1816,1785,456,3612,5000,7508.0,76.03750738775597,18.216138836150698
136,145.941,2612,1719,1687,338,3514,5000,7508.0,76.03853736435438,18.216138836150698
137,115.185,2395,1501,1470,338,3297,5000,7508.0,76.03956734095276,18.216138836150698
138,38.662,2403,1509,1478,261,3305,5000,7508.0,76.04059731755115,18.216138836150698
139,54.539,2908,2014,1983,261,3810,5000,7508.0,76.04265727074791,18.216138836150698
140,10.371,3045,2151,2120,398,3947,5000,7508.0,76.04368724734631,18.216138836150698
141,35.059,2841,1947,1916,631,3743,5000,7508.0,76.03522459835368,18.21531401604457
142,142.405,2803,1910,1879,631,3706,5000,7508.0,76.03625457193354,18.21531401604457
143,108.747,2647,1754,1722,471,3549,5000,7508.0,76.03728454551339,18.21531401604457
144,104.177,2562,1669,1638,506,3465,5000,7508.0,76.03831451909323,18.21531401604457
145,111.816,2384,1491,1459,328,3286,5000,7508.0,76.03934449267308,18.21531401604457
146,139.203,2381,1487,1456,239,3283,5000,7508.0,76.04037446625293,18.21531401604457
147,51.471,2381,1487,1456,239,3283,5000,7508.0,76.04140443983277,18.21531401604457
148,45.642,2669,1915,1862,664,3571,5000,7508.0,76.04346438699247,18.21531401604457
149,38.662,2669,1915,1862,664,3571,5000,7508.0,76.04449436057233,18.21531401604457
150,90.367,2706,1812,1781,707,3608,5000,7508.0,76.03603174462697,18.214489197428684
151,86.998,2661,1767,1736,573,3563,5000,7508.0,76.03706171518843,18.21448919742868
152,2.569,2562,1669,1638,506,3465,5000,7508.0,76.03809168574989,18.214489197428684
153,70.552,2266,1373,1342,167,3168,5000,7508.0,76.04015162687286,18.214489197428684
154,161.353,2257,1364,1333,136,3160,5000,7508.0,76.04118159743432,18.214489197428684
155,58.343,2313,1419,1388,196,3215,5000,7508.0,76.04221156799576,18.21448919742868
156,61.345,2593,1699,1668,611,3495,5000,7508.0,76.03580892923758,18.213664380302955
157,56.575,2504,1611,1579,523,3406,5000,7508.0,76.03683889678085,18.213664380302955
158,0.0,2486,1592,1561,504,3388,5000,7508.0,76.03786886432408,18.21366438030296
159,15.745,2104,1210,1179,47,3006,5000,7508.0,76.03992879941059,18.213664380302955
160,163.287,2152,1258,1227,20,3054,5000,7508.0,76.04095876695382,18.213664380302955
161,139.303,2257,1363,1332,230,3159,5000,7508.0,76.04198873449708,18.213664380302955
162,109.815,2262,1368,1337,252,3164,5000,7508.0,76.04301870204034,18.213664380302955
163,14.477,2328,1574,1522,323,3230,5000,7508.0,76.0461086046701,18.213664380302955
164,0.067,2328,1574,1522,323,3230,5000,7508.0,76.04713857221334,18.21366438030296
165,108.814,2575,1681,1650,593,3477,5000,7508.0,76.0355861257651,18.212839564667323
166,113.984,2420,1526,1495,475,3322,5000,7508.0,76.03661609029027,18.212839564667323
167,3.936,2404,1511,1479,496,3306,5000,7508.0,76.03764605481547,18.21283956466732
168,53.073,2201,1307,1276,219,3103,5000,7508.0,76.03867601934068,18.212839564667323
169,54.44,2184,1290,1259,240,3086,5000,7508.0,76.03970598386587,18.21283956466732
170,116.953,2077,1183,1152,69,2979,5000,7508.0,76.04073594839106,18.212839564667323
171,152.913,2121,1228,1196,156,3023,5000,7508.0,76.04176591291623,18.21283956466732
172,149.444,2232,1339,1307,237,3134,5000,7508.0,76.04279587744145,18.21283956466732
173,25.018,2216,1323,1292,175,3119,5000,7508.0,76.04382584196665,18.212839564667323
174,7.872,2238,1390,1356,138,3140,5000,7508.0,76.04485580649184,18.21283956466732
175,4.07,2328,1574,1522,323,3230,5000,7508.0,76.04588577101703,18.21283956466732
176,0.0,2328,1574,1522,323,3230,5000,7508.0,76.04691573554223,18.212839564667323
177,67.617,2798,1904,1873,816,3700,5000,7508.0,76.03536333420918,18.212014750521686
178,87.265,2360,1466,1435,544,3262,5000,7508.0,76.0363932957165,18.21201475052169
179,27.954,2334,1441,1409,569,3236,5000,7508.0,76.0374232572238,18.21201475052169
180,111.582,2167,1273,1242,261,3069,5000,7508.0,76.03845321873108,18.21201475052169
181,140.871,2105,1211,1180,321,3007,5000,7508.0,76.0394831802384,18.212014750521693
182,132.932,1961,1068,1036,180,2863,5000,7508.0,76.04051314174569,18.21201475052169
183,142.839,2038,1144,1113,164,2940,5000,7508.0,76.041543103253,18.212014750521686
184,127.261,2094,1200,1169,213,2996,5000,7508.0,76.04257306476029,18.212014750521686
185,121.623,2193,1299,1268,152,3095,5000,7508.0,76.04360302626759,18.21201475052169
186,126.494,2134,1251,1217,0,3036,5000,7508.0,76.0446329877749,18.21201475052169
187,109.114,2214,1414,1370,162,3116,5000,7508.0,76.0456629492822,18.212014750521686
188,34.492,2798,1904,1873,816,3700,5000,7508.0,76.03514055456961,18.211189937865992
189,5.271,2798,1904,1873,816,3700,5000,7508.0,76.03617051305918,18.211189937865996
190,62.846,2277,1384,1353,643,3180,5000,7508.0,76.03720047154877,18.211189937865996
191,148.543,2096,1202,1171,332,2998,5000,7508.0,76.0392603885279,18.211189937865996
192,143.339,1891,997,966,250,2793,5000,7508.0,76.04029034701746,18.211189937865996
193,145.541,1864,971,939,277,2766,5000,7508.0,76.04132030550703,18.211189937865996
194,128.628,2036,1142,1111,236,2938,5000,7508.0,76.0423502639966,18.211189937865996
195,168.124,2123,1240,1206,85,3025,5000,7508.0,76.04338022248615,18.211189937865996
196,162.954,2107,1251,1217,54,3009,5000,7508.0,76.04441018097572,18.211189937865996
197,57.376,2079,1353,1273,297,2981,5000,7508.0,76.0454401394653,18.211189937865996
198,0.0,2079,1378,1273,390,2981,5000,7508.0,76.04647009795487,18.211189937865992
199,49.637,2246,1352,1321,693,3148,5000,7508.0,76.03697769779005,18.21036512670015
200,91.534,1927,1034,1002,641,2829,5000,7508.0,76.03903760873408,18.21036512670015
201,116.319,1831,938,907,310,2734,5000,7508.0,76.04006756420604,18.210365126700154
202,115.919,1807,913,882,374,2709,5000,7508.0,76.04109751967805,18.21036512670015
203,142.605,1927,1033,1002,328,2829,5000,7508.0,76.04212747515005,18.21036512670015
204,141.671,2041,1158,1124,156,2944,5000,7508.0,76.04315743062205,18.21036512670015
205,134.633,2012,1129,1095,186,2914,5000,7508.0,76.04418738609402,18.21036512670015
206,96.705,2032,1332,1226,390,2935,5000,7508.0,76.04521734156603,18.210365126700154
207,75.556,2079,1378,1273,390,2981,5000,7508.0,76.04624729703802,18.21036512670015
208,164.321,1908,1014,983,660,2810,5000,7508.0,76.03881484085657,18.209540317024093
209,122.224,1775,882,851,566,2678,5000,7508.0,76.03984479331116,18.209540317024093
210,153.647,1688,794,763,453,2590,5000,7508.0,76.04087474576576,18.209540317024093
211,169.359,1806,913,881,407,2708,5000,7508.0,76.04190469822035,18.209540317024093
212,134.933,1925,1036,1005,283,2827,5000,7508.0,76.04293465067494,18.209540317024093
213,140.537,1936,1053,1019,246,2838,5000,7508.0,76.04396460312951,18.209540317024093
214,124.859,1938,1239,1131,439,2840,5000,7508.0,76.04499455558411,18.209540317024093
215,77.424,1984,1286,1178,485,2886,5000,7508.0,76.04602450803868,18.209540317024093
216,125.326,1922,744,937,713,2824,5000,7508.0,76.03756213545789,18.20871550883773
217,159.318,1794,835,869,585,2696,5000,7508.0,76.03859208489521,18.208715508837734
218,150.545,1685,791,760,476,2587,5000,7508.0,76.03962203433255,18.20871550883773
219,130.897,1640,746,715,431,2542,4985,7508.0,76.04065198376988,18.20871550883773
220,133.265,1627,733,702,417,2529,4972,7508.0,76.04168193320723,18.208715508837734
221,107.213,1719,825,794,426,2621,5000,7508.0,76.04271188264455,18.20871550883773
222,155.982,1794,911,877,356,2696,5000,7508.0,76.04374183208189,18.208715508837734
223,130.396,1840,1103,1025,426,2742,5000,7508.0,76.04477178151923,18.20871550883773
224,112.283,1840,1142,1034,426,2742,5000,7508.0,76.04580173095655,18.20871550883773
225,107.179,1872,624,817,663,2775,5000,7508.0,76.0373393944294,18.207890702140993
226,130.196,1794,684,853,585,2697,5000,7508.0,76.03836934084966,18.207890702140997
227,155.482,1691,764,767,482,2594,5000,7508.0,76.03939928726987,18.207890702140997
228,135.0,1570,677,646,361,2473,4916,7508.0,76.04042923369012,18.207890702140997
229,130.463,1562,668,637,352,2464,4907,7508.0,76.04145918011041,18.207890702140997
230,167.49,1656,762,731,433,2558,4994,7508.0,76.04248912653064,18.207890702140997
231,143.64,1715,848,797,459,2617,5000,7508.0,76.04351907295087,18.207890702140993
232,122.591,1714,871,796,524,2616,5000,7508.0,76.04454901937112,18.207890702140997
233,119.322,1671,973,865,592,2574,5000,7508.0,76.04557896579136,18.207890702140997
234,42.098,2025,593,786,839,2927,5000,7508.0,76.03402683510626,18.207065896933813
235,58.443,2025,593,786,839,2927,5000,7508.0,76.03505677850957,18.20706589693381
236,47.569,1890,459,652,704,2792,5000,7508.0,76.03608672191292,18.207065896933806
237,39.496,1771,518,711,562,2673,5000,7508.0,76.03711666531625,18.207065896933816
238,77.858,1734,555,748,525,2636,5000,7508.0,76.03814660871954,18.207065896933813
239,156.382,1643,646,718,434,2545,4985,7508.0,76.03917655212287,18.207065896933813
240,156.849,1611,718,686,402,2513,4956,7508.0,76.04123643892953,18.20706589693381
241,107.346,1707,813,782,497,2609,5000,7508.0,76.04226638233284,18.207065896933813
242,163.955,1596,729,679,413,2498,4941,7508.0,76.04329632573616,18.207065896933806
243,118.588,1713,887,808,556,2615,5000,7508.0,76.04432626913948,18.20706589693381
244,70.519,1664,981,858,600,2566,5000,7508.0,76.04535621254279,18.20706589693381
245,69.051,2025,593,786,839,2927,5000,7508.0,76.03380412695846,18.206241093216097
246,123.358,1989,557,750,816,2891,5000,7508.0,76.034834067345,18.206241093216097
247,112.85,1890,459,652,704,2792,5000,7508.0,76.03586400773159,18.206241093216097
248,65.315,1810,378,571,620,2712,5000,7508.0,76.03689394811813,18.206241093216097
249,86.798,1666,551,698,457,2568,5000,7508.0,76.03792388850468,18.206241093216093
250,142.238,1569,615,644,359,2471,4914,7508.0,76.03895382889125,18.206241093216097
251,129.129,1320,426,395,110,2222,4665,7508.0,76.04101370966434,18.206241093216097
252,113.317,1356,462,431,146,2258,4701,7508.0,76.04204365005091,18.206241093216097
253,158.617,1531,664,614,349,2433,4876,7508.0,76.04307359043747,18.206241093216097
254,133.866,1585,745,667,429,2487,4930,7508.0,76.04410353082403,18.206241093216093
255,45.1,1502,837,696,522,2404,4847,7508.0,76.04513347121059,18.206241093216097
256,4.303,1558,893,752,578,2460,4903,7508.0,76.04616341159713,18.206241093216093
257,96.605,1938,555,749,871,2841,5000,7508.0,76.03358143072492,18.20541629098777
258,147.609,1920,501,694,796,2822,5000,7508.0,76.03461136809489,18.205416290987774
259,77.09,1816,385,578,658,2719,5000,7508.0,76.03564130546484,18.20541629098777
260,108.08,1707,275,468,556,2609,5000,7508.0,76.03667124283479,18.20541629098777
261,127.561,1695,341,534,492,2597,5000,7508.0,76.03770118020475,18.205416290987774
262,156.716,1533,640,609,324,2436,4879,7508.0,76.0387311175747,18.205416290987767
263,136.334,1229,335,304,20,2131,4574,7508.0,76.04079099231461,18.20541629098777
264,169.525,1408,514,483,198,2310,4753,7508.0,76.04182092968455,18.20541629098777
265,135.167,1447,618,529,324,2349,4792,7508.0,76.04285086705451,18.205416290987774
266,131.564,1496,692,593,394,2399,4841,7508.0,76.04388080442448,18.20541629098777
267,119.355,1463,806,657,522,2365,4808,7508.0,76.04491074179441,18.205416290987767
268,79.992,1558,893,752,578,2460,4903,7508.0,76.04594067916437,18.20541629098777
269,50.304,1857,652,834,968,2759,5000,7508.0,76.03335874640537,18.20459149024877
270,167.924,1803,589,751,905,2705,5000,7508.0,76.03438868075888,18.20459149024877
271,127.227,1744,657,739,973,2646,5000,7508.0,76.0354186151124,18.204591490248767
272,87.431,1605,236,370,552,2507,4950,7508.0,76.03644854946592,18.204591490248767
273,128.261,1512,166,238,482,2415,4858,7508.0,76.03747848381943,18.20459149024877
274,130.93,1437,30,162,346,2339,4782,7508.0,76.03850841817294,18.20459149024877
275,130.897,1293,174,18,303,2195,4638,7508.0,76.03953835252645,18.204591490248767
276,115.852,1180,287,256,28,2083,4526,7508.0,76.04056828687996,18.20459149024877
277,131.164,1133,367,208,109,2035,4478,7508.0,76.04159822123346,18.20459149024877
278,167.257,1284,493,367,235,2186,4629,7508.0,76.04262815558698,18.20459149024877
279,171.26,1423,643,516,384,2326,4768,7508.0,76.04365808994048,18.204591490248767
280,150.244,1357,765,551,506,2260,4703,7508.0,76.04468802429399,18.20459149024877
281,35.993,1758,702,778,1017,2660,5000,7508.0,76.03313607399953,18.203766690999004
282,152.846,1714,632,709,948,2616,5000,7508.0,76.03416600533676,18.203766690999
283,133.732,1648,514,591,830,2550,4983,7508.0,76.03519593667399,18.203766690999
284,166.59,1544,342,418,657,2446,4889,7508.0,76.0362258680112,18.203766690999004
285,189.774,1474,279,320,595,2377,4820,7508.0,76.03725579934843,18.203766690999
286,143.94,1382,159,199,475,2284,4727,7508.0,76.03828573068567,18.203766690999
287,172.828,1235,238,83,367,2137,4580,7508.0,76.0393156620229,18.203766690999
288,159.318,1099,367,174,109,2001,4444,7508.0,76.04034559336014,18.203766690999004
289,104.144,1079,429,236,171,1981,4424,7508.0,76.04137552469737,18.203766690999007
290,92.235,1195,504,311,246,2097,4540,7508.0,76.0424054560346,18.203766690999
291,80.826,1305,610,421,351,2207,4650,7508.0,76.04343538737183,18.203766690999004
292,83.161,1272,841,466,582,2175,4617,7508.0,76.04446531870904,18.203766690999004
293,162.153,1256,858,450,599,2158,4601,7508.0,76.04549525004629,18.203766690999007
294,51.772,1758,702,778,1017,2660,5000,7508.0,76.03291341350707,18.2029418932384
295,145.608,1646,659,735,899,2548,4991,7508.0,76.0339433418282,18.2029418932384
296,180.467,1569,540,617,823,2471,4914,7508.0,76.0349732701493,18.2029418932384
297,152.313,1450,448,524,713,2352,4795,7508.0,76.03600319847041,18.202941893238403
298,115.385,1371,470,546,658,2273,4716,7508.0,76.0370331267915,18.202941893238396
299,132.231,1203,608,680,576,2105,4548,7508.0,76.03806305511263,18.202941893238403
300,169.092,1134,540,529,464,2036,4479,7508.0,76.03909298343373,18.202941893238396
301,147.542,1006,412,484,380,1909,4352,7508.0,76.04012291175484,18.2029418932384
302,104.21,969,374,305,240,1871,4314,7508.0,76.04115284007595,18.202941893238396
303,56.375,904,310,369,304,1806,4249,7508.0,76.04218276839707,18.2029418932384
304,2.535,1186,928,379,669,2088,4531,7508.0,76.04424262503929,18.202941893238396
305,48.169,1186,928,379,669,2088,4531,7508.0,76.0452725533604,18.2029418932384
306,138.269,1569,768,844,855,2471,4914,7508.0,76.03372069023287,18.20211709696688
307,149.077,1476,685,762,763,2379,4821,7508.0,76.03475061553803,18.20211709696688
308,142.972,1370,609,685,656,2272,4715,7508.0,76.03578054084319,18.20211709696688
309,63.947,1255,599,675,542,2157,4600,7508.0,76.03681046614835,18.20211709696688
310,96.471,1194,614,739,524,2096,4539,7508.0,76.03784039145349,18.20211709696688
311,55.241,1093,498,610,466,1995,4438,7508.0,76.03887031675865,18.20211709696688
312,137.035,976,381,560,349,1878,4321,7508.0,76.0399002420638,18.202117096966877
313,139.503,861,267,412,298,1763,4206,7508.0,76.04093016736896,18.202117096966877
314,28.788,818,223,456,291,1720,4163,7508.0,76.04196009267409,18.20211709696688
315,6.538,1030,781,224,582,1933,4376,7508.0,76.04401994328441,18.20211709696688
316,23.684,1030,781,224,582,1933,4376,7508.0,76.04504986858956,18.20211709696688
317,38.162,1688,922,998,974,2590,5000,7508.0,76.03246812826121,18.201292302184374
318,145.307,1650,884,960,936,2552,4995,7508.0,76.03349805055058,18.20129230218437
319,137.235,1446,769,845,733,2348,4791,7508.0,76.03452797283991,18.201292302184374
