,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,36.839,2268,2213,3470,2018,1420,2067,6830.0,77.09780509811876,30.923392120008632
1,60.997,2268,2213,3470,2018,1420,2067,6830.0,77.09890228683204,30.923392120008632
2,40.085,847,793,2049,598,0,647,6830.0,77.10428635376039,30.912246709663226
3,62.369,847,793,2049,598,0,647,6830.0,77.10538346296512,30.912246709663226
4,46.677,847,793,2049,598,0,647,6830.0,77.10385665195327,30.91138939073197
5,115.939,847,793,2049,598,0,647,6830.0,77.10495375504378,30.911389390731976
6,9.001,249,194,1451,0,0,48,6830.0,77.09927640412772,30.908817451356608
7,35.233,249,194,1451,0,0,48,6830.0,77.10037348887731,30.9088174513566
8,36.371,298,145,1500,48,0,0,6830.0,77.09884679522051,30.90796014403723
9,80.07,298,145,1500,48,0,0,6830.0,77.09994387385697,30.90796014403723
10,76.255,149,294,1351,100,0,149,6830.0,77.10104095249343,30.907960144037226
11,31.185,964,811,2166,715,0,666,6830.0,77.0929318423327,30.907102839620542
12,61.098,213,0,1645,194,145,145,6830.0,77.0995142774743,30.907102839620542
13,105.365,213,0,1645,194,145,145,6830.0,77.1006113499979,30.90710283962054
14,110.518,27,471,1229,277,27,326,6830.0,77.10170842252153,30.907102839620546
15,145.517,0,444,1201,249,0,298,6830.0,77.10280549504512,30.907102839620542
16,39.75,1304,1151,2506,1055,17,1006,6830.0,77.08921110202944,30.906245538106415
17,48.249,1287,1134,2488,1037,34,988,6830.0,77.09030816844046,30.90624553810642
18,14.488,964,811,2166,715,0,666,6830.0,77.09250230126247,30.906245538106415
19,76.021,213,0,1645,194,145,145,6830.0,77.09908469972852,30.906245538106415
20,74.013,213,0,1645,194,145,145,6830.0,77.10018176613956,30.906245538106415
21,97.435,55,499,1257,304,55,353,6830.0,77.10127883255055,30.90624553810642
22,81.876,1321,1169,2523,1072,0,1023,6830.0,77.08878159793075,30.90538823949474
23,37.642,1287,1134,2488,1037,34,988,6830.0,77.08987865822942,30.905388239494737
24,78.564,0,0,1859,407,358,358,6830.0,77.09865514061887,30.905388239494734
25,30.716,0,0,1859,407,358,358,6830.0,77.09975220091758,30.90538823949474
26,97.803,0,0,1859,407,358,358,6830.0,77.09822560014459,30.904530943785396
27,22.887,0,0,1859,407,358,358,6830.0,77.09932265433122,30.9045309437854
28,85.657,594,1038,607,607,0,892,6830.0,77.10700203363754,30.904530943785396
29,47.714,594,1038,607,607,0,892,6830.0,77.10809908782416,30.904530943785403
30,116.574,594,1038,607,607,0,892,6830.0,77.10657246290344,30.903673650978273
31,111.689,594,1038,607,607,0,892,6830.0,77.10766951097827,30.90367365097827
32,33.694,1201,1645,0,0,607,1500,6830.0,77.10266031905799,30.900244508769653
33,139.863,1201,1645,0,0,607,1500,6830.0,77.10375734268824,30.900244508769653
34,14.555,2970,2817,4171,2720,1717,0,6830.0,77.09025852990213,30.890814607058804
