,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,4.22,1475,5000,5000,2035,2574,5800.0,49.56671202030522,27.166553677958472
1,15.101,1462,5000,5000,2034,2561,5800.0,49.567784649080515,27.166553677958472
2,23.752,1743,5000,5000,534,2552,5800.0,49.56647895298129,27.165708063902752
3,13.155,1743,5000,5000,534,2552,5800.0,49.56755157671299,27.165708063902752
4,18.658,1872,5000,5000,550,2614,5800.0,49.56410065860874,27.164862452275443
5,26.551,1743,5000,5000,534,2552,5800.0,49.566245895985354,27.16486245227544
6,30.55,1743,5000,5000,534,2552,5800.0,49.567318514673666,27.164862452275447
7,23.089,1504,5000,5000,295,2313,5800.0,49.56839113336196,27.164862452275447
8,28.603,1504,5000,5000,295,2313,5800.0,49.569463752050275,27.164862452275443
9,32.245,1598,5000,5000,412,2407,5800.0,49.57053637073857,27.164862452275447
10,2.21,2045,5000,5000,1440,2519,5800.0,49.55635932651065,27.164016843076453
11,9.808,2032,5000,5000,1427,2506,5800.0,49.55743194015581,27.16401684307645
12,16.312,2042,5000,5000,1437,2516,5800.0,49.55850455380096,27.164016843076457
13,21.437,1872,5000,5000,550,2614,5800.0,49.56386762202672,27.164016843076453
14,27.593,1797,5000,5000,476,2540,5800.0,49.56494023567188,27.164016843076453
15,41.453,1464,5000,5000,136,2273,5800.0,49.56601284931703,27.164016843076457
16,31.95,1464,5000,5000,136,2273,5800.0,49.56708546296218,27.164016843076453
17,31.939,1504,5000,5000,295,2313,5800.0,49.56815807660734,27.164016843076457
18,22.037,1438,5000,5000,229,2247,5800.0,49.56923069025249,27.164016843076453
19,22.668,1598,5000,5000,412,2407,5800.0,49.570303303897646,27.164016843076453
20,10.271,933,5000,5000,1760,2034,5800.0,49.57137591754279,27.164016843076453
21,18.038,933,5000,5000,1760,2034,5800.0,49.57244853118794,27.164016843076453
22,29.845,1004,5000,5000,1961,2152,5800.0,49.57459375847825,27.164016843076453
23,18.711,1025,5000,5000,1992,2183,5800.0,49.57566637212341,27.164016843076453
24,0.0,3014,5000,5000,2409,2916,5800.0,49.55505372695374,27.16317123630568
25,6.946,2045,5000,5000,1440,2519,5800.0,49.55612633555595,27.16317123630568
26,18.806,2026,5000,5000,1420,2499,5800.0,49.55719894415817,27.16317123630568
27,31.771,5000,5000,5000,5000,5000,5800.0,49.55827155276038,27.16317123630568
28,25.194,2031,5000,5000,1425,2504,5800.0,49.55934416136262,27.163171236305676
29,35.507,1744,5000,5000,611,2444,5800.0,49.56256198716929,27.16317123630568
30,29.403,1719,5000,5000,586,2419,5800.0,49.56363459577151,27.163171236305676
31,29.361,1751,5000,5000,430,2493,5800.0,49.56470720437374,27.16317123630568
32,25.878,1676,5000,5000,371,2482,5800.0,49.565779812975954,27.163171236305676
33,20.995,1456,5000,5000,136,2262,5800.0,49.56685242157817,27.16317123630568
34,28.246,1330,5000,5000,19,2140,5800.0,49.5679250301804,27.16317123630568
35,29.856,1438,5000,5000,229,2247,5800.0,49.56899763878261,27.16317123630568
36,21.91,1500,5000,5000,335,2309,5800.0,49.57007024738484,27.16317123630568
37,10.545,893,5000,5000,1708,1995,5800.0,49.57114285598707,27.163171236305676
38,11.26,909,5000,5000,1737,2011,5800.0,49.57221546458928,27.163171236305683
39,0.873,869,5000,5000,1817,2010,5800.0,49.573288073191506,27.16317123630568
40,4.915,961,5000,5000,1932,2123,5800.0,49.57436068179372,27.16317123630568
41,14.554,1027,5000,5000,2042,2210,5800.0,49.57543329039595,27.16317123630568
42,0.368,3099,5000,5000,2493,3000,5800.0,49.554820751366584,27.162325631963014
43,0.2,3169,5000,5000,2564,3071,5800.0,49.555893354926106,27.162325631963014
44,12.586,3247,5000,5000,2641,3148,5800.0,49.55696595848562,27.16232563196301
45,24.562,1853,5000,5000,1248,2326,5800.0,49.55803856204513,27.162325631963014
46,22.331,1794,5000,5000,1188,2265,5800.0,49.55911116560465,27.162325631963014
47,9.324,1605,5000,5000,859,2305,5800.0,49.56018376916417,27.162325631963018
48,31.887,1586,5000,5000,847,2287,5800.0,49.56125637272368,27.162325631963014
49,39.622,1673,5000,5000,632,2373,5800.0,49.56232897628319,27.162325631963014
50,33.192,1629,5000,5000,542,2330,5800.0,49.56340157984272,27.162325631963014
51,23.826,1630,5000,5000,336,2392,5800.0,49.564474183402226,27.162325631963014
52,28.172,1662,5000,5000,357,2449,5800.0,49.56554678696174,27.162325631963014
53,28.688,1588,5000,5000,283,2394,5800.0,49.56661939052126,27.162325631963014
54,23.31,1265,5000,5000,99,2070,5800.0,49.56769199408077,27.162325631963014
55,31.392,1219,5000,5000,156,2025,5800.0,49.56876459764029,27.162325631963018
56,21.068,1421,5000,5000,276,2230,5800.0,49.569837201199796,27.162325631963014
57,15.449,1389,5000,5000,388,2198,5800.0,49.57090980475932,27.162325631963014
58,15.691,842,5000,5000,1670,1943,5800.0,49.57198240831883,27.16232563196301
59,7.861,777,5000,5000,1734,1926,5800.0,49.57305501187834,27.162325631963018
60,12.649,859,5000,5000,1840,2031,5800.0,49.57412761543787,27.162325631963014
61,21.005,882,5000,5000,1945,2090,5800.0,49.57520021899737,27.162325631963014
62,3.504,2875,5000,5000,2270,2777,5800.0,49.554587786103696,27.161480030048363
