,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,130.141,1551,942,1705,1675,4543,10104.0,92.9015461314694,20.15875154453463
1,104.001,1551,942,1705,1675,4543,10104.0,92.9025836564844,20.15875154453463
2,189.336,1945,800,2009,1491,4892,10104.0,92.90569623152942,20.158751544534628
3,150.725,1945,800,2009,1491,4892,10104.0,92.90539093366633,20.157923006201894
4,143.611,1945,800,2009,1491,4892,10104.0,92.90642845527192,20.15792300620189
5,52.0,3271,3097,2722,3549,982,10104.0,92.87511967262238,20.154608869626607
6,14.709,3271,3097,2722,3549,982,10104.0,92.87615718059203,20.15460886962661
7,95.927,3271,3097,2722,3549,982,10104.0,92.87481454697611,20.1537803396713
8,121.148,3271,3097,2722,3549,982,10104.0,92.87585205153718,20.153780339671304
9,0.0,2517,2343,2170,2796,2282,10104.0,92.88073444359537,20.15295181139124
10,177.984,619,686,1250,1337,3611,10104.0,92.89318445742775,20.152951811391233
11,104.88,514,580,1144,1231,3505,10104.0,92.89422195858046,20.15295181139124
12,89.692,620,686,1250,1331,3611,10104.0,92.89525945973315,20.152951811391237
13,84.456,540,707,1260,1230,3632,10104.0,92.89629696088586,20.15295181139124
14,21.743,563,723,1150,1120,3648,10104.0,92.89733446203857,20.152951811391237
15,89.412,1153,427,1190,1160,4074,10104.0,92.89837196319127,20.15295181139124
16,32.655,1111,385,1148,1118,4031,10104.0,92.89940946434395,20.152951811391237
17,128.262,988,263,1025,996,3909,10104.0,92.90044696549663,20.152951811391237
18,137.975,1141,110,1178,885,4062,10104.0,92.90148446664935,20.152951811391237
19,44.686,3053,2879,2504,3331,764,10104.0,92.8762793372202,20.15212328478634
20,10.352,3175,3001,2625,3453,886,10104.0,92.87731683496469,20.152123284786338
21,32.135,2514,2340,2167,2792,1981,10104.0,92.8783543327092,20.15212328478634
22,0.0,2514,2340,2167,2792,1981,10104.0,92.87939183045366,20.15212328478634
23,0.0,2334,2160,1987,2612,2111,10104.0,92.88146682594265,20.15212328478634
24,0.0,2334,2160,1987,2612,2111,10104.0,92.88250432368714,20.15212328478634
25,15.948,2166,1992,1819,2444,2219,10104.0,92.88354182143159,20.15212328478634
26,87.493,569,636,1199,1287,3561,10104.0,92.89184180338745,20.152123284786338
27,142.931,619,686,1250,1337,3611,10104.0,92.89287930113193,20.15212328478634
28,196.89,434,501,1064,1152,3426,10104.0,92.89391679887645,20.15212328478634
29,161.677,497,671,1216,1187,3595,10104.0,92.89599179436539,20.15212328478634
30,170.59,563,723,1150,1120,3648,10104.0,92.89702929210988,20.152123284786338
31,112.075,930,491,967,937,3850,10104.0,92.89910428759883,20.15212328478634
32,248.291,842,403,878,849,3762,10104.0,92.90014178534331,20.15212328478634
33,149.926,1141,110,1178,885,4062,10104.0,92.9011792830878,20.15212328478634
34,150.885,1181,27,1215,807,4099,10104.0,92.90221678083229,20.15212328478634
35,155.002,1218,44,1253,735,4136,10104.0,92.90325427857677,20.15212328478634
36,142.052,3020,2846,2470,3298,170,10104.0,92.871824273459,20.15129475985653
37,60.034,3020,2846,2470,3298,170,10104.0,92.87286176779541,20.15129475985653
38,62.992,3098,2924,2549,3376,0,10104.0,92.87389926213187,20.151294759856526
39,16.667,3008,2834,2459,3286,719,10104.0,92.87597425080475,20.151294759856526
40,22.263,2514,2340,2167,2792,1981,10104.0,92.87804923947763,20.151294759856526
41,2.838,2433,2259,2086,2711,1900,10104.0,92.87908673381408,20.151294759856526
42,0.0,2334,2160,1987,2612,2111,10104.0,92.88116172248694,20.151294759856526
43,0.0,2318,2144,1970,2596,2095,10104.0,92.8821992168234,20.151294759856526
