,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
36,41.058,1582,4181,1247,1094,975,2709,6538.0,73.88185010483467,29.93163519818129
37,63.415,1606,3753,1749,1334,1477,3212,6538.0,73.88621119951434,29.931635198181286
38,37.646,1606,3753,1749,1334,1477,3212,6538.0,73.88730147318425,29.931635198181286
39,16.53,3518,5000,1688,342,1911,233,6538.0,73.85528947302973,29.93078113116792
40,15.089,3393,5000,1547,209,1770,303,6538.0,73.85637974088236,29.93078113116792
41,105.183,3352,5000,1514,167,1736,262,6538.0,73.85747000873504,29.93078113116792
42,123.994,3324,5000,1415,95,1637,277,6538.0,73.8585602765877,29.930781131167922
43,103.809,3235,5000,1306,172,1528,373,6538.0,73.85965054444034,29.930781131167922
44,79.79,3108,5000,1164,181,1387,383,6538.0,73.86074081229302,29.930781131167922
45,66.65,3025,5000,1073,291,1295,497,6538.0,73.86183108014566,29.93078113116792
46,47.905,2875,5000,924,165,1146,623,6538.0,73.86292134799832,29.930781131167922
47,24.152,2814,5000,863,104,1085,684,6538.0,73.86401161585098,29.93078113116792
48,70.284,2720,4935,769,179,991,778,6538.0,73.86510188370364,29.930781131167926
49,104.252,2301,4534,239,157,337,1502,6538.0,73.86946295511429,29.930781131167922
50,121.114,2246,4481,186,103,331,1508,6538.0,73.87055322296693,29.930781131167926
51,138.419,2162,4405,123,90,199,1642,6538.0,73.87164349081961,29.930781131167926
52,144.402,2076,4318,194,174,113,1725,6538.0,73.87273375867225,29.930781131167922
53,143.161,2008,4262,438,250,131,1901,6538.0,73.8738240265249,29.930781131167922
54,140.435,1871,4147,576,388,269,2039,6538.0,73.87491429437758,29.930781131167926
55,82.316,1780,4241,675,487,368,2138,6538.0,73.87600456223024,29.93078113116792
56,84.908,1680,4278,776,588,468,2238,6538.0,73.8770948300829,29.93078113116792
57,42.856,1639,4238,777,628,509,2279,6538.0,73.87818509793554,29.930781131167926
58,38.035,1384,3983,1049,900,780,2551,6538.0,73.88036563364086,29.930781131167926
59,38.715,1354,3953,1079,930,810,2581,6538.0,73.88145590149351,29.93078113116792
60,29.758,1460,4059,1185,1037,917,2687,6538.0,73.88254616934617,29.930781131167922
61,64.745,1606,3753,1749,1334,1477,3212,6538.0,73.88690724075681,29.930781131167926
62,111.254,3605,5000,2193,641,2415,645,6538.0,73.85271490237714,29.92992706692739
63,102.922,3493,5000,1816,469,2038,268,6538.0,73.8538051644128,29.92992706692739
64,114.334,3507,5000,1799,453,2022,252,6538.0,73.85489542644844,29.929927066927387
65,116.394,3475,5000,1641,295,1864,209,6538.0,73.8559856884841,29.929927066927394
66,113.359,3283,5000,1446,99,1668,194,6538.0,73.85707595051977,29.92992706692739
67,100.308,3234,5000,1386,39,1608,161,6538.0,73.8581662125554,29.929927066927394
68,138.618,3168,5000,1241,104,1464,305,6538.0,73.85925647459109,29.92992706692739
69,149.387,3077,5000,1245,195,1467,396,6538.0,73.86034673662674,29.929927066927398
70,147.304,2962,5000,1161,308,1384,549,6538.0,73.86143699866238,29.929927066927394
71,131.927,2875,5000,924,165,1146,623,6538.0,73.86252726069806,29.92992706692739
72,103.587,2805,5000,862,79,1110,709,6538.0,73.8636175227337,29.929927066927384
73,102.568,2687,4902,736,170,1003,833,6538.0,73.86470778476935,29.929927066927394
74,72.987,2592,4807,641,241,931,906,6538.0,73.86579804680501,29.929927066927394
75,41.856,2477,4692,526,356,816,1021,6538.0,73.86688830884067,29.92992706692739
76,35.142,2367,4582,409,327,700,1137,6538.0,73.86797857087633,29.929927066927394
77,74.716,2324,4540,361,278,651,1186,6538.0,73.869068832912,29.92992706692739
78,118.521,2164,4380,142,59,433,1405,6538.0,73.87015909494764,29.929927066927398
79,145.354,2077,4309,14,82,302,1547,6538.0,73.87124935698331,29.92992706692739
80,140.17,1979,4222,97,180,209,1645,6538.0,73.87233961901897,29.92992706692739
81,141.521,1873,4122,204,287,265,1752,6538.0,73.87342988105462,29.92992706692739
82,145.31,1783,4047,293,376,354,1841,6538.0,73.87452014309028,29.92992706692739
83,113.78,1686,3960,391,474,452,1939,6538.0,73.87561040512595,29.92992706692739
84,113.292,1621,4026,459,542,520,2007,6538.0,73.8767006671616,29.929927066927398
85,53.803,1546,4119,556,639,617,2104,6538.0,73.87779092919726,29.929927066927387
86,30.501,1482,4081,620,702,666,2167,6538.0,73.87888119123292,29.929927066927398
87,18.872,1354,3953,1079,930,810,2581,6538.0,73.87997145326857,29.92992706692739
88,54.037,1354,3953,1079,930,810,2581,6538.0,73.88106171530423,29.929927066927387
89,52.343,1460,4059,1185,1037,917,2687,6538.0,73.88215197733987,29.92992706692739
90,127.318,3597,5000,2185,633,2408,638,6538.0,73.85232088457447,29.92907300545959
91,146.551,3487,5000,1912,523,2134,364,6538.0,73.85341114079337,29.929073005459582
92,127.141,3440,5000,1868,438,2090,320,6538.0,73.85450139701227,29.92907300545959
93,142.762,3370,5000,1702,301,1925,154,6538.0,73.8555916532312,29.92907300545959
94,143.803,3288,5000,1607,224,1829,76,6538.0,73.85668190945009,29.929073005459585
95,135.361,3220,5000,1520,154,1742,65,6538.0,73.857772165669,29.929073005459582
96,100.485,3083,5000,1442,150,1704,251,6538.0,73.85886242188792,29.929073005459585
97,137.045,2976,5000,1335,248,1609,332,6538.0,73.85995267810684,29.92907300545958
98,116.461,2861,5000,1209,206,1484,458,6538.0,73.86104293432574,29.929073005459582
99,130.509,2817,5000,1165,249,1439,502,6538.0,73.86213319054464,29.92907300545959
100,117.879,2690,4901,916,51,1190,751,6538.0,73.86322344676356,29.92907300545959
101,119.474,2633,4845,872,59,1161,796,6538.0,73.86431370298246,29.929073005459582
102,52.802,2409,4624,458,375,749,1089,6538.0,73.86649421542027,29.929073005459585
103,53.799,2324,4540,361,278,651,1186,6538.0,73.86758447163919,29.929073005459585
104,63.903,2240,4455,449,314,740,1275,6538.0,73.86867472785809,29.929073005459593
105,82.958,2081,4297,284,149,574,1429,6538.0,73.86976498407701,29.929073005459582
106,127.451,2053,4285,87,95,394,1560,6538.0,73.87085524029592,29.929073005459593
107,123.308,1942,4174,131,214,278,1679,6538.0,73.87194549651483,29.929073005459582
108,134.586,1906,4138,167,250,242,1715,6538.0,73.87303575273373,29.92907300545959
109,148.501,1745,4018,332,415,393,1880,6538.0,73.87412600895264,29.929073005459582
110,136.026,1641,3915,436,519,497,1984,6538.0,73.87521626517155,29.92907300545959
111,110.988,1577,3978,501,583,561,2048,6538.0,73.87630652139048,29.929073005459585
112,65.196,1482,4075,620,702,666,2167,6538.0,73.87739677760939,29.929073005459593
113,22.048,1399,3997,701,784,749,2249,6538.0,73.87848703382829,29.929073005459582
114,45.268,1146,3745,981,925,1018,2528,6538.0,73.8806675462661,29.92907300545959
115,48.991,3467,5000,2111,519,2333,591,6538.0,73.85192688391572,29.928218946764407
116,160.045,3438,5000,2065,489,2287,538,6538.0,73.85301713431812,29.928218946764407
117,103.499,3322,5000,1948,388,2171,416,6538.0,73.85410738472054,29.92821894676441
118,90.913,3279,5000,1860,282,2082,340,6538.0,73.85519763512298,29.928218946764414
119,85.285,3232,5000,1749,172,1972,230,6538.0,73.85628788552538,29.92821894676441
120,110.877,3133,5000,1647,69,1869,159,6538.0,73.85737813592779,29.92821894676441
121,136.358,3162,5000,1677,0,1899,222,6538.0,73.8584683863302,29.92821894676441
122,119.829,2965,5000,1404,241,1679,402,6538.0,73.85955863673261,29.92821894676441
123,88.919,2857,5000,1297,133,1571,473,6538.0,73.86064888713503,29.928218946764407
124,53.289,2797,4994,1146,229,1420,522,6538.0,73.86173913753744,29.92821894676441
125,93.904,2724,4935,1061,145,1335,606,6538.0,73.86282938793985,29.92821894676441
126,135.672,2567,4779,945,62,1233,805,6538.0,73.86391963834228,29.92821894676441
127,88.077,2511,4723,945,62,1233,855,6538.0,73.86500988874468,29.92821894676441
128,44.293,2240,4455,449,314,740,1275,6538.0,73.86828063995192,29.928218946764414
129,63.127,2052,4268,279,119,586,1459,6538.0,73.86937089035433,29.92821894676441
130,91.533,2010,4226,238,160,544,1500,6538.0,73.87046114075677,29.928218946764407
131,122.953,1910,4128,166,238,473,1601,6538.0,73.87155139115919,29.928218946764414
132,150.451,1775,4001,294,339,398,1752,6538.0,73.87264164156157,29.92821894676441
133,140.945,1686,3926,376,459,461,1834,6538.0,73.873731891964,29.92821894676441
134,133.855,1602,3858,460,543,544,1918,6538.0,73.87482214236641,29.92821894676441
135,112.694,1491,3842,586,669,647,2048,6538.0,73.87591239276883,29.928218946764407
136,132.614,1378,3949,692,775,768,2163,6538.0,73.87700264317125,29.92821894676441
137,90.212,1350,3948,768,851,825,2263,6538.0,73.87809289357367,29.928218946764407
138,67.391,1141,3740,981,920,1023,2528,6538.0,73.88027339437848,29.92821894676441
139,68.395,1072,3670,1045,850,1093,2589,6538.0,73.88136364478089,29.928218946764414
140,54.008,1345,3719,1319,1071,1366,2862,6538.0,73.88354414558572,29.92821894676441
141,71.392,1194,3567,1470,919,1517,3014,6538.0,73.88463439598813,29.92821894676441
142,43.695,1138,3490,1473,864,1600,3096,6538.0,73.88572464639056,29.92821894676441
143,53.644,3423,5000,2144,473,2378,636,6538.0,73.8515329004002,29.927364890841734
144,129.002,3361,5000,2122,487,2356,614,6538.0,73.85262314498637,29.927364890841726
145,113.891,3279,5000,2029,451,2263,521,6538.0,73.85371338957253,29.92736489084173
146,115.818,3229,5000,1919,354,2153,411,6538.0,73.8548036341587,29.927364890841726
147,93.616,3146,5000,1924,359,2158,417,6538.0,73.85589387874488,29.927364890841734
148,115.508,3065,5000,1733,167,1967,225,6538.0,73.85698412333105,29.92736489084173
149,124.903,2969,5000,1756,193,1993,316,6538.0,73.85807436791723,29.927364890841723
150,142.119,2899,5000,1471,176,1745,408,6538.0,73.85916461250339,29.927364890841734
151,119.962,2773,4942,1394,68,1668,535,6538.0,73.86025485708959,29.92736489084173
152,125.568,2700,4869,1293,76,1567,607,6538.0,73.86134510167574,29.92736489084173
153,106.844,2639,4816,1176,46,1450,710,6538.0,73.86243534626192,29.927364890841734
154,134.63,2480,4691,1026,100,1322,828,6538.0,73.86352559084808,29.92736489084173
155,94.104,2362,4573,908,211,1215,946,6538.0,73.86461583543425,29.927364890841726
156,63.836,2305,4517,852,268,1159,1003,6538.0,73.86570608002044,29.92736489084173
157,42.41,2131,4346,678,220,984,1177,6538.0,73.8667963246066,29.927364890841734
158,53.666,2091,4305,637,209,944,1217,6538.0,73.86788656919278,29.927364890841726
159,67.714,2051,4265,597,199,904,1257,6538.0,73.86897681377893,29.927364890841734
160,61.377,1915,4130,422,44,729,1433,6538.0,73.87006705836512,29.92736489084173
161,98.713,1812,4027,345,134,634,1544,6538.0,73.87115730295129,29.92736489084173
162,123.618,1707,3926,369,238,492,1695,6538.0,73.87224754753746,29.927364890841734
163,128.16,1625,3855,451,450,535,1873,6538.0,73.87333779212362,29.927364890841734
164,135.339,1548,3797,528,520,612,1948,6538.0,73.8744280367098,29.927364890841726
165,109.415,1484,3738,591,600,676,2044,6538.0,73.87551828129597,29.927364890841734
166,150.473,1355,3954,727,810,803,2186,6538.0,73.87660852588215,29.927364890841734
167,148.479,1188,3786,895,843,960,2205,6538.0,73.87769877046831,29.927364890841726
168,153.885,1270,3869,977,925,1043,2287,6538.0,73.87878901505448,29.927364890841726
169,148.235,1076,3675,1123,855,1170,2519,6538.0,73.87987925964065,29.927364890841726
170,84.14,1046,3645,1071,825,1118,2564,6538.0,73.88096950422684,29.92736489084173
171,49.766,998,3371,1334,723,1714,3210,6538.0,73.8853304825715,29.927364890841723
172,140.214,3523,5000,2371,465,2605,863,6538.0,73.8511389340272,29.926510837691428
173,146.063,3417,5000,2282,360,2516,774,6538.0,73.85222917279738,29.926510837691424
174,141.632,3345,5000,2237,357,2472,730,6538.0,73.85331941156754,29.92651083769143
175,135.45,3101,5000,2035,459,2269,527,6538.0,73.85440965033774,29.926510837691424
176,106.645,3115,5000,1968,403,2202,461,6538.0,73.8554998891079,29.926510837691428
177,95.477,3010,5000,1825,261,2061,351,6538.0,73.8565901278781,29.92651083769143
178,129.667,2937,5000,1723,235,1979,416,6538.0,73.85768036664831,29.92651083769143
179,145.665,2783,4952,1570,157,1844,637,6538.0,73.85877060541847,29.926510837691428
180,136.358,2701,4870,1488,75,1762,660,6538.0,73.85986084418865,29.926510837691428
181,142.651,2617,4786,1377,120,1651,701,6538.0,73.86095108295883,29.926510837691428
182,143.56,2576,4745,1328,84,1603,741,6538.0,73.86204132172902,29.926510837691428
183,146.329,2562,4740,1206,71,1499,847,6538.0,73.86313156049921,29.926510837691424
184,99.953,2447,4626,1111,134,1410,940,6538.0,73.8642217992694,29.92651083769143
185,70.55,2342,4530,1000,303,1307,1038,6538.0,73.86531203803956,29.926510837691424
186,86.858,2051,4265,597,199,904,1257,6538.0,73.86749251557994,29.926510837691428
187,18.236,1925,4140,472,73,779,1383,6538.0,73.86858275435011,29.926510837691428
188,59.671,1834,4021,539,0,846,1503,6538.0,73.8696729931203,29.926510837691428
189,103.188,1754,3942,395,176,684,1584,6538.0,73.87076323189049,29.926510837691428
190,104.185,1688,3876,433,243,607,1648,6538.0,73.8718534706607,29.926510837691428
191,94.99,1573,3767,530,356,616,1762,6538.0,73.87294370943086,29.92651083769143
192,113.802,1461,3682,642,470,728,1875,6538.0,73.87403394820103,29.926510837691428
193,89.65,1382,3627,701,555,786,1934,6538.0,73.87512418697122,29.926510837691428
194,124.371,1298,3692,802,648,884,2034,6538.0,73.8762144257414,29.926510837691428
195,121.646,1188,3787,884,779,955,2141,6538.0,73.87730466451158,29.926510837691424
196,147.171,1085,3684,989,842,1062,2267,6538.0,73.87839490328176,29.926510837691424
197,139.793,992,3591,1113,771,1189,2359,6538.0,73.87948514205196,29.92651083769143
198,123.573,958,3557,1196,715,1243,2475,6538.0,73.88057538082212,29.926510837691428
199,86.526,999,3598,1284,674,1331,2563,6538.0,73.88166561959231,29.926510837691428
200,53.112,1060,3562,1393,626,1440,2672,6538.0,73.8827558583625,29.926510837691428
201,42.277,1154,3616,1498,704,1545,2777,6538.0,73.88384609713268,29.926510837691428
202,14.402,998,3371,1334,723,1714,3210,6538.0,73.88493633590285,29.926510837691428
203,115.73,3523,5000,2371,465,2605,863,6538.0,73.85074498479604,29.92565678731342
204,150.229,3363,5000,2346,240,2580,838,6538.0,73.85183521775049,29.925656787313425
205,142.275,3282,5000,2233,283,2467,725,6538.0,73.85292545070493,29.92565678731342
206,144.778,3160,5000,2147,374,2381,639,6538.0,73.85401568365938,29.925656787313425
207,132.193,3024,5000,2068,422,2303,561,6538.0,73.85510591661382,29.92565678731342
208,106.623,2964,5000,2021,365,2255,513,6538.0,73.85619614956826,29.925656787313425
209,140.413,2861,5000,1810,301,2085,442,6538.0,73.8572863825227,29.92565678731342
210,150.916,2777,4946,1692,280,1967,508,6538.0,73.85837661547717,29.92565678731343
211,142.452,2669,4838,1583,170,1857,617,6538.0,73.85946684843161,29.92565678731342
212,138.441,2592,4761,1526,173,1801,721,6538.0,73.86055708138606,29.925656787313425
213,134.364,2469,4638,1430,186,1705,835,6538.0,73.8616473143405,29.92565678731342
214,144.468,2571,4740,1323,133,1598,913,6538.0,73.86273754729496,29.925656787313425
215,108.395,2255,4443,1098,303,1405,1136,6538.0,73.8638277802494,29.925656787313425
216,54.353,2226,4414,1108,274,1414,1149,6538.0,73.86491801320386,29.92565678731342
217,100.175,2052,4239,1007,111,1314,1280,6538.0,73.86600824615829,29.925656787313418
218,90.049,1940,4127,897,0,1204,1392,6538.0,73.86709847911273,29.925656787313418
219,78.859,1866,4053,823,47,1130,1466,6538.0,73.86818871206718,29.925656787313425
220,57.322,1772,3959,603,0,910,1566,6538.0,73.86927894502163,29.92565678731342
221,134.63,1691,3878,554,22,843,1646,6538.0,73.87036917797607,29.925656787313418
222,143.67,1623,3810,505,129,742,1713,6538.0,73.87145941093054,29.925656787313425
223,133.544,1534,3722,572,261,658,1801,6538.0,73.87254964388497,29.92565678731342
224,100.906,1414,3601,697,363,783,1926,6538.0,73.87363987683942,29.92565678731342
225,111.099,1334,3526,798,465,883,2029,6538.0,73.87473010979387,29.92565678731342
226,132.791,1258,3589,872,575,949,2108,6538.0,73.87582034274831,29.925656787313425
227,98.114,1170,3655,959,651,1035,2193,6538.0,73.87691057570275,29.92565678731342
228,141.012,981,3580,1081,744,1156,2327,6538.0,73.87800080865722,29.925656787313425
229,136.624,947,3546,1181,726,1257,2428,6538.0,73.87909104161166,29.925656787313425
230,146.285,874,3473,1301,609,1349,2581,6538.0,73.8801812745661,29.92565678731342
231,150.118,854,3452,1331,589,1378,2610,6538.0,73.88127150752054,29.925656787313425
232,147.26,988,3447,1388,537,1559,2792,6538.0,73.88236174047499,29.925656787313425
233,138.286,975,3443,1375,525,1572,2804,6538.0,73.88345197342944,29.92565678731342
234,88.764,942,3315,1279,633,1691,2923,6538.0,73.8845422063839,29.925656787313425
235,118.521,3297,5000,2320,174,2554,812,6538.0,73.85144127984502,29.924802739707584
236,142.43,3222,5000,2340,159,2574,833,6538.0,73.85253150698396,29.924802739707587
237,146.484,3142,5000,2314,202,2548,806,6538.0,73.85362173412294,29.924802739707587
238,130.775,3029,5000,2178,344,2412,670,6538.0,73.8547119612619,29.924802739707587
239,102.435,2971,5000,2099,334,2348,607,6538.0,73.85580218840086,29.924802739707587
240,132.06,2836,5000,1978,238,2253,594,6538.0,73.85689241553983,29.924802739707587
241,144.712,2733,4902,1818,249,2092,596,6538.0,73.85798264267878,29.924802739707587
242,146.905,2653,4822,1677,265,1952,632,6538.0,73.85907286981775,29.924802739707587
243,121.402,2539,4708,1586,273,1884,746,6538.0,73.86016309695671,29.924802739707587
244,115.707,2434,4603,1479,258,1776,853,6538.0,73.86125332409569,29.924802739707587
245,150.982,2441,4620,1389,284,1688,942,6538.0,73.86234355123466,29.924802739707587
246,95.433,2333,4511,1281,236,1579,1031,6538.0,73.86343377837362,29.924802739707587
247,95.876,2256,4434,1206,184,1512,1068,6538.0,73.86452400551258,29.924802739707587
248,48.924,1981,4168,1029,135,1335,1356,6538.0,73.86561423265154,29.924802739707587
249,99.289,1942,4130,1029,135,1335,1394,6538.0,73.8667044597905,29.924802739707587
250,118.233,1839,4026,888,43,1195,1497,6538.0,73.86779468692946,29.924802739707587
251,109.282,1773,3960,774,95,1081,1560,6538.0,73.86888491406842,29.924802739707587
252,103.587,1647,3834,664,63,962,1686,6538.0,73.86997514120739,29.924802739707587
253,82.781,1527,3715,605,142,851,1805,6538.0,73.87106536834635,29.924802739707587
254,95.145,1451,3638,663,219,749,1882,6538.0,73.87215559548532,29.924802739707584
255,88.631,1365,3553,745,221,831,1969,6538.0,73.87324582262428,29.924802739707587
256,98.934,1308,3499,818,324,904,2046,6538.0,73.87433604976326,29.924802739707587
257,86.747,1198,3455,934,439,1019,2164,6538.0,73.8754262769022,29.924802739707587
258,105.781,1079,3567,1047,561,1123,2284,6538.0,73.87651650404118,29.924802739707587
259,127.517,986,3584,1125,654,1201,2371,6538.0,73.87760673118014,29.924802739707587
260,146.839,920,3518,1156,710,1232,2403,6538.0,73.87869695831911,29.924802739707587
261,138.441,810,3409,1258,593,1334,2505,6538.0,73.87978718545807,29.924802739707584
262,142.762,756,3355,1353,507,1453,2655,6538.0,73.88087741259702,29.924802739707587
263,143.249,841,3417,1320,470,1542,2751,6538.0,73.88196763973599,29.924802739707587
264,140.746,888,3356,1288,452,1643,2856,6538.0,73.88305786687498,29.924802739707587
265,117.613,915,3288,1252,597,1731,2963,6538.0,73.88414809401394,29.924802739707587
266,121.446,3170,5000,2447,47,2681,939,6538.0,73.85213758040398,29.923948694873808
267,135.982,3075,5000,2372,84,2641,948,6538.0,73.85322780172773,29.923948694873808
268,126.011,3052,5000,2310,219,2544,802,6538.0,73.85431802305143,29.923948694873808
269,137.356,2946,5000,2225,348,2479,759,6538.0,73.8554082443752,29.923948694873808
270,131.971,2750,4919,2031,152,2306,709,6538.0,73.85649846569892,29.923948694873808
271,135.162,2672,4841,1936,102,2211,684,6538.0,73.85758868702266,29.923948694873808
272,141.721,2552,4721,1811,227,2089,739,6538.0,73.8586789083464,29.923948694873808
273,134.431,2453,4622,1685,283,1992,832,6538.0,73.85976912967013,29.923948694873808
274,110.899,2341,4510,1603,170,1910,944,6538.0,73.86085935099385,29.923948694873808
275,143.626,2291,4460,1507,121,1814,1012,6538.0,73.86194957231761,29.923948694873808
276,99.444,2142,4320,1372,70,1679,1183,6538.0,73.86303979364132,29.923948694873804
277,143.338,2059,4235,1365,101,1672,1292,6538.0,73.86413001496506,29.923948694873804
278,92.442,1972,4150,1243,215,1550,1352,6538.0,73.86522023628879,29.923948694873804
279,107.709,1886,4069,1126,148,1433,1446,6538.0,73.86631045761253,29.923948694873808
280,112.362,1742,3928,1012,138,1319,1589,6538.0,73.86740067893626,29.923948694873808
281,134.431,1669,3856,879,154,1186,1666,6538.0,73.86849090025999,29.923948694873804
282,143.183,1605,3792,774,148,1081,1730,6538.0,73.86958112158372,29.923948694873804
283,130.553,1494,3681,695,176,984,1839,6538.0,73.87067134290746,29.923948694873808
284,109.791,1376,3563,745,218,880,1957,6538.0,73.8717615642312,29.923948694873808
285,94.99,1277,3465,831,133,917,2055,6538.0,73.87285178555493,29.923948694873808
286,122.842,1203,3391,904,220,990,2131,6538.0,73.87394200687865,29.923948694873808
287,94.015,1127,3360,1005,343,1091,2232,6538.0,73.8750322282024,29.923948694873808
288,100.751,1043,3433,1087,425,1163,2318,6538.0,73.87612244952612,29.923948694873808
289,105.736,941,3513,1181,527,1257,2419,6538.0,73.87721267084986,29.923948694873808
290,136.115,798,3397,1398,622,1474,2638,6538.0,73.87830289217361,29.923948694873808
291,143.892,753,3352,1309,559,1385,2555,6538.0,73.87939311349733,29.923948694873808
292,146.905,663,3262,1303,466,1480,2650,6538.0,73.88048333482104,29.923948694873804
293,139.15,844,3434,1357,507,1559,2757,6538.0,73.8815735561448,29.923948694873808
294,138.951,831,3343,1231,380,1619,2816,6538.0,73.88266377746854,29.923948694873808
295,85.684,730,3173,1102,359,1788,2986,6538.0,73.88375399879226,29.9239486948738
296,126.986,734,3108,1071,425,1854,3052,6538.0,73.884844220116,29.923948694873804
297,99.244,635,3009,972,361,1953,3151,6538.0,73.88593444143974,29.923948694873808
298,136.536,3127,5000,2424,0,2698,987,6538.0,73.85174367096427,29.923094652811972
299,139.128,3061,5000,2409,132,2716,1063,6538.0,73.85283388647302,29.923094652811972
300,142.407,2977,5000,2300,171,2590,972,6538.0,73.85392410198179,29.923094652811976
301,141.122,2831,5000,2163,232,2470,876,6538.0,73.85501431749056,29.923094652811972
302,134.209,2743,4912,2091,145,2391,888,6538.0,73.85610453299931,29.92309465281197
303,145.51,2635,4804,1980,40,2272,795,6538.0,73.85719474850806,29.923094652811972
304,144.579,2550,4719,1856,94,2163,788,6538.0,73.85828496401682,29.923094652811976
305,142.895,2422,4591,1743,221,2050,867,6538.0,73.85937517952557,29.923094652811972
306,150.118,2319,4488,1667,149,1974,967,6538.0,73.86046539503434,29.923094652811976
307,131.196,2190,4359,1538,19,1845,1095,6538.0,73.86155561054309,29.92309465281197
308,90.293,2131,4300,1465,42,1772,1192,6538.0,73.86264582605185,29.923094652811972
309,145.931,2018,4192,1453,93,1759,1314,6538.0,73.86373604156061,29.923094652811972
310,148.346,1899,4070,1358,131,1665,1406,6538.0,73.86482625706937,29.923094652811972
311,128.692,1826,3999,1207,61,1514,1517,6538.0,73.86591647257812,29.92309465281197
312,131.151,1722,3892,1100,125,1407,1613,6538.0,73.86700668808686,29.923094652811972
313,137.333,1649,3820,1018,156,1325,1682,6538.0,73.86809690359563,29.923094652811972
314,144.49,1526,3710,884,85,1191,1798,6538.0,73.86918711910441,29.923094652811972
315,138.973,1434,3618,810,187,1099,1902,6538.0,73.87027733461315,29.923094652811972
316,126.365,1364,3548,832,166,1013,1994,6538.0,73.87136755012192,29.923094652811972
317,121.269,1265,3449,873,92,959,2077,6538.0,73.87245776563067,29.923094652811972
318,107.997,1143,3329,977,53,1063,2185,6538.0,73.87354798113942,29.923094652811972
319,90.669,1048,3234,1073,194,1158,2283,6538.0,73.87463819664816,29.92309465281197
320,95.167,968,3340,1151,331,1232,2378,6538.0,73.87572841215693,29.923094652811976
321,91.799,857,3428,1257,442,1338,2488,6538.0,73.8768186276657,29.923094652811976
322,133.633,773,3372,1338,524,1419,2577,6538.0,73.87790884317445,29.923094652811976
323,135.516,688,3287,1327,512,1497,2644,6538.0,73.8789990586832,29.92309465281197
