,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,39.914,1158,817,1145,3070,1630,1917,5891.0,54.56236949467215,28.773470768934637
1,29.433,1176,799,1163,3088,1648,1935,5891.0,54.563452092108534,28.77347076893464
2,0.0,1608,214,1269,3552,1786,2074,5891.0,54.568865079290426,28.773470768934637
3,1.47,3851,4007,3838,4444,4013,3803,5891.0,54.57752585878144,28.77347076893464
4,0.0,3851,4007,3838,4444,4013,3803,5891.0,54.57860845621782,28.773470768934637
5,40.89,1608,214,1269,3552,1786,2074,5891.0,54.5685887377157,28.772620368834797
6,14.801,1834,441,1394,3711,2013,2300,5891.0,54.57400169748573,28.772620368834794
7,39.353,1882,488,1410,3698,2060,2348,5891.0,54.57508428943972,28.772620368834797
8,51.774,3851,4007,3838,4444,4013,3803,5891.0,54.57724947334775,28.772620368834794
9,8.607,3851,4007,3838,4444,4013,3803,5891.0,54.578332065301765,28.772620368834794
10,0.157,428,677,415,2340,1016,1303,5891.0,54.55640395704404,28.771769971359575
11,22.409,349,725,336,2685,1125,1412,5891.0,54.557486543515914,28.771769971359575
12,54.49,349,725,336,2685,1125,1412,5891.0,54.558569129987795,28.77176997135958
13,42.236,188,389,0,2679,1118,1405,5891.0,54.55965171645966,28.77176997135957
14,40.239,742,366,638,3087,1322,1609,5891.0,54.5628994758753,28.77176997135958
15,57.06,731,355,627,3076,1310,1597,5891.0,54.56398206234717,28.771769971359575
16,37.041,1120,614,893,3065,1299,1586,5891.0,54.56506464881905,28.77176997135958
17,43.841,1165,505,937,3109,1344,1631,5891.0,54.566147235290934,28.771769971359575
18,68.617,1141,294,913,3085,1319,1606,5891.0,54.567229821762815,28.77176997135957
19,59.281,1235,200,1008,3180,1414,1701,5891.0,54.568312408234696,28.77176997135958
20,62.569,1313,116,1085,3257,1491,1778,5891.0,54.56939499470656,28.77176997135957
21,39.364,1393,0,1054,3337,1571,1859,5891.0,54.570477581178444,28.771769971359575
22,30.129,1494,101,1155,3439,1673,1960,5891.0,54.57156016765034,28.77176997135958
23,50.607,1672,278,1231,3549,1850,2137,5891.0,54.5726427541222,28.77176997135957
24,41.148,1834,441,1394,3698,2013,2300,5891.0,54.57372534059409,28.771769971359575
25,28.569,1882,488,1410,3698,2060,2348,5891.0,54.574807927065955,28.771769971359575
26,17.752,2304,910,1416,3518,2482,2769,5891.0,54.57589051353783,28.77176997135958
27,49.519,2338,944,1434,3500,2516,2804,5891.0,54.57697310000972,28.77176997135958
28,18.448,2964,2308,527,3992,3136,3372,5891.0,54.580220859425346,28.771769971359575
29,10.144,2964,2308,527,3992,3136,3372,5891.0,54.58130344589722,28.771769971359575
30,23.239,2995,2339,501,4024,3168,3403,5891.0,54.5823860323691,28.77176997135958
31,14.767,663,534,682,2379,984,1271,5891.0,54.55612769995708,28.7709195765089
32,46.568,275,651,262,2611,1051,1338,5891.0,54.557210280947075,28.770919576508895
33,39.712,292,668,279,2629,1068,1355,5891.0,54.55829286193706,28.7709195765089
34,17.774,137,338,50,2690,1084,1371,5891.0,54.55937544292705,28.7709195765089
35,29.108,87,288,100,2701,1050,1337,5891.0,54.560458023917036,28.7709195765089
36,19.918,196,179,209,2738,1025,1312,5891.0,54.56154060490703,28.7709195765089
37,47.667,762,386,658,3108,1342,1629,5891.0,54.56262318589701,28.7709195765089
38,55.825,624,248,520,2969,1203,1491,5891.0,54.563705766887,28.7709195765089
39,51.112,1105,598,877,3049,1283,1571,5891.0,54.56478834787698,28.7709195765089
40,38.758,1041,531,813,2985,1219,1507,5891.0,54.56587092886697,28.7709195765089
41,50.114,1095,387,867,3039,1274,1561,5891.0,54.56695350985696,28.7709195765089
42,62.838,1158,260,930,3102,1337,1624,5891.0,54.56803609084695,28.770919576508906
43,43.976,1297,139,1034,3241,1475,1763,5891.0,54.56911867183694,28.770919576508902
44,26.365,1368,42,1011,3313,1547,1834,5891.0,54.57020125282693,28.7709195765089
45,5.846,1671,433,1112,3430,1843,2131,5891.0,54.57128383381693,28.7709195765089
46,40.755,1672,278,1226,3544,1850,2137,5891.0,54.57236641480691,28.7709195765089
47,66.519,1832,515,1256,3574,2008,2295,5891.0,54.573448995796895,28.7709195765089
48,53.603,1960,593,1360,3571,2135,2423,5891.0,54.57453157678689,28.7709195765089
49,18.773,2335,942,1432,3498,2514,2801,5891.0,54.575614157776855,28.7709195765089
50,30.241,2338,944,1434,3500,2516,2804,5891.0,54.57669673876686,28.770919576508902
51,15.698,2809,2153,414,3837,2982,3217,5891.0,54.57886190074683,28.7709195765089
52,25.135,2873,2218,436,3902,3046,3282,5891.0,54.57994448173682,28.7709195765089
