,POP_2015,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
158,30.095,553,1678,3235,3490,3515.0,25.57815563389196,-33.785691121909615
159,15.353,630,1402,3278,3532,3515.0,25.579274660716138,-33.785691121909615
160,31.709,779,1072,3427,3682,3515.0,25.58151271436452,-33.785691121909615
161,88.659,909,978,3557,3812,3515.0,25.582631741188706,-33.785691121909615
162,149.323,921,941,3522,3776,3515.0,25.5837507680129,-33.785691121909615
163,143.589,985,805,3388,3642,3515.0,25.584869794837086,-33.78569112190962
164,152.771,1037,787,3370,3625,3515.0,25.585988821661275,-33.785691121909615
165,149.291,1109,860,3443,3697,3515.0,25.587107848485466,-33.785691121909615
166,132.131,1312,951,3645,3900,3515.0,25.588226875309655,-33.78569112190961
167,126.706,1445,767,3742,3997,3515.0,25.58934590213384,-33.78569112190961
168,103.09,1408,643,3673,3927,3515.0,25.59046492895804,-33.78569112190962
169,27.444,1296,531,3561,3815,3515.0,25.591583955782223,-33.785691121909615
170,1.091,1415,650,3680,3935,3515.0,25.59270298260641,-33.785691121909615
171,0.059,1415,650,3680,3935,3515.0,25.593822009430596,-33.785691121909615
172,0.001,2066,905,3675,3930,3515.0,25.59494103625478,-33.78569112190961
173,0.0,2066,905,3675,3930,3515.0,25.596060063078976,-33.78569112190962
174,0.02,2142,981,3751,4005,3515.0,25.598298116727356,-33.78569112190962
175,0.0,2357,1196,3965,4220,3515.0,25.60053617037573,-33.78569112190962
176,0.0,2410,1161,3930,4185,3515.0,25.60165519719992,-33.785691121909615
177,0.0,2493,1244,4013,4268,3515.0,25.60277422402411,-33.785691121909615
178,0.345,562,1829,3364,3619,3515.0,25.576079047751325,-33.78655878758124
179,7.768,549,1816,3351,3606,3515.0,25.577198081640223,-33.78655878758124
180,51.55,546,1319,3195,3449,3515.0,25.57831711552912,-33.786558787581235
181,24.407,546,1319,3195,3449,3515.0,25.57943614941802,-33.786558787581235
182,51.943,609,1181,3257,3511,3515.0,25.580555183306927,-33.78655878758124
183,70.15,707,1039,3356,3610,3515.0,25.581674217195815,-33.786558787581235
184,128.731,833,903,3481,3736,3515.0,25.582793251084723,-33.786558787581235
185,128.243,771,841,3419,3674,3515.0,25.58391228497362,-33.78655878758124
186,129.22,872,729,3312,3566,3515.0,25.585031318862526,-33.786558787581235
187,140.617,955,705,3288,3543,3515.0,25.586150352751424,-33.78655878758124
188,137.708,1176,926,3509,3764,3515.0,25.587269386640322,-33.78655878758124
189,131.73,1302,890,3636,3890,3515.0,25.58838842052922,-33.78655878758124
190,129.906,1248,566,3547,3801,3515.0,25.58950745441812,-33.786558787581235
191,11.119,1108,343,3373,3627,3515.0,25.59062648830702,-33.786558787581235
192,3.274,1650,740,3509,3764,3515.0,25.59398358997373,-33.786558787581235
193,0.192,1650,740,3509,3764,3515.0,25.59510262386262,-33.78655878758124
194,0.01,1928,767,3536,3791,3515.0,25.59622165775152,-33.78655878758124
195,0.0,2149,900,3669,3924,3515.0,25.59845972552932,-33.786558787581235
196,0.0,2216,967,3736,3991,3515.0,25.599578759418222,-33.786558787581235
197,0.0,2350,1101,3871,4125,3515.0,25.600697793307123,-33.786558787581235
198,0.0,2472,1223,3992,4247,3515.0,25.60181682719602,-33.786558787581235
199,0.0,2549,1300,4070,4324,3515.0,25.602935861084923,-33.786558787581235
200,9.885,455,1722,3257,3512,3515.0,25.576240522271334,-33.78742645656673
201,21.532,351,1616,3152,3406,3515.0,25.57735956322525,-33.78742645656672
202,41.492,410,1556,3092,3347,3515.0,25.578478604179168,-33.78742645656673
203,74.323,487,1300,3135,3390,3515.0,25.579597645133088,-33.787426456566735
204,84.912,534,1204,3182,3436,3515.0,25.58071668608701,-33.78742645656673
205,97.411,571,1013,3219,3474,3515.0,25.581835727040925,-33.787426456566735
206,157.571,683,1052,3331,3586,3515.0,25.582954767994835,-33.78742645656673
207,151.789,820,788,3371,3625,3515.0,25.584073808948762,-33.78742645656673
208,141.536,872,712,3294,3549,3515.0,25.58519284990268,-33.78742645656673
209,97.328,780,521,3113,3367,3515.0,25.58631189085659,-33.78742645656673
210,107.182,819,446,3101,3356,3515.0,25.587430931810516,-33.78742645656673
211,127.9,986,361,3176,3431,3515.0,25.58854997276443,-33.78742645656673
212,126.939,1097,250,3279,3534,3515.0,25.589669013718346,-33.787426456566735
213,30.981,1097,250,3279,3534,3515.0,25.590788054672267,-33.78742645656672
214,26.388,1338,72,3296,3550,3515.0,25.591907095626187,-33.78742645656673
215,15.928,1338,72,3296,3550,3515.0,25.593026136580097,-33.78742645656673
216,15.575,1650,740,3509,3764,3515.0,25.594145177534024,-33.78742645656673
217,12.847,1808,610,3379,3634,3515.0,25.59526421848794,-33.78742645656673
218,0.215,1883,678,3448,3702,3515.0,25.59638325944186,-33.787426456566735
219,0.0,1943,694,3463,3718,3515.0,25.597502300395774,-33.787426456566735
220,0.0,2102,853,3622,3877,3515.0,25.598621341349688,-33.78742645656673
221,0.0,2239,990,3760,4014,3515.0,25.599740382303608,-33.78742645656673
222,0.0,2355,1106,3875,4130,3515.0,25.60085942325754,-33.78742645656673
223,0.0,2528,1279,4048,4303,3515.0,25.601978464211452,-33.78742645656673
224,0.0,2606,1357,4127,4381,3515.0,25.603097505165366,-33.78742645656673
225,51.39,422,1689,3224,3479,3515.0,25.57640200380393,-33.78829412886623
226,174.77,248,1515,3050,3305,3515.0,25.577521051823172,-33.78829412886622
227,142.846,248,1515,3050,3305,3515.0,25.578640099842413,-33.788294128866234
228,92.648,355,1229,3004,3258,3515.0,25.579759147861655,-33.78829412886623
229,120.342,533,1203,3181,3436,3515.0,25.580878195880903,-33.788294128866234
230,148.35,632,1244,3281,3535,3515.0,25.58199724390014,-33.78829412886623
231,135.32,749,1127,3397,3652,3515.0,25.58311629191938,-33.78829412886623
232,145.341,716,739,3164,3419,3515.0,25.584235339938633,-33.788294128866234
233,114.749,649,734,3042,3296,3515.0,25.585354387957874,-33.78829412886623
234,79.572,689,710,3070,3324,3515.0,25.586473435977105,-33.78829412886622
235,104.581,894,404,3050,3305,3515.0,25.58759248399636,-33.788294128866234
236,109.493,994,330,3109,3363,3515.0,25.588711532015598,-33.78829412886623
237,114.389,1107,158,3073,3327,3515.0,25.58983058003484,-33.78829412886623
238,88.216,1186,79,3144,3399,3515.0,25.590949628054084,-33.78829412886623
239,46.796,1262,3,3219,3474,3515.0,25.592068676073332,-33.788294128866234
240,57.153,1453,191,3230,3484,3515.0,25.59318772409257,-33.78829412886622
241,20.169,1702,440,3210,3464,3515.0,25.594306772111814,-33.78829412886623
242,11.605,1836,593,3363,3617,3515.0,25.595425820131055,-33.78829412886623
243,2.558,1883,634,3404,3658,3515.0,25.596544868150293,-33.78829412886622
244,0.163,2009,759,3529,3783,3515.0,25.597663916169545,-33.78829412886623
245,0.0,2162,913,3682,3937,3515.0,25.59878296418879,-33.788294128866234
246,0.0,2294,1045,3814,4069,3515.0,25.59990201220803,-33.78829412886623
247,0.0,2371,1122,3891,4146,3515.0,25.601021060227275,-33.78829412886622
248,0.256,2470,1221,3990,4245,3515.0,25.602140108246516,-33.78829412886623
249,0.753,2608,1359,4128,4383,3515.0,25.603259156265757,-33.78829412886622
250,11.702,300,1566,3102,3356,3515.0,25.576563492349436,-33.78916180447986
251,145.704,300,1566,3102,3356,3515.0,25.577682547434303,-33.78916180447985
252,188.035,161,1427,2963,3218,3515.0,25.578801602519178,-33.78916180447987
253,140.819,243,1190,2891,3146,3515.0,25.579920657604056,-33.78916180447986
254,151.649,608,1277,3256,3511,3515.0,25.581039712688924,-33.78916180447986
255,113.251,360,971,2948,3203,3515.0,25.582158767773805,-33.78916180447985
256,159.235,482,897,2956,3210,3515.0,25.583277822858673,-33.78916180447985
257,101.67,532,799,2976,3230,3515.0,25.584396877943554,-33.78916180447987
258,118.959,741,625,2985,3239,3515.0,25.58551593302842,-33.78916180447986
259,100.441,856,510,2961,3215,3515.0,25.586634988113296,-33.78916180447985
260,109.439,962,405,2900,3155,3515.0,25.587754043198174,-33.789161804479846
261,125.709,1083,284,2976,3230,3515.0,25.588873098283052,-33.78916180447986
262,53.924,1233,259,2947,3202,3515.0,25.589992153367923,-33.78916180447985
263,40.85,1238,163,3076,3330,3515.0,25.591111208452805,-33.78916180447986
264,31.015,1254,163,3059,3314,3515.0,25.59223026353767,-33.78916180447985
265,23.637,1588,326,3095,3350,3515.0,25.59334931862255,-33.78916180447986
266,34.965,1645,383,3152,3407,3515.0,25.594468373707425,-33.78916180447985
267,7.151,1702,440,3210,3464,3515.0,25.5955874287923,-33.78916180447986
268,2.513,2123,874,3643,3898,3515.0,25.59782553896205,-33.78916180447986
269,0.085,2169,920,3689,3944,3515.0,25.598944594046916,-33.78916180447986
270,0.384,2294,1045,3815,4069,3515.0,25.600063649131798,-33.78916180447986
271,0.0,2411,1162,3932,4186,3515.0,25.60118270421667,-33.789161804479846
272,0.0,2490,1241,4010,4265,3515.0,25.602301759301543,-33.78916180447987
273,0.0,2452,1250,3572,3481,3515.0,25.603420814386414,-33.78916180447986
274,0.0,2452,1250,3572,3481,3515.0,25.604539869471296,-33.78916180447986
275,46.583,2284,1224,3404,3313,3515.0,25.60565892455617,-33.78916180447987
276,118.454,2294,1278,3414,3323,3515.0,25.60677797964104,-33.78916180447986
277,136.143,2276,1373,3396,3305,3515.0,25.607897034725923,-33.78916180447986
278,135.974,2295,1399,3415,3324,3515.0,25.609016089810794,-33.78916180447986
279,136.58,2272,1444,3392,3301,3515.0,25.610135144895658,-33.78916180447986
280,65.252,2220,1401,3340,3249,3515.0,25.611254199980543,-33.78916180447986
281,67.832,2289,1470,3409,3318,3515.0,25.612373255065414,-33.78916180447986
282,107.39,2300,1481,3420,3329,3515.0,25.613492310150285,-33.78916180447985
283,136.338,2366,1546,3485,3395,3515.0,25.614611365235167,-33.78916180447987
284,110.051,2368,1548,3487,3397,3515.0,25.615730420320034,-33.78916180447986
285,195.306,524,1464,3326,3580,3515.0,25.57448686360653,-33.79002948340774
286,248.223,412,1566,3214,3469,3515.0,25.57560592575734,-33.79002948340774
287,217.046,0,1266,2801,3056,3515.0,25.57896311220978,-33.790029483407736
288,92.458,76,1189,2725,2979,3515.0,25.580082174360598,-33.79002948340774
289,44.62,159,1106,2808,3062,3515.0,25.581201236511415,-33.79002948340774
290,22.02,360,971,2916,3170,3515.0,25.582320298662214,-33.790029483407736
291,180.359,556,970,2919,3174,3515.0,25.58343936081303,-33.790029483407736
292,126.383,675,905,2833,3087,3515.0,25.58455842296385,-33.790029483407736
293,134.555,770,803,2807,3062,3515.0,25.585677485114662,-33.79002948340774
294,145.168,829,537,2988,3242,3515.0,25.586796547265475,-33.79002948340774
295,134.964,1084,436,2823,3078,3515.0,25.58791560941629,-33.790029483407736
296,100.292,1279,333,2982,3237,3515.0,25.589034671567102,-33.79002948340774
297,101.56,1313,238,2907,3162,3515.0,25.590153733717916,-33.790029483407736
298,19.839,1401,149,2870,3125,3515.0,25.591272795868726,-33.79002948340774
299,7.094,1588,326,3095,3350,3515.0,25.593510920170356,-33.79002948340774
300,9.175,1588,326,3095,3350,3515.0,25.594629982321166,-33.790029483407736
301,1.853,1897,470,2938,3192,3515.0,25.595749044471983,-33.79002948340774
302,22.363,2015,588,2983,3188,3515.0,25.596868106622797,-33.79002948340774
303,46.967,2015,588,2983,3188,3515.0,25.597987168773603,-33.790029483407736
304,15.905,2256,1007,3776,4031,3515.0,25.599106230924416,-33.79002948340774
305,0.0,2252,639,3071,3238,3515.0,25.60022529307523,-33.79002948340774
306,0.0,2301,1070,3408,3322,3515.0,25.60358247952767,-33.79002948340774
307,0.0,2270,1191,3390,3299,3515.0,25.60470154167849,-33.79002948340774
308,90.991,2204,1134,3323,3233,3515.0,25.605820603829297,-33.790029483407736
309,121.495,2201,1179,3321,3230,3515.0,25.60693966598011,-33.79002948340774
310,168.799,2188,1228,3307,3217,3515.0,25.608058728130924,-33.79002948340774
311,150.317,2185,1288,3305,3214,3515.0,25.609177790281734,-33.79002948340774
312,110.196,2190,1343,3309,3218,3515.0,25.610296852432555,-33.79002948340774
313,101.33,2137,1317,3256,3165,3515.0,25.611415914583365,-33.79002948340774
314,112.531,2211,1392,3331,3240,3515.0,25.612534976734175,-33.790029483407736
315,82.14,2187,1368,3307,3216,3515.0,25.61365403888499,-33.79002948340774
316,136.085,2265,1445,3384,3293,3515.0,25.614773101035798,-33.790029483407736
317,125.361,2368,1548,3487,3397,3515.0,25.615892163186615,-33.79002948340774
318,256.926,524,1464,3326,3580,3515.0,25.574648352046317,-33.79089716565003
319,244.741,335,1489,3137,3391,3515.0,25.575767421263368,-33.79089716565002
320,13.104,243,1397,3045,3299,3515.0,25.576886490480437,-33.79089716565002
321,27.829,0,1266,2801,3056,3515.0,25.579124628914553,-33.79089716565003
322,48.772,800,1261,2813,3068,3515.0,25.580243698131603,-33.79089716565002
323,51.936,760,1221,2773,3028,3515.0,25.581362767348665,-33.79089716565002
324,75.9,486,953,2789,3044,3515.0,25.58248183656573,-33.79089716565003
325,166.648,537,902,2789,3044,3515.0,25.583600905782777,-33.79089716565002
326,148.79,698,882,2786,3040,3515.0,25.58471997499984,-33.79089716565002
327,147.683,827,820,2759,3013,3515.0,25.585839044216893,-33.79089716565002
328,147.16,1031,523,2790,3044,3515.0,25.586958113433962,-33.79089716565003
329,138.352,1096,453,2720,2975,3515.0,25.58807718265102,-33.79089716565002
330,218.163,1201,348,2738,2992,3515.0,25.589196251868078,-33.79089716565004
331,261.912,1355,85,2741,2996,3515.0,25.590315321085132,-33.79089716565002
332,42.589,1387,52,2806,3061,3515.0,25.59143439030219,-33.79089716565002
333,96.662,1505,65,2890,3145,3515.0,25.592553459519255,-33.79089716565003
334,81.851,1631,191,2826,3081,3515.0,25.59367252873631,-33.79089716565002
335,59.054,1723,289,2918,3173,3515.0,25.59479159795337,-33.79089716565003
336,101.449,1893,466,2859,3114,3515.0,25.595910667170422,-33.79089716565002
337,77.632,1964,537,2981,3213,3515.0,25.59702973638748,-33.79089716565002
338,77.936,2072,518,2915,3118,3515.0,25.59814880560454,-33.79089716565002
339,42.804,2125,512,2944,3111,3515.0,25.5992678748216,-33.79089716565002
340,75.108,2252,639,3071,3238,3515.0,25.60038694403866,-33.79089716565003
341,0.0,2162,930,3268,3182,3515.0,25.602625082472773,-33.79089716565002
342,0.0,2301,1070,3408,3322,3515.0,25.603744151689845,-33.79089716565003
343,0.0,2270,1191,3390,3299,3515.0,25.604863220906896,-33.79089716565003
344,98.724,2127,1057,3246,3156,3515.0,25.605982290123944,-33.79089716565002
345,116.553,2069,1073,3188,3098,3515.0,25.607101359341012,-33.79089716565002
346,115.813,2105,1148,3225,3134,3515.0,25.60822042855807,-33.79089716565002
347,103.056,2031,1212,3151,3060,3515.0,25.60933949777513,-33.79089716565002
348,70.401,2080,1261,3200,3109,3515.0,25.610458566992186,-33.79089716565002
349,112.825,2007,1188,3127,3036,3515.0,25.61157763620924,-33.79089716565002
350,125.272,2062,1243,3182,3091,3515.0,25.61269670542631,-33.79089716565003
351,104.385,2107,1288,3227,3136,3515.0,25.613815774643363,-33.79089716565003
352,127.133,2095,1276,3215,3124,3515.0,25.614934843860414,-33.79089716565002
