,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,54.146,5000,0,0,0,469,10046.0,91.91363468432466,22.539715876370003
1,313.17,5000,0,0,0,469,10046.0,91.91329080061749,22.538882197904453
2,284.302,5000,0,182,0,420,10046.0,91.9150429498103,22.538048521354064
3,86.246,5000,0,182,0,420,10046.0,91.91609095809892,22.538048521354064
4,28.222,5000,2216,2216,2216,2936,10046.0,91.94124315702592,22.538048521354064
5,227.714,5000,0,0,0,237,10046.0,91.9136510865388,22.53721484671875
6,301.752,5000,0,182,0,420,10046.0,91.91469909090678,22.537214846718747
7,184.987,5000,0,182,0,420,10046.0,91.91574709527477,22.53721484671875
8,32.315,5000,900,900,900,1619,10046.0,91.92902725459047,22.536381173998432
9,10.197,5000,1230,1230,1230,1950,10046.0,91.932171255933,22.536381173998432
10,19.82,5000,121,486,486,784,10046.0,91.90562744984781,22.535547503193012
11,103.48,5000,0,364,364,662,10046.0,91.90667544637503,22.535547503193012
12,92.781,5000,0,364,364,662,10046.0,91.90772344290224,22.535547503193015
13,145.49,5000,0,215,215,512,10046.0,91.90877143942946,22.535547503193012
14,98.669,5000,215,0,0,297,10046.0,91.9098194359567,22.535547503193015
15,80.285,5000,215,0,0,297,10046.0,91.91086743248393,22.535547503193012
16,316.114,5000,0,0,0,0,10046.0,91.91296342553838,22.535547503193015
17,180.319,5000,0,0,0,0,10046.0,91.9140114220656,22.535547503193015
18,95.078,5000,246,246,246,246,10046.0,91.91610741512005,22.535547503193012
19,256.224,5000,0,0,0,640,10046.0,91.91925140470173,22.535547503193015
20,53.069,5000,0,0,0,719,10046.0,91.92029940122896,22.535547503193015
21,31.382,5000,900,900,900,1619,10046.0,91.92868337344675,22.535547503193012
22,85.815,5000,5000,5000,5000,5000,10046.0,91.93497135261013,22.535547503193015
23,3.375,5000,5000,5000,5000,5000,10046.0,91.93601934913733,22.535547503193012
24,55.151,5000,109,951,951,1249,10046.0,91.90109170084138,22.53471383430242
25,95.725,5000,332,728,728,1026,10046.0,91.90318768605565,22.534713834302416
26,12.064,5000,332,728,728,1026,10046.0,91.90423567866277,22.534713834302412
27,106.066,5000,121,486,486,784,10046.0,91.9052836712699,22.53471383430242
28,156.118,5000,0,364,364,662,10046.0,91.90633166387704,22.53471383430242
29,85.887,5000,0,364,364,662,10046.0,91.90737965648417,22.53471383430242
30,109.8,5000,0,215,215,512,10046.0,91.90842764909131,22.534713834302416
31,199.78,5000,215,0,0,297,10046.0,91.90947564169844,22.534713834302416
32,300.819,5000,215,0,0,297,10046.0,91.91052363430558,22.53471383430242
33,238.845,5000,0,0,0,0,10046.0,91.91261961951982,22.534713834302416
34,327.82,5000,24,24,24,24,10046.0,91.91366761212694,22.534713834302416
35,198.703,5000,343,343,343,343,10046.0,91.91471560473408,22.53471383430242
36,254.572,5000,246,246,246,246,10046.0,91.91576359734123,22.534713834302416
37,262.471,5000,0,0,0,640,10046.0,91.9189075751626,22.534713834302416
38,310.8,5000,0,0,0,679,10046.0,91.91995556776973,22.534713834302416
39,232.239,5000,0,0,0,719,10046.0,91.92100356037685,22.53471383430242
40,37.557,5000,5000,5000,5000,5000,10046.0,91.93462746426958,22.534713834302416
41,0.0,5000,5000,5000,5000,5000,10046.0,91.93567545687671,22.53471383430242
42,18.025,5000,0,861,1061,1359,10046.0,91.89969996557505,22.533880167326547
43,16.373,5000,54,906,1006,1304,10046.0,91.90074795426229,22.53388016732655
44,109.584,5000,109,951,951,1249,10046.0,91.90179594294949,22.53388016732655
45,106.137,5000,332,728,728,1026,10046.0,91.90284393163672,22.53388016732655
46,19.102,5000,332,728,728,1026,10046.0,91.90389192032396,22.53388016732655
47,27.217,5000,147,512,512,810,10046.0,91.90703588638561,22.533880167326547
48,185.346,5000,415,200,200,498,10046.0,91.90913186376007,22.53388016732655
49,142.761,5000,343,343,343,343,10046.0,91.91437180719616,22.53388016732655
50,78.059,5000,381,381,381,381,10046.0,91.9154197958834,22.53388016732655
51,177.231,5000,494,494,494,1213,10046.0,91.92065973931952,22.53388016732655
52,61.471,5000,385,385,385,1104,10046.0,91.92170772800672,22.53388016732655
53,1.723,5000,275,275,275,995,10046.0,91.92275571669396,22.53388016732655
54,52.135,5000,5000,5000,5000,5000,10046.0,91.93533158094061,22.53388016732655
55,45.6,5000,861,0,1922,2220,10046.0,91.89202034586106,22.533046502265325
56,119.566,5000,171,1032,1233,1531,10046.0,91.89935623923357,22.533046502265325
57,215.722,5000,161,1022,1223,1521,10046.0,91.90040422400108,22.533046502265325
58,23.267,5000,5000,5000,5000,5000,10046.0,91.9025001935361,22.533046502265325
59,36.839,5000,502,898,898,1196,10046.0,91.9035481783036,22.533046502265325
60,113.893,5000,715,1111,1111,1409,10046.0,91.90459616307109,22.533046502265325
61,44.236,5000,1136,921,921,1219,10046.0,91.90774011737359,22.53304650226533
62,94.791,5000,415,200,200,498,10046.0,91.90878810214107,22.533046502265325
63,67.431,5000,419,419,419,419,10046.0,91.91507601074609,22.53304650226533
64,32.028,5000,526,526,526,526,10046.0,91.91612399551357,22.53304650226533
65,58.885,5000,494,494,494,1213,10046.0,91.92031593458358,22.533046502265325
66,67.431,5000,385,385,385,1104,10046.0,91.9213639193511,22.533046502265325
67,0.0,5000,275,275,275,995,10046.0,91.92241190411859,22.533046502265325
68,0.287,5000,505,505,505,1225,10046.0,91.92450787365361,22.533046502265325
69,76.838,5000,1659,1659,1659,2378,10046.0,91.92974779749109,22.533046502265325
70,5.817,5000,1678,1678,1678,2398,10046.0,91.93289175179358,22.533046502265325
71,253.997,5000,861,0,1922,2220,10046.0,91.89167666327361,22.532212839118664
72,155.185,5000,171,1032,1233,1531,10046.0,91.89901252920934,22.53221283911866
73,192.024,5000,171,1032,1233,1531,10046.0,91.90006051005732,22.532212839118664
