,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,99.976,1571,1300,5000,951,268,8872.0,81.69744079396662,16.44444869084442
1,81.871,1571,1300,5000,951,268,8872.0,81.69846464198615,16.444448690844418
2,71.088,1571,1300,5000,951,268,8872.0,81.69722695775695,16.443626901959355
3,213.73,1571,1300,5000,951,268,8872.0,81.69825080309664,16.443626901959355
4,128.731,1496,1224,5000,875,193,8872.0,81.69927464843633,16.44362690195936
5,0.865,1350,1079,5000,729,0,8872.0,81.700298493776,16.443626901959355
6,6.057,1171,292,5000,585,424,8872.0,81.70132233911572,16.44362690195936
7,104.751,1171,292,5000,585,424,8872.0,81.7023461844554,16.443626901959355
8,21.091,1280,165,5000,458,533,8872.0,81.70337002979508,16.44362690195935
9,19.236,1457,1185,5000,836,154,8872.0,81.69803697645912,16.442805114402187
10,103.57,1450,1179,5000,830,147,8872.0,81.69906081911914,16.44280511440219
11,15.642,1338,1067,5000,718,11,8872.0,81.70008466177916,16.442805114402194
12,17.04,1144,873,5000,524,205,8872.0,81.70110850443915,16.44280511440219
13,92.767,1144,873,5000,524,205,8872.0,81.70213234709917,16.44280511440219
14,123.502,1210,96,5000,389,463,8872.0,81.70315618975917,16.442805114402194
15,52.869,1280,166,5000,459,533,8872.0,81.70418003241917,16.44280511440219
16,43.254,1144,873,5000,524,205,8872.0,81.70089468201476,16.44198332817286
17,68.011,943,170,5000,381,196,8872.0,81.70191852199524,16.44198332817286
18,141.238,1097,37,5000,276,350,8872.0,81.70294236197572,16.441983328172856
19,106.358,1212,189,5000,221,482,8872.0,81.70396620195619,16.441983328172856
20,98.604,1214,187,5000,222,483,8872.0,81.70499004193667,16.44198332817286
21,34.851,943,170,5000,381,196,8872.0,81.70068087184225,16.441161543271285
22,29.973,943,170,5000,381,196,8872.0,81.70170470914334,16.44116154327128
23,93.275,1049,81,5000,211,319,8872.0,81.70272854644449,16.441161543271285
24,114.986,1095,208,5000,250,365,8872.0,81.70375238374557,16.441161543271285
25,119.695,1212,189,5000,221,482,8872.0,81.70477622104666,16.44116154327128
26,13.986,991,719,4926,143,352,8872.0,81.69944323929953,16.440339759697384
27,43.395,905,634,4994,233,266,8872.0,81.7004670739214,16.44033975969738
28,41.844,746,367,5000,215,0,8872.0,81.70149090854328,16.440339759697384
29,95.418,906,225,5000,67,175,8872.0,81.70251474316515,16.440339759697384
30,137.544,957,260,5000,115,227,8872.0,81.70353857778703,16.440339759697384
31,132.948,1082,327,5000,90,352,8872.0,81.7045624124089,16.440339759697384
32,15.975,1325,1503,4330,466,1135,8872.0,81.69308646465224,16.439517977451096
33,49.824,991,719,4926,143,352,8872.0,81.69922945630908,16.439517977451096
34,65.586,801,530,4971,213,162,8872.0,81.7002532882519,16.439517977451096
35,61.187,729,385,5000,214,17,8872.0,81.7012771201947,16.439517977451096
36,100.973,891,239,5000,53,161,8872.0,81.7023009521375,16.439517977451096
37,129.677,845,285,5000,7,207,8872.0,81.70332478408032,16.439517977451096
38,137.149,968,437,5000,23,387,8872.0,81.70434861602314,16.439517977451096
39,103.877,1025,611,5000,150,534,8872.0,81.70537244796594,16.439517977451096
40,93.867,1025,611,5000,150,534,8872.0,81.70639627990877,16.439517977451096
41,49.855,1325,1503,4330,466,1135,8872.0,81.69184888072233,16.438696196532337
42,79.475,1312,1490,4317,453,1122,8872.0,81.69287270998622,16.43869619653234
43,98.112,754,893,4571,185,526,8872.0,81.69696802704179,16.438696196532337
44,80.727,686,790,4674,164,423,8872.0,81.6979918563057,16.438696196532344
45,22.36,808,691,4794,98,323,8872.0,81.69901568556958,16.438696196532337
46,63.471,714,586,4916,147,218,8872.0,81.70003951483348,16.438696196532344
47,81.235,664,450,5000,174,82,8872.0,81.70106334409738,16.43869619653234
48,103.144,581,533,5000,207,165,8872.0,81.70208717336126,16.438696196532337
49,108.699,792,339,5000,2,261,8872.0,81.70311100262515,16.43869619653234
50,106.217,919,461,5000,0,383,8872.0,81.70413483188905,16.43869619653234
51,109.516,890,597,5000,135,519,8872.0,81.70515866115295,16.43869619653234
52,98.125,1028,858,5000,397,781,8872.0,81.70720631968074,16.438696196532337
53,13.675,1028,858,5000,397,781,8872.0,81.70823014894462,16.438696196532337
54,182.18,1171,1349,4177,312,982,8872.0,81.69265896756994,16.43787441694104
55,180.516,1171,1349,4177,312,982,8872.0,81.69368279415507,16.43787441694104
56,91.789,965,1104,4361,342,736,8872.0,81.6947066207402,16.43787441694104
57,82.537,905,1044,4420,336,677,8872.0,81.69573044732533,16.43787441694104
58,39.56,792,931,4534,223,563,8872.0,81.69675427391046,16.43787441694104
59,97.899,686,828,4674,164,461,8872.0,81.69777810049561,16.43787441694104
60,92.429,567,844,4785,45,476,8872.0,81.69880192708074,16.43787441694104
61,112.449,610,689,4944,43,321,8872.0,81.69982575366586,16.43787441694104
62,115.438,505,691,5000,61,324,8872.0,81.70084958025099,16.437874416941042
63,112.251,557,557,5000,189,189,8872.0,81.70187340683614,16.43787441694104
64,111.913,712,425,5000,88,347,8872.0,81.70289723342127,16.43787441694104
65,68.8,653,518,5000,87,440,8872.0,81.70392106000641,16.43787441694104
66,116.114,890,597,5000,135,519,8872.0,81.70494488659152,16.43787441694104
67,69.279,1028,858,5000,397,781,8872.0,81.70699253976179,16.43787441694104
68,2.425,1028,858,5000,397,781,8872.0,81.70801636634692,16.43787441694104
69,104.236,1292,1514,3951,166,1146,8872.0,81.69142141349663,16.43705263867713
70,111.624,1180,1426,4073,287,1058,8872.0,81.69244523740313,16.43705263867713
71,113.821,1061,1298,4211,202,930,8872.0,81.69346906130968,16.437052638677127
72,123.073,1015,1290,4242,156,923,8872.0,81.69449288521619,16.437052638677127
73,193.628,756,1142,4574,204,775,8872.0,81.69551670912273,16.43705263867713
74,92.852,732,1122,4602,172,754,8872.0,81.69654053302922,16.437052638677127
75,104.384,634,1014,4692,65,647,8872.0,81.69756435693577,16.43705263867713
76,128.211,487,929,4861,41,561,8872.0,81.6985881808423,16.437052638677127
77,112.082,373,807,5000,148,439,8872.0,81.69961200474881,16.437052638677134
78,133.23,428,751,5000,137,384,8872.0,81.70063582865535,16.437052638677127
79,108.332,469,645,5000,122,277,8872.0,81.70165965256187,16.437052638677127
80,124.827,565,605,5000,0,400,8872.0,81.7026834764684,16.43705263867713
81,115.24,653,544,5000,113,466,8872.0,81.7037073003749,16.437052638677127
82,92.993,659,741,5000,310,663,8872.0,81.70473112428145,16.43705263867713
83,3.727,1547,1838,3626,291,1471,8872.0,81.68813623457328,16.436230861740526
84,53.05,1463,1732,3733,185,1364,8872.0,81.68916005580134,16.436230861740526
85,20.501,1414,1672,3792,126,1305,8872.0,81.6901838770294,16.436230861740526
86,98.378,1248,1558,3982,130,1190,8872.0,81.69120769825747,16.436230861740526
87,299.795,1204,1602,4014,95,1234,8872.0,81.69223151948553,16.436230861740526
88,200.152,1015,1290,4242,156,923,8872.0,81.6932553407136,16.43623086174053
89,76.08,1015,1290,4242,156,923,8872.0,81.6942791619417,16.436230861740526
90,71.648,769,1242,4562,346,874,8872.0,81.69530298316975,16.436230861740526
91,83.04,691,1207,4639,268,839,8872.0,81.6963268043978,16.436230861740526
92,91.64,553,1047,4772,15,680,8872.0,81.6973506256259,16.43623086174053
93,91.95,464,1035,4861,104,667,8872.0,81.69837444685396,16.436230861740526
94,96.969,359,983,4933,64,616,8872.0,81.69939826808204,16.436230861740526
95,100.155,281,928,5000,185,560,8872.0,81.70042208931011,16.43623086174053
96,120.316,302,812,5000,263,444,8872.0,81.70144591053817,16.436230861740526
97,161.539,447,733,5000,155,556,8872.0,81.70246973176621,16.436230861740526
98,135.063,532,660,5000,229,582,8872.0,81.7034935529943,16.436230861740526
99,112.533,659,741,5000,310,663,8872.0,81.70451737422239,16.43623086174053
100,97.279,636,865,5000,377,787,8872.0,81.70554119545045,16.436230861740526
101,7.921,1750,2056,3409,509,1688,8872.0,81.68689872106805,16.435409086131166
102,51.785,1556,1861,3604,314,1493,8872.0,81.6879225396178,16.435409086131163
103,204.145,1523,1827,3666,280,1459,8872.0,81.68894635816754,16.435409086131163
104,120.477,1376,1819,3813,270,1452,8872.0,81.68997017671732,16.435409086131163
105,116.417,1273,1704,3942,23,1336,8872.0,81.69099399526709,16.435409086131166
106,368.021,1154,1651,4061,142,1283,8872.0,81.69201781381685,16.43540908613116
107,199.22,1011,1572,4177,152,1204,8872.0,81.69304163236666,16.435409086131163
108,230.237,849,1456,4311,9,1089,8872.0,81.69406545091643,16.435409086131166
109,107.824,720,1424,4439,138,1056,8872.0,81.69508926946618,16.43540908613116
110,105.879,597,1303,4562,258,936,8872.0,81.69611308801595,16.435409086131163
111,124.771,512,1210,4677,147,842,8872.0,81.69713690656572,16.435409086131163
112,97.279,389,1176,4761,107,809,8872.0,81.6981607251155,16.435409086131163
113,90.286,250,1059,4900,31,692,8872.0,81.69918454366525,16.43540908613116
114,101.621,172,1003,4979,109,636,8872.0,81.70020836221502,16.435409086131166
115,123.417,254,859,5000,253,492,8872.0,81.70123218076478,16.435409086131163
