,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,11.87,5000,5000,566,5000,5000,1185,12095.0,113.26774142678543,23.46212050609095
1,12.358,5000,5000,566,5000,5000,1185,12095.0,113.2672969290396,23.461284658032724
2,0.601,5000,5000,221,5000,5000,840,12095.0,113.27045430828802,23.46128465803272
3,0.828,5000,5000,218,5000,5000,838,12095.0,113.27150676803753,23.461284658032717
4,25.85,5000,5000,221,5000,5000,840,12095.0,113.27000981887424,23.460448811986556
5,26.384,5000,5000,204,5000,5000,823,12095.0,113.27106227449373,23.460448811986556
6,16.182,5000,5000,0,5000,5000,884,12095.0,113.2721147301132,23.46044881198656
7,21.436,5000,5000,88,5000,5000,910,12095.0,113.2731671857327,23.460448811986556
8,29.357,5000,5000,484,5000,5000,886,12095.0,113.27421964135218,23.460448811986556
9,25.276,5000,5000,486,5000,5000,886,12095.0,113.27527209697165,23.460448811986556
10,18.144,5000,5000,721,5000,5000,683,12095.0,113.27737700821064,23.460448811986552
11,41.964,5000,5000,132,5000,5000,751,12095.0,113.27061780167216,23.459612967952364
12,21.958,5000,5000,0,5000,5000,884,12095.0,113.27167025316184,23.459612967952364
13,5.356,5000,5000,88,5000,5000,910,12095.0,113.2727227046515,23.45961296795236
14,15.853,5000,5000,150,5000,5000,841,12095.0,113.27377515614114,23.459612967952364
15,21.786,5000,5000,486,5000,5000,883,12095.0,113.27482760763084,23.459612967952367
16,29.741,5000,5000,721,5000,5000,683,12095.0,113.27693251061017,23.459612967952367
17,11.382,5000,5000,721,5000,5000,683,12095.0,113.27798496209984,23.459612967952367
18,13.009,5000,5000,1010,5000,5000,972,12095.0,113.2800898650792,23.459612967952367
19,18.699,5000,5000,1271,5000,5000,1233,12095.0,113.28219476805853,23.459612967952367
20,18.359,5000,5000,1271,5000,5000,1233,12095.0,113.28324721954819,23.459612967952364
21,39.402,5000,5000,481,5000,5000,560,12095.0,113.27017334957208,23.45877712593006
22,28.165,5000,5000,481,5000,5000,560,12095.0,113.27122579693214,23.45877712593006
23,22.264,5000,5000,150,5000,5000,841,12095.0,113.2722782442922,23.458777125930062
24,16.25,5000,5000,238,5000,5000,754,12095.0,113.27333069165228,23.45877712593006
25,13.799,5000,5000,289,5000,5000,734,12095.0,113.27438313901231,23.458777125930066
26,47.856,5000,5000,310,5000,5000,713,12095.0,113.27543558637237,23.458777125930062
27,6.775,5000,5000,1010,5000,5000,972,12095.0,113.27964537581258,23.458777125930066
28,34.881,5000,5000,1242,5000,5000,1204,12095.0,113.2817502705327,23.458777125930062
29,26.956,5000,5000,1242,5000,5000,1204,12095.0,113.28280271789275,23.45877712593006
30,22.832,5000,5000,481,5000,5000,560,12095.0,113.26972891819292,23.457941285919546
31,50.407,5000,5000,481,5000,5000,560,12095.0,113.27078136142357,23.457941285919546
32,23.195,5000,5000,320,5000,5000,701,12095.0,113.27288624788483,23.457941285919546
33,11.053,5000,5000,363,5000,5000,642,12095.0,113.27393869111546,23.457941285919546
34,57.897,5000,5000,423,5000,5000,568,12095.0,113.27499113434607,23.457941285919546
35,38.015,5000,5000,721,5000,5000,497,12095.0,113.26823206843262,23.457105447920743
36,41.771,5000,5000,721,5000,5000,497,12095.0,113.26928450753401,23.457105447920743
37,53.437,5000,5000,689,5000,5000,352,12095.0,113.27033694663545,23.45710544792075
38,5.753,5000,5000,319,5000,5000,675,12095.0,113.27244182483821,23.457105447920746
39,36.018,5000,5000,423,5000,5000,568,12095.0,113.27349426393961,23.457105447920746
40,42.838,5000,5000,423,5000,5000,568,12095.0,113.27454670304098,23.457105447920743
41,14.012,5000,5000,1289,5000,5000,1022,12095.0,113.27980889854801,23.45710544792075
42,13.155,5000,5000,1289,5000,5000,1022,12095.0,113.28086133764938,23.457105447920743
43,37.902,5000,5000,742,5000,5000,476,12095.0,113.26778768262234,23.45626961193356
44,49.953,5000,5000,742,5000,5000,476,12095.0,113.26884011759472,23.456269611933568
45,40.432,5000,5000,689,5000,5000,352,12095.0,113.26989255256707,23.456269611933568
46,11.611,5000,5000,1289,5000,5000,1022,12095.0,113.2793644673183,23.456269611933568
47,3.451,5000,5000,1289,5000,5000,1022,12095.0,113.28041690229065,23.456269611933568
48,62.447,5000,5000,702,5000,5000,189,12095.0,113.26944817921787,23.455433777957907
49,44.574,5000,5000,754,5000,5000,129,12095.0,113.27050061006138,23.455433777957904
50,48.83,5000,5000,907,5000,5000,83,12095.0,113.27155304090489,23.455433777957907
51,4.074,5000,5000,2246,5000,5000,1073,12095.0,113.2831297801835,23.455433777957907
52,42.6,5000,5000,1097,5000,5000,610,12095.0,113.2668989731574,23.4545979459937
53,50.191,5000,5000,1053,5000,5000,566,12095.0,113.26795139987227,23.454597945993697
54,58.498,5000,5000,1009,5000,5000,522,12095.0,113.26900382658712,23.454597945993697
55,50.033,5000,5000,754,5000,5000,129,12095.0,113.27005625330199,23.454597945993694
56,53.233,5000,5000,884,5000,5000,0,12095.0,113.27110868001684,23.4545979459937
57,45.596,5000,5000,884,5000,5000,0,12095.0,113.27216110673169,23.4545979459937
58,46.674,5000,5000,799,5000,5000,203,12095.0,113.27321353344657,23.454597945993697
59,46.549,5000,5000,805,5000,5000,209,12095.0,113.27426596016142,23.4545979459937
60,15.644,5000,5000,1130,5000,5000,55,12095.0,113.27637081359113,23.454597945993697
61,11.548,5000,5000,1130,5000,5000,55,12095.0,113.27742324030599,23.454597945993694
62,18.339,5000,5000,2246,5000,5000,1073,12095.0,113.28268537388027,23.454597945993694
63,19.121,5000,5000,1097,5000,5000,610,12095.0,113.26645464950144,23.45376211604083
64,40.637,5000,5000,1009,5000,5000,522,12095.0,113.26750707208784,23.453762116040835
65,37.278,5000,5000,1009,5000,5000,522,12095.0,113.26855949467422,23.453762116040835
66,35.564,5000,5000,904,5000,5000,383,12095.0,113.26961191726062,23.453762116040828
67,47.025,5000,5000,1072,5000,5000,187,12095.0,113.270664339847,23.453762116040835
68,51.78,5000,5000,1072,5000,5000,187,12095.0,113.27171676243339,23.453762116040828
69,38.072,5000,5000,793,5000,5000,198,12095.0,113.2727691850198,23.453762116040828
70,38.435,5000,5000,805,5000,5000,209,12095.0,113.2738216076062,23.45376211604083
71,13.728,5000,5000,1130,5000,5000,55,12095.0,113.27592645277898,23.453762116040828
72,22.486,5000,5000,1186,5000,5000,0,12095.0,113.27697887536539,23.453762116040828
73,47.513,5000,5000,907,5000,5000,384,12095.0,113.26916760193663,23.452926288099224
74,46.106,5000,5000,1072,5000,5000,187,12095.0,113.27022002039477,23.452926288099224
75,46.152,5000,5000,1077,5000,5000,192,12095.0,113.27127243885289,23.452926288099224
76,40.137,5000,5000,968,5000,5000,175,12095.0,113.272324857311,23.45292628809922
77,35.042,5000,5000,979,5000,5000,170,12095.0,113.27337727576914,23.452926288099224
78,16.057,5000,5000,1144,5000,5000,0,12095.0,113.27442969422727,23.452926288099224
79,27.008,5000,5000,1144,5000,5000,0,12095.0,113.27548211268538,23.452926288099224
80,25.35,5000,5000,1321,5000,5000,148,12095.0,113.27653453114351,23.452926288099228
81,28.547,5000,5000,1416,5000,5000,243,12095.0,113.27758694960166,23.452926288099224
82,24.407,5000,5000,1569,5000,5000,396,12095.0,113.27863936805977,23.452926288099224
83,11.376,5000,5000,1694,5000,5000,521,12095.0,113.27969178651792,23.452926288099228
84,17.314,5000,5000,1694,5000,5000,521,12095.0,113.28074420497603,23.452926288099224
85,10.31,5000,5000,1840,5000,5000,667,12095.0,113.28179662343416,23.452926288099228
86,48.796,5000,5000,1071,5000,5000,548,12095.0,113.26872330732937,23.452090462168805
87,53.346,5000,5000,1071,5000,5000,548,12095.0,113.26977572165944,23.452090462168808
88,55.411,5000,5000,1253,5000,5000,369,12095.0,113.27082813598949,23.452090462168805
89,31.899,5000,5000,990,5000,5000,165,12095.0,113.2729329646496,23.452090462168805
90,51.131,5000,5000,1155,5000,5000,0,12095.0,113.27398537897963,23.4520904621688
91,28.53,5000,5000,1155,5000,5000,0,12095.0,113.2750377933097,23.452090462168808
92,29.556,5000,5000,1326,5000,5000,153,12095.0,113.27609020763971,23.452090462168805
93,11.473,5000,5000,1421,5000,5000,248,12095.0,113.27714262196977,23.4520904621688
94,26.993,5000,5000,1569,5000,5000,396,12095.0,113.27819503629983,23.452090462168805
95,25.495,5000,5000,1580,5000,5000,407,12095.0,113.27924745062987,23.4520904621688
96,16.253,5000,5000,1699,5000,5000,526,12095.0,113.28029986495994,23.452090462168808
97,26.328,5000,5000,1863,5000,5000,690,12095.0,113.28135227928999,23.452090462168805
98,42.169,5000,5000,1211,5000,5000,689,12095.0,113.26827903343825,23.451254638249463
99,53.437,5000,5000,1211,5000,5000,689,12095.0,113.26933144364038,23.451254638249466
100,52.155,5000,5000,1288,5000,5000,404,12095.0,113.27038385384255,23.451254638249466
101,47.479,5000,5000,1323,5000,5000,439,12095.0,113.27143626404474,23.451254638249466
102,34.509,5000,5000,1190,5000,5000,385,12095.0,113.27248867424687,23.45125463824946
103,49.794,5000,5000,1164,5000,5000,360,12095.0,113.27354108444905,23.45125463824946
104,29.164,5000,5000,1211,5000,5000,689,12095.0,113.2678347802625,23.45041881634112
105,40.466,5000,5000,1211,5000,5000,689,12095.0,113.26888718633697,23.45041881634112
106,44.359,5000,5000,1323,5000,5000,439,12095.0,113.26993959241145,23.45041881634112
107,52.733,5000,5000,1397,5000,5000,521,12095.0,113.2709919984859,23.45041881634112
108,57.409,5000,5000,1164,5000,5000,360,12095.0,113.27204440456039,23.45041881634112
109,35.553,5000,5000,1164,5000,5000,360,12095.0,113.27309681063485,23.450418816341116
110,0.0,5000,5000,2466,5000,5000,1979,12095.0,113.26002373417275,23.449582996443677
111,43.054,5000,5000,1397,5000,5000,521,12095.0,113.2694953516955,23.44958299644368
112,32.353,5000,5000,1397,5000,5000,521,12095.0,113.27054775364245,23.449582996443677
113,36.37,5000,5000,1337,5000,5000,533,12095.0,113.27160015558944,23.44958299644368
114,30.321,5000,5000,1323,5000,5000,519,12095.0,113.2726525575364,23.449582996443684
115,28.982,5000,5000,2051,5000,5000,878,12095.0,113.28001937116524,23.449582996443677
116,0.0,5000,5000,2466,5000,5000,1979,12095.0,113.25957955131706,23.448747178557063
117,56.762,5000,5000,2063,5000,5000,890,12095.0,113.27957510989073,23.448747178557063
118,5.651,5000,5000,2119,5000,5000,946,12095.0,113.27913086933204,23.44791136268117
119,28.449,5000,5000,2763,5000,5000,2138,12095.0,113.25869124774152,23.447075548815913
120,1.328,5000,5000,2660,5000,5000,2035,12095.0,113.25974363730715,23.447075548815913
121,34.929,5000,5000,1668,5000,5000,843,12095.0,113.27237231209472,23.447075548815913
122,5.368,5000,5000,2231,5000,5000,1058,12095.0,113.27973903905412,23.447075548815917
123,31.468,5000,5000,2357,5000,5000,1184,12095.0,113.28079142861975,23.447075548815913
124,16.738,5000,5000,2625,5000,5000,1452,12095.0,113.28184381818534,23.447075548815913
125,25.453,5000,5000,2740,5000,5000,1567,12095.0,113.282896207751,23.447075548815913
126,15.671,5000,5000,2776,5000,5000,1603,12095.0,113.28394859731661,23.447075548815913
127,1.861,5000,5000,2660,5000,5000,2035,12095.0,113.25824712702031,23.446239736961207
128,4.539,5000,5000,2612,5000,5000,1987,12095.0,113.25929951245924,23.44623973696121
129,1.543,5000,5000,2433,5000,5000,1807,12095.0,113.26035189789815,23.44623973696121
130,0.681,5000,5000,2415,5000,5000,1790,12095.0,113.26140428333704,23.44623973696121
131,65.023,5000,5000,1736,5000,5000,1115,12095.0,113.26771859597044,23.446239736961218
132,2.735,5000,5000,1681,5000,5000,867,12095.0,113.27192813772602,23.44623973696121
133,28.767,5000,5000,2772,5000,5000,1913,12095.0,113.27719006492053,23.446239736961207
134,20.948,5000,5000,2781,5000,5000,1904,12095.0,113.27824245035943,23.446239736961218
135,19.496,5000,5000,2361,5000,5000,1188,12095.0,113.27929483579831,23.446239736961218
136,12.539,5000,5000,2387,5000,5000,1214,12095.0,113.28034722123722,23.446239736961218
137,4.267,5000,5000,2525,5000,5000,1352,12095.0,113.2813996066761,23.44623973696121
138,6.298,5000,5000,2525,5000,5000,1352,12095.0,113.28245199211497,23.446239736961214
