,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,47.557,5000,700,1302,594,1375,2073,3676.0,26.381210680755828,-12.17190096912192
1,18.748,4188,2497,2834,804,1511,1200,3676.0,26.393353232130675,-12.17190096912192
2,44.469,4188,2497,2834,804,1511,1200,3676.0,26.39436511141191,-12.17190096912192
3,37.173,5000,700,1302,594,1375,2073,3676.0,26.381260725932755,-12.172716806760333
4,40.072,4636,1084,1461,256,1534,1638,3676.0,26.385308250735843,-12.172716806760334
5,16.442,4188,2497,2834,804,1511,1200,3676.0,26.393403300342015,-12.172716806760333
6,43.276,4188,2497,2834,804,1511,1200,3676.0,26.394415181542787,-12.172716806760333
7,25.156,3770,2912,3165,795,1238,1114,3676.0,26.39947458754665,-12.172716806760333
8,28.934,3708,2973,3103,857,1176,1052,3676.0,26.400486468747427,-12.172716806760333
9,46.417,3776,3041,3171,924,1243,1119,3676.0,26.4014983499482,-12.172716806760336
10,39.596,5000,643,1125,417,1198,2080,3676.0,26.381310774729293,-12.173532645356893
11,30.801,5000,643,1125,417,1198,2080,3676.0,26.382322657849745,-12.173532645356895
12,40.099,4723,997,1374,169,1447,1726,3676.0,26.384346424090637,-12.173532645356893
13,47.35,4636,1084,1461,256,1534,1638,3676.0,26.38535830721109,-12.173532645356895
14,35.504,4487,1233,1578,373,1651,1489,3676.0,26.386370190331533,-12.173532645356895
15,25.937,4469,1252,1592,387,1665,1471,3676.0,26.387382073451974,-12.173532645356893
16,23.603,3981,2388,2724,614,1321,1011,3676.0,26.395477138415554,-12.173532645356895
17,25.111,3899,2470,2806,533,1240,929,3676.0,26.396489021536,-12.173532645356893
18,33.359,3912,2770,3107,654,1296,986,3676.0,26.398512787776895,-12.173532645356895
19,38.304,3853,2829,3165,713,1320,1045,3676.0,26.399524670897343,-12.173532645356895
20,47.198,3739,2942,3134,826,1207,1083,3676.0,26.40053655401779,-12.173532645356895
21,50.339,3776,3041,3171,924,1243,1119,3676.0,26.401548437138235,-12.173532645356893
22,36.814,5000,367,1383,676,1456,2347,3676.0,26.379337057065005,-12.174348484911668
23,46.569,5000,511,1249,543,1322,2212,3676.0,26.380348942105265,-12.174348484911668
24,48.319,5000,643,1125,417,1198,2080,3676.0,26.381360827145524,-12.174348484911667
25,49.073,5000,643,1125,417,1198,2080,3676.0,26.382372712185784,-12.174348484911668
26,37.963,4723,997,1374,169,1447,1726,3676.0,26.38439648226631,-12.174348484911668
27,32.012,4723,997,1374,169,1447,1726,3676.0,26.385408367306567,-12.174348484911668
28,35.629,4469,1252,1592,387,1665,1471,3676.0,26.38642025234683,-12.174348484911668
29,33.233,4469,1252,1592,387,1665,1471,3676.0,26.387432137387083,-12.174348484911667
30,3.895,3919,2229,2565,535,1242,932,3676.0,26.39451533266891,-12.174348484911667
31,31.654,3899,2470,2806,533,1240,929,3676.0,26.395527217709173,-12.174348484911668
32,28.8,3899,2470,2806,533,1240,929,3676.0,26.396539102749436,-12.174348484911668
33,14.871,3735,2555,2891,439,1081,771,3676.0,26.397550987789685,-12.174348484911668
34,45.753,3912,2770,3107,654,1296,986,3676.0,26.398562872829945,-12.174348484911668
35,6.848,3142,2815,2439,1079,1132,1097,3676.0,26.404634183071508,-12.174348484911668
36,7.628,3234,2675,2298,1219,1225,1238,3676.0,26.40564606811177,-12.174348484911668
37,9.711,3234,2675,2298,1219,1225,1238,3676.0,26.406657953152035,-12.174348484911668
38,45.16,5000,14,1265,854,1618,2524,3676.0,26.37635144838044,-12.175164325424722
39,46.112,5000,190,1384,678,1457,2348,3676.0,26.377363335340647,-12.175164325424724
40,34.866,5000,190,1384,678,1457,2348,3676.0,26.378375222300864,-12.175164325424724
41,34.75,5000,319,1256,549,1329,2220,3676.0,26.379387109261078,-12.175164325424722
42,31.214,5000,462,1112,406,1185,2076,3676.0,26.38039899622129,-12.175164325424722
43,23.079,4946,590,973,278,1046,1949,3676.0,26.381410883181506,-12.175164325424722
44,28.715,4916,620,956,248,1029,1919,3676.0,26.382422770141712,-12.175164325424724
45,29.338,4667,869,1205,0,1278,1670,3676.0,26.384446544062133,-12.175164325424724
46,38.061,4504,1024,941,400,1014,1934,3676.0,26.385458431022354,-12.175164325424722
47,39.677,4453,1083,1419,214,1492,1456,3676.0,26.38647031798256,-12.175164325424724
48,25.416,4251,1285,1621,416,1564,1254,3676.0,26.387482204942774,-12.175164325424722
49,40.269,4251,1285,1621,416,1564,1254,3676.0,26.388494091902988,-12.175164325424722
50,6.058,4131,1389,140,264,213,2735,3676.0,26.3895059788632,-12.175164325424722
51,3.959,3991,1448,0,124,73,2875,3676.0,26.390517865823416,-12.175164325424724
52,19.475,3819,2129,2465,435,1142,832,3676.0,26.39456541366426,-12.175164325424724
53,32.578,3710,2447,2783,330,1037,727,3676.0,26.396589187584688,-12.175164325424724
54,32.066,3728,2547,2884,431,1073,763,3676.0,26.397601074544905,-12.175164325424724
55,7.243,3441,2987,2836,766,908,785,3676.0,26.400636735425532,-12.175164325424724
56,20.39,3441,2987,2836,766,908,785,3676.0,26.401648622385746,-12.175164325424722
57,25.111,3110,2800,2423,1047,1100,1065,3676.0,26.40468428326639,-12.175164325424724
58,33.978,3234,2675,2298,1219,1225,1238,3676.0,26.405696170226598,-12.175164325424722
59,41.256,3181,2506,2130,1242,1172,1310,3676.0,26.406708057186815,-12.175164325424724
60,41.49,3181,2506,2130,1242,1172,1310,3676.0,26.407719944147026,-12.175164325424722
