,POP_2015,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
98,192.797,2084,157,8068.0,77.72737724046561,14.422589382127267
99,185.899,2138,100,8068.0,77.72839494087007,14.422589382127269
100,208.502,2336,46,8068.0,77.72941264127452,14.422589382127269
101,208.285,2401,19,8068.0,77.73043034167898,14.422589382127267
102,170.238,2414,120,8068.0,77.73144804208343,14.422589382127269
103,12.668,2612,16,8068.0,77.73246574248789,14.422589382127269
104,116.182,2629,0,8068.0,77.73348344289234,14.422589382127267
105,138.654,2067,1071,8068.0,77.70989986244912,14.421770645140418
106,153.492,2029,856,8068.0,77.71091756054248,14.421770645140418
107,160.297,2050,779,8068.0,77.71193525863586,14.421770645140416
108,189.066,2042,679,8068.0,77.71295295672924,14.42177064514042
109,163.557,1945,509,8068.0,77.7139706548226,14.42177064514042
110,199.695,1817,381,8068.0,77.71498835291597,14.42177064514042
111,44.859,1717,281,8068.0,77.71600605100934,14.421770645140416
112,56.139,1504,365,8068.0,77.72211223956954,14.421770645140422
113,92.624,1709,569,8068.0,77.7231299376629,14.421770645140416
114,62.516,1795,569,8068.0,77.72414763575628,14.42177064514042
115,81.952,1932,480,8068.0,77.72516533384966,14.421770645140418
116,154.88,1996,440,8068.0,77.72618303194301,14.421770645140423
117,144.598,2029,208,8068.0,77.72720073003639,14.421770645140423
118,164.858,2082,153,8068.0,77.72821842812975,14.421770645140418
119,118.047,2148,351,8068.0,77.72923612622313,14.421770645140416
120,151.106,2279,316,8068.0,77.7302538243165,14.42177064514042
121,181.214,2387,241,8068.0,77.73127152240986,14.421770645140418
122,94.62,2529,121,8068.0,77.73228922050322,14.421770645140422
123,151.106,2559,69,8068.0,77.7333069185966,14.421770645140422
124,84.815,2644,253,8068.0,77.73432461668997,14.42177064514042
125,106.767,1896,950,8068.0,77.70972340244695,14.42095190930301
126,175.834,1909,937,8068.0,77.71074109822939,14.42095190930301
127,141.648,1954,743,8068.0,77.71175879401181,14.42095190930301
128,159.869,1907,661,8068.0,77.71277648979425,14.420951909303009
129,193.969,1893,457,8068.0,77.71379418557669,14.42095190930301
130,225.812,1839,403,8068.0,77.7148118813591,14.420951909303012
131,146.984,1660,223,8068.0,77.71582957714152,14.420951909303009
132,5.249,1541,105,8068.0,77.71684727292396,14.420951909303014
133,76.399,1452,312,8068.0,77.72193575183609,14.42095190930301
134,145.205,1630,491,8068.0,77.7229534476185,14.420951909303009
135,154.75,1720,581,8068.0,77.72397114340095,14.420951909303014
136,203.86,1705,566,8068.0,77.72498883918337,14.420951909303012
137,221.908,2003,458,8068.0,77.72600653496579,14.420951909303009
138,133.318,1923,317,8068.0,77.72702423074821,14.420951909303012
139,151.062,2036,401,8068.0,77.72804192653064,14.42095190930301
140,171.409,2126,476,8068.0,77.72905962231306,14.42095190930301
141,148.589,2240,420,8068.0,77.73007731809551,14.420951909303009
142,164.164,2335,339,8068.0,77.73109501387793,14.420951909303014
143,131.626,2464,229,8068.0,77.73211270966034,14.42095190930301
144,119.305,2642,257,8068.0,77.73313040544278,14.420951909303009
145,25.9,2640,262,8068.0,77.73414810122522,14.42095190930301
146,19.826,2022,1156,8068.0,77.70852926011153,14.420133174614975
147,82.733,1965,1019,8068.0,77.70954695358316,14.420133174614975
148,160.303,1853,922,8068.0,77.71056464705478,14.420133174614973
149,160.129,1822,819,8068.0,77.71158234052642,14.420133174614975
150,163.643,1802,671,8068.0,77.71260003399806,14.420133174614975
151,168.589,1854,525,8068.0,77.7136177274697,14.420133174614975
152,145.336,1879,443,8068.0,77.71463542094132,14.420133174614973
153,124.641,1699,263,8068.0,77.71565311441293,14.420133174614973
154,111.409,1599,163,8068.0,77.71667080788457,14.420133174614973
155,26.507,1436,0,8068.0,77.71768850135619,14.420133174614973
156,73.188,1329,248,8068.0,77.7207415817711,14.420133174614973
157,167.071,1343,204,8068.0,77.72175927524275,14.420133174614973
158,170.845,1479,339,8068.0,77.72277696871437,14.420133174614975
159,183.123,1668,528,8068.0,77.72379466218601,14.420133174614973
160,149.11,1705,566,8068.0,77.72481235565763,14.420133174614973
161,180.693,1854,608,8068.0,77.72583004912927,14.420133174614975
162,132.32,1865,371,8068.0,77.7268477426009,14.420133174614975
163,157.179,2007,466,8068.0,77.72786543607252,14.420133174614971
164,107.678,2007,466,8068.0,77.72888312954414,14.420133174614975
165,75.574,2242,507,8068.0,77.72990082301577,14.420133174614973
166,126.117,2279,454,8068.0,77.73091851648743,14.420133174614975
167,108.503,2345,403,8068.0,77.73193620995904,14.420133174614973
168,68.676,2540,321,8068.0,77.73295390343068,14.420133174614975
169,0.087,2562,340,8068.0,77.73397159690231,14.420133174614973
170,8.026,2022,1156,8068.0,77.70835282469649,14.419314441076235
171,88.893,1778,977,8068.0,77.70937051585749,14.419314441076237
172,157.743,1785,966,8068.0,77.71038820701844,14.419314441076237
173,116.052,1720,813,8068.0,77.71140589817944,14.419314441076235
174,160.346,1721,741,8068.0,77.71242358934042,14.419314441076235
175,154.056,1749,569,8068.0,77.7134412805014,14.419314441076235
176,154.533,1844,458,8068.0,77.71445897166237,14.419314441076235
177,132.234,1702,265,8068.0,77.71547666282338,14.419314441076232
178,147.461,1618,182,8068.0,77.71649435398434,14.419314441076237
179,150.108,1521,85,8068.0,77.71751204514533,14.419314441076235
180,28.72,1243,192,8068.0,77.7185297363063,14.419314441076237
181,16.92,1236,205,8068.0,77.7195474274673,14.419314441076235
182,136.876,1296,186,8068.0,77.72056511862829,14.419314441076235
183,196.745,1283,143,8068.0,77.72158280978925,14.419314441076237
184,135.054,1479,339,8068.0,77.72260050095024,14.419314441076233
185,172.884,1577,437,8068.0,77.72361819211123,14.419314441076237
186,142.385,1618,512,8068.0,77.72463588327221,14.419314441076235
187,195.617,1669,567,8068.0,77.7256535744332,14.419314441076235
188,144.815,1731,505,8068.0,77.72667126559416,14.419314441076237
189,174.186,1908,565,8068.0,77.72768895675516,14.419314441076235
190,90.672,1911,562,8068.0,77.72870664791616,14.419314441076235
191,19.219,2113,617,8068.0,77.72972433907712,14.419314441076235
192,109.934,2335,412,8068.0,77.73074203023809,14.419314441076232
193,66.464,2319,456,8068.0,77.73175972139907,14.419314441076237
194,62.906,2456,541,8068.0,77.73277741256005,14.419314441076237
195,94.533,1672,892,8068.0,77.70919408926972,14.418495708686727
196,149.023,1651,881,8068.0,77.7102117781202,14.418495708686729
197,155.704,1628,860,8068.0,77.71122946697068,14.418495708686727
198,184.771,1597,741,8068.0,77.71224715582116,14.418495708686729
199,163.817,1629,696,8068.0,77.71326484467164,14.418495708686729
200,100.216,1699,713,8068.0,77.71428253352211,14.418495708686727
201,106.377,1694,361,8068.0,77.71530022237259,14.41849570868673
202,162.255,1679,262,8068.0,77.71631791122309,14.418495708686727
203,128.763,1606,170,8068.0,77.71733560007355,14.418495708686729
204,114.75,1165,147,8068.0,77.7193709777745,14.418495708686727
205,212.45,1175,96,8068.0,77.72038866662498,14.418495708686729
206,156.398,1187,47,8068.0,77.72140635547548,14.418495708686725
207,166.073,1318,179,8068.0,77.72242404432595,14.41849570868673
208,181.257,1404,264,8068.0,77.72344173317641,14.418495708686729
209,136.008,1503,424,8068.0,77.7244594220269,14.418495708686727
210,132.841,1617,541,8068.0,77.72547711087736,14.418495708686729
211,123.774,1658,597,8068.0,77.72649479972786,14.418495708686725
212,1.432,2254,493,8068.0,77.73056555512977,14.418495708686729
213,6.941,2254,493,8068.0,77.73158324398024,14.418495708686727
214,32.364,2456,541,8068.0,77.73260093283072,14.418495708686729
215,73.232,2456,541,8068.0,77.73361862168122,14.418495708686729
216,151.713,1630,851,8068.0,77.7100353603598,14.417676977446373
217,166.811,1557,798,8068.0,77.71105304689993,14.417676977446376
218,158.394,1506,798,8068.0,77.71207073344006,14.417676977446376
219,169.153,1579,804,8068.0,77.71308841998015,14.417676977446375
220,188.719,1607,715,8068.0,77.71410610652028,14.417676977446376
221,131.713,1585,428,8068.0,77.7151237930604,14.417676977446375
222,111.757,1582,335,8068.0,77.71614147960055,14.417676977446375
223,15.531,1667,231,8068.0,77.71715916614063,14.417676977446376
224,116.789,1170,248,8068.0,77.71817685268076,14.417676977446375
225,184.034,1083,161,8068.0,77.71919453922091,14.417676977446373
226,165.075,1050,73,8068.0,77.720212225761,14.417676977446371
227,167.938,1158,75,8068.0,77.72122991230113,14.417676977446373
228,187.852,1324,242,8068.0,77.72224759884125,14.417676977446373
229,171.539,1278,313,8068.0,77.72326528538136,14.417676977446375
230,94.837,1467,391,8068.0,77.72428297192151,14.417676977446378
231,157.57,1565,514,8068.0,77.72530065846159,14.417676977446375
232,130.542,1655,694,8068.0,77.72631834500174,14.417676977446373
233,88.112,1587,728,8068.0,77.72733603154185,14.417676977446376
234,175.01,1512,733,8068.0,77.70985895373703,14.416858247355114
235,167.461,1497,730,8068.0,77.71087663796693,14.416858247355108
236,153.752,1438,748,8068.0,77.71189432219684,14.416858247355112
237,163.947,1471,789,8068.0,77.71291200642675,14.41685824735511
238,169.11,1517,711,8068.0,77.71392969065666,14.416858247355112
239,185.205,1481,490,8068.0,77.71494737488658,14.416858247355108
240,35.835,1538,380,8068.0,77.71596505911647,14.416858247355108
241,45.423,1126,247,8068.0,77.71698274334639,14.416858247355108
242,199.956,1176,254,8068.0,77.71800042757629,14.416858247355112
243,103.991,1054,132,8068.0,77.71901811180621,14.416858247355114
244,137.874,968,40,8068.0,77.72003579603613,14.416858247355112
245,168.502,1082,29,8068.0,77.72105348026602,14.416858247355112
246,157.657,1101,129,8068.0,77.72207116449594,14.41685824735511
247,183.123,1202,257,8068.0,77.72308884872584,14.416858247355108
248,186.029,1290,341,8068.0,77.72410653295576,14.416858247355112
249,160.433,1419,504,8068.0,77.72512421718565,14.416858247355112
250,132.494,1585,726,8068.0,77.72614190141557,14.416858247355114
251,145.075,1587,728,8068.0,77.72715958564548,14.416858247355112
252,93.926,1611,752,8068.0,77.72817726987539,14.41685824735511
253,156.095,1420,433,8068.0,77.70866487633181,14.416039518412862
254,137.657,1397,555,8068.0,77.70968255825166,14.416039518412864
255,104.338,1429,662,8068.0,77.71070024017149,14.416039518412862
256,197.223,1299,654,8068.0,77.71171792209135,14.41603951841286
257,155.834,1316,747,8068.0,77.71273560401119,14.41603951841286
258,190.845,1495,672,8068.0,77.71375328593103,14.416039518412859
259,153.058,1183,304,8068.0,77.71680633169058,14.416039518412862
260,142.342,1126,247,8068.0,77.71782401361041,14.416039518412862
261,103.383,984,105,8068.0,77.71884169553026,14.416039518412862
262,139.392,851,63,8068.0,77.7198593774501,14.416039518412862
263,159.869,1033,58,8068.0,77.72087705936993,14.416039518412859
264,181.171,989,135,8068.0,77.72189474128976,14.416039518412862
265,207.027,964,171,8068.0,77.72291242320964,14.41603951841286
266,164.945,1301,441,8068.0,77.72393010512945,14.416039518412864
267,144.988,1378,518,8068.0,77.7249477870493,14.416039518412862
268,185.856,1362,592,8068.0,77.72596546896915,14.416039518412862
269,129.674,1552,693,8068.0,77.72698315088898,14.41603951841286
270,70.021,1611,752,8068.0,77.72800083280883,14.41603951841286
271,42.343,1730,871,8068.0,77.72901851472868,14.416039518412864
272,159.088,1420,433,8068.0,77.70848849429359,14.415220790619559
273,168.893,1420,433,8068.0,77.7095061739035,14.415220790619559
274,111.019,1211,422,8068.0,77.71052385351342,14.415220790619557
275,134.923,1214,623,8068.0,77.71154153312335,14.415220790619559
276,179.045,1238,758,8068.0,77.71255921273328,14.41522079061956
277,90.932,1212,733,8068.0,77.7135768923432,14.41522079061956
278,100.173,937,280,8068.0,77.71561225156304,14.41522079061956
279,168.502,1066,237,8068.0,77.71662993117297,14.415220790619559
280,163.296,1105,226,8068.0,77.71764761078289,14.415220790619557
281,235.53,915,109,8068.0,77.7186652903928,14.415220790619559
282,187.678,792,36,8068.0,77.71968297000274,14.415220790619554
283,229.283,886,0,8068.0,77.72070064961267,14.41522079061956
284,192.797,933,46,8068.0,77.72171832922258,14.415220790619559
285,245.682,1039,246,8068.0,77.72273600883251,14.415220790619559
286,216.051,1175,382,8068.0,77.72375368844241,14.415220790619557
287,186.42,1229,436,8068.0,77.72477136805234,14.415220790619557
288,217.873,1244,574,8068.0,77.72578904766226,14.41522079061956
289,231.843,1708,849,8068.0,77.7268067272722,14.415220790619557
290,188.502,1758,899,8068.0,77.72782440688214,14.41522079061956
291,153.405,1383,300,8068.0,77.70932980069233,14.414402063975126
292,160.129,1359,266,8068.0,77.71034747799249,14.414402063975126
293,159.479,1362,290,8068.0,77.71136515529264,14.414402063975126
294,123.991,1024,651,8068.0,77.71238283259278,14.414402063975128
295,8.677,928,689,8068.0,77.71340050989292,14.414402063975126
296,33.405,935,696,8068.0,77.71441818719308,14.414402063975126
297,178.958,869,320,8068.0,77.71543586449324,14.414402063975128
298,128.893,1021,167,8068.0,77.71645354179337,14.414402063975128
299,35.618,895,15,8068.0,77.71747121909351,14.414402063975126
300,46.247,880,15,8068.0,77.71848889639368,14.414402063975126
301,182.212,764,89,8068.0,77.71950657369383,14.414402063975125
302,147.071,686,0,8068.0,77.72052425099398,14.414402063975128
303,211.019,834,108,8068.0,77.72154192829412,14.414402063975126
304,133.318,783,123,8068.0,77.72255960559428,14.414402063975128
305,202.125,955,295,8068.0,77.72357728289442,14.414402063975128
306,176.268,1015,355,8068.0,77.72459496019458,14.414402063975126
307,192.884,1161,490,8068.0,77.7256126374947,14.414402063975128
308,176.225,1708,849,8068.0,77.72663031479487,14.414402063975128
309,230.932,1668,878,8068.0,77.727647992095,14.414402063975125
310,125.943,1732,942,8068.0,77.72866566939516,14.414402063975126
311,89.371,1805,1015,8068.0,77.72968334669531,14.414402063975126
312,17.527,1805,1015,8068.0,77.73070102399545,14.414402063975126
313,195.834,1368,256,8068.0,77.70915343861793,14.413583338479498
314,168.112,1412,213,8068.0,77.71017111360845,14.4135833384795
315,187.721,1469,207,8068.0,77.71118878859897,14.413583338479498
316,60.954,1470,242,8068.0,77.71220646358951,14.413583338479498
317,51.236,899,660,8068.0,77.71322413858003,14.4135833384795
318,137.7,901,663,8068.0,77.71424181357054,14.4135833384795
319,145.986,785,465,8068.0,77.71525948856106,14.413583338479498
320,36.703,930,258,8068.0,77.71627716355158,14.413583338479496
321,131.93,441,102,8068.0,77.71933018852314,14.413583338479498
322,130.325,506,44,8068.0,77.72034786351365,14.413583338479496
323,176.051,654,5,8068.0,77.72136553850417,14.413583338479498
324,172.624,805,116,8068.0,77.7223832134947,14.413583338479498
325,201.691,845,55,8068.0,77.72340088848523,14.413583338479496
326,226.116,1015,355,8068.0,77.72441856347575,14.413583338479498
327,188.416,1190,400,8068.0,77.72543623846627,14.413583338479498
328,163.427,1321,531,8068.0,77.72645391345678,14.413583338479496
329,215.01,1649,859,8068.0,77.72747158844732,14.413583338479498
330,158.524,1519,729,8068.0,77.72848926343782,14.413583338479496
331,55.314,1805,1015,8068.0,77.72950693842834,14.413583338479494
332,193.795,1515,109,8068.0,77.70999476036111,14.412764614132596
333,165.986,1515,109,8068.0,77.71101243304214,14.412764614132596
334,55.358,209,601,8068.0,77.7120301057232,14.412764614132598
335,152.06,209,601,8068.0,77.71304777840423,14.412764614132596
336,123.817,80,537,8068.0,77.71406545108526,14.412764614132596
337,128.763,675,436,8068.0,77.7150831237663,14.412764614132598
338,49.024,410,343,8068.0,77.71610079644734,14.412764614132596
339,81.475,413,192,8068.0,77.71711846912838,14.412764614132598
340,83.644,329,97,8068.0,77.71813614180941,14.412764614132598
341,129.761,360,37,8068.0,77.71915381449047,14.412764614132598
342,149.457,466,18,8068.0,77.72017148717148,14.412764614132596
343,165.986,563,0,8068.0,77.72118915985253,14.412764614132596
344,151.453,724,65,8068.0,77.72220683253357,14.4127646141326
345,211.409,789,36,8068.0,77.72322450521462,14.412764614132598
346,230.238,955,276,8068.0,77.72424217789565,14.412764614132595
347,225.639,1130,340,8068.0,77.72525985057668,14.412764614132598
348,200.433,1136,346,8068.0,77.7262775232577,14.412764614132596
349,113.492,1519,729,8068.0,77.7283128686198,14.412764614132596
350,121.388,1655,865,8068.0,77.72933054130084,14.4127646141326
351,176.008,1714,89,8068.0,77.70880074787856,14.411945890934364
352,167.505,1669,44,8068.0,77.70981841825024,14.411945890934362
353,94.36,355,495,8068.0,77.71083608862196,14.411945890934366
354,165.205,289,555,8068.0,77.71185375899364,14.411945890934364
355,183.99,181,559,8068.0,77.71287142936535,14.411945890934364
356,164.294,47,566,8068.0,77.71388909973706,14.411945890934362
357,228.372,181,577,8068.0,77.71490677010877,14.411945890934366
358,182.646,252,357,8068.0,77.71592444048048,14.411945890934364
359,161.431,403,184,8068.0,77.71694211085219,14.411945890934366
360,107.462,193,146,8068.0,77.71795978122387,14.411945890934364
361,119.826,287,86,8068.0,77.71897745159556,14.411945890934366
362,116.702,416,0,8068.0,77.71999512196726,14.411945890934364
363,157.093,617,59,8068.0,77.72101279233897,14.411945890934364
364,182.429,706,146,8068.0,77.72203046271068,14.411945890934366
365,192.103,805,209,8068.0,77.72304813308236,14.411945890934362
366,228.415,958,306,8068.0,77.72406580345407,14.411945890934364
367,173.188,1045,279,8068.0,77.72508347382578,14.411945890934362
368,155.921,1168,378,8068.0,77.72610114419747,14.411945890934366
369,155.14,1714,89,8068.0,77.70862441921315,14.411127168884718
370,155.227,1714,89,8068.0,77.70964208727567,14.411127168884716
371,66.724,429,520,8068.0,77.7106597553382,14.41112716888472
372,187.418,359,448,8068.0,77.71167742340069,14.411127168884718
373,198.611,143,538,8068.0,77.7126950914632,14.411127168884718
374,167.027,117,495,8068.0,77.71371275952572,14.411127168884718
375,187.288,280,652,8068.0,77.71473042758822,14.411127168884718
376,145.813,270,573,8068.0,77.71574809565074,14.41112716888472
377,211.843,116,340,8068.0,77.71676576371324,14.411127168884718
378,116.268,118,234,8068.0,77.71778343177576,14.411127168884718
379,209.5,263,196,8068.0,77.71880109983825,14.411127168884718
380,225.205,384,207,8068.0,77.71981876790078,14.41112716888472
381,196.572,560,144,8068.0,77.72083643596328,14.411127168884716
382,232.45,584,168,8068.0,77.7218541040258,14.411127168884716
383,201.908,683,265,8068.0,77.72287177208833,14.41112716888472
384,163.86,867,409,8068.0,77.72388944015081,14.411127168884718
385,144.468,902,414,8068.0,77.72490710821333,14.411127168884718
386,10.412,1124,334,8068.0,77.72592477627582,14.411127168884716
387,158.915,459,504,8068.0,77.7104834331906,14.41030844798359
388,206.246,401,447,8068.0,77.71150109894407,14.410308447983587
389,154.967,275,352,8068.0,77.71251876469753,14.41030844798359
390,247.591,374,306,8068.0,77.71353643045099,14.410308447983587
391,181.171,293,653,8068.0,77.71455409620448,14.410308447983589
392,195.314,178,410,8068.0,77.71557176195793,14.41030844798359
393,143.21,27,366,8068.0,77.71658942771138,14.410308447983587
394,168.372,412,423,8068.0,77.71760709346485,14.41030844798359
395,227.721,373,383,8068.0,77.71862475921832,14.410308447983589
396,180.91,503,382,8068.0,77.71964242497177,14.410308447983589
397,211.843,507,378,8068.0,77.72066009072525,14.41030844798359
398,223.773,629,220,8068.0,77.72167775647871,14.410308447983589
399,226.593,779,363,8068.0,77.72269542223218,14.41030844798359
400,158.047,891,475,8068.0,77.72371308798563,14.410308447983589
401,115.14,896,420,8068.0,77.7247307537391,14.41030844798359
402,180.78,449,495,8068.0,77.71030712217899,14.40948972823091
403,151.843,512,558,8068.0,77.71132478562355,14.409489728230911
404,177.266,275,321,8068.0,77.71234244906812,14.409489728230906
405,234.793,327,353,8068.0,77.71336011251267,14.409489728230907
406,176.615,344,267,8068.0,77.71437777595725,14.409489728230906
407,159.218,176,353,8068.0,77.71539543940182,14.409489728230907
408,121.735,240,410,8068.0,77.71641310284637,14.409489728230907
409,64.772,412,423,8068.0,77.71743076629093,14.409489728230906
410,82.776,383,336,8068.0,77.71844842973549,14.409489728230906
411,133.448,513,414,8068.0,77.71946609318005,14.409489728230906
412,182.212,587,417,8068.0,77.72048375662465,14.409489728230907
413,168.546,673,327,8068.0,77.7215014200692,14.409489728230907
414,199.652,989,573,8068.0,77.72251908351377,14.409489728230907
415,113.622,989,573,8068.0,77.72353674695835,14.40948972823091
416,189.197,5000,5000,8068.0,77.71013082230313,14.408671009626605
417,152.277,671,301,8068.0,77.71114848343893,14.408671009626607
418,148.893,615,217,8068.0,77.71216614457475,14.408671009626607
419,133.231,458,71,8068.0,77.71318380571054,14.408671009626609
420,103.383,338,193,8068.0,77.71420146684638,14.408671009626609
421,131.323,288,241,8068.0,77.7152191279822,14.408671009626609
422,226.029,309,468,8068.0,77.71623678911801,14.408671009626609
423,18.481,527,481,8068.0,77.71928977252541,14.408671009626605
424,167.548,661,385,8068.0,77.72030743366122,14.408671009626609
425,171.105,676,436,8068.0,77.72132509479707,14.408671009626607
426,79.522,807,531,8068.0,77.72234275593289,14.408671009626609
427,13.319,895,618,8068.0,77.72336041706868,14.408671009626605
428,165.986,758,387,8068.0,77.70995453356282,14.40785229217061
429,105.9,671,301,8068.0,77.71097219239005,14.40785229217061
430,155.444,671,301,8068.0,77.71198985121724,14.40785229217061
431,44.078,530,0,8068.0,77.71300751004442,14.40785229217061
432,40.434,419,578,8068.0,77.71504282769885,14.40785229217061
433,148.893,344,503,8068.0,77.71606048652606,14.40785229217061
434,0.0,594,548,8068.0,77.71911346300764,14.40785229217061
435,49.241,594,548,8068.0,77.72013112183485,14.40785229217061
