,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
51,126.18,5000,2445,3331,334,5000,3331,8462.0,83.18693714292749,26.096231978769005
52,145.628,5000,2255,3141,71,5000,3141,8462.0,83.1880035532541,26.096231978769
53,136.639,5000,2220,3106,106,5000,3106,8462.0,83.18906996358072,26.096231978769005
54,3.822,5000,2428,3497,224,5000,3497,8462.0,83.19013637390732,26.096231978769
55,29.361,5000,2244,3681,407,5000,3681,8462.0,83.19120278423395,26.096231978769005
56,76.741,5000,2239,3686,413,5000,3686,8462.0,83.19226919456054,26.096231978769
57,79.934,5000,2158,3767,493,5000,3767,8462.0,83.19333560488717,26.09623197876901
58,17.306,5000,2112,3868,612,5000,3868,8462.0,83.1954684255404,26.09623197876901
59,0.42,5000,2027,3783,381,5000,3783,8462.0,83.19760124619361,26.096231978769005
60,28.983,5000,2115,3871,469,5000,3871,8462.0,83.19866765652024,26.096231978769
61,142.268,5000,2080,3836,434,5000,3836,8462.0,83.19973406684684,26.096231978769005
62,19.7,5000,2080,3836,434,5000,3836,8462.0,83.20080047717346,26.096231978769
63,39.19,5000,3721,3581,863,5000,3581,8462.0,83.16950283256479,26.0953893641711
64,53.135,5000,3287,3841,1212,5000,3841,8462.0,83.17163564368495,26.0953893641711
65,22.388,5000,3219,3773,1144,5000,3773,8462.0,83.172702049245,26.095389364171105
66,2.604,5000,3006,3560,1098,5000,3560,8462.0,83.17696767148527,26.095389364171105
67,47.339,5000,3004,3558,1088,5000,3558,8462.0,83.17803407704535,26.095389364171105
68,13.315,5000,2864,3418,948,5000,3418,8462.0,83.1791004826054,26.0953893641711
69,3.99,5000,2663,3218,862,5000,3218,8462.0,83.18016688816549,26.095389364171105
70,73.339,5000,2614,3169,828,5000,3169,8462.0,83.18123329372555,26.0953893641711
71,94.845,5000,2573,3127,842,5000,3127,8462.0,83.18229969928561,26.095389364171105
72,12.979,5000,2334,3220,445,5000,3220,8462.0,83.18549891596584,26.095389364171105
73,37.636,5000,2334,3220,445,5000,3220,8462.0,83.1865653215259,26.09538936417111
74,87.957,5000,2207,3093,289,5000,3093,8462.0,83.18763172708597,26.095389364171105
75,72.163,5000,2116,3002,210,5000,3002,8462.0,83.18869813264604,26.09538936417111
76,3.99,5000,2143,3116,297,5000,3116,8462.0,83.1897645382061,26.0953893641711
77,3.612,5000,2120,3139,319,5000,3139,8462.0,83.19083094376617,26.095389364171105
78,106.942,5000,2310,3768,494,5000,3768,8462.0,83.19189734932625,26.0953893641711
79,132.439,5000,2158,3767,493,5000,3767,8462.0,83.1929637548863,26.095389364171105
80,76.657,5000,1948,3704,448,5000,3704,8462.0,83.19403016044637,26.0953893641711
81,142.016,5000,1942,3698,442,5000,3698,8462.0,83.19509656600644,26.095389364171105
82,165.958,5000,1866,3622,306,5000,3622,8462.0,83.19616297156652,26.095389364171105
83,40.408,5000,2027,3783,381,5000,3783,8462.0,83.19722937712659,26.095389364171105
84,1.806,5000,2027,3783,381,5000,3783,8462.0,83.19829578268667,26.0953893641711
85,124.962,5000,1903,3659,257,5000,3659,8462.0,83.19936218824674,26.09538936417111
86,177.509,5000,3643,3502,785,5000,3502,8462.0,83.16913110408927,26.09454675187647
87,6.805,5000,3405,3959,1330,5000,3959,8462.0,83.17019750488302,26.09454675187647
88,115.511,5000,3405,3959,1330,5000,3959,8462.0,83.17126390567678,26.09454675187647
89,83.294,5000,3219,3773,1144,5000,3773,8462.0,83.17233030647051,26.094546751876475
90,40.03,5000,3093,3647,1017,5000,3647,8462.0,83.17339670726423,26.094546751876468
91,15.037,5000,3033,3587,957,5000,3587,8462.0,83.17446310805798,26.094546751876475
92,51.203,5000,3065,3619,990,5000,3619,8462.0,83.17552950885172,26.09454675187647
93,0.0,5000,2633,3187,1165,5000,3187,8462.0,83.17872871123295,26.09454675187647
94,34.527,5000,2470,3024,944,5000,3024,8462.0,83.18086151282041,26.09454675187647
95,12.853,5000,2470,3024,944,5000,3024,8462.0,83.18192791361416,26.09454675187647
96,44.902,5000,2531,3133,879,5000,3133,8462.0,83.18299431440788,26.094546751876468
97,132.649,5000,2291,3178,488,5000,3178,8462.0,83.18512711599537,26.094546751876468
98,87.705,5000,2227,3113,637,5000,3113,8462.0,83.1861935167891,26.09454675187647
99,39.484,5000,2193,3079,286,5000,3079,8462.0,83.18725991758285,26.09454675187647
100,57.42,5000,2116,3002,210,5000,3002,8462.0,83.18832631837658,26.094546751876475
101,44.776,5000,2120,3139,319,5000,3139,8462.0,83.18939271917031,26.094546751876475
102,19.49,5000,2120,3139,319,5000,3139,8462.0,83.19045911996407,26.09454675187647
103,41.164,5000,1850,3409,589,5000,3409,8462.0,83.19259192155154,26.094546751876468
104,93.417,5000,1860,3616,510,5000,3616,8462.0,83.194724723139,26.094546751876475
105,70.441,5000,1866,3622,306,5000,3622,8462.0,83.19579112393274,26.09454675187647
106,116.141,5000,1859,3615,219,5000,3615,8462.0,83.1968575247265,26.094546751876475
107,76.952,5000,1794,3550,148,5000,3550,8462.0,83.19792392552026,26.09454675187647
108,92.073,5000,1815,3571,169,5000,3571,8462.0,83.19899032631398,26.09454675187647
109,45.112,5000,1879,3635,233,5000,3635,8462.0,83.20005672710771,26.094546751876468
110,100.474,5000,3524,3384,666,5000,3384,8462.0,83.16875939227457,26.093704141885006
111,53.219,5000,2871,3425,768,5000,3425,8462.0,83.17195858035743,26.093704141885006
112,32.679,5000,2807,3361,731,5000,3361,8462.0,83.17302497638505,26.093704141885006
113,66.955,5000,3001,3555,925,5000,3555,8462.0,83.17409137241268,26.093704141885006
114,96.063,5000,2702,3256,980,5000,3256,8462.0,83.1751577684403,26.093704141885006
115,26.547,5000,2751,3305,1029,5000,3305,8462.0,83.17622416446791,26.093704141885006
116,19.532,5000,2601,3155,1197,5000,3155,8462.0,83.17835695652316,26.093704141885013
117,0.252,5000,2393,2948,974,5000,2948,8462.0,83.18048974857841,26.09370414188501
118,62.502,5000,2393,2948,974,5000,2948,8462.0,83.18155614460602,26.093704141885006
119,107.531,5000,2467,3069,943,5000,3069,8462.0,83.18262254063364,26.093704141885006
120,16.676,5000,2249,3135,530,5000,3135,8462.0,83.1847553326889,26.093704141885006
121,34.443,5000,2183,3069,589,5000,3069,8462.0,83.1858217287165,26.093704141885013
122,60.108,5000,2137,3023,549,5000,3023,8462.0,83.18688812474416,26.093704141885002
123,70.693,5000,1966,2852,360,5000,2852,8462.0,83.18795452077177,26.093704141885013
124,41.878,5000,1958,2844,368,5000,2844,8462.0,83.18902091679938,26.093704141885006
125,3.276,5000,1850,3409,589,5000,3409,8462.0,83.19222010488224,26.093704141885006
126,81.782,5000,1745,3501,494,5000,3501,8462.0,83.19435289693749,26.093704141885006
127,41.122,5000,1703,3459,343,5000,3459,8462.0,83.19541929296513,26.093704141885013
128,80.354,5000,1750,3506,328,5000,3506,8462.0,83.19648568899275,26.093704141885006
129,228.67,5000,1737,3493,90,5000,3493,8462.0,83.19755208502038,26.093704141885006
130,127.818,5000,1713,3467,69,5000,3467,8462.0,83.19861848104799,26.093704141885006
131,95.937,5000,1781,3532,139,5000,3532,8462.0,83.19968487707563,26.09370414188501
132,50.783,5000,3435,3295,577,5000,3295,8462.0,83.16838769712007,26.092861534196633
133,36.922,5000,2760,3314,656,5000,3314,8462.0,83.1705204796435,26.092861534196626
134,79.934,5000,2760,3314,656,5000,3314,8462.0,83.17158687090522,26.092861534196633
135,97.366,5000,2795,3349,720,5000,3349,8462.0,83.17265326216692,26.09286153419663
136,99.928,5000,2807,3361,731,5000,3361,8462.0,83.17371965342866,26.092861534196626
137,62.502,5000,2594,3148,1070,5000,3148,8462.0,83.1758524359521,26.092861534196633
138,0.0,5000,2456,3010,1179,5000,3010,8462.0,83.17691882721381,26.092861534196626
139,0.0,5000,2535,3089,1209,5000,3089,8462.0,83.17798521847553,26.09286153419663
140,0.0,5000,2285,2839,959,5000,2839,8462.0,83.18011800099896,26.09286153419663
141,13.693,5000,2285,2839,959,5000,2839,8462.0,83.18118439226068,26.09286153419663
142,17.852,5000,2373,2975,853,5000,2975,8462.0,83.18225078352239,26.092861534196626
143,11.467,5000,2202,3088,687,5000,3088,8462.0,83.18331717478414,26.092861534196622
144,102.952,5000,2199,3085,690,5000,3085,8462.0,83.18438356604585,26.092861534196626
145,95.895,5000,2100,2986,602,5000,2986,8462.0,83.18544995730757,26.092861534196626
146,95.349,5000,2053,2940,539,5000,2940,8462.0,83.18651634856928,26.092861534196626
147,36.334,5000,1980,2866,482,5000,2866,8462.0,83.187582739831,26.09286153419663
148,73.129,5000,1844,2730,346,5000,2730,8462.0,83.18864913109273,26.092861534196633
149,54.185,5000,1628,3384,477,5000,3384,8462.0,83.19398108740131,26.092861534196633
150,112.487,5000,1653,3409,413,5000,3409,8462.0,83.19504747866304,26.09286153419663
151,141.092,5000,1692,3448,299,5000,3448,8462.0,83.19611386992476,26.09286153419663
152,113.789,5000,1583,3339,190,5000,3339,8462.0,83.19718026118647,26.092861534196626
153,124.248,5000,1646,3402,0,5000,3402,8462.0,83.1982466524482,26.092861534196622
154,27.009,5000,1831,3582,236,5000,3582,8462.0,83.19931304370994,26.09286153419663
155,40.954,5000,3341,3200,483,5000,3200,8462.0,83.16801601862518,26.092018928811225
156,161.338,5000,2660,3214,555,5000,3214,8462.0,83.17121517811327,26.092018928811225
157,129.037,5000,2650,3204,574,5000,3204,8462.0,83.1722815646093,26.092018928811225
158,51.035,5000,2449,3003,885,5000,3003,8462.0,83.17441433760136,26.09201892881122
159,12.097,5000,2449,3003,885,5000,3003,8462.0,83.17548072409738,26.092018928811225
160,7.057,5000,2456,3010,1179,5000,3010,8462.0,83.17654711059343,26.092018928811225
161,0.0,5000,2429,2983,1103,5000,2983,8462.0,83.17761349708947,26.092018928811225
162,4.284,5000,2315,2870,990,5000,2870,8462.0,83.17867988358549,26.09201892881122
163,17.936,5000,2163,2717,837,5000,2717,8462.0,83.17974627008152,26.09201892881123
164,39.652,5000,2163,2717,837,5000,2717,8462.0,83.18081265657754,26.092018928811225
165,25.707,5000,2246,2800,711,5000,2800,8462.0,83.18187904307358,26.092018928811225
166,7.015,5000,2253,3100,636,5000,3100,8462.0,83.1829454295696,26.09201892881123
167,165.454,5000,2307,3153,690,5000,3153,8462.0,83.18401181606563,26.09201892881122
168,6.301,5000,1972,2858,474,5000,2858,8462.0,83.18507820256166,26.09201892881122
169,104.632,5000,1976,2862,478,5000,2862,8462.0,83.1861445890577,26.092018928811225
170,53.555,5000,1869,2756,371,5000,2756,8462.0,83.18721097555373,26.09201892881122
171,118.578,5000,1772,2658,274,5000,2658,8462.0,83.18827736204975,26.092018928811225
172,42.718,5000,1747,2633,248,5000,2633,8462.0,83.18934374854578,26.092018928811225
173,3.78,5000,1716,2707,323,5000,2707,8462.0,83.19041013504182,26.09201892881122
174,105.094,5000,1555,3311,429,5000,3311,8462.0,83.19360929452989,26.092018928811225
175,97.702,5000,1570,3326,399,5000,3326,8462.0,83.19467568102593,26.09201892881122
176,160.12,5000,1535,3291,296,5000,3291,8462.0,83.19574206752198,26.09201892881122
177,127.776,5000,1507,3263,138,5000,3263,8462.0,83.196808454018,26.09201892881122
178,34.401,5000,1555,3306,318,5000,3306,8462.0,83.19787484051402,26.092018928811225
179,56.958,5000,1643,3394,406,5000,3394,8462.0,83.19894122701004,26.09201892881122
180,154.239,5000,3266,3126,408,5000,3126,8462.0,83.16764435678935,26.091176325728707
181,62.502,5000,2673,3086,417,5000,3086,8462.0,83.17084350198105,26.091176325728707
182,103.456,5000,2597,3137,493,5000,3137,8462.0,83.17190988371158,26.091176325728707
183,59.814,5000,2476,3030,610,5000,3030,8462.0,83.17297626544213,26.091176325728707
184,106.396,5000,2449,3003,885,5000,3003,8462.0,83.17404264717268,26.091176325728707
185,62.418,5000,2449,3003,885,5000,3003,8462.0,83.17510902890325,26.091176325728703
186,24.362,5000,2297,2851,1070,5000,2851,8462.0,83.17617541063379,26.091176325728703
187,0.0,5000,2309,2863,1058,5000,2863,8462.0,83.17724179236436,26.09117632572871
188,4.158,5000,2163,2717,837,5000,2717,8462.0,83.17937455582546,26.091176325728707
189,121.98,5000,2158,2712,799,5000,2712,8462.0,83.18044093755601,26.091176325728703
190,91.107,5000,2246,2800,711,5000,2800,8462.0,83.1815073192866,26.091176325728703
191,127.44,5000,2216,2930,581,5000,2930,8462.0,83.18257370101715,26.091176325728707
192,69.265,5000,2125,2988,490,5000,2988,8462.0,83.18364008274769,26.091176325728707
193,5.251,5000,1989,2875,354,5000,2875,8462.0,83.18470646447823,26.091176325728707
194,41.5,5000,1804,2690,305,5000,2690,8462.0,83.18683922793936,26.091176325728707
195,140.546,5000,1759,2645,261,5000,2645,8462.0,83.1879056096699,26.0911763257287
196,57.21,5000,1716,2620,235,5000,2620,8462.0,83.18897199140045,26.0911763257287
197,29.697,5000,1616,2807,422,5000,2807,8462.0,83.190038373131,26.09117632572871
198,41.584,5000,1616,2807,422,5000,2807,8462.0,83.19110475486156,26.091176325728703
199,100.516,5000,1576,3026,450,5000,3026,8462.0,83.19217113659211,26.091176325728703
200,177.425,5000,1573,3029,447,5000,3029,8462.0,83.19323751832268,26.091176325728703
201,146.804,5000,1479,3235,353,5000,3235,8462.0,83.19430390005323,26.091176325728707
202,85.1,5000,1503,3259,265,5000,3259,8462.0,83.19537028178378,26.091176325728707
203,105.262,5000,1418,3174,179,5000,3174,8462.0,83.19643666351433,26.091176325728707
204,79.01,5000,1596,3347,359,5000,3347,8462.0,83.19750304524489,26.091176325728707
205,43.81,5000,1597,3348,360,5000,3348,8462.0,83.19856942697544,26.091176325728703
206,110.639,5000,2877,2877,209,5000,2877,8462.0,83.16940546554262,26.090333724948973
207,43.222,5000,2713,3042,373,5000,3042,8462.0,83.17047184250791,26.090333724948973
208,234.383,5000,2724,3113,456,5000,3113,8462.0,83.17153821947319,26.090333724948977
209,208.802,5000,2530,3085,556,5000,3085,8462.0,83.17260459643849,26.090333724948973
210,10.921,5000,2371,2925,715,5000,2925,8462.0,83.17367097340377,26.090333724948977
211,0.0,5000,2290,2844,796,5000,2844,8462.0,83.17473735036906,26.090333724948973
212,1.848,5000,2240,2794,1056,5000,2794,8462.0,83.17580372733438,26.090333724948973
213,60.36,5000,2255,2809,1071,5000,2809,8462.0,83.17687010429965,26.090333724948977
214,9.241,5000,2014,2569,1018,5000,2569,8462.0,83.17793648126494,26.090333724948973
215,21.506,5000,2077,2631,1080,5000,2631,8462.0,83.17900285823025,26.090333724948977
216,173.603,5000,2021,2575,968,5000,2575,8462.0,83.18006923519553,26.090333724948977
217,198.763,5000,2018,2572,939,5000,2572,8462.0,83.18113561216083,26.09033372494898
218,152.853,5000,2117,2723,1172,5000,2723,8462.0,83.18220198912614,26.090333724948973
219,75.565,5000,2212,2818,1268,5000,2818,8462.0,83.18326836609143,26.090333724948977
220,94.299,5000,1989,2875,354,5000,2875,8462.0,83.18433474305671,26.090333724948973
221,139.79,5000,1899,2785,264,5000,2785,8462.0,83.185401120022,26.090333724948973
222,120.972,5000,1720,2606,84,5000,2606,8462.0,83.18646749698729,26.090333724948977
223,185.322,5000,1635,2521,0,5000,2521,8462.0,83.18753387395257,26.090333724948973
224,121.476,5000,1579,2465,81,5000,2465,8462.0,83.18860025091787,26.090333724948973
225,118.704,5000,1492,2756,433,5000,2756,8462.0,83.18966662788317,26.090333724948973
226,117.569,5000,1475,2739,416,5000,2739,8462.0,83.19073300484845,26.090333724948973
227,71.953,5000,1580,3022,454,5000,3022,8462.0,83.19179938181375,26.090333724948973
228,44.188,5000,1492,3110,366,5000,3110,8462.0,83.19286575877904,26.090333724948973
229,21.716,5000,1388,3144,261,5000,3144,8462.0,83.19393213574432,26.090333724948977
230,33.477,5000,1312,3068,186,5000,3068,8462.0,83.19499851270963,26.090333724948977
231,151.845,5000,1245,2996,7,5000,2996,8462.0,83.19606488967491,26.090333724948973
232,130.381,5000,1385,3136,148,5000,3136,8462.0,83.19713126664023,26.090333724948977
233,118.956,5000,1461,3211,223,5000,3211,8462.0,83.19819764360551,26.090333724948977
234,73.171,5000,1595,3346,503,5000,3346,8462.0,83.1992640205708,26.090333724948973
235,82.202,5000,1685,3435,592,5000,3435,8462.0,83.20033039753609,26.090333724948973
236,92.241,5000,1749,3500,657,5000,3500,8462.0,83.20139677450139,26.090333724948973
237,150.627,5000,2343,4094,747,5000,4094,8462.0,83.20246315146667,26.090333724948977
238,1.974,5000,2064,3815,834,5000,3815,8462.0,83.20352952843196,26.090333724948973
239,0.588,5000,2360,4111,812,5000,4111,8462.0,83.20459590539727,26.090333724948973
240,31.629,5000,2360,4111,812,5000,4111,8462.0,83.20566228236257,26.090333724948977
241,41.836,5000,2538,4172,990,5000,4172,8462.0,83.20672865932784,26.090333724948973
242,30.705,5000,2710,4376,1162,5000,4376,8462.0,83.20779503629312,26.090333724948973
243,75.229,5000,2727,4393,1179,5000,4393,8462.0,83.20886141325842,26.090333724948973
244,81.194,5000,3083,2943,0,5000,2943,8462.0,83.16690108309258,26.08949112647193
245,169.151,5000,3026,2885,57,5000,2885,8462.0,83.16796745529282,26.08949112647193
246,97.408,5000,2924,2854,161,5000,2854,8462.0,83.16903382749308,26.08949112647193
247,89.301,5000,2893,2937,300,5000,2937,8462.0,83.1701001996933,26.089491126471934
248,91.779,5000,2909,3034,379,5000,3034,8462.0,83.17116657189355,26.089491126471938
249,29.361,5000,2499,3053,610,5000,3053,8462.0,83.1722329440938,26.089491126471934
250,3.234,5000,2499,3053,610,5000,3053,8462.0,83.17329931629402,26.089491126471938
251,21.548,5000,2135,2689,951,5000,2689,8462.0,83.17543206069453,26.08949112647193
252,65.064,5000,2056,2610,1030,5000,2610,8462.0,83.17649843289477,26.08949112647193
253,23.984,5000,2014,2569,1018,5000,2569,8462.0,83.177564805095,26.08949112647193
254,8.863,5000,2077,2631,1080,5000,2631,8462.0,83.17863117729526,26.089491126471938
255,95.055,5000,1994,2548,997,5000,2548,8462.0,83.17969754949549,26.08949112647193
256,105.346,5000,1979,2547,996,5000,2547,8462.0,83.18076392169574,26.089491126471934
257,97.576,5000,1915,2522,998,5000,2522,8462.0,83.181830293896,26.089491126471934
258,126.978,5000,2214,2820,1269,5000,2820,8462.0,83.18289666609624,26.08949112647193
259,44.23,5000,1685,2571,357,5000,2571,8462.0,83.18502941049672,26.089491126471938
260,124.878,5000,1833,2720,198,5000,2720,8462.0,83.18609578269695,26.089491126471934
261,116.015,5000,1635,2521,0,5000,2521,8462.0,83.1871621548972,26.08949112647193
262,195.277,5000,1566,2452,68,5000,2452,8462.0,83.18822852709746,26.08949112647193
263,103.96,5000,1511,2552,228,5000,2552,8462.0,83.1892948992977,26.089491126471938
264,32.385,5000,1457,2722,398,5000,2722,8462.0,83.19036127149795,26.08949112647193
265,17.138,5000,1502,2920,375,5000,2920,8462.0,83.1924940158984,26.08949112647193
266,33.183,5000,1314,3070,188,5000,3070,8462.0,83.19356038809866,26.089491126471938
267,84.638,5000,1241,2997,115,5000,2997,8462.0,83.1946267602989,26.089491126471934
268,161.128,5000,1182,2938,56,5000,2938,8462.0,83.19569313249916,26.089491126471934
269,153.399,5000,1336,3087,99,5000,3087,8462.0,83.1967595046994,26.089491126471938
270,48.683,5000,1506,3257,268,5000,3257,8462.0,83.19782587689964,26.089491126471938
271,41.122,5000,1487,3238,395,5000,3238,8462.0,83.19889224909988,26.089491126471934
272,52.589,5000,1630,3381,538,5000,3381,8462.0,83.19995862130011,26.08949112647193
273,31.629,5000,1721,3472,629,5000,3472,8462.0,83.20102499350035,26.08949112647193
274,33.645,5000,1863,3614,771,5000,3614,8462.0,83.20209136570062,26.089491126471934
275,33.897,5000,1926,3677,834,5000,3677,8462.0,83.20315773790087,26.089491126471934
276,32.427,5000,2192,3943,964,5000,3943,8462.0,83.20422411010112,26.089491126471938
277,103.078,5000,2554,4156,1007,5000,4156,8462.0,83.20635685450159,26.089491126471938
278,7.561,5000,2692,4358,1144,5000,4358,8462.0,83.20742322670182,26.08949112647193
279,45.112,5000,2701,4367,1153,5000,4367,8462.0,83.20848959890208,26.08949112647193
280,81.824,5000,3020,2879,97,5000,2879,8462.0,83.16759583866585,26.088648530297487
281,88.629,5000,2894,2754,188,5000,2754,8462.0,83.16866220610126,26.088648530297483
282,200.444,5000,2845,2704,286,5000,2704,8462.0,83.16972857353667,26.088648530297487
283,180.156,5000,2996,3001,364,5000,3001,8462.0,83.17079494097207,26.088648530297487
284,8.695,5000,2153,2697,1036,5000,2697,8462.0,83.17506041071371,26.088648530297487
285,21.002,5000,2180,2734,1045,5000,2734,8462.0,83.17612677814913,26.088648530297483
286,60.318,5000,1891,2445,894,5000,2445,8462.0,83.17719314558452,26.088648530297483
287,3.99,5000,1891,2445,894,5000,2445,8462.0,83.17825951301994,26.08864853029749
288,24.698,5000,1762,2316,765,5000,2316,8462.0,83.17932588045534,26.088648530297487
289,97.786,5000,1839,2419,881,5000,2419,8462.0,83.18039224789075,26.088648530297483
290,99.004,5000,1888,2474,950,5000,2474,8462.0,83.18145861532616,26.088648530297487
291,30.915,5000,1741,2348,824,5000,2348,8462.0,83.18252498276156,26.088648530297487
292,168.016,5000,1707,2593,379,5000,2593,8462.0,83.18465771763238,26.088648530297487
293,177.173,5000,1592,2479,265,5000,2479,8462.0,83.18572408506779,26.088648530297483
294,153.693,5000,1513,2399,185,5000,2399,8462.0,83.1867904525032,26.08864853029749
295,183.936,4952,1437,2323,0,5000,2323,8462.0,83.18785681993863,26.088648530297487
296,106.816,5000,1374,2415,92,5000,2415,8462.0,83.18892318737402,26.088648530297494
297,34.401,5000,1275,2515,191,5000,2515,8462.0,83.18998955480943,26.088648530297487
298,52.379,5000,1200,2590,267,5000,2590,8462.0,83.19105592224484,26.088648530297487
299,112.067,5000,1133,2805,482,5000,2805,8462.0,83.19212228968024,26.088648530297487
300,69.685,5000,1029,2785,209,5000,2785,8462.0,83.19425502455107,26.08864853029749
301,65.484,5000,1029,2785,209,5000,2785,8462.0,83.19532139198647,26.088648530297483
302,41.458,5000,1229,2980,285,5000,2980,8462.0,83.19638775942188,26.088648530297494
303,129.163,5000,1294,3044,238,5000,3044,8462.0,83.19745412685727,26.088648530297483
304,11.551,5000,1383,3134,291,5000,3134,8462.0,83.19852049429268,26.08864853029748
305,43.138,5000,1517,3268,425,5000,3268,8462.0,83.19958686172811,26.088648530297487
306,101.944,5000,1698,3449,606,5000,3449,8462.0,83.2006532291635,26.088648530297483
307,41.626,5000,1867,3618,775,5000,3618,8462.0,83.2017195965989,26.088648530297487
308,16.214,5000,1926,3677,834,5000,3677,8462.0,83.20278596403435,26.088648530297487
309,29.865,5000,2059,3810,967,5000,3810,8462.0,83.20385233146975,26.088648530297483
310,10.627,5000,2178,3928,1085,5000,3928,8462.0,83.20491869890515,26.088648530297487
311,69.223,5000,2475,4023,1140,5000,4023,8462.0,83.20598506634055,26.088648530297487
312,31.083,5000,2475,4023,1140,5000,4023,8462.0,83.20705143377597,26.088648530297487
313,46.247,5000,2755,4422,1208,5000,4422,8462.0,83.20811780121137,26.08864853029749
314,43.684,5000,3209,3068,315,5000,3068,8462.0,83.16615787602503,26.087805936425532
