,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
25,32.645,1171,213,792,792,950,960,9611.0,89.65755019930418,27.447432402848992
26,164.327,170,304,170,355,366,380,9611.0,89.65862451495984,27.447432402848992
27,281.179,29,164,29,240,489,240,9611.0,89.65969883061547,27.447432402848992
28,460.931,30,104,0,180,549,180,9611.0,89.6607731462711,27.447432402848992
29,198.296,124,10,64,214,644,214,9611.0,89.66184746192675,27.447432402848992
30,27.175,365,769,504,750,661,799,9611.0,89.6629217775824,27.44743240284899
31,93.673,365,769,504,750,661,799,9611.0,89.66399609323803,27.44743240284899
32,178.314,793,1244,931,1178,378,1244,9611.0,89.66507040889365,27.44743240284899
33,95.271,696,1147,834,1081,281,1147,9611.0,89.6661447245493,27.447432402848996
34,66.637,958,0,579,579,736,747,9611.0,89.65819736332266,27.446585976981844
35,167.125,60,74,0,150,579,150,9611.0,89.66034598439741,27.446585976981847
36,399.628,167,43,0,43,687,43,9611.0,89.66142029493479,27.446585976981847
37,193.975,365,769,504,750,661,799,9611.0,89.66249460547218,27.446585976981844
38,44.039,365,769,504,750,661,799,9611.0,89.66356891600955,27.446585976981844
39,102.385,696,1147,834,1081,281,1147,9611.0,89.66571753708433,27.446585976981844
40,27.494,594,1045,732,979,179,1045,9611.0,89.66679184762172,27.446585976981847
41,13.6,958,0,579,579,736,747,9611.0,89.65777023056542,27.44573955357667
42,8.552,958,0,579,579,736,747,9611.0,89.6588445359848,27.445739553576672
43,360.385,210,0,0,0,730,0,9611.0,89.66099314682353,27.445739553576665
44,320.5,256,193,0,193,672,193,9611.0,89.66206745224287,27.44573955357667
45,65.139,256,193,0,193,672,193,9611.0,89.66314175766222,27.44573955357667
46,32.13,469,920,607,854,54,920,9611.0,89.66529036850095,27.445739553576672
47,86.639,594,1045,732,979,179,1045,9611.0,89.66636467392028,27.445739553576676
48,0.559,775,183,396,396,553,564,9611.0,89.65841741698908,27.444893132633364
49,1.039,775,183,396,396,553,564,9611.0,89.6594917172906,27.444893132633364
50,75.37,395,184,17,41,700,184,9611.0,89.66056601759217,27.44489313263336
51,324.338,332,192,18,112,748,192,9611.0,89.66164031789373,27.44489313263336
52,101.026,221,258,41,205,636,258,9611.0,89.66271461819527,27.444893132633357
53,33.649,138,312,0,246,553,312,9611.0,89.66378891849683,27.444893132633364
54,23.178,415,865,553,800,0,865,9611.0,89.66486321879837,27.444893132633364
55,221.314,501,951,639,886,85,951,9611.0,89.66593751909996,27.444893132633364
56,100.626,259,710,397,644,155,710,9611.0,89.6670118194015,27.444893132633364
57,0.08,699,258,320,320,478,488,9611.0,89.65906461205613,27.444046714151828
58,1.918,666,312,287,287,450,455,9611.0,89.66013890724012,27.444046714151828
59,340.244,403,244,89,160,717,244,9611.0,89.66121320242408,27.444046714151824
60,216.359,302,309,75,234,604,309,9611.0,89.66228749760806,27.444046714151828
61,277.182,55,395,82,329,470,395,9611.0,89.66336179279205,27.444046714151824
62,163.528,17,467,155,401,398,467,9611.0,89.66443608797601,27.444046714151828
63,124.604,148,599,286,533,266,599,9611.0,89.66551038316,27.444046714151824
64,92.794,259,710,397,644,155,710,9611.0,89.66658467834398,27.444046714151824
65,73.931,735,382,356,356,501,524,9611.0,89.65971181576663,27.44320029813194
66,173.361,567,370,235,238,598,403,9611.0,89.66078610583325,27.443200298131938
67,168.423,466,306,151,222,654,306,9611.0,89.6618603958999,27.443200298131945
68,141.526,795,128,481,497,856,635,9611.0,89.66293468596653,27.443200298131945
69,69.529,0,450,138,384,415,450,9611.0,89.66400897603314,27.44320029813194
70,160.527,692,465,313,313,856,481,9611.0,89.66035902812052,27.442353884573627
71,172.205,676,362,362,378,737,516,9611.0,89.66143331307003,27.442353884573627
72,195.346,817,150,502,519,878,657,9611.0,89.66250759801954,27.442353884573627
73,216.406,903,47,588,604,964,743,9611.0,89.66358188296905,27.442353884573627
74,50.829,924,0,609,625,985,764,9611.0,89.66465616791855,27.442353884573635
