,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,51.031,2505,3139,538,1876,1905,4106,3259,11428.0,111.31502924419229,27.754848463885864
1,26.682,2505,3139,538,1876,1905,4106,3259,11428.0,111.31610543278742,27.754848463885867
2,141.434,4972,4518,1620,2848,3068,2638,4638,11428.0,111.29781121583991,27.751459173687937
3,122.294,1967,2601,0,1338,1367,3855,2721,11428.0,111.3182584039032,27.75145917368794
4,153.549,4972,4518,1620,2848,3068,2638,4638,11428.0,111.29727342811053,27.750611857385554
5,122.909,4972,4518,1620,2848,3068,2638,4638,11428.0,111.29834959070335,27.750611857385554
6,143.136,4793,4338,1440,2669,2888,2458,4458,11428.0,111.29942575329612,27.750611857385564
7,98.974,4480,4026,1162,2356,2576,2247,4146,11428.0,111.3026542410745,27.75061185738556
8,94.673,4532,4077,1213,2407,2627,2299,4197,11428.0,111.3037304036673,27.750611857385554
9,141.465,4316,3861,997,2192,2412,2448,3982,11428.0,111.30695889144567,27.75061185738556
10,90.918,4235,3780,1097,2111,2330,2547,3900,11428.0,111.3080350540385,27.75061185738556
11,0.0,4235,3780,1097,2111,2330,2547,3900,11428.0,111.30911121663128,27.750611857385557
12,75.502,2335,2969,943,1653,1653,3493,3089,11428.0,111.31341586700245,27.750611857385564
13,29.529,1967,2601,0,1338,1367,3855,2721,11428.0,111.31772051737362,27.75061185738556
14,142.373,4793,4338,1440,2669,2888,2458,4458,11428.0,111.29888797887574,27.749764543581822
15,178.05,4793,4338,1440,2669,2888,2458,4458,11428.0,111.29996413626874,27.749764543581822
16,116.206,4475,4020,1156,2351,2570,2242,4140,11428.0,111.30211645105477,27.749764543581822
17,106.909,4475,4020,1156,2351,2570,2242,4140,11428.0,111.30319260844779,27.749764543581822
18,117.509,4282,3828,964,2158,2378,2414,3948,11428.0,111.3064210806268,27.749764543581826
19,149.914,4235,3780,1097,2111,2330,2547,3900,11428.0,111.30749723801985,27.74976454358182
20,23.865,4235,3780,1097,2111,2330,2547,3900,11428.0,111.30857339541285,27.749764543581822
21,41.007,2335,2969,943,1653,1653,3493,3089,11428.0,111.3128780249849,27.74976454358182
22,10.176,1957,2591,237,1329,1357,3774,2711,11428.0,111.31610649716393,27.749764543581826
23,1.545,1957,2591,237,1329,1357,3774,2711,11428.0,111.31718265455693,27.74976454358182
24,144.251,4777,4323,1347,2653,2873,2365,4443,11428.0,111.29727407596998,27.748917232276614
25,50.093,2148,2782,757,1466,1466,3276,2902,11428.0,111.31234020667843,27.748917232276614
26,18.898,1957,2591,237,1329,1357,3774,2711,11428.0,111.31556866325884,27.748917232276614
27,4.664,1913,2546,237,1284,1313,3756,2667,11428.0,111.31664481545229,27.74891723227661
28,155.608,4777,4323,1347,2653,2873,2365,4443,11428.0,111.29673635416424,27.74806992346984
29,126.261,4629,4175,1200,2505,2725,2217,4295,11428.0,111.29781250115842,27.748069923469835
30,157.97,4629,4175,1200,2505,2725,2217,4295,11428.0,111.29888864815253,27.74806992346983
31,179.019,4351,3897,921,2227,2447,1939,4017,11428.0,111.30104094214083,27.74806992346984
32,139.95,4347,3892,984,2223,2442,2002,4012,11428.0,111.30211708913498,27.748069923469835
33,179.927,4278,3823,959,2154,2373,2062,3943,11428.0,111.3031932361291,27.748069923469835
34,160.757,3979,3524,660,1855,2074,2110,3644,11428.0,111.3064216771115,27.74806992346983
35,39.371,3574,3891,2878,3233,3233,4138,3951,11428.0,111.3118024120822,27.74806992346983
36,0.0,2104,2738,713,1422,1422,3299,2858,11428.0,111.31287855907634,27.74806992346983
37,0.091,1883,2517,399,1254,1283,3612,2637,11428.0,111.31503085306461,27.74806992346983
38,13.719,1883,2517,399,1254,1283,3612,2637,11428.0,111.31610700005872,27.74806992346983
39,143.554,4356,3901,926,2231,2451,1943,4021,11428.0,111.30050322324486,27.747222617161395
40,207.154,4347,3892,984,2223,2442,2002,4012,11428.0,111.30157936503988,27.747222617161395
41,193.707,4278,3823,959,2154,2373,2062,3943,11428.0,111.30265550683492,27.747222617161402
42,180.957,4102,3647,783,1977,2197,2080,3767,11428.0,111.30373164862998,27.747222617161402
43,186.833,4102,3647,783,1977,2197,2080,3767,11428.0,111.30480779042504,27.747222617161402
44,181.351,3973,3518,654,1848,2068,2104,3638,11428.0,111.30588393222006,27.747222617161402
45,86.345,3871,3416,840,1747,1967,2291,3536,11428.0,111.30803621581015,27.747222617161395
46,17.929,1984,2618,865,1302,1302,3098,2738,11428.0,111.31234078299033,27.7472226171614
47,69.445,1944,2578,873,1262,1262,3139,2698,11428.0,111.31341692478536,27.7472226171614
48,117.66,4379,3925,950,2255,2475,1967,4045,11428.0,111.2978132548627,27.74637531335118
49,158.818,4257,3802,827,2132,2352,1844,3922,11428.0,111.29888939145889,27.746375313351184
50,192.163,4257,3802,827,2132,2352,1844,3922,11428.0,111.29996552805505,27.74637531335118
51,176.263,4209,3754,779,2085,2304,1797,3874,11428.0,111.30104166465124,27.74637531335118
52,136.134,4295,3840,899,2171,2391,1917,3961,11428.0,111.3021178012474,27.74637531335118
53,170.993,4231,3776,912,2106,2326,1951,3896,11428.0,111.30319393784359,27.746375313351177
54,151.156,3835,3380,516,1711,1930,1966,3500,11428.0,111.30534621103594,27.746375313351177
55,110.27,3835,3380,516,1711,1930,1966,3500,11428.0,111.30642234763211,27.74637531335118
56,125.383,3871,3416,840,1747,1967,2291,3536,11428.0,111.3074984842283,27.74637531335118
57,23.774,1984,2618,865,1302,1302,3098,2738,11428.0,111.311803030613,27.74637531335118
58,76.108,1944,2578,873,1262,1262,3139,2698,11428.0,111.31287916720919,27.74637531335118
59,7.178,1466,2100,500,837,998,3561,2220,11428.0,111.31933598678626,27.746375313351184
60,12.822,1431,2065,578,802,963,3639,2185,11428.0,111.32041212338244,27.74637531335118
61,8.877,1212,2276,402,1013,1175,3917,2396,11428.0,111.32364053317097,27.74637531335118
62,0.055,1212,2276,402,1013,1175,3917,2396,11428.0,111.32471666976714,27.74637531335118
63,26.739,3621,5000,1338,3621,5000,5000,5000,11428.0,111.35592463105634,27.746375313351184
64,0.0,3621,5000,1338,3621,5000,5000,5000,11428.0,111.35700076765252,27.746375313351177
65,167.722,4379,3925,950,2255,2475,1967,4045,11428.0,111.29727559377542,27.745528012039085
66,113.965,4379,3925,950,2255,2475,1967,4045,11428.0,111.29835172517298,27.745528012039077
67,127.533,4179,3724,782,2055,2275,1751,3845,11428.0,111.29942785657053,27.74552801203908
68,113.844,4108,3653,678,1984,2203,1696,3773,11428.0,111.30050398796807,27.745528012039085
69,135.347,4204,3750,802,2080,2300,1819,3870,11428.0,111.3015801193656,27.745528012039085
70,169.782,4204,3750,802,2080,2300,1819,3870,11428.0,111.30265625076315,27.745528012039077
71,14.484,1350,1984,513,721,882,3624,2104,11428.0,111.31987435312385,27.745528012039085
72,33.901,1253,1887,417,625,786,3528,2007,11428.0,111.32095048452136,27.745528012039085
73,2.722,1177,2240,367,978,1139,3881,2360,11428.0,111.32310274731644,27.745528012039085
74,0.84,1141,2205,331,942,1103,3845,2325,11428.0,111.32417887871402,27.74552801203908
75,5.772,889,2559,685,889,1458,4200,2679,11428.0,111.32740727290664,27.745528012039085
76,23.542,654,2500,920,654,1692,4434,2609,11428.0,111.32955953570173,27.745528012039085
77,54.846,654,2500,920,654,1692,4434,2609,11428.0,111.33063566709927,27.74552801203908
78,0.0,3621,5000,1338,3621,5000,5000,5000,11428.0,111.35646282064029,27.74552801203908
79,125.565,4102,3647,737,1978,2197,1659,3767,11428.0,111.2988902087904,27.744680713225016
80,151.519,4046,3591,616,1922,2141,1634,3711,11428.0,111.29996633498952,27.744680713225012
81,125.898,4046,3591,616,1922,2141,1634,3711,11428.0,111.30104246118864,27.744680713225012
82,150.641,3620,3165,732,1495,1715,2054,3285,11428.0,111.30642309218435,27.744680713225012
83,43.218,3620,3165,732,1495,1715,2054,3285,11428.0,111.30749921838348,27.744680713225012
84,43.91,1356,1990,520,674,674,3162,2110,11428.0,111.31718435417572,27.744680713225012
85,47.654,1356,1990,520,674,674,3162,2110,11428.0,111.31826048037485,27.744680713225012
86,42.12,1253,1887,417,625,786,3528,2007,11428.0,111.31933660657398,27.744680713225016
87,33.444,1253,1887,417,625,786,3528,2007,11428.0,111.32041273277311,27.744680713225016
88,39.946,1103,2167,293,904,1066,3807,2287,11428.0,111.32256498517138,27.744680713225012
89,42.814,1103,2167,293,904,1066,3807,2287,11428.0,111.32364111137053,27.744680713225012
90,14.521,889,2559,685,889,1458,4200,2679,11428.0,111.32686948996792,27.74468071322501
91,49.547,654,2500,920,654,1692,4434,2609,11428.0,111.32902174236621,27.74468071322501
92,27.137,654,2500,920,654,1692,4434,2609,11428.0,111.33009786856535,27.744680713225012
93,145.856,4146,3691,935,2022,2241,1642,3811,11428.0,111.29512422171088,27.743833416908856
94,160.817,3889,3434,479,1765,1985,1463,3555,11428.0,111.3005048267157,27.743833416908856
95,162.604,3875,3420,445,1751,1970,1463,3540,11428.0,111.30158094771664,27.74383341690885
96,52.897,1102,1736,266,473,635,3376,1856,11428.0,111.31987500473295,27.743833416908856
97,59.892,1102,1736,266,473,635,3376,1856,11428.0,111.32095112573391,27.743833416908853
98,89.04,4146,3691,935,2022,2241,1642,3811,11428.0,111.29458663693076,27.74298612309051
99,149.46,3999,3544,788,1875,2094,1495,3664,11428.0,111.29566275273378,27.742986123090514
100,152.277,3953,3498,627,1829,2048,1510,3618,11428.0,111.2967388685368,27.74298612309051
101,146.371,3953,3498,627,1829,2048,1510,3618,11428.0,111.29781498433981,27.74298612309051
102,152.458,3775,3320,647,1651,1871,1332,3441,11428.0,111.29996721594581,27.74298612309051
103,154.154,3775,3320,647,1651,1871,1332,3441,11428.0,111.30104333174882,27.74298612309051
104,33.864,1102,1736,266,473,635,3376,1856,11428.0,111.32041341620304,27.74298612309051
105,64.696,836,2002,0,739,901,3643,2122,11428.0,111.32256564780906,27.742986123090517
106,39.928,848,2040,38,778,939,3681,2161,11428.0,111.32364176361209,27.74298612309051
107,99.065,3999,3544,788,1875,2094,1495,3664,11428.0,111.29512518645701,27.742138831769886
108,127.897,3953,3498,627,1829,2048,1510,3618,11428.0,111.2962012970623,27.74213883176989
109,169.176,3953,3498,627,1829,2048,1510,3618,11428.0,111.29727740766761,27.742138831769882
110,195.434,3832,3377,748,1708,1927,1389,3497,11428.0,111.29835351827288,27.742138831769882
111,180.775,3764,3309,659,1639,1859,1320,3429,11428.0,111.29942962887817,27.742138831769882
112,150.914,3730,3275,300,1606,1825,1317,3395,11428.0,111.30050573948348,27.742138831769875
113,203.338,3862,3407,0,1738,1957,1450,3527,11428.0,111.30265796069405,27.742138831769886
114,167.419,3862,3407,0,1738,1957,1450,3527,11428.0,111.30373407129935,27.74213883176989
115,22.978,2119,2291,68,628,628,2676,2411,11428.0,111.31234295614169,27.742138831769886
116,36.695,1761,1932,289,269,269,2758,2052,11428.0,111.31557128795754,27.742138831769882
117,68.167,1761,1932,289,269,269,2758,2052,11428.0,111.31664739856288,27.74213883176989
118,66.303,836,2002,0,739,901,3643,2122,11428.0,111.32202795158933,27.742138831769882
119,40.001,812,2026,23,763,925,3666,2146,11428.0,111.32310406219463,27.742138831769886
120,127.079,3832,3377,748,1708,1927,1389,3497,11428.0,111.29673985469628,27.741291542946865
121,158.061,3810,3355,767,1686,1905,1361,3475,11428.0,111.29781596010409,27.741291542946865
122,160.635,3730,3276,729,1606,1826,1287,3396,11428.0,111.29889206551188,27.74129154294687
