,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,826.373,1037,184,1248,1339,1323,13051.0,136.37947697605622,-3.9241043160465052
1,0.0,652,626,863,954,938,13051.0,136.38347386882438,-3.9241043160465097
2,401.67,1222,0,1432,1524,1507,13051.0,136.3775600778597,-3.9249138116950584
3,321.525,1222,0,1432,1524,1507,13051.0,136.37855930164923,-3.9249138116950566
4,761.689,1037,184,1248,1339,1323,13051.0,136.3795585254387,-3.924913811695056
5,393.15,1037,184,1248,1339,1323,13051.0,136.3805577492283,-3.9249138116950584
6,0.0,633,607,844,935,918,13051.0,136.38355542059685,-3.9249138116950584
7,830.159,181,432,0,367,390,13051.0,136.3767240001207,-3.9265328038939815
8,1024.526,93,344,87,279,302,13051.0,136.37772322510557,-3.926532803893982
9,212.036,93,344,87,279,302,13051.0,136.37872245009052,-3.9265328038939855
10,358.442,108,435,319,410,394,13051.0,136.37972167507536,-3.926532803893982
11,181.114,204,531,415,506,490,13051.0,136.38072090006025,-3.926532803893982
12,498.222,251,578,462,553,536,13051.0,136.38172012504512,-3.9265328038939815
13,1012.536,226,143,195,0,143,13051.0,136.37580637299865,-3.927342300444482
14,1370.978,227,478,46,413,437,13051.0,136.37680559858137,-3.927342300444483
15,1259.911,40,290,181,185,249,13051.0,136.37780482416414,-3.9273423004444825
16,329.729,0,274,181,249,232,13051.0,136.37880404974692,-3.927342300444481
17,771.155,102,429,313,404,388,13051.0,136.37980327532966,-3.9273423004444825
18,347.398,247,574,457,549,532,13051.0,136.3808025009124,-3.9273423004444825
19,535.139,251,578,462,553,536,13051.0,136.38180172649518,-3.9273423004444825
20,1033.992,297,71,123,71,71,13051.0,136.37588798781837,-3.9281517972957576
21,1401.269,226,143,195,0,143,13051.0,136.37688721399917,-3.928151797295754
22,1237.193,115,135,196,279,94,13051.0,136.3778864401799,-3.9281517972957576
23,575.211,115,135,196,279,94,13051.0,136.37888566636065,-3.928151797295756
24,106.334,252,579,463,554,537,13051.0,136.38088411872212,-3.9281517972957563
25,1100.884,620,394,229,394,394,13051.0,136.3739711660375,-3.928961294447867
