,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,117.263,2725,613,1882,1086,4261,5554.0,46.447566771148935,30.90796014403723
1,42.756,2650,538,1807,1011,4185,5554.0,46.448663849785405,30.907960144037226
2,0.129,2575,463,1732,936,4110,5554.0,46.44976092842186,30.90796014403723
3,30.23,2321,123,1475,951,3857,5554.0,46.45085800705832,30.90796014403723
4,70.753,2321,123,1475,951,3857,5554.0,46.45195508569478,30.90796014403723
5,0.032,2297,603,796,1327,3832,5554.0,46.45634340024062,30.907960144037233
6,79.265,2297,603,796,1327,3832,5554.0,46.45744047887708,30.907960144037233
7,16.928,2217,1635,492,1481,3753,5554.0,46.462925872059394,30.907960144037233
8,10.551,2217,1635,492,1481,3753,5554.0,46.46402295069585,30.907960144037233
9,37.966,2831,719,1988,940,4367,5554.0,46.44621089549701,30.907102839620546
10,125.581,2806,694,1963,916,4342,5554.0,46.44730796802061,30.907102839620546
11,112.958,2625,513,1782,986,4160,5554.0,46.448405040544216,30.907102839620546
12,51.851,2550,438,1707,934,4086,5554.0,46.449502113067815,30.907102839620542
13,3.269,2476,364,1633,914,4012,5554.0,46.450599185591415,30.907102839620546
14,21.135,2321,123,1475,951,3857,5554.0,46.451696258115014,30.907102839620546
15,128.235,2204,0,1351,861,3740,5554.0,46.45279333063862,30.907102839620546
16,100.627,2196,288,1133,1146,3732,5554.0,46.45389040316222,30.907102839620546
17,13.335,2196,288,1133,1146,3732,5554.0,46.45498747568584,30.907102839620542
18,44.148,2297,603,796,1327,3832,5554.0,46.45608454820943,30.90710283962055
19,85.706,2226,674,724,1256,3761,5554.0,46.45718162073304,30.907102839620546
20,91.079,2226,674,724,1256,3761,5554.0,46.45827869325663,30.907102839620542
21,62.629,2781,669,1939,891,4317,5554.0,46.44704917611975,30.90624553810642
22,84.314,2672,560,1829,795,4208,5554.0,46.44814624253077,30.906245538106415
23,117.133,2522,410,1679,842,4058,5554.0,46.44924330894178,30.90624553810642
24,75.575,2476,364,1633,914,4012,5554.0,46.45034037535279,30.906245538106415
25,79.686,2210,98,1367,760,3745,5554.0,46.4514374417638,30.90624553810642
26,29.712,2180,34,1332,830,3716,5554.0,46.45253450817481,30.90624553810642
27,52.11,2196,288,1133,1146,3732,5554.0,46.45363157458582,30.90624553810642
28,13.626,2168,322,1088,1143,3704,5554.0,46.454728640996834,30.906245538106415
29,104.025,2140,357,1042,1140,3676,5554.0,46.45582570740785,30.90624553810642
30,120.564,2007,1083,344,1037,3542,5554.0,46.46021397305188,30.906245538106415
31,106.097,2036,1113,315,1066,3572,5554.0,46.46131103946289,30.906245538106415
32,11.652,1999,1497,275,1263,3535,5554.0,46.462408105873905,30.90624553810642
33,98.458,1992,1533,310,1299,3528,5554.0,46.46350517228492,30.906245538106415
34,52.886,1939,1619,396,1385,3475,5554.0,46.46460223869592,30.906245538106415
35,120.726,2851,739,2009,684,4387,5554.0,46.44679039544593,30.905388239494734
36,108.362,2773,661,1930,656,4308,5554.0,46.44788745574462,30.905388239494737
37,101.792,2587,475,1744,762,4123,5554.0,46.4489845160433,30.905388239494737
38,115.386,2436,324,1593,728,3972,5554.0,46.450081576341994,30.905388239494737
39,125.419,2266,154,1423,704,3801,5554.0,46.45117863664067,30.905388239494737
40,64.344,2210,98,1367,760,3745,5554.0,46.45227569693935,30.905388239494737
41,38.839,2044,135,1191,994,3579,5554.0,46.45337275723803,30.905388239494734
42,53.534,1981,198,1128,982,3517,5554.0,46.45446981753672,30.905388239494734
43,125.969,1996,446,898,1012,3531,5554.0,46.45556687783539,30.905388239494737
