,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,11.308,2866,3300,1645,1056,1346,2050,1539.0,-9.315670697261874,10.397977377802818
1,8.243,2866,3300,1645,1056,1346,2050,1539.0,-9.314662671433029,10.397977377802818
2,8.379,2741,3174,1552,963,1253,1925,1539.0,-9.313654645604185,10.397977377802818
3,10.115,2741,3174,1748,1158,1206,1883,1539.0,-9.311638593946496,10.397977377802818
4,8.192,2741,3174,1748,1158,1206,1883,1539.0,-9.310630568117654,10.397977377802818
5,9.768,2741,3174,1552,963,1253,1925,1539.0,-9.314647680896051,10.397163466716078
6,9.972,2741,3174,1552,963,1253,1925,1539.0,-9.313639656689471,10.397163466716078
7,9.521,2539,2972,1566,1088,1004,1682,1539.0,-9.310615584069733,10.39716346671608
8,7.333,2519,2952,1546,1108,984,1662,1539.0,-9.309607559863156,10.39716346671608
9,7.675,2296,2804,1498,1455,667,1344,1539.0,-9.307591511449996,10.397163466716078
10,10.137,2296,2804,1498,1455,667,1344,1539.0,-9.306583487243417,10.397163466716078
11,6.277,1891,2645,1547,2153,810,1443,1539.0,-9.296503245177623,10.397163466716082
12,5.922,1891,2645,1547,2153,810,1443,1539.0,-9.295495220971045,10.39716346671608
13,9.162,2859,3017,1304,714,1005,2244,1539.0,-9.317656759353273,10.396349556440953
14,7.872,2781,3093,1380,790,1081,2166,1539.0,-9.316648736768823,10.396349556440953
15,7.771,2630,3063,1451,861,1152,1814,1539.0,-9.313624669015478,10.396349556440954
16,10.645,2489,2922,1386,802,1092,1672,1539.0,-9.312616646431032,10.396349556440953
17,10.317,2519,2952,1546,1108,984,1662,1539.0,-9.31060060126213,10.396349556440953
18,8.999,2519,2952,1546,1108,984,1662,1539.0,-9.309592578677682,10.396349556440953
19,8.382,2359,2811,1405,1362,731,1408,1539.0,-9.308584556093233,10.396349556440951
20,8.528,2327,2807,1451,1408,699,1376,1539.0,-9.307576533508785,10.396349556440953
21,10.199,2296,2804,1498,1455,667,1344,1539.0,-9.306568510924338,10.396349556440953
22,3.527,1785,2539,1441,2048,534,1278,1539.0,-9.298504330248745,10.396349556440953
23,1.628,1785,2539,1441,2048,534,1278,1539.0,-9.297496307664296,10.396349556440951
24,0.354,1869,2623,1524,2131,788,1420,1539.0,-9.296488285079846,10.396349556440951
25,1.765,1891,2645,1547,2153,810,1443,1539.0,-9.295480262495397,10.396349556440953
26,9.035,2933,2958,1245,638,946,2319,1539.0,-9.31864978739445,10.395535646977363
27,8.039,2859,3017,1304,714,1005,2244,1539.0,-9.317641766431995,10.395535646977363
28,9.177,2859,3017,1304,714,1005,2244,1539.0,-9.316633745469545,10.395535646977363
29,9.459,2670,2982,1269,679,970,2055,1539.0,-9.315625724507093,10.395535646977363
30,8.54,2489,2922,1386,802,1092,1672,1539.0,-9.312601661619736,10.395535646977363
31,7.893,2283,2716,1310,1330,776,1453,1539.0,-9.308569577769921,10.395535646977363
32,9.876,2359,2811,1405,1362,731,1408,1539.0,-9.30756155680747,10.395535646977363
33,5.213,1838,2437,1494,1946,234,978,1539.0,-9.301513431032753,10.395535646977363
34,3.104,1838,2437,1494,1946,234,978,1539.0,-9.300505410070302,10.395535646977363
35,2.189,1785,2539,1441,2048,534,1278,1539.0,-9.298489368145395,10.395535646977365
36,0.728,1672,2426,1328,1934,648,1223,1539.0,-9.297481347182943,10.395535646977363
37,9.799,2933,2958,1245,638,946,2319,1539.0,-9.318634794092535,10.39472173832525
38,9.9,2933,2958,1245,638,946,2319,1539.0,-9.317626774751945,10.39472173832525
39,7.445,2759,2892,1179,590,881,2144,1539.0,-9.316618755411355,10.394721738325252
40,10.673,2540,2888,1175,586,877,1925,1539.0,-9.315610736070765,10.39472173832525
41,8.779,2540,2888,1175,586,877,1925,1539.0,-9.314602716730173,10.39472173832525
42,8.13,2361,2795,1200,795,909,1545,1539.0,-9.31258667804899,10.39472173832525
43,8.063,2276,2709,1174,983,927,1460,1539.0,-9.3115786587084,10.394721738325252
