,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,0.0,5000,513,840,5000,5000,5000,732.0,-70.75844896986843,7.105943135002062
1,0.0,5000,419,746,5000,5000,5000,732.0,-70.75744643444428,7.1059431350020645
2,13.366,5000,513,840,5000,5000,5000,732.0,-70.75837190824943,7.10513197533525
3,20.788,5000,419,746,5000,5000,5000,732.0,-70.7573693739171,7.10513197533525
4,43.74,5000,431,542,5000,5000,5000,732.0,-70.75628978918088,7.104320816216511
5,15.68,5000,431,542,5000,5000,5000,732.0,-70.75528725594027,7.10432081621651
6,76.044,5000,520,606,5000,5000,5000,732.0,-70.75320515136127,7.10350965764578
7,60.638,5000,204,531,5000,5000,5000,732.0,-70.75814077758217,7.102698499622996
8,42.083,5000,156,483,5000,5000,5000,732.0,-70.7571382465246,7.102698499622997
9,26.855,5000,108,434,5000,5000,5000,732.0,-70.75613571546702,7.102698499622995
10,45.438,5000,520,606,5000,5000,5000,732.0,-70.75312812229434,7.102698499622995
11,52.326,5000,550,530,5000,5000,5000,732.0,-70.75212559123676,7.102698499622997
12,39.905,5000,204,531,5000,5000,5000,732.0,-70.75806375208937,7.101887342148095
13,38.755,5000,0,326,5000,5000,5000,732.0,-70.75706122212316,7.101887342148094
14,26.416,5000,89,237,5000,5000,5000,732.0,-70.75605869215688,7.101887342148097
15,64.788,5000,160,271,5000,5000,5000,732.0,-70.75505616219067,7.101887342148094
16,36.756,5000,308,419,5000,5000,5000,732.0,-70.75405363222443,7.101887342148097
17,27.101,5000,413,393,5000,5000,5000,732.0,-70.75305110225818,7.101887342148095
18,19.706,5000,550,530,5000,5000,5000,732.0,-70.75204857229197,7.1018873421480935
19,47.286,5000,709,643,5000,5000,5000,732.0,-70.7510460423257,7.101887342148097
20,10.065,5000,709,643,5000,5000,5000,732.0,-70.75004351235945,7.101887342148096
21,0.0,5000,1000,933,5000,5000,5000,732.0,-70.74904098239321,7.101887342148096
22,20.555,5000,264,590,5000,5000,5000,732.0,-70.75798673562792,7.101076185221016
23,54.9,5000,208,535,5000,5000,5000,732.0,-70.75698420675289,7.101076185221016
24,41.699,5000,130,196,5000,5000,5000,732.0,-70.75598167787784,7.101076185221015
25,60.638,5000,213,118,5000,5000,5000,732.0,-70.7549791490028,7.1010761852210145
26,58.256,5000,320,254,5000,5000,5000,732.0,-70.75397662012776,7.1010761852210145
27,14.94,5000,400,357,5000,5000,5000,732.0,-70.75297409125275,7.101076185221016
28,6.19,5000,618,552,5000,5000,5000,732.0,-70.75197156237772,7.101076185221017
29,26.512,5000,618,552,5000,5000,5000,732.0,-70.75096903350267,7.101076185221015
30,4.642,5000,866,800,5000,5000,5000,732.0,-70.74996650462764,7.101076185221017
31,1.082,5000,1000,933,5000,5000,5000,732.0,-70.74896397575259,7.101076185221015
32,31.976,5000,205,531,5000,5000,5000,732.0,-70.75790972819772,7.1002650288416875
33,60.707,5000,124,451,5000,5000,5000,732.0,-70.75690720041375,7.100265028841689
34,47.862,5000,254,72,5000,5000,5000,732.0,-70.75590467262978,7.10026502884169
35,53.175,5000,324,2,5000,5000,5000,732.0,-70.75490214484581,7.100265028841689
36,69.54,5000,351,222,5000,5000,5000,732.0,-70.75389961706185,7.10026502884169
37,25.266,5000,387,320,5000,5000,5000,732.0,-70.7528970892779,7.1002650288416875
38,10.462,5000,866,800,5000,5000,5000,732.0,-70.749889505926,7.100265028841688
39,9.435,5000,866,800,5000,5000,5000,732.0,-70.74888697814204,7.10026502884169
40,44.328,5000,625,771,5000,5000,5000,732.0,-70.75983778318471,7.099453873010055
41,70.183,5000,543,688,5000,5000,5000,732.0,-70.75883525649168,7.099453873010053
42,49.327,5000,514,569,5000,5000,5000,732.0,-70.75783272979865,7.099453873010054
43,51.34,5000,397,71,5000,5000,5000,732.0,-70.75582767641262,7.099453873010054
44,70.046,5000,508,181,5000,5000,5000,732.0,-70.75482514971962,7.099453873010055
45,65.253,5000,479,152,5000,5000,5000,732.0,-70.75382262302661,7.099453873010053
46,37.221,5000,678,352,5000,5000,5000,732.0,-70.75282009633358,7.099453873010054
47,4.04,5000,1044,1098,5000,5000,5000,732.0,-70.7637708940439,7.098642717726048
48,3.013,5000,1044,1098,5000,5000,5000,732.0,-70.76276836844168,7.098642717726047
49,34.236,5000,690,744,5000,5000,5000,732.0,-70.76076331723729,7.098642717726047
50,28.895,5000,654,709,5000,5000,5000,732.0,-70.75976079163509,7.098642717726047
51,47.821,5000,532,586,5000,5000,5000,732.0,-70.75875826603288,7.098642717726048
52,62.336,5000,427,482,5000,5000,5000,732.0,-70.75775574043068,7.09864271772605
53,55.12,5000,427,293,5000,5000,5000,732.0,-70.75675321482848,7.09864271772605
54,56.9,5000,482,156,5000,5000,5000,732.0,-70.75575068922628,7.098642717726046
55,65.336,5000,577,250,5000,5000,5000,732.0,-70.75474816362409,7.098642717726047
