,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,180.407,1789,1060,1356,193,1325,8042.0,78.06839473992399,16.368027995710353
1,142.999,1789,1060,1356,193,1325,8042.0,78.06941833937513,16.36802799571035
2,1.827,1429,520,1429,602,1489,8042.0,78.05386108578449,16.367206330004098
3,17.473,1429,520,1429,602,1489,8042.0,78.05488468257005,16.3672063300041
4,203.002,1789,1060,1356,193,1325,8042.0,78.06819144078254,16.367206330004098
5,160.393,1789,1060,1356,193,1325,8042.0,78.06921503756811,16.367206330004098
6,77.873,1429,520,1429,602,1489,8042.0,78.05365783564531,16.36638466561888
7,126.003,1395,486,1395,602,1455,8042.0,78.05468142976547,16.36638466561888
8,109.563,1277,368,1277,449,1337,8042.0,78.05570502388562,16.36638466561888
9,163.133,1130,552,1110,249,1141,8042.0,78.05775221212593,16.36638466561888
10,183.663,1130,552,1110,249,1141,8042.0,78.05877580624612,16.36638466561888
11,172.465,1511,781,1077,102,1046,8042.0,78.06696455920738,16.366384665618877
12,201.374,1619,889,1185,72,1154,8042.0,78.06798815332752,16.36638466561888
13,176.754,1691,962,1258,0,1227,8042.0,78.06901174744769,16.36638466561888
14,148.162,1310,401,1310,625,1370,8042.0,78.05447818864505,16.365563002554616
15,175.125,1202,293,1202,524,1262,8042.0,78.05550178009996,16.365563002554616
16,192.122,1090,512,1069,208,1101,8042.0,78.05754896300974,16.365563002554616
17,158.923,1028,450,1007,146,1039,8042.0,78.05857255446463,16.365563002554612
18,157.494,981,560,924,95,955,8042.0,78.05959614591954,16.365563002554616
19,191.208,1065,507,840,179,871,8042.0,78.06061973737441,16.365563002554612
20,159.916,1613,883,1180,0,1148,8042.0,78.0667612861038,16.365563002554616
21,148.559,1625,896,1192,65,1161,8042.0,78.06778487755868,16.365563002554616
22,164.562,1705,975,1271,38,1240,8042.0,78.06880846901358,16.365563002554616
23,150.981,1959,1229,1526,267,1494,8042.0,78.07085565192335,16.365563002554612
24,165.158,1959,1229,1526,267,1494,8042.0,78.07187924337825,16.365563002554616
25,143.992,1204,296,1204,684,1265,8042.0,78.05427495920857,16.364741340811236
26,205.623,1111,202,1111,615,1171,8042.0,78.05529854799838,16.364741340811236
27,170.082,908,0,908,465,969,8042.0,78.05734572557792,16.36474134081124
28,169.486,966,387,945,84,976,8042.0,78.05836931436772,16.364741340811243
29,117.981,885,465,862,32,894,8042.0,78.0593929031575,16.36474134081124
30,173.934,1065,477,809,175,840,8042.0,78.06041649194728,16.36474134081124
31,185.728,1148,382,715,81,746,8042.0,78.06144008073704,16.364741340811236
32,148.4,1098,333,665,99,696,8042.0,78.06246366952684,16.364741340811236
33,166.151,1007,242,574,105,605,8042.0,78.06348725831661,16.364741340811236
34,145.898,1718,989,1285,76,1254,8042.0,78.06860520226553,16.364741340811236
35,112.739,1959,1229,1526,267,1494,8042.0,78.07065237984509,16.364741340811236
36,165.515,1959,1229,1526,267,1494,8042.0,78.07167596863488,16.364741340811236
37,156.898,1164,255,1164,693,1224,8042.0,78.05509532758059,16.363919680388673
38,195.378,868,40,868,424,928,8042.0,78.05714249983023,16.363919680388673
39,164.642,849,271,828,194,859,8042.0,78.05816608595505,16.363919680388673
40,125.209,772,352,751,113,783,8042.0,78.0591896720799,16.363919680388676
41,20.133,1032,415,748,114,779,8042.0,78.0602132582047,16.363919680388673
42,81.487,1066,301,633,0,664,8042.0,78.06123684432951,16.363919680388673
43,142.562,976,211,543,112,575,8042.0,78.06226043045436,16.363919680388673
44,160.949,1038,305,605,41,579,8042.0,78.06328401657917,16.363919680388673
45,131.801,1044,314,611,0,579,8042.0,78.064307602704,16.363919680388673
46,126.757,758,150,758,416,823,8042.0,78.05591570230638,16.36309802128684
47,137.201,768,140,768,425,833,8042.0,78.0569392857664,16.36309802128684
48,192.995,744,214,723,299,754,8042.0,78.05796286922642,16.363098021286838
49,158.486,703,344,682,182,713,8042.0,78.05898645268643,16.36309802128684
50,92.209,945,180,512,120,544,8042.0,78.0620572030665,16.36309802128684
51,181.32,963,234,530,80,498,8042.0,78.06308078652653,16.36309802128684
52,168.097,609,251,609,267,704,8042.0,78.05571250259082,16.362276363505675
53,159.797,685,223,685,343,751,8042.0,78.05673608338617,16.362276363505675
54,161.544,651,269,630,391,662,8042.0,78.05775966418156,16.36227636350568
55,59.13,597,238,576,288,607,8042.0,78.05878324497692,16.362276363505675
56,59.765,765,0,332,72,363,8042.0,78.06185398736298,16.362276363505675
57,160.115,802,72,369,0,337,8042.0,78.06287756815837,16.36227636350567
58,93.4,868,144,435,0,404,8042.0,78.06390114895375,16.362276363505675
59,10.603,615,494,615,13,710,8042.0,78.0534621582967,16.361454707045095
60,59.328,615,494,615,13,710,8042.0,78.05448573642757,16.361454707045095
61,172.068,583,225,583,292,679,8042.0,78.05550931455844,16.36145470704509
62,179.891,489,131,489,388,585,8042.0,78.05653289268929,16.361454707045095
63,181.916,491,133,491,414,573,8042.0,78.05755647082016,16.361454707045095
64,99.635,500,141,479,373,510,8042.0,78.05858004895103,16.361454707045095
65,144.786,608,250,330,252,361,8042.0,78.0596036270819,16.36145470704509
66,79.303,658,107,225,117,256,8042.0,78.06165078334362,16.361454707045095
67,170.559,686,180,253,113,222,8042.0,78.06267436147449,16.361454707045098
68,198.118,804,208,371,63,340,8042.0,78.06369793960536,16.36145470704509
69,150.544,1040,316,607,64,575,8042.0,78.06472151773622,16.36145470704509
70,48.765,1131,407,698,0,666,8042.0,78.06574509586711,16.36145470704509
71,145.819,1157,433,724,0,693,8042.0,78.06676867399796,16.361454707045095
72,12.628,621,500,621,6,717,8042.0,78.05325898727594,16.36063305190503
73,128.108,551,417,551,89,646,8042.0,78.05428256274246,16.360633051905033
74,155.786,468,264,468,242,563,8042.0,78.055306138209,16.360633051905033
75,141.689,395,142,395,364,491,8042.0,78.05632971367551,16.36063305190503
76,161.028,358,47,358,433,453,8042.0,78.05735328914201,16.36063305190503
77,119.768,479,121,459,381,490,8042.0,78.05837686460856,16.360633051905033
78,176.595,633,274,305,267,337,8042.0,78.05940044007507,16.360633051905033
79,124.97,559,205,126,19,158,8042.0,78.0614475910081,16.36063305190503
80,180.804,686,180,253,113,222,8042.0,78.06247116647465,16.360633051905033
81,184.457,755,293,322,140,290,8042.0,78.06349474194117,16.360633051905033
82,184.259,952,398,519,155,488,8042.0,78.06451831740767,16.36063305190503
83,170.4,995,489,562,118,531,8042.0,78.06554189287421,16.360633051905033
84,54.205,442,442,442,185,537,8042.0,78.05407940073991,16.359811398085412
85,182.472,398,398,398,229,493,8042.0,78.05510297354223,16.359811398085412
86,185.093,366,261,366,294,461,8042.0,78.05612654634456,16.35981139808541
87,160.909,305,147,305,360,400,8042.0,78.05715011914688,16.35981139808541
88,146.573,493,272,60,47,91,8042.0,78.06124441035622,16.359811398085412
89,177.27,573,293,140,0,109,8042.0,78.06226798315852,16.35981139808541
90,198.039,691,412,258,118,227,8042.0,78.06329155596086,16.359811398085412
91,205.107,850,499,416,233,385,8042.0,78.06431512876318,16.35981139808541
