,POP_2015,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,43.716,5000,5000,5000,61,12166.0,113.33887111128651,22.878348540373867
1,69.286,5000,5000,5000,10,12166.0,113.33992073479364,22.878348540373864
2,55.307,5000,5000,5000,3135,12166.0,113.34516885232925,22.878348540373864
3,64.293,5000,5000,5000,3135,12166.0,113.3462184758364,22.878348540373864
4,27.415,5000,5000,5000,61,12166.0,113.3384395072584,22.8775140771823
5,48.318,5000,5000,5000,0,12166.0,113.33948912676844,22.8775140771823
6,37.682,5000,5000,5000,1160,12166.0,113.3447372243188,22.877514077182298
7,59.388,5000,5000,5000,3086,12166.0,113.3457868438289,22.8775140771823
8,101.802,5000,5000,5000,0,12166.0,113.339430590878,22.873341790479557
9,68.765,5000,5000,5000,0,12166.0,113.33899909692865,22.872507338989415
10,36.662,5000,5000,5000,0,12166.0,113.34004869246034,22.872507338989408
11,63.1,5000,5000,5000,21,12166.0,113.33856762332216,22.871672889449194
12,39.722,5000,5000,5000,0,12166.0,113.33961721485812,22.871672889449194
13,0.0,5000,5000,5000,441,12166.0,113.34276598946597,22.871672889449194
14,0.304,5000,5000,5000,441,12166.0,113.34381558100195,22.871672889449197
15,10.745,5000,5000,5000,110,12166.0,113.33918575759827,22.87083844185882
16,14.738,5000,5000,5000,538,12166.0,113.34233452021945,22.870838441858822
17,4.428,5000,5000,5000,1410,12166.0,113.34338410775992,22.87083844185882
18,24.419,5000,5000,5000,0,12166.0,113.33875432068014,22.870003996218202
19,12.959,5000,5000,5000,2281,12166.0,113.34295265486034,22.8700039962182
20,24.224,5000,5000,5000,867,12166.0,113.3420898100863,22.868335110785875
21,48.491,5000,5000,5000,1960,12166.0,113.34313938564121,22.86833511078587
22,0.586,5000,5000,5000,1413,12166.0,113.34165841821061,22.86750067099399
23,22.488,5000,5000,5000,1960,12166.0,113.34270798977067,22.867500670993987
24,70.024,5000,5000,5000,0,12166.0,113.33764700476537,22.865831797258355
25,74.213,5000,5000,5000,0,12166.0,113.33869656833645,22.865831797258355
26,73.388,5000,5000,5000,0,12166.0,113.33721568589056,22.864997363314433
27,55.654,5000,5000,5000,0,12166.0,113.33826524546738,22.864997363314433
28,0.0,5000,5000,5000,1296,12166.0,113.34098260968454,22.86416293131965
29,0.087,5000,5000,5000,1308,12166.0,113.34203216526734,22.86416293131965
30,0.152,5000,5000,5000,1412,12166.0,113.34160086709784,22.86332850127393
31,0.456,5000,5000,5000,1485,12166.0,113.34265041868679,22.863328501273923
32,10.202,5000,5000,5000,1197,12166.0,113.34283741897367,22.861659647029295
33,3.625,5000,5000,5000,1197,12166.0,113.34240617382763,22.86082522283021
34,1.823,5000,5000,5000,1029,12166.0,113.34197494901733,22.85999080057984
35,6.751,5000,5000,5000,1037,12166.0,113.34302448463278,22.859990800579837
36,56.306,5000,5000,5000,987,12166.0,113.34259327616478,22.859156380278094
37,31.508,5000,5000,5000,995,12166.0,113.34364280778729,22.85915638027809
38,50.83,5000,5000,5000,0,12166.0,113.33710169418717,22.856653131063677
39,52.637,5000,5000,5000,0,12166.0,113.33815121383209,22.856653131063677
40,18.081,5000,5000,5000,644,12166.0,113.34339881205668,22.856653131063673
41,20.334,5000,5000,5000,644,12166.0,113.34444833170157,22.856653131063677
42,55.849,5000,5000,5000,0,12166.0,113.3366705830231,22.855818718555525
43,68.787,5000,5000,5000,0,12166.0,113.33772009867585,22.855818718555525
44,4.016,5000,5000,5000,633,12166.0,113.34296767693964,22.855818718555525
45,13.848,5000,5000,5000,644,12166.0,113.34401719259239,22.855818718555525
46,86.738,5000,5000,5000,0,12166.0,113.33728900385134,22.854984307995558
47,104.189,5000,5000,5000,0,12166.0,113.33833851551213,22.854984307995558
48,13.588,5000,5000,5000,11,12166.0,113.33685792935788,22.85414989938369
49,16.497,5000,5000,5000,23,12166.0,113.33790743702687,22.854149899383692
50,39.679,5000,5000,5000,886,12166.0,113.34420448304088,22.85414989938369
51,8.834,5000,5000,5000,958,12166.0,113.34377340093674,22.853315492719823
52,3.147,5000,5000,5000,981,12166.0,113.34482290461415,22.853315492719826
53,1.346,5000,5000,5000,958,12166.0,113.34439183884973,22.852481088003884
54,15.476,5000,5000,5000,1144,12166.0,113.3439607934161,22.85164668523579
55,0.89,5000,5000,5000,1156,12166.0,113.34501028911087,22.85164668523579
56,0.0,5000,5000,5000,554,12166.0,113.33828230979377,22.850812284415433
57,26.026,5000,5000,5000,354,12166.0,113.33575234954803,22.849977885542728
58,22.9,5000,5000,5000,431,12166.0,113.33680183726095,22.849977885542728
59,8.292,5000,5000,5000,554,12166.0,113.33785132497387,22.849977885542724
60,62.883,5000,5000,5000,383,12166.0,113.33637087675963,22.8491434886176
61,65.986,5000,5000,5000,0,12166.0,113.33550901673773,22.847474700609713
62,43.586,5000,5000,5000,205,12166.0,113.3386574439623,22.847474700609713
63,103.473,5000,5000,5000,0,12166.0,113.33970691970384,22.847474700609713
64,113.914,5000,5000,5000,0,12166.0,113.34075639544537,22.847474700609716
65,56.501,5000,5000,5000,0,12166.0,113.3350781172159,22.846640309526784
66,74.537,5000,5000,5000,0,12166.0,113.33612758896732,22.84664030952678
67,64.0,5000,5000,5000,172,12166.0,113.33717706071877,22.846640309526787
68,76.102,5000,5000,5000,234,12166.0,113.33822653247022,22.846640309526784
69,35.88,5000,5000,5000,264,12166.0,113.33927600422165,22.846640309526787
70,45.756,5000,5000,5000,661,12166.0,113.34242441947595,22.84664030952678
71,49.815,5000,5000,5000,147,12166.0,113.33464723801931,22.84580592039107
72,85.9,5000,5000,5000,147,12166.0,113.33569670578083,22.84580592039107
73,104.059,5000,5000,5000,661,12166.0,113.34199351235009,22.845805920391072
74,3.126,5000,5000,5000,1087,12166.0,113.32372174142908,22.84497153320249
75,0.0,5000,5000,5000,1087,12166.0,113.3247712052009,22.844971533202493
76,56.284,5000,5000,5000,147,12166.0,113.33421637914735,22.84497153320249
77,62.926,5000,5000,5000,147,12166.0,113.33526584291918,22.84497153320249
78,1.954,5000,5000,5000,1087,12166.0,113.32329094277634,22.844137147960964
79,0.0,5000,5000,5000,1087,12166.0,113.32434040255865,22.84413714796097
80,11.613,5000,5000,5000,860,12166.0,113.32643932212326,22.844137147960968
81,8.248,5000,5000,5000,1017,12166.0,113.34637905798706,22.844137147960964
82,44.172,5000,5000,5000,1017,12166.0,113.34742851776936,22.844137147960968
83,1.129,5000,5000,5000,1488,12166.0,113.35057689711628,22.844137147960964
84,33.275,5000,5000,5000,1488,12166.0,113.35162635689858,22.84413714796097
85,28.153,5000,5000,5000,860,12166.0,113.32600853182403,22.843302764666404
86,0.13,5000,5000,5000,207,12166.0,113.3386020013397,22.843302764666404
87,3.733,5000,5000,5000,954,12166.0,113.34594819189049,22.843302764666404
88,2.692,5000,5000,5000,1017,12166.0,113.34699764768345,22.843302764666404
89,71.044,5000,5000,5000,1437,12166.0,113.35014601506235,22.8433027646664
90,62.492,5000,5000,5000,1488,12166.0,113.35119547085534,22.843302764666404
91,80.92,5000,5000,5000,192,12166.0,113.33187447266921,22.842468383318707
92,78.272,5000,5000,5000,173,12166.0,113.33292392447304,22.842468383318707
93,76.362,5000,5000,5000,0,12166.0,113.33397337627686,22.842468383318707
94,105.318,5000,5000,5000,0,12166.0,113.3350228280807,22.842468383318707
95,59.475,5000,5000,5000,177,12166.0,113.33817118349216,22.842468383318707
96,48.513,5000,5000,5000,284,12166.0,113.33922063529597,22.842468383318707
97,16.366,5000,5000,5000,356,12166.0,113.34027008709978,22.842468383318707
98,22.748,5000,5000,5000,626,12166.0,113.34236899070747,22.842468383318707
99,14.044,5000,5000,5000,636,12166.0,113.34341844251128,22.84246838331871
100,13.827,4840,5000,4840,699,12166.0,113.34656679792275,22.84246838331871
101,30.128,4824,5000,4824,1087,12166.0,113.34761624972658,22.842468383318707
102,80.638,5000,5000,5000,155,12166.0,113.33249314689337,22.841634003917804
103,59.887,5000,5000,5000,0,12166.0,113.33354259470823,22.841634003917804
104,105.709,5000,5000,5000,0,12166.0,113.33459204252313,22.841634003917804
105,49.685,5000,5000,5000,147,12166.0,113.3377403859677,22.8416340039178
106,80.291,5000,5000,5000,284,12166.0,113.3387898337826,22.8416340039178
107,99.023,5000,5000,5000,284,12166.0,113.33983928159746,22.841634003917804
108,92.62,5000,5000,5000,626,12166.0,113.34193817722716,22.8416340039178
109,96.006,5000,5000,5000,626,12166.0,113.34298762504204,22.8416340039178
110,8.422,4840,5000,4840,699,12166.0,113.34613596848665,22.841634003917804
111,36.553,4835,5000,4835,937,12166.0,113.3471854163015,22.8416340039178
112,23.812,5000,5000,5000,746,12166.0,113.32576572667865,22.8407996264636
113,55.003,5000,5000,5000,746,12166.0,113.32681517050479,22.840799626463603
