,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
70,0.779,4867,1490,5000,5000,2619,5000,10879.0,117.25355770638758,39.75280422290656
71,6.79,4885,1471,5000,5000,2600,5000,10879.0,117.25473252699072,39.75280422290656
72,4.25,4904,1452,5000,5000,2582,5000,10879.0,117.25590734759388,39.752804222906555
73,9.464,3474,2026,5000,5000,937,5000,10879.0,117.27352965664093,39.75280422290656
74,0.466,3474,2045,5000,5000,937,5000,10879.0,117.27470447724404,39.75280422290656
75,0.067,3458,2084,5000,5000,955,5000,10879.0,117.27587929784718,39.752804222906555
76,0.031,3662,2288,5000,4933,1158,5000,10879.0,117.27705411845032,39.75280422290656
77,1.365,3662,2288,5000,4933,1158,5000,10879.0,117.27822893905346,39.75280422290656
78,2.639,3961,2584,4766,4635,1455,5000,10879.0,117.28057858025973,39.752804222906555
79,2.603,3966,2588,4761,4629,1458,5000,10879.0,117.28175340086288,39.75280422290656
80,0.008,4289,2910,4438,4306,1780,5000,10879.0,117.28410304206916,39.75280422290656
81,1.164,4311,2920,4429,4298,1790,5000,10879.0,117.28527786267229,39.752804222906555
82,2.089,4569,3167,4648,4516,2038,5000,10879.0,117.28762750387857,39.75280422290656
83,0.0,4569,3167,4648,4516,2038,5000,10879.0,117.28880232448171,39.75280422290656
84,0.0,4829,3427,4897,4765,2298,5000,10879.0,117.29115196568797,39.752804222906555
85,0.0,5000,3714,4729,4620,2584,4837,10879.0,117.29350160689422,39.752804222906555
86,0.0,5000,3714,4729,4620,2584,4837,10879.0,117.29467642749738,39.75280422290656
87,4.516,3933,1106,5000,5000,2232,5000,10879.0,117.26200484377166,39.751910782390446
88,5.289,3310,1728,5000,5000,1609,5000,10879.0,117.26905371019818,39.751910782390446
89,57.3,3049,1988,5000,5000,1463,5000,10879.0,117.27257814341142,39.75191078239043
90,138.419,4569,3167,4648,4516,2038,5000,10879.0,117.28667587626445,39.751910782390446
91,24.434,4569,3167,4648,4516,2038,5000,10879.0,117.28785068733556,39.75191078239044
92,0.0,4829,3427,4897,4765,2298,5000,10879.0,117.29020030947771,39.751910782390446
93,0.0,5000,3714,4729,4620,2584,4837,10879.0,117.29372474269096,39.75191078239044
94,1.619,3742,2220,5000,5000,3350,5000,10879.0,117.24813064253482,39.75101734621312
95,4.261,3742,2220,5000,5000,3350,5000,10879.0,117.24930544407428,39.75101734621311
96,0.0,3271,2972,5000,5000,2673,5000,10879.0,117.25752905485052,39.75101734621312
97,2.937,3933,1106,5000,5000,2232,5000,10879.0,117.26105345946895,39.751017346213125
98,1.083,2524,2514,5000,5000,1887,5000,10879.0,117.26692746716628,39.751017346213125
99,0.53,3310,1728,5000,5000,1609,5000,10879.0,117.26810226870573,39.75101734621311
100,4.453,3310,1728,5000,5000,1609,5000,10879.0,117.2692770702452,39.751017346213125
101,6.938,2854,2187,5000,5000,1559,5000,10879.0,117.27045187178463,39.75101734621311
102,7.005,3049,1988,5000,5000,1463,5000,10879.0,117.27162667332412,39.75101734621311
103,11.411,2971,2067,5000,5000,1440,5000,10879.0,117.2728014748636,39.75101734621312
104,9.364,3100,2140,5000,5000,1311,5000,10879.0,117.27397627640308,39.75101734621312
105,1.131,3217,2258,5000,4885,1195,5000,10879.0,117.27515107794255,39.75101734621312
106,9.027,3417,2488,4786,4654,1404,5000,10879.0,117.27750068102146,39.75101734621311
107,18.758,3590,2676,4598,4466,1592,5000,10879.0,117.27985028410038,39.75101734621311
108,5.922,4050,3103,4174,4043,2019,5000,10879.0,117.28454949025826,39.75101734621312
109,40.346,4050,3103,4174,4043,2019,5000,10879.0,117.28572429179772,39.75101734621311
110,0.626,2514,2524,5000,5000,1897,5000,10879.0,117.26597607834353,39.75012391437443
111,18.777,2520,2518,5000,5000,1891,5000,10879.0,117.26715087035178,39.75012391437444
112,22.412,2854,2187,5000,5000,1559,5000,10879.0,117.26950045436836,39.75012391437444
113,32.619,2854,2187,5000,5000,1559,5000,10879.0,117.27067524637663,39.75012391437444
114,18.44,2961,2080,5000,5000,1452,5000,10879.0,117.27185003838491,39.75012391437444
115,16.755,3100,2140,5000,5000,1311,5000,10879.0,117.27302483039321,39.75012391437443
116,10.809,3205,2271,4996,4872,1208,5000,10879.0,117.27419962240148,39.750123914374434
117,7.39,3215,2282,4992,4860,1198,5000,10879.0,117.27537441440974,39.75012391437444
118,4.478,3417,2488,4786,4654,1404,5000,10879.0,117.27654920641803,39.750123914374434
119,0.193,3417,2488,4786,4654,1404,5000,10879.0,117.27772399842631,39.75012391437443
120,0.024,3590,2676,4598,4466,1592,5000,10879.0,117.27889879043458,39.75012391437444
121,0.0,3590,2676,4598,4466,1592,5000,10879.0,117.28007358244287,39.75012391437443
122,0.289,4050,3103,4174,4043,2019,5000,10879.0,117.28359795846768,39.750123914374434
123,0.891,4050,3120,4157,4025,2036,5000,10879.0,117.28477275047598,39.75012391437444
124,3.129,4308,3363,4380,4248,2278,5000,10879.0,117.28712233449252,39.750123914374434
125,2.07,4291,3376,4363,4231,2292,5000,10879.0,117.28829712650084,39.750123914374434
126,0.024,4559,3629,4604,4472,2545,4789,10879.0,117.29064671051736,39.75012391437444
127,0.0,4551,3636,4595,4463,2552,4780,10879.0,117.29182150252565,39.75012391437444
128,0.0,4860,3915,4397,4288,2831,4505,10879.0,117.29417108654222,39.75012391437443
129,1.757,4551,3636,4595,4463,2552,4780,10879.0,117.2896951646844,39.749230486874204
130,1.035,4551,3636,4595,4463,2552,4780,10879.0,117.29086994716195,39.749230486874204
131,2.552,4860,3915,4397,4288,2831,4505,10879.0,117.29321951211698,39.749230486874204
132,0.385,4853,3923,4387,4278,2839,4495,10879.0,117.29439429459454,39.749230486874204
133,123.301,2913,3046,5000,5000,2861,5000,10879.0,117.25819956536658,39.74833706371225
134,79.513,2727,3231,5000,5000,2676,5000,10879.0,117.260549111261,39.748337063712256
135,64.419,2913,3046,5000,5000,2861,5000,10879.0,117.25724835359311,39.74744364488843
136,95.281,2727,3231,5000,5000,2676,5000,10879.0,117.25959788042773,39.747443644888435
137,123.903,2532,3301,5000,5000,2480,5000,10879.0,117.26194740726233,39.74744364488842
138,8.57,2139,2899,5000,4990,2078,5000,10879.0,117.26664646093154,39.74744364488842
139,68.849,2144,2894,5000,4993,2073,5000,10879.0,117.26782122434889,39.747443644888435
140,0.0,2144,2894,5000,4993,2073,5000,10879.0,117.2656952160487,39.74655023040251
141,7.968,2045,2993,4967,4894,1974,5000,10879.0,117.26686996993656,39.74655023040251
142,87.0,2383,2658,5000,5000,2030,5000,10879.0,117.27039423160011,39.74655023040251
143,55.897,2383,2658,5000,5000,2030,5000,10879.0,117.27156898548796,39.746550230402505
144,88.492,2729,2728,5000,5000,1684,5000,10879.0,117.27391849326365,39.74655023040251
145,35.411,2738,2736,5000,5000,1675,5000,10879.0,117.2750932471515,39.74655023040251
146,16.586,2956,2950,5000,5000,1866,5000,10879.0,117.27744275492718,39.74655023040251
147,34.087,3673,3533,4566,4458,2449,5000,10879.0,117.27979226270287,39.746550230402505
148,13.24,3821,3545,3729,3597,2461,4624,10879.0,117.28449127825431,39.74655023040252
149,12.59,3832,3554,3721,3589,2470,4616,10879.0,117.28566603214215,39.746550230402505
150,17.477,4070,3780,3959,3827,2696,4854,10879.0,117.28684078603001,39.74655023040251
151,19.836,4070,3780,3959,3827,2696,4854,10879.0,117.28801553991785,39.74655023040251
152,3.105,4329,4013,4218,4086,2928,5000,10879.0,117.29036504769357,39.74655023040251
153,0.0,4329,4013,4218,4086,2928,5000,10879.0,117.29153980158141,39.74655023040251
154,0.0,4623,4248,4512,4380,3164,4803,10879.0,117.29388930935711,39.74655023040252
155,1.107,4623,4248,4512,4380,3164,4803,10879.0,117.29506406324496,39.746550230402505
156,0.0,5000,4076,3979,3870,3589,4086,10879.0,117.29741357102067,39.74655023040251
157,0.0,2045,2993,4967,4894,1974,5000,10879.0,117.26591875865208,39.74565682025437
158,65.454,2383,2658,5000,5000,2030,5000,10879.0,117.26944299172851,39.74565682025436
159,43.62,2383,2658,5000,5000,2030,5000,10879.0,117.27061773608735,39.74565682025437
160,44.968,2729,2728,5000,5000,1684,5000,10879.0,117.27414196916381,39.74565682025437
161,40.467,2956,2950,5000,5000,1866,5000,10879.0,117.27649145788146,39.74565682025436
162,13.866,3142,3124,5000,4914,2040,5000,10879.0,117.27884094659912,39.74565682025437
163,0.433,4070,3780,3959,3827,2696,4854,10879.0,117.28706415711086,39.74565682025437
164,0.0,4329,4013,4218,4086,2928,5000,10879.0,117.29058839018738,39.74565682025437
165,0.0,4623,4248,4512,4380,3164,4803,10879.0,117.292937878905,39.74565682025437
166,0.0,4623,4248,4512,4380,3164,4803,10879.0,117.29411262326381,39.74565682025436
167,2.142,5000,4076,3979,3870,3589,4086,10879.0,117.29646211198146,39.74565682025437
168,14.42,5000,4076,3979,3870,3589,4086,10879.0,117.2976368563403,39.74565682025436
169,13.94,4468,2969,3006,2897,2616,3114,10879.0,117.30938429992851,39.745656820254354
170,0.737,4462,2963,2997,2888,2607,3105,10879.0,117.31055904428736,39.74565682025437
171,16.716,4754,2964,5000,2254,2164,5000,10879.0,117.34110239761674,39.74565682025436
172,30.813,4754,2964,5000,2254,2164,5000,10879.0,117.3422771419756,39.745656820254375
173,32.389,4691,2902,5000,2191,2102,5000,10879.0,117.3434518863344,39.74565682025437
174,15.772,4591,2802,5000,2091,2002,5000,10879.0,117.34580137505206,39.74565682025436
175,1.868,4851,3061,5000,2351,2261,5000,10879.0,117.34697611941085,39.74565682025437
176,127.418,3036,3501,5000,5000,2984,5000,10879.0,117.26026865117203,39.7447634144438
177,118.511,3036,3501,5000,5000,2984,5000,10879.0,117.26144338600227,39.74476341444381
178,45.402,2881,3650,5000,5000,2829,5000,10879.0,117.26261812083247,39.7447634144438
179,31.752,2572,2847,5000,5000,2219,5000,10879.0,117.27084126464409,39.7447634144438
180,49.711,3610,3736,3538,3407,2412,4433,10879.0,117.28493808260684,39.744763414443796
181,14.347,3610,3736,3538,3407,2412,4433,10879.0,117.28611281743704,39.74476341444381
182,46.293,4528,3029,2931,2822,2542,3039,10879.0,117.3084327792114,39.7447634144438
183,3.687,4528,3029,2931,2822,2542,3039,10879.0,117.30960751404163,39.74476341444381
184,12.162,4621,2832,5000,2121,2032,5000,10879.0,117.34250008928801,39.7447634144438
185,24.509,4492,2703,5000,1992,1903,5000,10879.0,117.34484955894848,39.7447634144438
186,117.861,3036,3501,5000,5000,2984,5000,10879.0,117.25931756424858,39.74387001297064
187,119.354,3036,3501,5000,5000,2984,5000,10879.0,117.26049228955064,39.74387001297064
188,109.676,2881,3650,5000,5000,2829,5000,10879.0,117.26166701485269,39.74387001297064
189,0.361,1751,3287,4682,4602,1688,5000,10879.0,117.26636591606098,39.743870012970646
190,3.563,1751,3287,4673,4599,1680,5000,10879.0,117.26754064136304,39.74387001297064
191,18.681,2572,2847,5000,5000,2219,5000,10879.0,117.26989009196717,39.74387001297064
192,93.62,3809,3934,3737,3605,2611,4631,10879.0,117.28281207028989,39.74387001297064
193,0.428,3580,2081,3768,2561,2473,3772,10879.0,117.32040327995598,39.74387001297063
194,21.836,4460,2671,5000,1960,1871,5000,10879.0,117.3438977859973,39.74387001297064
195,0.024,1733,3305,4675,4587,1681,5000,10879.0,117.26541481509003,39.742976615834706
196,0.818,1733,3305,4675,4587,1681,5000,10879.0,117.26658953086432,39.74297661583471
197,13.441,3633,2134,3821,3277,2526,3826,10879.0,117.31710230916072,39.74297661583471
198,56.522,3633,2134,3821,3277,2526,3826,10879.0,117.31827702493506,39.7429766158347
199,17.746,3573,2074,3761,2558,2466,3765,10879.0,117.31945174070941,39.742976615834706
200,3.973,3661,2162,3849,3305,2554,3854,10879.0,117.31615083210772,39.742083223035856
201,36.609,3633,2134,3821,3277,2526,3826,10879.0,117.31732553835477,39.74208322303585
202,44.642,3605,2106,3793,3249,2498,3798,10879.0,117.31850024460176,39.74208322303584
203,0.0,3463,2212,3957,2124,2381,3962,10879.0,117.32437377583697,39.74208322303585
204,20.125,4303,2514,5000,1803,1714,5000,10879.0,117.33729554455438,39.74208322303584
205,0.246,3976,2187,5000,1476,885,5000,10879.0,117.34904260702474,39.742083223035856
206,8.411,3976,2187,5000,1476,885,5000,10879.0,117.35021731327176,39.74208322303584
207,0.0,1463,3575,4405,4317,1411,5000,10879.0,117.26586213594331,39.741189834573866
208,8.377,1471,3567,4403,4322,1409,5000,10879.0,117.26703683266344,39.741189834573866
209,38.998,2172,3132,3889,3903,1617,4647,10879.0,117.27408501298446,39.741189834573866
210,36.519,2179,3140,3882,3896,1625,4640,10879.0,117.27525970970467,39.741189834573866
211,5.495,3605,2106,3793,3249,2498,3798,10879.0,117.31637409491057,39.741189834573866
212,29.801,3605,2106,3793,3249,2498,3798,10879.0,117.31754879163073,39.741189834573866
213,73.555,3456,2204,3950,2126,2374,3955,10879.0,117.32342227523155,39.74118983457387
214,4.044,3448,2197,3943,2128,2367,3947,10879.0,117.32459697195172,39.74118983457386
215,44.675,4117,2327,5000,1617,1527,5000,10879.0,117.33869333259378,39.741189834573866
216,57.426,4115,2326,5000,1615,1526,5000,10879.0,117.33986802931393,39.74118983457386
217,0.0,3999,2209,5000,1499,1406,5000,10879.0,117.34456681619461,39.741189834573866
218,0.0,3999,2209,5000,1499,1406,5000,10879.0,117.3457415129148,39.741189834573866
219,0.479,3976,2187,5000,1476,885,5000,10879.0,117.34926560307528,39.74118983457387
220,0.0,1502,3687,4444,4356,1450,5000,10879.0,117.26256177088207,39.7402964504486
221,83.665,3190,1691,3378,2694,2083,3383,10879.0,117.32012144337502,39.7402964504486
222,80.739,3256,2036,3751,2320,2175,3755,10879.0,117.32364550495623,39.7402964504486
223,56.998,3256,2036,3751,2320,2175,3755,10879.0,117.32482019214993,39.740296450448575
224,29.546,3900,2111,5000,1400,1311,5000,10879.0,117.3412658128622,39.74029645044858
225,2.355,3893,2104,5000,1393,1304,5000,10879.0,117.34244050005596,39.74029645044858
226,3.105,3727,1938,5000,1227,1134,5000,10879.0,117.34831393602462,39.740296450448575
227,0.0,1502,3687,4444,4356,1450,5000,10879.0,117.26161084237303,39.73940307065983
228,0.0,1502,3687,4444,4356,1450,5000,10879.0,117.26278552004078,39.73940307065983
229,2.576,2410,3367,3256,3188,1485,4014,10879.0,117.28158036272445,39.73940307065983
230,13.409,3076,3348,3004,2872,1878,3898,10879.0,117.28510439572766,39.73940307065984
231,16.61,2953,3225,2881,2749,1755,3775,10879.0,117.28627907339539,39.73940307065983
232,49.879,2953,3225,2881,2749,1755,3775,10879.0,117.28745375106313,39.73940307065983
233,29.647,3299,1800,3488,2943,2192,3492,10879.0,117.31799537042409,39.73940307065983
234,76.829,3191,1692,3379,2765,2084,3384,10879.0,117.31917004809186,39.73940307065983
235,65.562,3120,1621,3308,2764,2013,3313,10879.0,117.32034472575955,39.739403070659826
236,130.053,3256,2036,3751,2320,2175,3755,10879.0,117.32269408109504,39.73940307065983
237,115.779,3256,2036,3751,2320,2175,3755,10879.0,117.32386875876277,39.73940307065983
238,74.411,3893,2104,5000,1393,1304,5000,10879.0,117.34031424611098,39.73940307065983
239,24.05,3893,2104,5000,1393,1304,5000,10879.0,117.34148892377871,39.73940307065983
240,1.665,3716,1927,5000,1216,1127,5000,10879.0,117.34266360144646,39.73940307065983
241,49.766,3712,1923,5000,1212,1123,5000,10879.0,117.34383827911417,39.73940307065983
242,0.578,3727,1938,5000,1227,1134,5000,10879.0,117.34736231211738,39.73940307065983
243,0.072,1194,3359,4116,4042,1123,4874,10879.0,117.26653329768429,39.73850969520744
244,0.144,1897,2855,3597,3612,1340,4355,10879.0,117.27475597467942,39.73850969520745
245,0.0,2410,3367,3256,3188,1485,4014,10879.0,117.28062931539021,39.73850969520744
246,2.672,3076,3348,3004,2872,1878,3898,10879.0,117.2841533198167,39.73850969520744
247,31.58,2953,3225,2881,2749,1755,3775,10879.0,117.28532798795882,39.73850969520744
248,38.484,2960,3213,2868,2737,1743,3763,10879.0,117.286502656101,39.73850969520744
249,23.086,3486,2707,2338,2206,1820,3255,10879.0,117.2923759968118,39.73850969520744
250,5.561,3486,2707,2338,2206,1820,3255,10879.0,117.29355066495395,39.73850969520744
251,0.0,3470,2573,2202,2071,1690,3119,10879.0,117.29472533309614,39.73850969520745
252,1.035,3760,2387,1894,1762,1716,2811,10879.0,117.29824933752259,39.73850969520743
253,45.225,3299,1800,3488,2943,2192,3492,10879.0,117.31704402779715,39.73850969520744
254,86.394,3192,1693,3380,2836,2085,3384,10879.0,117.31821869593932,39.738509695207455
255,90.968,3120,1621,3308,2764,2013,3313,10879.0,117.31939336408148,39.738509695207455
256,15.344,3708,1919,5000,1208,1119,5000,10879.0,117.34288672692463,39.73850969520744
257,14.07,3436,1646,4936,936,846,4770,10879.0,117.34641073135116,39.738509695207455
258,27.178,1448,3633,4390,4302,1396,5000,10879.0,117.25970911468109,39.73761632409123
259,47.448,1365,3550,4307,4219,1313,5000,10879.0,117.2608837732981,39.737616324091235
260,39.817,1360,3545,4302,4214,1308,5000,10879.0,117.26205843191511,39.737616324091235
261,47.544,1232,3417,4174,4086,1181,4932,10879.0,117.26323309053215,39.73761632409123
262,61.338,3486,2707,2338,2206,1820,3255,10879.0,117.29142489734062,39.73761632409124
263,57.558,3486,2707,2338,2206,1820,3255,10879.0,117.29259955595762,39.73761632409123
264,30.187,3475,2569,2197,2065,1690,3114,10879.0,117.29377421457467,39.737616324091235
265,36.856,3760,2387,1894,1762,1716,2811,10879.0,117.29729819042569,39.73761632409123
266,38.035,3760,2387,1894,1762,1716,2811,10879.0,117.29847284904272,39.73761632409122
267,103.885,3971,2472,2040,1931,1651,2148,10879.0,117.3078701179789,39.737616324091235
268,107.334,3421,1922,2581,2472,1573,2634,10879.0,117.31374341106397,39.737616324091235
269,78.217,3421,1922,2581,2472,1573,2634,10879.0,117.314918069681,39.737616324091235
270,41.916,2906,1407,3095,2593,1799,3099,10879.0,117.31961670414908,39.73761632409124
271,50.741,2906,1407,3095,2593,1799,3099,10879.0,117.3207913627661,39.73761632409123
272,89.588,2973,1752,3467,2242,1891,3472,10879.0,117.32431533861717,39.737616324091235
273,10.205,2571,1350,3869,1841,1490,3873,10879.0,117.32901397308524,39.737616324091235
274,86.329,4208,2418,5000,1708,1618,5000,10879.0,117.3395859006384,39.73761632409123
275,52.763,4208,2418,5000,1708,1618,5000,10879.0,117.34076055925546,39.737616324091235
276,77.337,3432,1642,4932,932,842,4766,10879.0,117.34545919372353,39.737616324091235
277,20.792,3428,1638,4928,928,838,4762,10879.0,117.34663385234053,39.737616324091235
278,0.481,1956,4141,4905,4505,338,5000,10879.0,117.24818647366254,39.73672295731103
279,4.911,1956,4141,4905,4505,338,5000,10879.0,117.24936112275486,39.73672295731103
280,21.906,1448,3633,4390,4302,1396,5000,10879.0,117.25875831549334,39.736722957311024
281,129.657,1413,3598,4355,4267,1361,5000,10879.0,117.2599329645857,39.736722957311024
282,146.7,1326,3511,4268,4180,1274,5000,10879.0,117.26110761367798,39.736722957311024
283,69.595,1215,3400,4157,4069,1163,4915,10879.0,117.26228226277028,39.73672295731103
284,81.583,1152,3337,4094,4006,1101,4852,10879.0,117.26345691186259,39.73672295731103
285,64.42,3971,2472,2040,1931,1651,2148,10879.0,117.30691892827814,39.736722957311024
286,88.993,3421,1922,2581,2472,1573,2634,10879.0,117.3127921737397,39.736722957311024
287,65.276,3421,1922,2581,2472,1573,2634,10879.0,117.31396682283199,39.73672295731103
288,80.43,2906,1407,3095,2593,1799,3099,10879.0,117.31866541920128,39.73672295731104
289,25.525,2906,1407,3095,2593,1799,3099,10879.0,117.31984006829359,39.73672295731104
290,65.276,2973,1752,3467,2242,1891,3472,10879.0,117.32336401557052,39.73672295731103
291,72.722,2973,1752,3467,2242,1891,3472,10879.0,117.32453866466284,39.736722957311024
292,85.045,2571,1350,3869,1841,1490,3873,10879.0,117.32806261193976,39.736722957311024
293,38.68,2571,1350,3869,1841,1490,3873,10879.0,117.32923726103206,39.73672295731103
294,47.506,4208,2418,5000,1708,1618,5000,10879.0,117.3398091028629,39.736722957311024
295,2.447,4862,3073,5000,2362,0,5000,10879.0,117.35742883924753,39.73672295731103
296,33.245,2095,4280,5000,4643,477,5000,10879.0,117.24488652415951,39.73582959486666
297,54.718,2095,4280,5000,4643,477,5000,10879.0,117.24606116372756,39.73582959486666
298,71.328,2027,4212,4976,4576,409,5000,10879.0,117.24723580329558,39.73582959486666
299,83.413,1926,4111,4875,4475,308,5000,10879.0,117.24841044286364,39.73582959486666
300,100.456,1894,4079,4843,4443,276,5000,10879.0,117.24958508243168,39.73582959486666
301,132.425,1474,3659,4416,4328,1422,5000,10879.0,117.26015683854399,39.73582959486666
302,83.87,1390,3575,4332,4244,1339,5000,10879.0,117.26133147811204,39.73582959486666
303,19.788,1071,3256,4013,3925,1019,4771,10879.0,117.26250611768009,39.73582959486666
304,69.71,1072,3257,4014,3926,1020,4772,10879.0,117.26368075724808,39.73582959486666
305,34.133,988,3173,3930,3842,936,4688,10879.0,117.26485539681615,39.73582959486665
306,58.69,2608,2880,2565,2433,1410,3430,10879.0,117.28599890904079,39.73582959486666
307,40.322,2613,2866,2546,2414,1395,3415,10879.0,117.28717354860882,39.73582959486666
308,71.985,2577,2810,2486,2355,1340,3360,10879.0,117.28834818817685,39.73582959486666
309,24.861,3179,2282,1945,1814,1399,2830,10879.0,117.29422138601706,39.73582959486666
