,POP_2015,education,health_wellbeing,ID_HDC_G0,lng,lat
51,112.474,1009,304,6685.0,75.44943814703653,29.521147014030763
52,107.819,1283,489,6685.0,75.45052565164023,29.521147014030763
53,99.217,1264,470,6685.0,75.4516131562439,29.521147014030763
54,74.919,1411,444,6685.0,75.4527006608476,29.521147014030763
55,42.522,1381,364,6685.0,75.4537881654513,29.52114701403076
56,23.865,832,550,6685.0,75.44034292941579,29.52029426794812
57,37.436,741,463,6685.0,75.44143042832282,29.52029426794812
58,55.909,592,403,6685.0,75.44251792722983,29.520294267948113
59,55.495,563,281,6685.0,75.44360542613684,29.520294267948124
60,11.128,460,178,6685.0,75.44469292504387,29.520294267948124
61,22.758,981,373,6685.0,75.44795542176493,29.52029426794812
62,104.911,941,372,6685.0,75.44904292067194,29.52029426794812
63,113.668,1084,434,6685.0,75.45013041957897,29.52029426794812
64,93.887,1152,383,6685.0,75.45121791848598,29.52029426794812
65,109.272,1280,377,6685.0,75.45230541739302,29.520294267948124
66,85.217,1404,271,6685.0,75.45339291630002,29.52029426794812
67,42.141,1413,231,6685.0,75.45448041520704,29.520294267948117
68,22.706,1488,178,6685.0,75.45556791411408,29.52029426794812
69,0.069,1565,225,6685.0,75.45665541302108,29.52029426794812
70,4.181,627,510,6685.0,75.44103525905994,29.519441524585105
71,14.444,520,403,6685.0,75.44212275227054,29.5194415245851
72,19.64,420,303,6685.0,75.44321024548111,29.5194415245851
73,36.033,372,89,6685.0,75.44429773869173,29.519441524585105
74,37.139,455,0,6685.0,75.44538523190234,29.519441524585105
75,25.008,601,145,6685.0,75.44647272511291,29.519441524585105
76,49.946,706,250,6685.0,75.44756021832352,29.5194415245851
77,83.797,823,367,6685.0,75.44864771153412,29.519441524585105
78,115.053,994,366,6685.0,75.44973520474473,29.5194415245851
79,110.622,987,352,6685.0,75.45082269795533,29.51944152458511
80,112.889,1224,286,6685.0,75.45191019116592,29.519441524585105
81,107.905,1306,328,6685.0,75.45299768437651,29.5194415245851
82,81.703,1373,191,6685.0,75.45408517758712,29.5194415245851
83,89.993,1488,148,6685.0,75.45517267079772,29.5194415245851
84,77.013,1574,234,6685.0,75.45626016400833,29.5194415245851
85,40.739,1643,304,6685.0,75.45734765721892,29.5194415245851
86,15.247,1685,345,6685.0,75.45843515042951,29.5194415245851
87,0.0,521,404,6685.0,75.44064010702138,29.518588783941606
88,13.349,484,367,6685.0,75.4417275945358,29.51858878394161
89,14.371,413,296,6685.0,75.44281508205023,29.518588783941613
90,17.311,310,176,6685.0,75.44390256956466,29.518588783941613
91,80.873,368,93,6685.0,75.44499005707908,29.518588783941606
92,70.679,512,198,6685.0,75.44607754459352,29.518588783941613
93,79.921,563,275,6685.0,75.44716503210795,29.51858878394161
94,66.595,716,347,6685.0,75.44825251962236,29.518588783941613
95,37.261,947,337,6685.0,75.4493400071368,29.51858878394161
96,74.452,987,352,6685.0,75.45042749465121,29.51858878394161
97,89.093,1112,261,6685.0,75.45151498216563,29.51858878394161
98,74.452,1216,123,6685.0,75.45260246968007,29.518588783941606
99,77.048,1317,21,6685.0,75.45368995719448,29.518588783941613
100,113.201,1416,76,6685.0,75.45477744470892,29.51858878394161
101,107.576,1535,195,6685.0,75.45586493222334,29.51858878394161
102,112.111,1608,269,6685.0,75.45695241973779,29.51858878394161
103,55.675,1685,345,6685.0,75.45803990725221,29.51858878394161
104,33.107,147,66,6685.0,75.443507417662,29.51773604601753
105,64.38,277,88,6685.0,75.4445948994805,29.517736046017525
106,57.423,395,156,6685.0,75.445682381299,29.517736046017525
107,99.892,510,217,6685.0,75.4467698631175,29.51773604601753
108,86.463,619,228,6685.0,75.44785734493601,29.51773604601753
109,55.83,852,0,6685.0,75.44894482675451,29.51773604601753
110,69.606,932,231,6685.0,75.45003230857301,29.51773604601753
111,47.419,986,285,6685.0,75.45111979039152,29.51773604601753
112,60.347,1209,159,6685.0,75.45329475402852,29.51773604601753
113,110.38,1392,71,6685.0,75.454382235847,29.517736046017532
114,121.456,1504,164,6685.0,75.45546971766551,29.517736046017525
115,112.82,1631,213,6685.0,75.45655719948402,29.51773604601753
116,93.887,1724,285,6685.0,75.45764468130253,29.517736046017525
117,50.448,147,52,6685.0,75.44311228298307,29.516883310812748
118,92.606,239,0,6685.0,75.4441997591059,29.516883310812748
119,54.965,288,81,6685.0,75.44528723522872,29.516883310812748
120,16.199,457,141,6685.0,75.44637471135154,29.516883310812744
121,73.327,534,96,6685.0,75.44746218747437,29.516883310812748
122,52.386,624,43,6685.0,75.4485496635972,29.51688331081275
123,58.132,749,48,6685.0,75.44963713972002,29.516883310812748
124,58.997,895,194,6685.0,75.45072461584284,29.516883310812748
125,66.318,1000,249,6685.0,75.45181209196569,29.516883310812748
126,76.044,1113,237,6685.0,75.4528995680885,29.516883310812748
127,110.622,1274,98,6685.0,75.45398704421133,29.516883310812744
128,109.93,1434,213,6685.0,75.45507452033415,29.516883310812748
129,108.511,1606,242,6685.0,75.45616199645698,29.516883310812748
130,98.317,1679,130,6685.0,75.4572494725798,29.51688331081275
131,13.603,1691,0,6685.0,75.45833694870264,29.516883310812748
132,29.49,0,200,6685.0,75.44271716552718,29.516030578327154
133,72.825,9,191,6685.0,75.44380463595459,29.516030578327154
134,66.145,158,144,6685.0,75.44489210638197,29.516030578327157
135,25.198,180,234,6685.0,75.44597957680936,29.516030578327154
136,62.164,517,0,6685.0,75.44706704723677,29.516030578327157
137,102.125,634,0,6685.0,75.44815451766416,29.51603057832715
138,99.373,774,52,6685.0,75.44924198809157,29.516030578327157
139,93.524,876,41,6685.0,75.45032945851896,29.516030578327154
140,110.224,979,223,6685.0,75.45141692894636,29.51603057832715
141,105.119,1121,256,6685.0,75.45250439937377,29.516030578327154
142,110.19,1214,198,6685.0,75.45359186980116,29.516030578327154
143,115.901,1350,247,6685.0,75.45467934022855,29.516030578327154
144,108.147,1421,285,6685.0,75.45576681065596,29.516030578327154
145,111.574,1515,177,6685.0,75.45685428108335,29.516030578327154
146,81.946,1691,0,6685.0,75.45794175151076,29.516030578327157
147,85.009,1710,321,6685.0,75.45902922193814,29.516030578327154
148,51.331,528,611,6685.0,75.43905967109698,29.515177848560636
149,49.808,528,611,6685.0,75.44014713582919,29.515177848560636
150,10.176,200,283,6685.0,75.44232206529365,29.515177848560633
151,32.398,149,238,6685.0,75.44340953002587,29.515177848560636
152,79.505,163,180,6685.0,75.44449699475807,29.515177848560633
153,41.466,243,274,6685.0,75.4455844594903,29.51517784856064
154,51.088,443,74,6685.0,75.44667192422251,29.515177848560633
155,95.064,667,0,6685.0,75.44775938895474,29.515177848560633
156,70.35,774,52,6685.0,75.44884685368696,29.515177848560644
157,110.259,830,23,6685.0,75.44993431841917,29.515177848560633
158,109.099,965,128,6685.0,75.45102178315139,29.515177848560636
159,112.682,1038,171,6685.0,75.4521092478836,29.51517784856063
160,113.409,1172,157,6685.0,75.45319671261583,29.51517784856064
161,115.883,1305,248,6685.0,75.45428417734804,29.515177848560636
162,116.23,1379,280,6685.0,75.45537164208027,29.515177848560633
163,112.595,1545,147,6685.0,75.45645910681249,29.515177848560636
164,104.652,1517,203,6685.0,75.45754657154473,29.515177848560636
165,85.597,1589,314,6685.0,75.4586340362769,29.515177848560633
166,71.077,528,611,6685.0,75.43866460516992,29.51432512151309
167,40.151,200,283,6685.0,75.44192698228179,29.51432512151309
168,55.796,155,238,6685.0,75.44301444131906,29.514325121513092
169,81.34,242,152,6685.0,75.44410190035634,29.514325121513092
170,50.067,348,18,6685.0,75.44518935939362,29.514325121513092
171,66.941,455,114,6685.0,75.44627681843092,29.51432512151309
172,55.536,570,0,6685.0,75.44736427746822,29.514325121513096
173,35.983,645,78,6685.0,75.4484517365055,29.51432512151309
174,79.281,721,127,6685.0,75.4495391955428,29.514325121513092
175,101.48,810,41,6685.0,75.45062665458008,29.514325121513092
176,108.701,956,43,6685.0,75.45171411361736,29.51432512151309
177,112.007,987,5,6685.0,75.45280157265464,29.514325121513092
178,103.527,1127,31,6685.0,75.45388903169193,29.51432512151309
179,117.752,1284,182,6685.0,75.45497649072924,29.514325121513092
180,113.789,1361,259,6685.0,75.45606394976652,29.514325121513092
181,105.776,1548,273,6685.0,75.45715140880381,29.51432512151309
182,118.843,1612,319,6685.0,75.45823886784108,29.51432512151309
183,109.515,1642,281,6685.0,75.45932632687838,29.514325121513092
184,104.427,1925,154,6685.0,75.46041378591565,29.51432512151309
185,90.408,2019,130,6685.0,75.46150124495294,29.514325121513092
186,74.815,2051,85,6685.0,75.46258870399024,29.51432512151309
187,10.124,534,617,6685.0,75.44044446314831,29.5134723971844
188,23.294,486,569,6685.0,75.44153191649092,29.5134723971844
189,46.623,394,477,6685.0,75.44261936983352,29.513472397184405
190,49.462,328,411,6685.0,75.44370682317611,29.513472397184405
191,47.558,479,135,6685.0,75.44479427651872,29.513472397184408
192,62.805,481,153,6685.0,75.44588172986133,29.5134723971844
193,63.17,634,290,6685.0,75.44696918320393,29.513472397184405
194,48.247,706,154,6685.0,75.44805663654653,29.5134723971844
195,31.99,757,204,6685.0,75.44914408988913,29.5134723971844
196,23.831,818,170,6685.0,75.45023154323174,29.513472397184405
197,81.582,902,163,6685.0,75.45131899657434,29.513472397184408
198,111.713,1303,28,6685.0,75.45240644991696,29.513472397184405
199,85.874,1339,128,6685.0,75.45349390325956,29.5134723971844
200,110.622,1315,212,6685.0,75.45458135660216,29.513472397184405
201,120.608,1392,289,6685.0,75.45566880994477,29.513472397184405
202,113.461,1558,350,6685.0,75.45675626328737,29.513472397184408
203,119.258,1646,402,6685.0,75.45784371662997,29.513472397184405
204,114.741,1770,184,6685.0,75.45893116997257,29.5134723971844
205,110.518,1869,83,6685.0,75.46001862331518,29.513472397184405
206,109.705,1969,32,6685.0,75.46110607665779,29.5134723971844
207,111.193,1999,0,6685.0,75.46219353000039,29.513472397184405
208,89.162,2085,86,6685.0,75.463280983343,29.51347239718441
209,6.853,534,617,6685.0,75.44004942027217,29.512619675574474
210,70.506,546,629,6685.0,75.44113686792036,29.51261967557447
211,70.056,477,560,6685.0,75.44222431556854,29.512619675574477
212,74.902,417,486,6685.0,75.44331176321671,29.512619675574474
213,65.245,484,419,6685.0,75.44439921086486,29.51261967557447
214,70.437,554,241,6685.0,75.44548665851303,29.512619675574474
215,54.165,634,290,6685.0,75.44657410616121,29.512619675574477
216,17.398,712,315,6685.0,75.44766155380937,29.51261967557447
217,8.065,902,287,6685.0,75.44874900145754,29.512619675574474
218,15.687,935,296,6685.0,75.44983644910572,29.512619675574477
219,43.027,940,226,6685.0,75.45092389675388,29.51261967557447
220,77.584,1275,0,6685.0,75.45201134440205,29.512619675574477
221,101.017,1179,96,6685.0,75.45309879205024,29.512619675574477
222,109.913,1286,195,6685.0,75.45418623969839,29.512619675574474
223,117.804,1468,350,6685.0,75.45527368734658,29.512619675574477
224,117.216,1548,349,6685.0,75.45636113499474,29.51261967557447
225,112.924,1662,344,6685.0,75.4574485826429,29.512619675574477
226,118.566,1791,167,6685.0,75.45853603029107,29.512619675574477
227,116.714,1914,70,6685.0,75.45962347793923,29.51261967557447
228,111.349,1953,73,6685.0,75.4607109255874,29.512619675574474
229,94.077,2085,86,6685.0,75.46179837323558,29.512619675574474
230,94.25,2085,86,6685.0,75.46288582088376,29.512619675574474
231,38.403,657,741,6685.0,75.44074183656943,29.511766956683175
232,79.955,614,698,6685.0,75.44182927852343,29.511766956683175
233,39.009,592,668,6685.0,75.44291672047738,29.511766956683175
234,60.088,506,508,6685.0,75.44400416243137,29.51176695668317
235,62.839,584,329,6685.0,75.44509160438538,29.511766956683175
236,44.748,679,253,6685.0,75.44617904633934,29.51176695668317
237,12.957,791,221,6685.0,75.44726648829332,29.511766956683175
238,7.864,863,248,6685.0,75.44835393024732,29.51176695668318
239,22.568,888,145,6685.0,75.44944137220129,29.51176695668318
240,53.667,942,289,6685.0,75.45052881415528,29.511766956683175
241,67.772,1198,117,6685.0,75.45161625610926,29.511766956683175
242,71.112,1136,85,6685.0,75.45270369806325,29.511766956683175
243,88.211,1288,211,6685.0,75.45379114001723,29.51176695668317
244,105.067,1337,189,6685.0,75.4548785819712,29.511766956683175
245,117.891,1555,247,6685.0,75.45596602392519,29.511766956683175
246,116.645,1582,219,6685.0,75.45705346587917,29.51176695668317
247,120.262,1753,147,6685.0,75.45814090783315,29.511766956683175
248,116.524,1886,36,6685.0,75.45922834978714,29.51176695668318
249,112.768,1987,82,6685.0,75.46031579174111,29.51176695668317
250,100.412,2107,218,6685.0,75.46140323369511,29.511766956683175
251,101.934,2130,249,6685.0,75.4624906756491,29.51176695668318
252,18.276,750,833,6685.0,75.44034682243745,29.51091424051041
253,32.64,729,812,6685.0,75.44143425869751,29.510914240510417
254,34.924,660,728,6685.0,75.44252169495755,29.510914240510413
255,69.26,618,687,6685.0,75.4436091312176,29.510914240510413
256,58.305,646,714,6685.0,75.44469656747764,29.510914240510413
257,68.066,738,184,6685.0,75.44578400373767,29.51091424051041
258,69.494,771,151,6685.0,75.44687143999771,29.51091424051041
259,9.923,911,73,6685.0,75.44795887625776,29.510914240510406
260,27.85,892,148,6685.0,75.44904631251782,29.510914240510406
261,108.546,1275,101,6685.0,75.45230862129793,29.51091424051041
262,66.958,1290,80,6685.0,75.45339605755798,29.51091424051041
263,75.975,1342,101,6685.0,75.45448349381802,29.51091424051041
264,99.027,1467,71,6685.0,75.45557093007807,29.51091424051041
265,119.95,1538,118,6685.0,75.45665836633812,29.510914240510413
266,117.579,1679,221,6685.0,75.45774580259817,29.510914240510413
267,116.403,1827,124,6685.0,75.45883323885822,29.510914240510413
268,112.768,1985,111,6685.0,75.45992067511824,29.510914240510406
269,110.657,2117,132,6685.0,75.46100811137829,29.51091424051041
270,114.862,2186,162,6685.0,75.46209554763833,29.51091424051041
271,0.26,660,728,6685.0,75.44212668665645,29.510061527056063
272,45.118,646,714,6685.0,75.44321411722281,29.51006152705606
273,47.956,646,714,6685.0,75.44430154778917,29.510061527056063
274,56.246,797,303,6685.0,75.44538897835552,29.510061527056067
275,93.697,877,233,6685.0,75.44647640892185,29.510061527056063
276,47.2,921,8,6685.0,75.44756383948824,29.510061527056063
277,62.666,1038,29,6685.0,75.44865127005458,29.510061527056067
278,28.261,1231,163,6685.0,75.44973870062093,29.51006152705606
279,31.134,1231,163,6685.0,75.45082613118728,29.51006152705606
280,99.667,1320,153,6685.0,75.45191356175364,29.510061527056063
281,77.411,1446,239,6685.0,75.45300099232,29.510061527056063
282,73.829,1582,150,6685.0,75.45408842288634,29.510061527056067
283,61.957,1460,28,6685.0,75.45517585345272,29.510061527056063
284,61.42,1520,0,6685.0,75.45626328401906,29.510061527056063
285,109.653,1668,98,6685.0,75.4573507145854,29.510061527056063
286,111.159,1762,98,6685.0,75.45843814515177,29.51006152705606
287,114.36,1905,144,6685.0,75.45952557571812,29.510061527056063
288,108.044,1999,198,6685.0,75.46061300628449,29.510061527056063
289,111.366,2151,43,6685.0,75.4617004368508,29.51006152705606
290,111.539,2160,16,6685.0,75.46278786741719,29.510061527056063
291,15.714,1556,734,6685.0,75.44281912044637,29.509208816320037
292,64.76,1544,722,6685.0,75.44390654531928,29.50920881632004
293,45.92,1004,314,6685.0,75.4449939701922,29.509208816320037
294,96.933,1004,314,6685.0,75.44608139506511,29.509208816320037
295,59.949,966,144,6685.0,75.44716881993801,29.50920881632004
296,96.345,1038,29,6685.0,75.44825624481093,29.509208816320037
297,111.73,1120,52,6685.0,75.44934366968384,29.50920881632004
298,106.607,1292,224,6685.0,75.45043109455675,29.509208816320044
299,108.926,1383,304,6685.0,75.45151851942967,29.50920881632004
300,106.071,1477,270,6685.0,75.45260594430259,29.509208816320033
301,77.671,1659,283,6685.0,75.45369336917548,29.509208816320037
302,106.988,1577,145,6685.0,75.45478079404842,29.50920881632004
303,36.863,1590,152,6685.0,75.45586821892131,29.509208816320037
304,66.647,1680,102,6685.0,75.45695564379422,29.50920881632004
305,98.612,1692,114,6685.0,75.45804306866714,29.509208816320037
306,113.409,1829,189,6685.0,75.45913049354003,29.509208816320044
307,118.237,1952,228,6685.0,75.46021791841297,29.509208816320033
308,117.441,2055,127,6685.0,75.46130534328589,29.509208816320037
309,105.863,2152,60,6685.0,75.46239276815878,29.509208816320037
310,19.227,1728,830,6685.0,75.44024930252813,29.50835610830221
311,22.844,1728,830,6685.0,75.44133672170786,29.50835610830221
312,17.445,1569,748,6685.0,75.44242414088758,29.508356108302205
313,43.058,1454,632,6685.0,75.4435115600673,29.50835610830221
314,41.214,1437,615,6685.0,75.44459897924702,29.50835610830221
315,28.391,1203,280,6685.0,75.44568639842673,29.50835610830221
316,80.838,1233,283,6685.0,75.44677381760647,29.50835610830221
317,103.267,1278,210,6685.0,75.44786123678617,29.508356108302205
318,112.664,1278,210,6685.0,75.44894865596588,29.50835610830221
319,116.039,1216,148,6685.0,75.45003607514559,29.508356108302202
320,117.804,1373,305,6685.0,75.45112349432532,29.50835610830221
321,118.41,1548,371,6685.0,75.45221091350503,29.50835610830221
322,107.922,1703,250,6685.0,75.45329833268475,29.508356108302205
323,108.078,1681,185,6685.0,75.45438575186446,29.508356108302202
324,70.645,1701,69,6685.0,75.45547317104418,29.508356108302213
325,45.948,1781,203,6685.0,75.45764800940363,29.508356108302205
326,61.161,1816,203,6685.0,75.45873542858334,29.50835610830221
327,101.536,1980,298,6685.0,75.45982284776306,29.508356108302202
328,112.249,2101,183,6685.0,75.46091026694279,29.508356108302205
329,111.713,2160,127,6685.0,75.46199768612249,29.50835610830221
330,85.701,2388,244,6685.0,75.46308510530221,29.508356108302213
331,41.916,2397,253,6685.0,75.46417252448194,29.50835610830221
332,95.6,1759,815,6685.0,75.4398543515722,29.50750340300246
333,108.338,1715,727,6685.0,75.44094176505897,29.50750340300247
334,103.007,1545,723,6685.0,75.44202917854572,29.507503403002467
335,71.96,1517,695,6685.0,75.44311659203251,29.507503403002463
336,53.65,1326,504,6685.0,75.44420400551928,29.507503403002467
337,72.496,1283,418,6685.0,75.44529141900605,29.507503403002467
338,108.684,1362,348,6685.0,75.44637883249283,29.507503403002467
339,108.078,1369,307,6685.0,75.4474662459796,29.50750340300247
340,111.141,1348,280,6685.0,75.44855365946637,29.507503403002467
341,114.949,1346,278,6685.0,75.44964107295313,29.507503403002467
342,118.479,1384,316,6685.0,75.45072848643991,29.50750340300247
343,108.286,1504,331,6685.0,75.4518158999267,29.507503403002463
344,111.678,1552,324,6685.0,75.45290331341346,29.50750340300247
345,104.6,1684,142,6685.0,75.45399072690023,29.507503403002467
346,74.66,1743,32,6685.0,75.455078140387,29.507503403002463
347,56.574,1898,126,6685.0,75.45834038084732,29.50750340300246
348,78.052,1955,164,6685.0,75.45942779433409,29.507503403002467
349,90.045,2044,336,6685.0,75.46051520782086,29.50750340300246
350,109.532,2128,270,6685.0,75.46160262130765,29.507503403002467
351,51.988,2397,253,6685.0,75.46269003479442,29.50750340300247
352,75.092,2397,253,6685.0,75.46377744828118,29.50750340300246
353,92.399,1812,762,6685.0,75.43945941783204,29.506650700420707
354,113.945,1731,681,6685.0,75.44054682562613,29.506650700420707
355,108.719,1612,667,6685.0,75.44163423342019,29.50665070042071
356,106.261,1517,681,6685.0,75.44272164121428,29.506650700420707
357,52.265,1410,588,6685.0,75.44380904900834,29.506650700420703
358,104.565,1427,529,6685.0,75.44489645680241,29.506650700420703
359,105.551,1411,446,6685.0,75.44598386459649,29.506650700420707
360,107.871,1468,439,6685.0,75.44707127239056,29.506650700420707
361,97.556,1458,394,6685.0,75.44815868018465,29.506650700420703
362,92.641,1411,343,6685.0,75.44924608797872,29.506650700420703
363,96.085,1460,392,6685.0,75.45033349577278,29.506650700420703
364,111.107,1512,417,6685.0,75.45142090356687,29.506650700420707
365,111.522,1607,372,6685.0,75.45250831136094,29.506650700420703
366,110.415,1737,215,6685.0,75.453595719155,29.506650700420703
367,98.023,1831,112,6685.0,75.45468312694909,29.506650700420703
368,58.34,1927,184,6685.0,75.45577053474317,29.506650700420707
369,60.59,1997,184,6685.0,75.45685794253723,29.506650700420703
370,73.292,2079,61,6685.0,75.45794535033131,29.506650700420707
371,93.904,2028,3,6685.0,75.45903275812539,29.506650700420703
372,90.858,2075,162,6685.0,75.46012016591946,29.506650700420707
373,56.609,2130,511,6685.0,75.46120757371354,29.506650700420703
374,31.723,2200,490,6685.0,75.46229498150761,29.506650700420703
375,84.074,1802,689,6685.0,75.43906450130702,29.505798000556833
376,106.815,1784,615,6685.0,75.44015190340863,29.50579800055683
377,102.177,1676,536,6685.0,75.44123930551025,29.505798000556826
378,75.733,1551,597,6685.0,75.4423267076119,29.50579800055683
379,63.411,1516,550,6685.0,75.44341410971352,29.505798000556833
380,111.141,1566,627,6685.0,75.44450151181513,29.50579800055683
381,107.646,1523,585,6685.0,75.44558891391677,29.50579800055683
382,97.262,1531,525,6685.0,75.4466763160184,29.505798000556833
383,71.181,1616,548,6685.0,75.44776371812,29.50579800055683
384,24.835,1744,676,6685.0,75.44885112022162,29.50579800055683
385,78.64,1692,604,6685.0,75.44993852232328,29.50579800055683
386,106.261,1604,515,6685.0,75.45102592442488,29.50579800055683
387,113.08,1637,490,6685.0,75.45211332652651,29.505798000556833
388,115.347,1771,338,6685.0,75.45320072862813,29.505798000556826
389,107.04,1887,228,6685.0,75.45428813072976,29.505798000556833
390,116.697,1990,247,6685.0,75.45537553283138,29.50579800055683
391,114.568,2069,286,6685.0,75.45646293493301,29.50579800055683
392,97.746,2147,199,6685.0,75.45755033703463,29.50579800055683
393,110.155,2173,148,6685.0,75.45863773913626,29.50579800055683
394,114.724,2176,151,6685.0,75.4597251412379,29.505798000556833
395,88.834,2214,189,6685.0,75.46081254333954,29.50579800055683
396,58.72,2200,501,6685.0,75.46189994544113,29.505798000556826
397,86.186,1861,544,6685.0,75.43975699840584,29.504945303410704
398,84.524,1760,444,6685.0,75.44084439481526,29.504945303410707
399,48.977,1621,407,6685.0,75.44193179122469,29.504945303410707
400,44.339,1569,459,6685.0,75.4430191876341,29.504945303410707
401,73.794,1729,736,6685.0,75.44410658404351,29.504945303410707
402,107.974,1686,763,6685.0,75.44519398045297,29.504945303410707
403,93.437,1644,672,6685.0,75.44628137686237,29.504945303410704
404,107.213,1649,581,6685.0,75.44736877327179,29.504945303410704
405,81.53,1779,711,6685.0,75.44845616968122,29.504945303410704
406,58.547,1792,704,6685.0,75.44954356609065,29.504945303410707
407,80.128,1767,644,6685.0,75.45063096250007,29.5049453034107
408,97.591,1863,614,6685.0,75.45171835890947,29.504945303410704
409,93.8,1874,469,6685.0,75.45280575531892,29.504945303410704
410,93.991,1950,376,6685.0,75.45389315172834,29.504945303410704
411,114.828,2047,317,6685.0,75.45498054813777,29.504945303410704
412,116.628,2157,380,6685.0,75.45606794454719,29.504945303410704
413,105.586,2200,322,6685.0,75.45715534095662,29.504945303410704
414,105.759,2275,250,6685.0,75.45824273736604,29.504945303410704
415,113.114,2257,232,6685.0,75.45933013377545,29.504945303410707
416,74.885,2303,278,6685.0,75.46041753018488,29.504945303410704
417,6.957,1873,516,6685.0,75.43936211061703,29.50409260898224
418,40.549,1807,221,6685.0,75.44044950133448,29.504092608982237
419,37.261,1826,231,6685.0,75.44153689205196,29.504092608982237
420,48.077,1938,340,6685.0,75.44262428276944,29.504092608982237
421,45.498,2069,471,6685.0,75.44371167348689,29.50409260898224
422,94.995,1765,842,6685.0,75.44479906420436,29.50409260898224
423,69.9,1706,751,6685.0,75.44588645492185,29.504092608982237
424,86.913,1843,817,6685.0,75.44806123635678,29.504092608982234
425,99.408,1880,792,6685.0,75.44914862707425,29.50409260898224
426,69.831,1835,747,6685.0,75.45023601779172,29.504092608982237
427,98.283,1960,758,6685.0,75.4513234085092,29.504092608982234
428,88.643,1988,584,6685.0,75.45241079922666,29.50409260898224
429,95.773,2009,435,6685.0,75.45349818994414,29.504092608982237
430,107.369,2139,424,6685.0,75.45458558066159,29.50409260898224
431,110.726,2211,468,6685.0,75.45567297137907,29.504092608982234
432,108.372,2291,498,6685.0,75.45676036209653,29.504092608982237
433,107.524,2384,373,6685.0,75.45784775281402,29.50409260898224
434,108.009,2364,338,6685.0,75.45893514353149,29.50409260898224
435,109.584,2379,354,6685.0,75.46002253424895,29.504092608982237
436,97.66,2499,474,6685.0,75.46110992496642,29.504092608982237
437,81.911,2554,529,6685.0,75.46219731568391,29.504092608982237
438,49.287,1917,111,6685.0,75.44005462506728,29.503239917271316
439,36.065,1924,187,6685.0,75.44114201009305,29.50323991727132
