,POP_2015,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
392,28.718,2178,617,1430,6516.0,70.84492411455399,22.82327814945827
393,14.215,2292,503,1543,6516.0,70.84597347465936,22.82327814945827
394,86.155,2832,338,2084,6516.0,70.84912155497551,22.823278149458268
395,78.837,2871,338,2123,6516.0,70.85017091508088,22.82327814945827
396,77.649,3105,65,2356,6516.0,70.85122027518626,22.823278149458268
397,67.591,3170,66,2422,6516.0,70.85226963529162,22.82327814945827
398,97.822,3421,251,2673,6516.0,70.85331899539703,22.82327814945827
399,104.911,3441,290,2692,6516.0,70.8543683555024,22.82327814945827
400,76.193,3561,476,2812,6516.0,70.85541771560779,22.823278149458268
401,77.901,3664,589,2915,6516.0,70.85646707571316,22.82327814945827
402,18.136,3702,627,2954,6516.0,70.85751643581854,22.82327814945827
403,40.085,3762,824,3103,6516.0,70.85856579592394,22.823278149458268
404,19.004,3893,843,3145,6516.0,70.85961515602929,22.82327814945827
405,0.0,3046,1476,2890,6516.0,70.8110757062407,22.822443814809372
406,7.453,2594,2094,2539,6516.0,70.81212506236143,22.822443814809372
407,54.371,2594,2094,2539,6516.0,70.81317441848219,22.822443814809372
408,21.515,2517,2016,2461,6516.0,70.81422377460295,22.822443814809372
409,41.995,2191,1691,2136,6516.0,70.81632248684444,22.822443814809372
410,34.408,1475,975,1420,6516.0,70.8215692674482,22.822443814809372
411,105.965,1443,943,1388,6516.0,70.82261862356894,22.822443814809372
412,91.673,1188,726,1171,6516.0,70.82366797968969,22.822443814809372
413,70.579,1101,601,1046,6516.0,70.82471733581045,22.822443814809372
414,68.874,999,499,944,6516.0,70.8257666919312,22.822443814809372
415,91.711,948,447,892,6516.0,70.82681604805194,22.822443814809372
416,77.821,908,408,853,6516.0,70.8278654041727,22.822443814809375
417,79.277,818,310,646,6516.0,70.82891476029343,22.822443814809372
418,92.037,836,326,515,6516.0,70.8299641164142,22.822443814809372
419,46.497,869,360,535,6516.0,70.83101347253495,22.822443814809372
420,85.082,1250,797,434,6516.0,70.83521089701793,22.82244381480937
421,50.003,1323,861,507,6516.0,70.83626025313869,22.822443814809372
422,42.876,1447,670,699,6516.0,70.83730960925945,22.822443814809375
423,32.991,1447,670,710,6516.0,70.83835896538017,22.822443814809372
424,30.692,2483,695,1735,6516.0,70.84360574598394,22.822443814809372
425,42.148,2406,618,1658,6516.0,70.84465510210468,22.822443814809372
426,30.174,2333,462,1585,6516.0,70.84570445822543,22.822443814809372
427,34.6,2374,421,1626,6516.0,70.8467538143462,22.822443814809372
428,77.457,2877,293,2128,6516.0,70.84990188270844,22.822443814809372
429,61.364,3014,155,2266,6516.0,70.85095123882918,22.822443814809375
430,104.892,3087,151,2339,6516.0,70.85200059494993,22.822443814809372
431,93.512,3177,181,2456,6516.0,70.85304995107066,22.822443814809372
432,100.792,3369,342,2621,6516.0,70.85409930719142,22.822443814809372
433,72.84,3437,448,2727,6516.0,70.85514866331218,22.822443814809372
434,69.781,3502,565,2844,6516.0,70.85619801943292,22.822443814809372
435,50.315,3695,758,3037,6516.0,70.85724737555368,22.822443814809372
436,24.62,3695,758,3037,6516.0,70.85829673167443,22.822443814809372
437,12.856,3793,856,3135,6516.0,70.85934608779517,22.822443814809372
438,27.639,3878,609,3588,6516.0,70.86039544391592,22.82244381480937
439,48.753,3887,600,3597,6516.0,70.8614448000367,22.822443814809375
440,46.363,3046,1476,2890,6516.0,70.81080683398889,22.82160948210517
441,84.488,1902,1465,2030,6516.0,70.81815229894302,22.82160948210517
442,77.917,1586,1085,1530,6516.0,70.82130035535195,22.82160948210517
443,83.741,1536,1035,1480,6516.0,70.82234970748826,22.821609482105167
444,75.56,1405,905,1350,6516.0,70.82339905962455,22.82160948210517
445,94.029,1102,640,1085,6516.0,70.82444841176086,22.82160948210517
446,85.063,1000,544,990,6516.0,70.82549776389716,22.82160948210517
447,63.529,890,389,834,6516.0,70.82654711603348,22.82160948210517
448,74.047,806,306,744,6516.0,70.82759646816979,22.82160948210517
449,81.346,760,253,624,6516.0,70.82864582030608,22.82160948210517
450,83.051,773,263,517,6516.0,70.82969517244238,22.82160948210517
451,63.472,752,242,400,6516.0,70.83074452457869,22.82160948210517
452,39.983,811,302,270,6516.0,70.831793876715,22.82160948210517
453,5.249,907,441,370,6516.0,70.8328432288513,22.82160948210517
454,24.714,1036,608,532,6516.0,70.83389258098761,22.82160948210517
455,28.105,1109,644,587,6516.0,70.83494193312393,22.82160948210517
456,66.479,1203,727,641,6516.0,70.83599128526023,22.82160948210517
457,46.516,1313,618,855,6516.0,70.83704063739653,22.82160948210517
458,59.295,1291,429,936,6516.0,70.83808998953283,22.82160948210517
459,4.502,2483,695,1735,6516.0,70.84333675021435,22.82160948210517
460,80.618,2483,695,1735,6516.0,70.84438610235065,22.82160948210517
461,15.212,2374,421,1626,6516.0,70.84543545448697,22.821609482105174
462,35.366,2374,421,1626,6516.0,70.8464848066233,22.82160948210517
463,74.277,3191,343,2442,6516.0,70.8496328630322,22.82160948210517
464,96.366,3063,216,2315,6516.0,70.8506822151685,22.82160948210517
465,87.554,3103,264,2388,6516.0,70.85173156730481,22.82160948210517
466,88.205,3065,335,2521,6516.0,70.8527809194411,22.82160948210517
467,92.88,3195,376,2608,6516.0,70.85383027157742,22.82160948210517
468,85.35,3350,431,2709,6516.0,70.85487962371373,22.82160948210517
469,66.46,3436,499,2777,6516.0,70.85592897585005,22.82160948210517
470,36.889,3878,609,3588,6516.0,70.86012638439526,22.821609482105174
471,31.803,3882,699,3573,6516.0,70.86117573653156,22.82160948210517
472,58.797,3993,706,3567,6516.0,70.86222508866787,22.82160948210517
473,28.68,1902,1465,2030,6516.0,70.81788341149029,22.820775151345572
474,60.674,1816,1379,1944,6516.0,70.81893275964234,22.820775151345572
475,9.119,1461,1024,1596,6516.0,70.82103145594645,22.820775151345572
476,42.417,1461,1024,1596,6516.0,70.8220808040985,22.820775151345575
477,69.315,1073,636,1165,6516.0,70.82417950040258,22.820775151345572
478,82.917,990,553,1056,6516.0,70.82522884855463,22.820775151345575
479,81.059,882,432,878,6516.0,70.8262781967067,22.820775151345572
480,71.92,754,279,725,6516.0,70.82732754485875,22.820775151345575
481,77.304,693,191,629,6516.0,70.8283768930108,22.820775151345572
482,84.316,667,157,517,6516.0,70.82942624116284,22.820775151345572
483,69.334,658,148,435,6516.0,70.8304755893149,22.820775151345575
484,84.527,803,346,305,6516.0,70.83152493746694,22.820775151345575
485,56.747,885,434,421,6516.0,70.83257428561899,22.820775151345572
486,74.928,946,520,501,6516.0,70.83362363377105,22.820775151345575
487,67.552,1024,608,656,6516.0,70.83467298192309,22.820775151345572
488,59.544,1056,571,660,6516.0,70.83572233007514,22.820775151345572
489,73.97,1200,398,845,6516.0,70.83677167822718,22.820775151345572
490,84.718,1316,372,961,6516.0,70.83782102637923,22.820775151345572
491,30.385,1407,430,938,6516.0,70.8388703745313,22.820775151345572
492,47.877,2586,798,1838,6516.0,70.84411711529155,22.820775151345572
493,86.883,2519,731,1771,6516.0,70.84516646344359,22.820775151345575
494,58.835,3066,289,2388,6516.0,70.85041320420385,22.820775151345575
495,86.73,3021,333,2432,6516.0,70.8514625523559,22.820775151345575
496,74.717,2918,459,2566,6516.0,70.85251190050795,22.820775151345572
497,97.382,2934,466,2582,6516.0,70.85356124866,22.820775151345572
498,89.603,3122,542,2770,6516.0,70.85461059681205,22.820775151345572
499,54.85,3249,685,2913,6516.0,70.85565994496409,22.82077515134557
500,30.174,3287,722,2951,6516.0,70.85670929311615,22.820775151345572
501,42.838,3774,713,3483,6516.0,70.86090668572436,22.820775151345575
502,30.749,3888,800,3539,6516.0,70.86195603387641,22.820775151345575
503,52.302,1862,1425,1990,6516.0,70.81761453672735,22.819940822530494
504,80.886,1795,1358,1923,6516.0,70.81866388089534,22.819940822530494
505,39.275,1708,1271,1835,6516.0,70.81971322506334,22.819940822530494
506,38.623,1461,1024,1596,6516.0,70.8207625692313,22.819940822530494
507,80.005,1375,938,1510,6516.0,70.82181191339929,22.819940822530494
508,65.56,1375,938,1510,6516.0,70.82286125756727,22.819940822530494
509,64.564,959,522,1094,6516.0,70.82391060173524,22.819940822530494
510,66.843,929,492,1064,6516.0,70.82495994590323,22.819940822530494
511,49.697,713,276,848,6516.0,70.82600929007121,22.819940822530494
512,50.137,675,238,810,6516.0,70.8270586342392,22.81994082253049
513,78.626,583,127,699,6516.0,70.82810797840719,22.819940822530494
514,84.527,559,66,582,6516.0,70.82915732257516,22.81994082253049
515,75.407,558,71,540,6516.0,70.83020666674315,22.819940822530494
516,85.523,632,195,473,6516.0,70.83125601091113,22.819940822530494
517,66.69,732,298,463,6516.0,70.83230535507911,22.819940822530494
518,86.845,854,437,575,6516.0,70.8333546992471,22.819940822530494
519,68.989,898,493,757,6516.0,70.83440404341508,22.819940822530494
520,96.73,1022,496,773,6516.0,70.83545338758306,22.819940822530498
521,87.611,1185,433,874,6516.0,70.83650273175104,22.819940822530494
522,97.363,1243,292,951,6516.0,70.83755207591902,22.819940822530494
523,74.392,1259,283,1069,6516.0,70.838601420087,22.819940822530494
524,6.169,1312,335,1042,6516.0,70.839650764255,22.81994082253049
525,68.261,2765,589,2493,6516.0,70.8511935501028,22.819940822530494
526,80.254,2837,649,2565,6516.0,70.85224289427077,22.819940822530494
527,77.074,2990,506,2638,6516.0,70.85329223843877,22.819940822530494
528,91.826,3122,542,2770,6516.0,70.85434158260675,22.819940822530494
529,78.722,3155,624,2852,6516.0,70.85539092677473,22.819940822530494
530,76.538,3229,743,2919,6516.0,70.85644027094271,22.819940822530494
531,32.435,3526,961,3253,6516.0,70.85958830344666,22.81994082253049
532,45.616,3566,1001,3293,6516.0,70.86063764761464,22.819940822530494
533,33.029,3857,1053,3584,6516.0,70.8616869917826,22.819940822530494
534,11.476,3805,915,3532,6516.0,70.8627363359506,22.819940822530494
535,13.583,1916,1479,1862,6516.0,70.81629633446973,22.81910649565984
536,69.219,1916,1479,1862,6516.0,70.81734567465382,22.81910649565984
537,92.765,1708,1271,1835,6516.0,70.81839501483793,22.81910649565984
538,93.244,1657,1220,1786,6516.0,70.81944435502203,22.81910649565984
539,83.377,1526,1089,1661,6516.0,70.82049369520614,22.81910649565984
540,75.752,1375,938,1510,6516.0,70.82154303539023,22.81910649565984
541,94.565,1233,796,1368,6516.0,70.82259237557435,22.81910649565984
542,2.242,959,522,1094,6516.0,70.82469105594255,22.81910649565984
543,36.171,585,223,795,6516.0,70.82678973631076,22.81910649565984
544,87.439,549,184,789,6516.0,70.82783907649485,22.819106495659845
545,81.768,469,77,660,6516.0,70.82888841667896,22.81910649565984
546,77.802,442,34,685,6516.0,70.82993775686306,22.81910649565984
547,93.359,459,144,647,6516.0,70.83098709704717,22.81910649565984
548,88.147,764,333,511,6516.0,70.83203643723127,22.81910649565984
549,81.787,743,339,649,6516.0,70.83308577741536,22.81910649565985
550,92.516,899,459,861,6516.0,70.83413511759949,22.81910649565984
551,89.565,1037,379,953,6516.0,70.83518445778358,22.81910649565984
552,94.431,1069,362,869,6516.0,70.83623379796768,22.81910649565984
553,89.738,1146,179,1063,6516.0,70.83728313815178,22.81910649565984
554,86.423,1229,253,1099,6516.0,70.83833247833589,22.81910649565984
555,68.012,1350,258,1439,6516.0,70.83938181852,22.81910649565984
556,30.864,1350,258,1439,6516.0,70.84043115870409,22.81910649565984
557,30.577,1865,250,1792,6516.0,70.84567785962462,22.81910649565985
558,5.173,2115,0,2042,6516.0,70.84777653999282,22.81910649565984
559,7.817,2115,0,2042,6516.0,70.84882588017692,22.819106495659845
560,16.649,2765,589,2493,6516.0,70.85092456054512,22.81910649565984
561,62.207,2765,589,2493,6516.0,70.85197390072922,22.81910649565984
562,61.422,2757,642,2484,6516.0,70.85302324091332,22.81910649565984
563,75.158,2959,754,2686,6516.0,70.85407258109744,22.81910649565984
564,54.103,3040,714,2767,6516.0,70.85512192128155,22.81910649565984
565,76.997,3115,790,2842,6516.0,70.85617126146565,22.819106495659845
566,66.728,3209,884,2936,6516.0,70.85722060164974,22.819106495659845
567,47.532,3300,975,3027,6516.0,70.85826994183384,22.81910649565984
568,18.258,3352,1027,3079,6516.0,70.85931928201795,22.81910649565984
569,67.303,3679,1115,3406,6516.0,70.86036862220205,22.81910649565984
570,56.287,3805,1010,3532,6516.0,70.86141796238616,22.81910649565984
571,28.048,3846,957,3573,6516.0,70.86246730257025,22.819106495659845
572,0.019,2664,1052,2467,6516.0,70.80973147186644,22.81827217073353
573,66.384,2664,1052,2467,6516.0,70.81078080806687,22.818272170733536
574,57.647,1810,1373,1757,6516.0,70.81707682526931,22.81827217073353
575,84.45,1768,1331,1733,6516.0,70.81812616146973,22.818272170733533
576,98.838,1622,1185,1712,6516.0,70.81917549767014,22.818272170733536
577,67.61,1531,1094,1662,6516.0,70.82022483387055,22.81827217073353
578,67.648,1339,902,1474,6516.0,70.82127417007096,22.818272170733536
579,84.45,1233,796,1368,6516.0,70.82232350627139,22.818272170733536
580,48.145,1148,848,1491,6516.0,70.82337284247178,22.818272170733533
581,63.088,1054,754,1479,6516.0,70.82442217867221,22.818272170733536
582,58.701,955,655,1458,6516.0,70.8254715148726,22.818272170733536
583,29.485,500,201,968,6516.0,70.82652085107304,22.81827217073354
584,63.606,456,139,886,6516.0,70.82757018727344,22.81827217073353
585,75.081,385,47,771,6516.0,70.82861952347385,22.818272170733536
586,84.009,327,46,804,6516.0,70.82966885967426,22.818272170733536
587,85.025,416,94,685,6516.0,70.83071819587465,22.818272170733536
588,87.017,501,121,714,6516.0,70.83176753207509,22.818272170733533
589,82.668,615,211,715,6516.0,70.8328168682755,22.818272170733536
590,90.81,749,345,964,6516.0,70.83386620447591,22.81827217073354
591,86.251,1037,379,953,6516.0,70.8349155406763,22.81827217073353
592,81.978,979,267,964,6516.0,70.83596487687673,22.818272170733533
593,79.833,1055,170,1129,6516.0,70.83701421307714,22.818272170733536
594,99.221,1145,80,1163,6516.0,70.83806354927755,22.818272170733536
595,86.481,1350,258,1439,6516.0,70.83911288547797,22.81827217073354
596,72.016,1349,257,1357,6516.0,70.84016222167838,22.818272170733536
597,85.408,1464,372,1391,6516.0,70.8412115578788,22.818272170733533
598,6.246,1464,372,1391,6516.0,70.84226089407919,22.818272170733536
599,2.912,1709,406,1636,6516.0,70.8433102302796,22.818272170733533
600,12.338,1709,406,1636,6516.0,70.84435956648004,22.818272170733536
601,28.948,1865,250,1792,6516.0,70.84540890268043,22.818272170733533
602,99.968,2115,0,2042,6516.0,70.84750757508125,22.818272170733536
603,16.15,2236,120,2163,6516.0,70.84855691128168,22.818272170733536
604,1.322,2389,274,2316,6516.0,70.84960624748207,22.818272170733536
605,0.575,2633,518,2360,6516.0,70.8506555836825,22.818272170733536
606,28.201,2651,536,2379,6516.0,70.85170491988292,22.818272170733536
607,36.267,2757,642,2484,6516.0,70.85275425608332,22.818272170733536
608,33.929,2959,754,2686,6516.0,70.85485292848414,22.818272170733536
609,30.845,3143,818,2870,6516.0,70.85590226468453,22.818272170733536
610,58.95,3267,942,2994,6516.0,70.85695160088497,22.818272170733536
611,65.828,3362,1037,3089,6516.0,70.85800093708536,22.818272170733536
612,65.962,3421,1096,3148,6516.0,70.85905027328579,22.818272170733533
613,86.098,3533,1167,3260,6516.0,70.8600996094862,22.818272170733536
614,51.191,3665,1196,3392,6516.0,70.86114894568662,22.818272170733533
615,52.64,3658,1225,3385,6516.0,70.86219828188702,22.818272170733536
616,16.478,3922,1196,3649,6516.0,70.86429695428785,22.818272170733536
617,41.401,2664,1052,2467,6516.0,70.810511995272,22.817437847751496
618,16.38,2124,1253,1927,6516.0,70.81365999192273,22.817437847751496
619,62.016,2124,1253,1927,6516.0,70.81470932413963,22.817437847751496
620,82.515,1780,1343,1610,6516.0,70.81680798857346,22.817437847751496
621,90.945,1700,1263,1602,6516.0,70.81785732079037,22.817437847751492
622,73.76,1602,1165,1575,6516.0,70.81890665300726,22.817437847751492
623,84.641,1491,1054,1595,6516.0,70.8199559852242,22.817437847751496
624,79.162,1384,947,1520,6516.0,70.82100531744108,22.817437847751496
625,96.769,1201,902,1487,6516.0,70.822054649658,22.817437847751496
626,62.437,1131,832,1468,6516.0,70.82310398187491,22.817437847751496
627,71.882,1013,713,1469,6516.0,70.82415331409182,22.817437847751496
628,71.48,912,612,1403,6516.0,70.82520264630871,22.817437847751496
629,43.815,591,291,1066,6516.0,70.82625197852563,22.817437847751492
630,78.875,519,220,987,6516.0,70.82730131074254,22.817437847751496
631,63.242,320,21,870,6516.0,70.82835064295945,22.817437847751496
632,83.549,263,80,875,6516.0,70.82939997517633,22.817437847751496
633,78.894,285,73,806,6516.0,70.83044930739325,22.817437847751496
634,80.005,382,0,767,6516.0,70.83149863961017,22.817437847751492
635,69.736,488,83,786,6516.0,70.8325479718271,22.817437847751496
636,71.365,633,229,885,6516.0,70.83359730404398,22.817437847751496
637,75.216,738,310,990,6516.0,70.8346466362609,22.817437847751496
638,93.78,898,194,1040,6516.0,70.8356959684778,22.817437847751492
639,86.826,927,164,1067,6516.0,70.83674530069469,22.817437847751492
640,89.68,1092,29,1232,6516.0,70.83779463291161,22.817437847751496
641,102.401,1092,0,1232,6516.0,70.83884396512853,22.817437847751492
642,80.446,1302,220,1402,6516.0,70.83989329734543,22.817437847751492
643,56.939,1447,355,1536,6516.0,70.84094262956232,22.817437847751492
644,17.913,1447,355,1536,6516.0,70.84199196177924,22.817437847751496
645,49.563,2236,120,2163,6516.0,70.84723862286378,22.817437847751496
646,15.499,2236,120,2163,6516.0,70.84828795508068,22.817437847751492
647,0.019,2404,288,2331,6516.0,70.8493372872976,22.817437847751496
648,21.4,2414,299,2341,6516.0,70.8503866195145,22.817437847751496
649,11.361,3291,966,3018,6516.0,70.85668261281594,22.817437847751492
650,58.337,3339,1015,3066,6516.0,70.85773194503288,22.817437847751496
651,76.193,3463,1138,3190,6516.0,70.85878127724978,22.817437847751492
652,86.749,3686,1361,3413,6516.0,70.85983060946668,22.817437847751496
653,29.312,3658,1225,3385,6516.0,70.86087994168359,22.817437847751492
654,8.573,3658,1225,3385,6516.0,70.86192927390049,22.817437847751496
655,32.356,3922,1196,3649,6516.0,70.86297860611741,22.817437847751492
656,15.107,3922,1196,3649,6516.0,70.8640279383343,22.817437847751492
657,4.119,2487,875,2290,6516.0,70.81024319516426,22.81660352671361
658,4.023,2274,1031,2076,6516.0,70.81234185163146,22.81660352671361
659,24.58,2124,1253,1927,6516.0,70.81339117986505,22.81660352671361
660,75.005,2088,1253,1890,6516.0,70.81444050809866,22.816603526713614
661,78.511,1960,1345,1765,6516.0,70.81548983633223,22.81660352671361
662,72.38,1857,1415,1662,6516.0,70.81653916456584,22.81660352671361
663,73.913,1758,1321,1588,6516.0,70.81758849279942,22.81660352671361
664,77.821,1608,1156,1461,6516.0,70.81863782103302,22.81660352671361
665,88.531,1543,1091,1515,6516.0,70.81968714926661,22.816603526713614
666,74.353,1371,919,1435,6516.0,70.82073647750019,22.81660352671361
667,93.244,1295,867,1493,6516.0,70.8217858057338,22.81660352671361
668,85.58,1211,832,1457,6516.0,70.82283513396739,22.816603526713614
669,85.887,991,692,1328,6516.0,70.82388446220098,22.816603526713614
670,92.822,930,630,1402,6516.0,70.82493379043456,22.81660352671361
671,75.177,690,391,1235,6516.0,70.82598311866815,22.81660352671361
672,79.794,524,224,1070,6516.0,70.82703244690175,22.81660352671361
673,76.787,469,169,1017,6516.0,70.82808177513535,22.816603526713614
674,79.086,149,35,968,6516.0,70.82913110336894,22.81660352671361
675,77.802,168,17,942,6516.0,70.83018043160251,22.81660352671361
676,89.297,271,40,924,6516.0,70.83122975983615,22.816603526713614
677,78.128,522,207,910,6516.0,70.83227908806971,22.81660352671361
678,48.777,621,255,951,6516.0,70.83332841630332,22.81660352671361
679,82.074,706,205,960,6516.0,70.83437774453691,22.81660352671361
680,95.619,818,115,1075,6516.0,70.8354270727705,22.816603526713614
681,87.611,1044,340,1186,6516.0,70.83647640100408,22.816603526713607
682,96.52,1070,308,1210,6516.0,70.83752572923767,22.81660352671361
683,86.96,1206,172,1346,6516.0,70.83857505747127,22.81660352671361
684,91.768,1414,349,1530,6516.0,70.83962438570488,22.816603526713614
685,70.483,1447,355,1536,6516.0,70.84067371393844,22.81660352671361
686,54.467,1516,424,1605,6516.0,70.84172304217205,22.81660352671361
687,0.0,1562,470,1651,6516.0,70.84277237040565,22.816603526713614
688,9.752,2356,241,2283,6516.0,70.84801901157361,22.81660352671361
689,4.636,2510,395,2437,6516.0,70.8490683398072,22.81660352671361
690,4.905,2526,411,2453,6516.0,70.85011766804081,22.81660352671361
691,41.171,3457,1133,3185,6516.0,70.85746296567594,22.816603526713614
692,85.848,3516,1192,3243,6516.0,70.85851229390953,22.81660352671361
693,62.938,3657,1332,3384,6516.0,70.85956162214313,22.81660352671361
694,5.115,2491,814,2293,6516.0,70.80997440774327,22.815769207619816
695,29.791,2491,814,2293,6516.0,70.81102373199376,22.815769207619816
696,5.422,2274,1031,2076,6516.0,70.81207305624422,22.815769207619816
697,20.04,2183,1320,1787,6516.0,70.81417170474514,22.815769207619812
698,84.316,2125,1369,1823,6516.0,70.81522102899561,22.815769207619816
699,101.482,1905,1379,1593,6516.0,70.81627035324608,22.815769207619816
700,85.408,1879,1353,1567,6516.0,70.81731967749651,22.815769207619816
701,101.118,1442,990,1413,6516.0,70.81941832599746,22.815769207619816
702,88.32,1380,928,1413,6516.0,70.82046765024792,22.815769207619816
703,89.546,1233,804,1430,6516.0,70.8215169744984,22.815769207619816
704,94.412,1103,703,1329,6516.0,70.82256629874885,22.815769207619812
705,96.041,981,616,1266,6516.0,70.82361562299934,22.815769207619816
706,69.468,881,522,1251,6516.0,70.8246649472498,22.815769207619816
707,71.097,759,435,1249,6516.0,70.82571427150027,22.815769207619816
708,76.997,676,367,1204,6516.0,70.82676359575072,22.815769207619816
709,80.331,616,317,1165,6516.0,70.82781292000118,22.815769207619816
710,71.537,82,36,1086,6516.0,70.82886224425165,22.815769207619816
711,78.262,33,0,1060,6516.0,70.8299115685021,22.815769207619816
712,86.212,126,49,1099,6516.0,70.83096089275259,22.815769207619816
713,61.537,431,188,1023,6516.0,70.83201021700306,22.815769207619816
714,51.383,652,325,1448,6516.0,70.83305954125352,22.815769207619816
715,64.18,792,109,1071,6516.0,70.83410886550398,22.815769207619812
716,78.568,872,169,1129,6516.0,70.83515818975442,22.815769207619816
717,89.584,993,290,1239,6516.0,70.8362075140049,22.815769207619816
718,92.573,1122,400,1289,6516.0,70.83725683825537,22.815769207619816
719,108.206,1294,260,1434,6516.0,70.83830616250583,22.815769207619816
720,86.04,1423,373,1551,6516.0,70.8393554867563,22.815769207619816
721,92.209,1463,416,1597,6516.0,70.84040481100678,22.815769207619816
722,77.208,1588,496,1677,6516.0,70.84145413525724,22.815769207619816
723,0.038,1658,566,1747,6516.0,70.84250345950771,22.81576920761982
724,3.468,2512,397,2439,6516.0,70.84879940501048,22.81576920761982
725,16.38,2548,432,2475,6516.0,70.84984872926094,22.815769207619816
726,27.78,3485,1160,3212,6516.0,70.8571939990142,22.81576920761982
727,77.055,3572,1247,3299,6516.0,70.85824332326466,22.815769207619816
728,66.171,3651,1327,3378,6516.0,70.85929264751513,22.815769207619816
729,10.861,3674,1349,3401,6516.0,70.8603419717656,22.815769207619816
730,0.383,2091,1423,1684,6516.0,70.81390291407875,22.814934890470013
731,64.755,2051,1461,1715,6516.0,70.81495223434626,22.814934890470013
732,82.323,1856,1330,1544,6516.0,70.81600155461379,22.814934890470013
733,91.653,1796,1271,1484,6516.0,70.8170508748813,22.81493489047001
734,74.928,1637,1117,1331,6516.0,70.81810019514883,22.814934890470013
735,103.359,1476,998,1258,6516.0,70.81914951541637,22.814934890470013
736,73.568,1378,926,1231,6516.0,70.8201988356839,22.81493489047001
737,57.743,1206,757,1359,6516.0,70.82124815595144,22.814934890470013
738,75.982,1205,620,1246,6516.0,70.82229747621895,22.814934890470013
739,81.308,1077,547,1172,6516.0,70.82334679648646,22.814934890470013
740,83.626,997,450,1161,6516.0,70.82439611675399,22.814934890470013
741,81.729,888,379,1170,6516.0,70.82544543702154,22.814934890470017
742,58.797,797,335,1163,6516.0,70.82649475728905,22.814934890470013
743,73.338,712,305,1166,6516.0,70.82754407755657,22.81493489047001
744,63.797,622,303,1171,6516.0,70.82859339782411,22.814934890470013
745,83.09,112,0,1160,6516.0,70.82964271809162,22.814934890470013
746,80.005,139,57,1140,6516.0,70.83069203835915,22.814934890470017
747,69.564,436,189,1034,6516.0,70.83174135862667,22.814934890470013
748,62.705,443,117,1240,6516.0,70.8327906788942,22.81493489047001
749,72.936,656,0,1428,6516.0,70.83383999916173,22.814934890470017
750,89.68,902,110,1173,6516.0,70.83488931942925,22.814934890470017
751,79.354,952,293,1260,6516.0,70.83593863969676,22.814934890470013
752,89.239,1049,418,1376,6516.0,70.8369879599643,22.814934890470013
753,105.428,1214,451,1353,6516.0,70.83803728023183,22.814934890470017
754,112.862,1392,358,1532,6516.0,70.83908660049934,22.81493489047001
755,103.168,1513,519,1689,6516.0,70.84013592076688,22.814934890470017
756,87.362,1580,583,1764,6516.0,70.8411852410344,22.814934890470013
757,0.192,1658,566,1747,6516.0,70.84223456130194,22.814934890470013
758,8.66,5000,5000,0,6516.0,70.85482640451222,22.814934890470013
759,9.292,3571,1246,3298,6516.0,70.85692504504728,22.814934890470013
760,50.08,3550,1308,3277,6516.0,70.8579743653148,22.81493489047001
761,67.014,3674,1428,3401,6516.0,70.85902368558234,22.814934890470017
762,36.382,1999,1474,1652,6516.0,70.81468345238383,22.814100575264117
763,86.845,1876,1350,1564,6516.0,70.8157327686686,22.81410057526412
764,108.685,1758,1233,1446,6516.0,70.81678208495339,22.81410057526412
765,72.514,1581,1018,1232,6516.0,70.81783140123815,22.814100575264117
766,92.631,1488,946,1160,6516.0,70.81888071752292,22.814100575264117
767,89.412,1475,925,1139,6516.0,70.8199300338077,22.814100575264117
768,51.842,1293,701,1218,6516.0,70.82097935009247,22.81410057526412
769,65.407,1246,654,1265,6516.0,70.82202866637724,22.81410057526412
770,66.92,1098,506,1132,6516.0,70.82307798266201,22.81410057526412
771,79.584,978,407,1060,6516.0,70.82412729894679,22.81410057526412
772,80.197,896,324,1078,6516.0,70.82517661523157,22.814100575264114
773,74.277,732,252,1081,6516.0,70.82622593151633,22.81410057526412
774,81.001,658,237,1097,6516.0,70.8272752478011,22.814100575264117
775,81.653,574,234,1101,6516.0,70.82832456408589,22.81410057526412
776,77.476,191,32,1105,6516.0,70.82937388037067,22.81410057526412
777,74.239,226,0,1178,6516.0,70.83042319665543,22.814100575264117
778,76.116,397,79,1218,6516.0,70.83147251294021,22.814100575264117
779,70.713,527,129,1347,6516.0,70.83252182922497,22.814100575264117
780,64.276,624,32,1428,6516.0,70.83357114550974,22.814100575264117
781,74.641,789,161,1266,6516.0,70.83462046179451,22.81410057526412
782,67.246,878,250,1290,6516.0,70.83566977807929,22.814100575264117
783,82.879,1061,433,1406,6516.0,70.83671909436408,22.81410057526412
784,88.684,1193,565,1502,6516.0,70.83776841064885,22.814100575264117
785,93.78,1321,562,1564,6516.0,70.83881772693363,22.814100575264117
786,88.454,1416,496,1637,6516.0,70.8398670432184,22.81410057526412
787,87.573,1609,660,1830,6516.0,70.84091635950317,22.814100575264117
788,0.077,1609,660,1830,6516.0,70.84196567578795,22.81410057526412
789,0.0,2782,667,2709,6516.0,70.84931088978136,22.814100575264117
790,0.0,2782,667,2709,6516.0,70.85036020606613,22.814100575264117
791,28.642,5000,5000,22,6516.0,70.85455747120524,22.81410057526412
792,8.64,3320,1205,3048,6516.0,70.85560678749002,22.814100575264117
793,15.825,3320,1205,3048,6516.0,70.85665610377478,22.814100575264117
