,POP_2015,active_living,community_space,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
25,200.189,1696,853,380,1284,1368,8978.0,85.00701213255394,24.812186273723157
26,155.16,1888,1045,572,1477,1560,8978.0,85.00807150897083,24.812186273723164
27,36.752,2039,0,2380,1625,2500,8978.0,85.01442776747217,24.812186273723157
28,115.567,1931,122,2272,1517,2392,8978.0,85.01548714388909,24.81218627372316
29,238.979,1945,709,2285,1531,2406,8978.0,85.01654652030598,24.812186273723164
30,95.925,2147,912,2488,1734,2608,8978.0,85.01760589672286,24.812186273723157
31,257.015,3561,4618,2848,2207,1846,8978.0,85.02396215522421,24.812186273723157
32,288.887,3540,4596,2826,2186,1825,8978.0,85.0250215316411,24.812186273723157
33,258.992,3728,4784,3014,2374,2013,8978.0,85.026080908058,24.812186273723157
34,196.854,3578,4635,2865,2225,1863,8978.0,85.02714028447491,24.81218627372316
35,271.778,3504,4560,2790,2150,1789,8978.0,85.0281996608918,24.812186273723157
36,15.133,3534,4591,2821,2181,1819,8978.0,85.02925903730869,24.81218627372316
37,58.123,4320,5000,3607,2966,896,8978.0,85.03667467222695,24.812186273723164
38,2.409,4697,5000,3984,3343,930,8978.0,85.04197155431142,24.812186273723157
39,28.29,4697,5000,3984,3343,930,8978.0,85.0430309307283,24.812186273723164
40,0.185,3417,2988,2511,2347,2505,8978.0,84.98334897309992,24.811347064964853
41,15.998,3210,2782,2402,2238,1929,8978.0,84.98864583294079,24.811347064964853
42,5.559,3210,2782,2402,2238,1929,8978.0,84.98970520490897,24.811347064964853
43,72.639,3049,2657,2493,2330,1536,8978.0,84.99182394884532,24.811347064964853
44,36.258,2975,2583,2550,2376,1462,8978.0,84.99288332081348,24.811347064964856
45,57.691,2990,2598,2606,2409,1477,8978.0,84.99394269278167,24.811347064964853
46,145.401,3059,2667,2799,2480,1546,8978.0,84.99500206474985,24.811347064964856
47,294.879,2574,2183,2659,2312,1061,8978.0,84.99712080868622,24.811347064964853
48,213.098,2530,2138,2615,2268,1017,8978.0,84.99818018065437,24.811347064964856
49,162.325,2502,2111,2587,2240,989,8978.0,84.99923955262256,24.811347064964853
50,93.146,1896,1053,580,1484,1568,8978.0,85.00241766852709,24.811347064964853
51,100.496,1809,966,493,1397,1481,8978.0,85.00347704049527,24.811347064964853
52,118.409,1711,867,394,1299,1382,8978.0,85.00453641246342,24.811347064964853
53,185.735,1618,775,302,1207,1290,8978.0,85.00559578443162,24.811347064964856
54,212.172,1562,719,246,1150,1234,8978.0,85.0066551563998,24.811347064964853
55,222.178,1730,887,414,1319,1402,8978.0,85.00771452836797,24.811347064964856
56,154.481,1817,974,501,1406,1489,8978.0,85.00877390033614,24.811347064964853
57,37.987,1846,408,2187,1433,2307,8978.0,85.01407076017703,24.81134706496486
58,123.412,1846,408,2187,1433,2307,8978.0,85.0151301321452,24.811347064964853
59,267.022,1959,724,2300,1546,2420,8978.0,85.0161895041134,24.811347064964853
60,68.747,1982,746,2323,1568,2443,8978.0,85.01724887608155,24.811347064964853
61,265.045,3431,4488,2718,2077,1716,8978.0,85.0236051078906,24.811347064964856
62,283.328,3474,4531,2761,2121,1759,8978.0,85.0246644798588,24.811347064964853
63,318.783,3375,4431,2661,2021,1660,8978.0,85.02572385182698,24.811347064964853
64,260.227,3508,4565,2795,2154,1793,8978.0,85.02678322379515,24.811347064964856
65,191.541,3489,4546,2776,2135,1774,8978.0,85.02784259576333,24.811347064964853
66,92.157,3544,4600,2830,2190,1828,8978.0,85.0289019677315,24.811347064964853
67,26.128,4328,5000,3614,2974,903,8978.0,85.03631757150873,24.811347064964856
68,21.063,4697,5000,3984,3343,930,8978.0,85.04161443134961,24.811347064964856
69,29.71,4697,5000,3984,3343,930,8978.0,85.04267380331778,24.811347064964853
70,78.939,3417,2988,2511,2347,2505,8978.0,84.98299211108795,24.810507858365042
71,65.844,3241,2812,2334,2171,2329,8978.0,84.98511084612727,24.810507858365046
72,55.282,3174,2746,2366,2202,1893,8978.0,84.98828894868626,24.810507858365046
73,160.534,3148,2720,2340,2176,1867,8978.0,84.98934831620593,24.810507858365042
74,88.451,3040,2649,2485,2321,1528,8978.0,84.99146705124525,24.810507858365046
75,276.04,2869,2478,2486,2289,1357,8978.0,84.99252641876491,24.810507858365046
76,144.907,3012,2621,2629,2432,1500,8978.0,84.99358578628457,24.810507858365046
77,281.537,2983,2591,2723,2404,1470,8978.0,84.99464515380423,24.810507858365046
78,237.497,2582,2190,2666,2320,1069,8978.0,84.99676388884356,24.810507858365046
79,17.542,2462,2070,2547,2200,949,8978.0,84.99782325636322,24.810507858365046
80,292.037,2401,2009,2485,2139,888,8978.0,84.99888262388288,24.810507858365046
81,60.903,2381,1989,2465,2119,868,8978.0,84.99994199140255,24.810507858365046
82,187.959,1652,354,127,1241,993,8978.0,85.00312009396154,24.810507858365046
83,208.713,1647,429,122,1236,1069,8978.0,85.0041794614812,24.810507858365046
84,318.165,1525,481,0,1114,1121,8978.0,85.00523882900087,24.810507858365046
85,190.615,1471,628,155,1060,1143,8978.0,85.00629819652053,24.81050785836505
86,180.238,1734,891,418,1323,1406,8978.0,85.00735756404019,24.810507858365042
87,187.094,1830,987,514,1419,1502,8978.0,85.00841693155984,24.810507858365046
88,55.159,1919,1076,603,1508,1591,8978.0,85.00947629907951,24.810507858365046
89,37.925,1817,454,2158,1404,2278,8978.0,85.01371376915816,24.810507858365042
90,44.473,1769,434,2110,1356,2230,8978.0,85.01477313667782,24.810507858365046
91,206.242,1748,462,2089,1334,2209,8978.0,85.01583250419749,24.810507858365046
92,141.695,1748,513,2089,1335,2209,8978.0,85.01689187171714,24.810507858365046
93,243.056,3384,4441,2671,2030,1669,8978.0,85.02324807683512,24.810507858365046
94,236.385,3288,4344,2574,1934,1573,8978.0,85.02430744435478,24.810507858365046
95,221.066,3258,4315,2545,1904,1543,8978.0,85.02536681187445,24.810507858365046
96,237.682,3271,4327,2557,1917,1556,8978.0,85.0264261793941,24.810507858365046
97,244.723,3318,4374,2604,1964,1603,8978.0,85.02748554691377,24.81050785836505
98,160.905,3567,4623,2853,2213,1852,8978.0,85.02854491443345,24.810507858365046
99,111.738,3201,2773,2295,2131,2289,8978.0,84.98369462841718,24.809668653923637
100,86.845,3231,2803,2325,2161,2319,8978.0,84.98475399148853,24.809668653923634
101,0.618,3141,2713,2235,2071,2229,8978.0,84.9858133545599,24.809668653923637
102,91.416,3085,2657,2277,2113,1804,8978.0,84.98899144377397,24.809668653923637
103,232.37,2931,2539,2167,2003,1418,8978.0,84.99005080684532,24.809668653923634
104,257.139,2931,2539,2167,2003,1418,8978.0,84.99111016991665,24.809668653923637
105,135.704,2869,2478,2486,2289,1357,8978.0,84.992169532988,24.809668653923634
106,136.507,2867,2475,2641,2288,1354,8978.0,84.99428825913071,24.809668653923634
107,281.29,2867,2475,2641,2288,1354,8978.0,84.99534762220206,24.809668653923637
108,76.283,2414,2023,2499,2152,901,8978.0,84.99746634834477,24.809668653923634
109,120.323,2270,1879,2355,2008,757,8978.0,84.99852571141611,24.80966865392364
110,144.783,2270,1879,2355,2008,757,8978.0,84.99958507448747,24.809668653923634
111,78.754,1634,81,505,1201,726,8978.0,85.00170380063018,24.809668653923634
112,219.769,1719,211,270,1220,850,8978.0,85.00276316370152,24.809668653923634
113,234.717,1591,415,66,1180,1054,8978.0,85.00382252677286,24.809668653923637
114,169.429,1515,491,10,1103,1131,8978.0,85.00488188984421,24.809668653923634
115,236.076,1383,540,142,971,1055,8978.0,85.00594125291559,24.80966865392364
116,288.887,1226,769,572,835,1243,8978.0,85.00700061598693,24.809668653923634
117,228.602,1196,756,559,805,1229,8978.0,85.00805997905827,24.809668653923637
118,137.248,1919,1076,603,1508,1591,8978.0,85.00911934212962,24.809668653923637
119,150.034,2079,1236,763,1668,1751,8978.0,85.01017870520099,24.809668653923634
120,39.655,2079,1236,763,1668,1751,8978.0,85.01123806827233,24.80966865392364
121,76.901,1664,693,2005,1251,2125,8978.0,85.01335679441505,24.80966865392364
122,224.711,1687,351,2028,1274,2148,8978.0,85.0144161574864,24.809668653923637
123,160.04,1655,424,1996,1242,2116,8978.0,85.01547552055774,24.809668653923634
124,252.691,1740,504,2080,1326,2200,8978.0,85.0165348836291,24.809668653923637
125,198.274,3382,4438,2668,2028,1666,8978.0,85.0228910620572,24.809668653923634
126,305.009,3305,4362,2592,1952,1590,8978.0,85.02395042512853,24.80966865392363
127,250.591,3178,4234,2464,1824,1463,8978.0,85.02500978819991,24.809668653923637
128,267.948,3173,4230,2460,1820,1458,8978.0,85.02606915127124,24.809668653923637
129,262.142,3343,4400,2630,1990,1513,8978.0,85.0271285143426,24.809668653923634
130,197.533,3519,4576,2806,2165,1337,8978.0,85.0292472404853,24.809668653923634
131,169.058,3817,4874,3104,2463,1039,8978.0,85.03136596662802,24.80966865392364
132,206.489,3817,4874,3104,2463,1039,8978.0,85.03242532969935,24.809668653923634
133,35.887,3925,4981,3211,2571,932,8978.0,85.03348469277071,24.809668653923637
134,152.195,3868,4925,3155,2514,738,8978.0,85.03454405584206,24.809668653923637
135,33.416,3868,4925,3155,2514,738,8978.0,85.03560341891342,24.809668653923634
136,0.618,3998,5000,3285,2644,609,8978.0,85.03666278198477,24.80966865392364
137,69.859,4107,5000,3393,2753,500,8978.0,85.03772214505612,24.809668653923634
138,0.185,4187,5000,3473,2833,420,8978.0,85.03878150812747,24.809668653923634
139,0.0,4279,5000,3565,2925,328,8978.0,85.03984087119882,24.809668653923637
140,122.176,3400,2971,2494,2330,2488,8978.0,84.98227843587303,24.80882945164053
141,135.889,3303,2874,2397,2233,2391,8978.0,84.9833377944963,24.808829451640538
142,142.93,3122,2694,2216,2052,2210,8978.0,84.98439715311953,24.808829451640534
143,144.783,3135,2707,2229,2065,2223,8978.0,84.9854565117428,24.808829451640538
144,112.664,2972,2543,2163,1999,1690,8978.0,84.98863458761254,24.80882945164053
145,148.551,2946,2518,2138,1974,1447,8978.0,84.98969394623576,24.808829451640538
146,90.984,2931,2518,2167,2003,1418,8978.0,84.99075330485901,24.808829451640538
147,188.33,2833,2442,2265,2101,1320,8978.0,84.99181266348224,24.808829451640538
148,238.423,2701,2309,2367,2121,1188,8978.0,84.99287202210547,24.808829451640534
149,181.226,2711,2320,2428,2131,1198,8978.0,84.99393138072872,24.808829451640538
150,251.58,2748,2356,2515,2169,1235,8978.0,84.99499073935196,24.808829451640534
151,276.781,2582,2191,2667,2321,1069,8978.0,84.9960500979752,24.808829451640534
152,330.025,2446,2054,2530,2184,933,8978.0,84.99710945659847,24.808829451640538
153,188.515,2270,1879,2355,2008,757,8978.0,84.99816881522169,24.80882945164053
154,92.157,2245,1853,2329,1983,732,8978.0,84.99922817384495,24.808829451640538
155,127.55,1579,28,466,1145,671,8978.0,85.00134689109144,24.808829451640538
156,252.506,1582,124,406,1083,716,8978.0,85.00240624971467,24.808829451640538
157,326.38,1625,260,407,1127,844,8978.0,85.0034656083379,24.808829451640538
158,233.235,1401,299,501,902,755,8978.0,85.00452496696116,24.808829451640534
159,296.547,1301,458,224,889,972,8978.0,85.00558432558441,24.808829451640538
160,275.793,1144,567,393,746,1062,8978.0,85.00664368420763,24.808829451640534
161,233.729,1075,657,460,684,1130,8978.0,85.00770304283088,24.808829451640538
162,190.615,1069,848,651,678,1321,8978.0,85.00876240145413,24.808829451640534
163,207.478,1076,937,737,685,1369,8978.0,85.00982176007739,24.808829451640534
164,71.156,1090,988,847,701,1388,8978.0,85.01088111870061,24.80882945164053
165,122.794,1664,693,2005,1251,2125,8978.0,85.0129998359471,24.808829451640534
166,243.797,1639,668,1979,1225,2100,8978.0,85.01405919457034,24.808829451640534
167,207.725,1519,548,1860,1106,1980,8978.0,85.01511855319359,24.808829451640534
168,201.424,1568,661,1908,1154,2029,8978.0,85.01617791181684,24.808829451640538
169,235.026,3280,4336,2566,1926,1565,8978.0,85.0225340635563,24.808829451640538
170,236.138,3195,4252,2482,1841,1480,8978.0,85.02359342217952,24.80882945164054
171,273.507,3107,4164,2394,1753,1392,8978.0,85.02465278080278,24.808829451640538
172,244.662,3046,4103,2333,1693,1331,8978.0,85.02571213942602,24.808829451640538
173,348.555,3357,4413,2643,2003,1642,8978.0,85.02783085667251,24.80882945164053
174,51.452,3817,4874,3104,2463,1039,8978.0,85.03206829116549,24.808829451640538
175,176.841,3925,4981,3211,2571,932,8978.0,85.03312764978871,24.80882945164053
176,47.623,3868,4925,3155,2514,738,8978.0,85.03418700841195,24.808829451640538
177,92.59,3868,4925,3155,2514,738,8978.0,85.03524636703521,24.808829451640534
178,71.28,4018,5000,3304,2664,589,8978.0,85.03630572565845,24.808829451640538
179,147.378,4107,5000,3393,2753,500,8978.0,85.03736508428169,24.808829451640534
180,131.195,4214,5000,3501,2860,392,8978.0,85.03842444290493,24.808829451640538
181,107.846,4308,5000,3594,2954,299,8978.0,85.03948380152819,24.808829451640538
182,107.476,4412,5000,3699,3058,194,8978.0,85.04054316015143,24.808829451640534
183,96.234,4560,5000,3846,3206,47,8978.0,85.04160251877467,24.808829451640538
184,115.876,4607,5000,3894,3253,0,8978.0,85.0426618773979,24.808829451640538
185,164.734,3478,3049,2571,2408,2566,8978.0,84.98192162266905,24.807990251515648
186,106.92,3494,3066,2588,2424,2582,8978.0,84.98298097684439,24.807990251515644
187,177.088,3070,2642,2164,2000,2158,8978.0,84.98404033101973,24.807990251515648
188,227.12,2959,2531,2053,1889,2047,8978.0,84.98509968519505,24.807990251515644
189,86.845,2959,2531,2053,1889,2047,8978.0,84.98615903937039,24.807990251515648
190,131.565,2932,2503,2025,1861,1896,8978.0,84.98721839354575,24.807990251515644
191,227.49,2906,2478,2000,1836,1871,8978.0,84.98827774772109,24.807990251515644
192,232.864,2837,2409,2029,1865,1556,8978.0,84.98933710189642,24.807990251515644
193,61.891,2837,2409,2029,1865,1556,8978.0,84.99039645607175,24.807990251515644
194,74.245,2572,2180,2289,1992,1059,8978.0,84.99251516442243,24.807990251515644
195,229.096,2584,2193,2302,2005,1072,8978.0,84.99357451859777,24.807990251515644
196,314.892,2590,2198,2383,2011,1077,8978.0,84.9946338727731,24.807990251515644
197,195.186,2849,2457,2642,2270,1336,8978.0,84.99569322694845,24.807990251515644
198,244.909,3005,2613,2797,2426,1492,8978.0,84.99675258112377,24.807990251515644
199,169.676,3005,2613,2797,2426,1492,8978.0,84.99781193529914,24.807990251515644
200,82.707,1483,88,547,1072,575,8978.0,85.00098999782514,24.807990251515644
201,263.748,1551,142,488,1082,643,8978.0,85.00204935200047,24.807990251515648
202,267.701,1426,274,540,927,712,8978.0,85.0031087061758,24.807990251515644
203,292.037,1348,335,465,849,792,8978.0,85.00416806035113,24.807990251515648
204,293.273,1259,352,330,783,866,8978.0,85.00522741452649,24.807990251515644
205,246.947,1140,486,430,718,967,8978.0,85.00628676870183,24.807990251515648
206,230.702,1041,582,496,650,1055,8978.0,85.00734612287714,24.807990251515644
207,267.145,993,799,603,602,1261,8978.0,85.0084054770525,24.807990251515644
208,254.915,980,867,692,589,1274,8978.0,85.00946483122783,24.807990251515644
209,253.803,1016,1008,867,626,1381,8978.0,85.01052418540317,24.80799025151565
210,118.47,1061,1054,913,673,1427,8978.0,85.0115835395785,24.807990251515644
211,71.836,1272,940,1613,858,1733,8978.0,85.01264289375383,24.807990251515644
212,62.324,1272,940,1613,858,1733,8978.0,85.01370224792917,24.807990251515644
213,130.268,1470,569,1810,1056,1931,8978.0,85.01476160210453,24.807990251515648
214,182.153,1549,642,1890,1136,2010,8978.0,85.01582095627985,24.807990251515644
215,102.534,1514,788,1855,1101,1975,8978.0,85.01688031045519,24.807990251515648
216,138.298,3141,4198,2428,1787,1426,8978.0,85.0232364355072,24.807990251515648
217,137.742,3051,4107,2337,1697,1336,8978.0,85.02429578968255,24.807990251515644
218,203.03,2975,4032,2262,1622,1260,8978.0,85.0253551438579,24.807990251515644
219,174.864,3097,4154,2384,1744,1382,8978.0,85.02641449803325,24.807990251515644
220,195.495,3242,4299,2529,1889,1527,8978.0,85.02747385220857,24.807990251515648
221,65.783,3709,4766,2996,2355,898,8978.0,85.03488933143593,24.807990251515648
222,97.284,4636,5000,3923,3282,28,8978.0,85.04124545648796,24.807990251515644
223,7.536,4607,5000,3894,3253,0,8978.0,85.0423048106633,24.807990251515644
224,121.682,3544,3116,2638,2474,2632,8978.0,84.98156482573329,24.80715105354887
225,69.303,3527,3098,2620,2456,2614,8978.0,84.98262417546091,24.807151053548875
226,271.531,2949,2520,2043,1879,2037,8978.0,84.9847428749162,24.80715105354888
227,190.059,2978,2550,2072,1908,2066,8978.0,84.98580222464383,24.80715105354887
228,188.144,2857,2428,1950,1787,1921,8978.0,84.98686157437146,24.80715105354887
229,199.942,2857,2428,1950,1787,1921,8978.0,84.9879209240991,24.80715105354887
230,118.841,2819,2390,2010,1847,1716,8978.0,84.98898027382674,24.80715105354887
231,159.669,2724,2296,1916,1752,1669,8978.0,84.99003962355437,24.80715105354887
232,155.407,2545,2154,2187,1890,1032,8978.0,84.99215832300965,24.807151053548875
233,247.194,2471,2080,2188,1891,958,8978.0,84.99321767273727,24.807151053548875
234,258.436,2512,2121,2305,1933,999,8978.0,84.99427702246489,24.80715105354887
235,212.728,2512,2121,2305,1933,999,8978.0,84.99533637219255,24.80715105354887
236,366.962,3005,2613,2797,2426,1492,8978.0,84.99639572192018,24.807151053548875
237,109.02,1983,1592,2068,1722,471,8978.0,84.9974550716478,24.807151053548875
238,76.654,1980,1588,2065,1718,467,8978.0,84.99851442137545,24.807151053548875
239,53.058,1976,1585,2061,1715,464,8978.0,84.99957377110307,24.807151053548875
240,127.736,1317,235,711,906,409,8978.0,85.00063312083073,24.80715105354887
241,244.723,1357,229,675,946,449,8978.0,85.00169247055835,24.807151053548868
242,381.106,1391,304,632,904,574,8978.0,85.002751820286,24.807151053548875
243,330.025,1265,335,471,766,787,8978.0,85.0038111700136,24.80715105354887
244,317.98,1199,269,447,700,757,8978.0,85.00487051974126,24.80715105354887
245,285.428,1130,311,486,644,824,8978.0,85.00592986946889,24.80715105354887
246,228.417,1037,420,579,558,863,8978.0,85.00698921919651,24.807151053548875
247,233.049,891,732,634,500,1185,8978.0,85.00804856892417,24.80715105354887
248,284.193,847,740,706,456,1140,8978.0,85.00910791865181,24.807151053548868
249,287.714,954,997,856,566,1321,8978.0,85.01016726837943,24.807151053548868
250,280.796,1043,1109,968,655,1410,8978.0,85.01122661810706,24.807151053548875
251,227.058,1235,1042,1576,822,1696,8978.0,85.01228596783471,24.80715105354887
252,174.926,1185,853,1526,772,1646,8978.0,85.01334531756235,24.807151053548875
253,229.467,1293,746,1633,879,1754,8978.0,85.01440466728997,24.807151053548868
254,280.302,1398,788,1739,985,1859,8978.0,85.01546401701759,24.807151053548875
255,142.127,1514,788,1855,1101,1975,8978.0,85.01652336674525,24.807151053548868
256,125.512,3152,4209,2439,1798,1437,8978.0,85.02182011538343,24.807151053548875
257,148.675,3068,4125,2355,1714,1353,8978.0,85.02287946511105,24.807151053548868
258,86.907,2971,4027,2257,1617,1255,8978.0,85.02393881483869,24.80715105354887
259,150.528,2922,3979,2209,1568,1207,8978.0,85.02499816456633,24.80715105354887
260,195.248,2922,3979,2209,1568,1207,8978.0,85.02605751429397,24.80715105354887
261,217.36,3069,4125,2355,1715,1353,8978.0,85.0271168640216,24.807151053548868
262,229.776,3086,4142,2372,1732,1371,8978.0,85.02817621374922,24.80715105354888
263,127.55,3086,4142,2372,1732,1371,8978.0,85.02923556347686,24.80715105354887
264,68.253,3619,4675,2905,2265,988,8978.0,85.03453231211503,24.80715105354887
265,31.81,3631,4687,2917,2277,1069,8978.0,85.03559166184266,24.807151053548864
266,61.521,2923,2490,1984,1820,2011,8978.0,84.98438608090562,24.80631185774014
267,192.653,2831,2403,1925,1761,1919,8978.0,84.98544542618575,24.806311857740138
268,194.259,2761,2333,1855,1691,1849,8978.0,84.98650477146589,24.80631185774014
269,264.674,2757,2328,1851,1687,1845,8978.0,84.98756411674604,24.80631185774013
270,108.155,2700,2272,1892,1728,1693,8978.0,84.98968280730631,24.80631185774013
271,196.359,2475,2058,2077,1780,963,8978.0,84.99180149786658,24.80631185774014
272,155.778,2454,2062,2120,1823,941,8978.0,84.9928608431467,24.806311857740134
273,233.049,2367,1975,2159,1788,854,8978.0,84.99392018842686,24.80631185774014
274,265.663,2446,2055,2239,1867,933,8978.0,84.99497953370698,24.80631185774014
275,169.923,1983,1592,2068,1722,471,8978.0,84.99709822426725,24.80631185774014
276,96.79,1976,1585,2061,1715,464,8978.0,84.99815756954739,24.80631185774014
277,55.406,1976,1585,2061,1715,464,8978.0,84.99921691482751,24.80631185774014
278,106.364,1298,254,730,887,390,8978.0,85.00027626010765,24.806311857740134
279,169.799,1299,273,749,888,412,8978.0,85.0013356053878,24.806311857740138
280,315.571,1391,337,705,977,536,8978.0,85.00239495066792,24.806311857740134
281,279.252,1177,0,682,678,762,8978.0,85.00345429594806,24.806311857740138
282,317.239,1114,137,549,615,699,8978.0,85.0045136412282,24.80631185774014
283,326.319,1068,183,587,569,663,8978.0,85.00557298650831,24.80631185774013
284,279.313,963,483,658,479,822,8978.0,85.00663233178845,24.80631185774014
285,245.156,896,554,729,416,828,8978.0,85.0076916770686,24.80631185774014
286,338.363,774,667,784,383,1068,8978.0,85.00875102234873,24.806311857740138
287,297.349,809,913,935,419,1171,8978.0,85.00981036762889,24.80631185774014
288,270.789,854,997,1081,465,1229,8978.0,85.01086971290901,24.806311857740138
289,253.247,1194,1016,1534,780,1654,8978.0,85.01192905818914,24.806311857740134
290,213.716,1110,953,1451,697,1571,8978.0,85.01298840346928,24.80631185774014
291,257.139,1213,840,1554,799,1674,8978.0,85.0140477487494,24.806311857740134
292,209.269,1239,804,1605,850,1725,8978.0,85.01510709402955,24.80631185774014
293,229.034,1442,832,1783,1029,1903,8978.0,85.01616643930967,24.806311857740134
294,24.954,3152,4209,2439,1798,1437,8978.0,85.02146316571036,24.80631185774013
295,309.765,2664,3720,2206,1566,1179,8978.0,85.0225225109905,24.806311857740138
296,293.705,2892,3949,2211,1570,1209,8978.0,85.02358185627061,24.806311857740134
297,201.98,2801,3858,2088,1448,1086,8978.0,85.02464120155075,24.80631185774014
298,253.309,2774,3830,2060,1420,1059,8978.0,85.0257005468309,24.806311857740134
299,299.573,2876,3932,2162,1522,1161,8978.0,85.02675989211103,24.806311857740138
300,281.599,2982,4039,2269,1628,1267,8978.0,85.02781923739117,24.80631185774013
301,177.088,3600,4657,2886,2246,1007,8978.0,85.03417530907198,24.806311857740138
302,166.587,3631,4687,2917,2277,1069,8978.0,85.03523465435211,24.80631185774014
303,101.114,3236,2572,2039,1875,2324,8978.0,84.98191062149716,24.805472664089326
304,172.332,3236,2572,2039,1875,2324,8978.0,84.98296996233,24.805472664089333
305,325.763,2979,2368,1834,1670,2067,8978.0,84.98402930316284,24.805472664089326
306,255.656,2966,2354,1821,1657,2054,8978.0,84.98508864399568,24.805472664089333
307,271.345,2712,2284,1806,1642,1800,8978.0,84.98614798482852,24.80547266408934
308,270.357,2644,2215,1737,1574,1732,8978.0,84.98720732566136,24.805472664089336
309,212.357,2629,2200,1722,1559,1717,8978.0,84.98826666649418,24.805472664089336
310,117.667,2539,2110,1682,1518,1626,8978.0,84.98932600732704,24.80547266408934
311,122.176,2413,1985,1982,1684,1000,8978.0,84.99038534815988,24.805472664089333
312,244.168,2431,2007,2004,1707,925,8978.0,84.99144468899271,24.80547266408933
313,261.277,2344,1951,1991,1679,831,8978.0,84.99250402982554,24.805472664089333
314,273.94,2244,1853,2022,1645,732,8978.0,84.99356337065836,24.805472664089326
315,268.751,2183,1791,2160,1659,670,8978.0,84.99462271149123,24.805472664089333
316,154.419,1953,1562,2038,1687,440,8978.0,84.99568205232406,24.805472664089333
317,84.807,1953,1562,2038,1687,440,8978.0,84.9967413931569,24.80547266408934
318,182.276,1773,1381,1857,1511,260,8978.0,84.99780073398973,24.805472664089333
319,196.73,1715,1324,1800,1453,202,8978.0,84.99886007482257,24.80547266408934
320,204.327,1177,0,682,678,762,8978.0,85.00309743815392,24.805472664089333
321,309.579,1129,48,652,630,713,8978.0,85.00415677898675,24.805472664089326
322,335.645,972,274,666,473,578,8978.0,85.0052161198196,24.805472664089333
323,243.303,926,444,716,413,695,8978.0,85.00627546065243,24.80547266408933
324,327.616,762,629,860,277,809,8978.0,85.00733480148527,24.80547266408934
325,275.484,668,723,954,277,903,8978.0,85.0083941423181,24.805472664089333
326,282.031,671,771,854,280,1029,8978.0,85.00945348315095,24.805472664089336
327,255.224,821,964,1048,432,1196,8978.0,85.01051282398379,24.805472664089333
328,251.518,926,1070,1153,538,1301,8978.0,85.01157216481663,24.80547266408934
329,214.766,1033,1130,1271,624,1419,8978.0,85.01263150564947,24.805472664089326
330,172.208,993,1046,1334,579,1454,8978.0,85.01369084648229,24.805472664089336
331,189.565,1134,909,1605,766,1651,8978.0,85.01475018731514,24.80547266408933
332,192.283,1270,931,1717,903,1787,8978.0,85.01580952814795,24.805472664089333
333,203.092,2620,3677,2234,1593,1136,8978.0,85.022165573145,24.805472664089333
334,248.43,2663,3720,2158,1518,1116,8978.0,85.02322491397783,24.805472664089333
335,251.086,2705,3762,2009,1369,1008,8978.0,85.02428425481067,24.805472664089336
336,228.726,2694,3750,1980,1340,978,8978.0,85.0253435956435,24.805472664089326
337,313.965,2793,3850,2080,1439,1078,8978.0,85.02640293647634,24.80547266408933
338,117.976,2889,3946,2176,1535,1174,8978.0,85.0274622773092,24.80547266408934
339,234.841,3466,4523,2753,2113,1161,8978.0,85.03487766313907,24.805472664089333
