,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,0.0,1313,750,1193,1242,2030,2291,8567.0,79.69293027438391,13.759782790631553
1,200.793,539,1932,1489,508,906,1364,8567.0,79.70816841395644,13.759782790631553
2,139.76,539,1932,1489,508,906,1364,8567.0,79.70918428992793,13.759782790631553
3,0.0,1313,750,1193,1242,2030,2291,8567.0,79.69275817296575,13.758964961544848
4,11.922,1313,750,1193,1242,2030,2291,8567.0,79.69377404674343,13.758964961544855
5,11.295,1128,565,1008,1057,1845,2106,8567.0,79.69478992052109,13.758964961544851
6,149.549,1074,511,954,1003,1792,2052,8567.0,79.69580579429875,13.758964961544853
7,134.406,539,1932,1489,508,906,1364,8567.0,79.70799627963066,13.75896496154485
8,65.425,539,1932,1489,508,906,1364,8567.0,79.70901215340831,13.758964961544851
9,117.255,1128,565,1008,1057,1845,2106,8567.0,79.69461782598393,13.75814713355049
10,219.827,1074,511,954,1003,1792,2052,8567.0,79.69563369756786,13.758147133550487
11,143.776,866,509,746,795,1583,1844,8567.0,79.6976654407358,13.758147133550489
12,17.486,866,509,746,795,1583,1844,8567.0,79.69868131231975,13.758147133550485
13,190.377,460,1344,900,430,827,1285,8567.0,79.7027447986556,13.758147133550485
14,168.206,460,1344,900,430,827,1285,8567.0,79.70376067023957,13.758147133550487
15,190.67,312,1705,1262,281,679,1137,8567.0,79.70680828499145,13.758147133550487
16,141.643,312,1705,1262,281,679,1137,8567.0,79.70782415657543,13.758147133550489
17,187.909,866,509,746,795,1583,1844,8567.0,79.69749335088639,13.75732930664839
18,9.956,866,509,746,795,1583,1844,8567.0,79.69850922027678,13.757329306648389
19,195.188,460,1344,900,430,827,1285,8567.0,79.70257269783842,13.75732930664839
20,136.916,460,1344,900,430,827,1285,8567.0,79.70358856722883,13.757329306648389
21,140.221,147,1540,1097,116,514,972,8567.0,79.70562030600965,13.757329306648389
