,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,98.945,476,349,2359,2073,2882,4280,5498.0,41.83937053689573,9.622678760404458
1,157.576,535,290,2303,2017,2826,4224,5498.0,41.84037707735491,9.622678760404458
2,84.975,665,160,2287,2001,2810,4208,5498.0,41.84138361781409,9.622678760404458
3,124.846,422,403,2413,2127,2936,4334,5498.0,41.838301849264724,9.62186559277498
4,168.619,449,376,2386,2100,2909,4307,5498.0,41.83930838822878,9.621865592774983
5,173.143,535,290,2303,2017,2826,4224,5498.0,41.84031492719283,9.621865592774983
6,122.894,665,160,2287,2001,2810,4208,5498.0,41.841321466156884,9.621865592774983
7,143.162,3508,3213,2800,2536,2819,3681,5498.0,41.87554379093466,9.621865592774983
8,116.242,297,905,2411,2026,2836,4306,5498.0,41.8342135577266,9.621052425894185
9,218.38,292,900,2457,2072,2882,4352,5498.0,41.83522009519566,9.621052425894186
10,168.176,176,784,2410,2025,2835,4305,5498.0,41.83622663266471,9.621052425894185
11,164.362,125,733,2359,1974,2784,4254,5498.0,41.83723317013377,9.621052425894186
12,135.534,241,572,2358,2054,2864,4279,5498.0,41.838239707602824,9.621052425894186
13,120.588,356,391,2178,1892,2701,4099,5498.0,41.839246245071884,9.621052425894186
14,144.005,608,0,2127,1841,2650,4048,5498.0,41.84125932001001,9.621052425894188
15,155.27,801,244,2219,1934,2743,4140,5498.0,41.84327239494812,9.621052425894185
16,88.7,2111,1884,1831,1631,2854,3677,5498.0,41.84729854482435,9.621052425894185
17,87.459,2120,1893,1840,1640,2863,3686,5498.0,41.84830508229341,9.621052425894185
18,33.041,2750,2728,1955,2913,3694,2742,5498.0,41.85233123216964,9.621052425894185
19,124.314,3412,3117,2705,2440,2723,3585,5498.0,41.87447505648891,9.621052425894186
20,159.528,3412,3117,2705,2440,2723,3585,5498.0,41.875481593957986,9.621052425894186
21,188.355,3426,3131,2719,2454,2737,3599,5498.0,41.87648813142704,9.621052425894186
22,126.797,3427,3132,2719,2455,2738,3600,5498.0,41.87749466889609,9.621052425894185
23,108.436,274,863,2306,1922,2731,4201,5498.0,41.83415142755397,9.620239259762004
24,235.322,283,872,2332,1947,2757,4227,5498.0,41.835157963528175,9.620239259762004
25,165.471,130,738,2364,1979,2789,4259,5498.0,41.83616449950237,9.620239259762004
26,165.471,71,679,2305,1920,2729,4200,5498.0,41.837171035476565,9.620239259762005
27,180.372,239,508,2295,2009,2818,4216,5498.0,41.83817757145076,9.620239259762005
28,178.332,326,421,2207,1922,2731,4128,5498.0,41.83918410742497,9.620239259762002
29,162.366,376,231,2017,1732,2541,3939,5498.0,41.84019064339916,9.620239259762005
30,162.632,595,12,2114,1828,2637,4035,5498.0,41.84119717937335,9.620239259762004
31,167.067,582,25,2101,1815,2624,4022,5498.0,41.84220371534755,9.620239259762005
32,163.608,811,254,2210,1924,2733,4131,5498.0,41.84321025132174,9.620239259762005
33,112.117,936,379,2315,2029,2838,4236,5498.0,41.844216787295935,9.620239259762004
34,4.479,959,402,2338,2052,2861,4259,5498.0,41.84522332327014,9.620239259762005
35,6.475,1888,1660,1635,1435,2643,3482,5498.0,41.84622985924434,9.620239259762002
36,111.541,1951,1724,1682,1482,2705,3528,5498.0,41.84723639521854,9.620239259762005
37,144.936,2059,1831,1747,1547,2770,3594,5498.0,41.84824293119273,9.620239259762004
38,0.798,2005,1778,1671,1471,2694,3518,5498.0,41.84924946716693,9.620239259762004
39,10.112,2951,2929,2156,3114,3894,2943,5498.0,41.850256003141126,9.620239259762004
40,17.03,2951,2929,2156,3114,3894,2943,5498.0,41.851262539115325,9.620239259762002
41,7.14,2750,2728,1955,2913,3694,2742,5498.0,41.85226907508952,9.620239259762004
42,164.983,2550,2528,1755,2713,3493,2542,5498.0,41.85327561106372,9.620239259762002
43,45.947,2564,2542,1769,2727,3507,2556,5498.0,41.854282147037914,9.620239259762005
44,0.0,2662,2610,2226,2082,3173,2654,5498.0,41.86132789885729,9.620239259762005
45,7.761,2842,2790,2406,2262,3353,2834,5498.0,41.86233443483148,9.620239259762004
46,190.129,2848,2796,2412,2268,2916,2840,5498.0,41.86334097080569,9.620239259762005
47,144.227,2806,2755,2371,2227,2875,2798,5498.0,41.86434750677988,9.620239259762004
48,163.564,3427,3132,2719,2455,2738,3600,5498.0,41.874412866521844,9.620239259762004
49,142.231,3374,3079,2667,2402,2685,3547,5498.0,41.87541940249605,9.620239259762002
50,210.442,3332,3037,2625,2360,2643,3505,5498.0,41.87642593847024,9.620239259762004
51,87.459,3352,3057,2644,2380,2663,3525,5498.0,41.87743247444444,9.620239259762004
52,98.28,274,863,2306,1922,2731,4201,5498.0,41.834089302890604,9.61942609437837
53,209.156,269,858,2269,1884,2694,4164,5498.0,41.83509583737006,9.619426094378369
54,186.581,133,721,2238,1853,2663,4133,5498.0,41.83610237184954,9.619426094378372
55,170.704,22,591,2241,1856,2666,4136,5498.0,41.837108906329,9.619426094378372
56,88.168,142,465,2243,1949,2758,4164,5498.0,41.838115440808465,9.61942609437837
57,142.985,297,372,2097,1811,2620,4018,5498.0,41.83912197528794,9.619426094378372
58,151.101,364,243,2030,1744,2553,3951,5498.0,41.8401285097674,9.61942609437837
59,130.656,502,105,2021,1735,2544,3942,5498.0,41.84113504424687,9.619426094378372
60,155.58,768,501,1963,1677,2486,3884,5498.0,41.84214157872635,9.61942609437837
61,103.114,870,399,2064,1779,2588,3985,5498.0,41.84314811320581,9.61942609437837
62,22.264,913,356,2292,2006,2815,4213,5498.0,41.84415464768527,9.619426094378372
63,7.451,1906,1679,1637,1437,2660,3484,5498.0,41.84616771664421,9.619426094378374
64,122.362,2004,1777,1735,1535,2758,3582,5498.0,41.84717425112368,9.619426094378369
65,171.68,2002,1775,1653,1453,2678,3500,5498.0,41.84818078560315,9.619426094378372
66,49.894,2057,1830,1678,1478,2714,3525,5498.0,41.849187320082606,9.61942609437837
