,POP_2015,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,81.208,0,0,6874.0,76.15449526479439,28.28152487787504
1,16.952,0,0,6874.0,76.15411818463215,28.28067597970361
2,16.428,0,1754,6874.0,76.1449512724266,28.272187138961897
3,17.646,0,1754,6874.0,76.14603067664204,28.272187138961897
4,60.806,0,1020,6874.0,76.15250710193475,28.272187138961897
5,43.016,0,1020,6874.0,76.1535865061502,28.272187138961893
6,47.74,0,1754,6874.0,76.14457440106138,28.271338268982667
7,39.733,3,1755,6874.0,76.14565379993444,28.271338268982664
8,25.997,125,1547,6874.0,76.1467331988075,28.271338268982664
9,42.497,125,1547,6874.0,76.14781259768054,28.271338268982667
10,65.881,0,1422,6874.0,76.1488919965536,28.271338268982664
11,79.55,0,1048,6874.0,76.15213019317274,28.271338268982667
12,80.404,0,1020,6874.0,76.15320959204578,28.27133826898266
13,60.588,144,1767,6874.0,76.1452769397753,28.270489401565733
14,33.117,144,1767,6874.0,76.14635633330619,28.270489401565733
15,59.851,144,1767,6874.0,76.14490009616402,28.26964053671101
16,42.598,144,1767,6874.0,76.14597948435299,28.26964053671101
17,82.666,118,1549,6874.0,76.14992018333633,28.26879167441836
18,87.122,0,1430,6874.0,76.1509995661836,28.268791674418363
19,22.379,454,1943,6874.0,76.1463052135942,28.267942814687704
20,80.89,0,1430,6874.0,76.15062272361742,28.267942814687697
21,105.146,0,1430,6874.0,76.15170210112325,28.267942814687707
22,56.049,0,2518,6874.0,76.14053154811737,28.267093957518924
23,68.143,454,1943,6874.0,76.14592840894029,28.267093957518924
24,54.658,0,2518,6874.0,76.14015478671423,28.266245102911924
25,67.054,0,1815,6874.0,76.14949229520072,28.265396250866583
26,76.585,0,1815,6874.0,76.15057165668358,28.265396250866583
27,46.182,20,2744,6874.0,76.14048066968178,28.26454740138281
28,53.553,198,2365,6874.0,76.14371873810875,28.264547401382817
29,44.206,198,2365,6874.0,76.14479809425107,28.264547401382814
30,87.875,26,1841,6874.0,76.14911551882034,28.264547401382806
31,88.194,26,1841,6874.0,76.15019487496266,28.264547401382806
32,90.69,190,2005,6874.0,76.15127423110499,28.264547401382817
33,37.991,0,2765,6874.0,76.14010395256857,28.263698554460507
34,85.781,190,2005,6874.0,76.15089746058892,28.263698554460507
35,68.595,0,2563,6874.0,76.14512397930767,28.26284971009956
36,62.665,382,2197,6874.0,76.14798528894605,28.262000868299868
37,69.784,382,2197,6874.0,76.14906462906819,28.26200086829986
38,74.944,382,2197,6874.0,76.14868791352399,28.26115202906131
39,56.685,534,2349,6874.0,76.15084658308918,28.26115202906131
40,8.911,534,2349,6874.0,76.15192591787178,28.26115202906131
41,50.956,534,2349,6874.0,76.15154920285217,28.260303192383798
42,13.484,0,3240,6874.0,76.14108195355321,28.2586055267115
43,23.033,0,2611,6874.0,76.14647854737943,28.2586055267115
44,53.285,0,2611,6874.0,76.14755786614467,28.258605526711495
45,76.133,0,3240,6874.0,76.14070533620762,28.25775669771649
46,59.918,0,2611,6874.0,76.14718121676721,28.25775669771649
47,24.44,1482,4237,6874.0,76.14153346056833,28.245024570007693
48,26.935,1482,4237,6874.0,76.14115707575758,28.244175781970114
