,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,33.107,1171,1250,2171,1210,5000,1909,1493.0,-14.536450588432306,10.682082390860348
1,18.548,1171,1250,2171,1210,5000,1909,1493.0,-14.535441988218016,10.682082390860348
2,28.021,0,1403,2324,1363,5000,1968,1493.0,-14.543486720226865,10.6812681924628
3,39.782,0,1403,2324,1363,5000,1968,1493.0,-14.542478121681825,10.681268192462799
4,4.235,392,1011,1932,971,5000,1576,1493.0,-14.5394523260467,10.681268192462799
5,0.756,1171,1250,2171,1210,5000,1909,1493.0,-14.536426530411578,10.681268192462799
6,7.998,1168,1247,2168,1207,5000,1906,1493.0,-14.535417931866535,10.6812681924628
7,31.16,466,936,1858,896,5000,1502,1493.0,-14.540436861839614,10.680453994900068
8,4.538,466,936,1858,896,5000,1502,1493.0,-14.539428264963687,10.680453994900072
9,1.437,955,1034,1955,993,5000,1692,1493.0,-14.537411071211825,10.680453994900068
10,29.988,615,787,1708,747,5000,1353,1493.0,-14.540412801033055,10.679639798172094
11,0.0,697,776,1697,736,5000,1435,1493.0,-14.5394042058261,10.679639798172094
12,15.353,967,939,1609,979,5000,1705,1493.0,-14.537387015412193,10.679639798172094
13,15.315,967,939,1609,979,5000,1705,1493.0,-14.536378420205244,10.679639798172094
14,36.624,615,787,1708,747,5000,1353,1493.0,-14.540388742172034,10.678825602278806
15,30.763,662,741,1662,700,5000,1399,1493.0,-14.539380148633922,10.678825602278806
16,40.141,967,939,1609,979,5000,1705,1493.0,-14.537362961557701,10.678825602278806
17,43.79,1034,972,1642,1012,5000,1772,1493.0,-14.53635436801959,10.678825602278804
18,64.551,1175,831,1501,871,5000,1913,1493.0,-14.535345774481483,10.678825602278806
19,16.639,732,670,1591,630,5000,1337,1493.0,-14.540364685256524,10.678011407220138
20,57.177,774,628,1549,588,5000,1331,1493.0,-14.539356093387122,10.678011407220138
21,54.662,915,777,1479,737,5000,1517,1493.0,-14.538347501517718,10.678011407220136
22,18.756,976,752,1421,792,5000,1578,1493.0,-14.53733890964831,10.678011407220138
23,92.761,1205,801,1471,841,5000,1903,1493.0,-14.535321725909505,10.678011407220138
