,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,111.332,702,1364,1132,544,2384,672.0,-73.05424928034425,7.002930221172284
1,165.716,848,1360,1199,698,2530,672.0,-73.05324688256052,7.0029302211722815
2,120.867,845,1352,1194,695,2527,672.0,-73.05224448477678,7.002930221172284
3,110.05,845,1352,1194,695,2527,672.0,-73.05124208699301,7.002930221172283
4,102.783,963,1416,1257,971,2645,672.0,-73.05023968920928,7.002930221172284
5,112.121,1144,2451,1697,1314,2964,672.0,-73.0631924615473,7.002119130600057
6,42.777,1075,2381,1627,1245,2895,672.0,-73.06219006483917,7.002119130600057
7,64.313,931,2238,1484,1102,2752,672.0,-73.06118766813103,7.0021191306000565
8,45.506,813,2120,1366,983,2633,672.0,-73.06018527142288,7.0021191306000565
9,1.282,691,1998,1244,861,2511,672.0,-73.05918287471474,7.002119130600057
10,0.0,855,1730,1408,834,2676,672.0,-73.05818047800659,7.0021191306000565
11,18.974,852,1656,1379,760,2639,672.0,-73.05717808129845,7.002119130600058
12,26.273,2933,3375,3196,2852,1329,672.0,-73.0561756845903,7.0021191306000565
13,99.758,703,1365,1133,545,2385,672.0,-73.05517328788217,7.002119130600058
14,108.636,658,1308,1088,500,2340,672.0,-73.05417089117402,7.002119130600057
15,88.908,755,1266,1105,605,2437,672.0,-73.05316849446587,7.002119130600057
16,132.211,762,1274,1113,613,2445,672.0,-73.05216609775773,7.002119130600057
17,80.096,850,1303,1144,729,2532,672.0,-73.0511637010496,7.0021191306000565
18,116.79,936,1389,1230,944,2618,672.0,-73.05016130434143,7.0021191306000565
19,63.722,1038,1343,1202,1126,2615,672.0,-73.04915890763331,7.0021191306000565
20,47.347,1201,2508,1754,1371,3021,672.0,-73.06311407201247,7.001308040567795
21,56.85,1159,2466,1711,1329,2979,672.0,-73.0621116763798,7.001308040567794
22,67.141,827,2133,1379,997,2647,672.0,-73.06110928074712,7.001308040567796
23,47.051,756,2063,1309,927,2577,672.0,-73.06010688511444,7.001308040567797
24,14.434,685,1991,1237,855,2505,672.0,-73.05910448948175,7.001308040567794
25,67.963,841,1716,1394,820,2662,672.0,-73.05810209384909,7.001308040567795
26,155.265,857,1732,1409,835,2677,672.0,-73.05709969821642,7.001308040567794
27,51.37,789,1698,1341,626,2609,672.0,-73.05609730258377,7.001308040567795
28,87.345,780,1442,1210,618,2462,672.0,-73.05509490695108,7.001308040567794
29,59.349,615,1219,1006,462,2298,672.0,-73.05409251131842,7.001308040567798
30,109.918,676,1187,1026,526,2358,672.0,-73.05309011568572,7.001308040567795
31,90.585,762,1274,1113,612,2444,672.0,-73.05208772005307,7.001308040567794
32,102.849,782,1232,1076,790,2464,672.0,-73.05108532442038,7.001308040567795
33,118.072,863,1248,1106,928,2508,672.0,-73.05008292878775,7.001308040567798
34,61.979,1038,1343,1202,1126,2615,672.0,-73.04908053315506,7.001308040567795
35,42.054,1243,2550,1796,1413,3063,672.0,-73.06303569179329,7.00049695107544
36,105.414,1252,2559,1805,1422,3072,672.0,-73.06203329723597,7.000496951075437
37,39.752,1252,2559,1805,1422,3072,672.0,-73.06103090267864,7.000496951075439
38,50.722,715,2026,1267,885,2535,672.0,-73.06002850812132,7.00049695107544
39,76.357,601,1957,1153,771,2421,672.0,-73.05902611356397,7.000496951075438
40,69.837,609,1844,1162,772,2429,672.0,-73.05802371900666,7.000496951075439
41,130.468,643,1880,1196,808,2464,672.0,-73.05702132444931,7.000496951075438
42,119.388,669,1607,1295,527,2490,672.0,-73.05601892989199,7.00049695107544
43,77.326,666,1591,1334,469,2475,672.0,-73.05501653533469,7.000496951075438
44,35.436,464,1126,894,324,2146,672.0,-73.05401414077733,7.000496951075438
45,12.297,596,1087,926,451,2278,672.0,-73.05301174622002,7.000496951075439
46,51.589,628,1081,922,718,2310,672.0,-73.05200935166269,7.000496951075438
47,117.415,705,1106,964,795,2354,672.0,-73.05100695710536,7.000496951075439
48,57.047,864,1170,1028,958,2441,672.0,-73.05000456254803,7.000496951075438
49,20.024,1129,2447,1682,1300,2950,672.0,-73.06295732088974,6.999685862122922
50,82.628,1347,2654,1900,1517,3167,672.0,-73.06195492740763,6.999685862122924
51,90.322,917,2379,1469,1087,2737,672.0,-73.0609525339255,6.999685862122923
52,95.512,629,2137,1181,799,2449,672.0,-73.05995014044338,6.99968586212292
53,119.125,520,2029,1073,691,2341,672.0,-73.05894774696128,6.999685862122922
54,144.705,540,1806,1093,707,2361,672.0,-73.05794535347916,6.999685862122921
55,123.004,558,1770,1111,697,2379,672.0,-73.05694295999706,6.999685862122923
56,127.904,699,1936,1252,864,2520,672.0,-73.05594056651495,6.999685862122921
57,94.728,624,1366,1134,204,2386,672.0,-73.05493817303284,6.999685862122924
58,108.851,466,1129,897,317,2149,672.0,-73.05393577955073,6.999685862122923
59,36.859,478,981,781,486,2160,672.0,-73.05293338606862,6.999685862122921
60,139.576,621,997,855,711,2264,672.0,-73.0519309925865,6.999685862122923
61,115.31,683,988,846,832,2259,672.0,-73.0509285991044,6.999685862122921
62,1.052,773,1078,936,872,2350,672.0,-73.04992620562227,6.999685862122923
63,0.033,709,466,750,1151,2215,672.0,-73.04892381214016,6.999685862122922
64,8.056,790,321,831,1232,2296,672.0,-73.04792141865805,6.999685862122921
65,0.263,790,321,831,1232,2296,672.0,-73.04691902517594,6.999685862122922
66,7.069,1439,2746,1992,1610,3260,672.0,-73.06287895930167,6.9988747737101775
67,57.935,1044,2361,1596,1214,2864,672.0,-73.06187656689464,6.9988747737101775
68,143.324,775,2270,1327,945,2595,672.0,-73.06087417448764,6.9988747737101775
69,98.114,548,2140,1100,718,2368,672.0,-73.0598717820806,6.998874773710179
70,123.465,464,2056,1017,635,2285,672.0,-73.05886938967356,6.998874773710176
71,119.289,612,1887,1165,777,2433,672.0,-73.05786699726656,6.99887477371018
72,149.276,639,1876,1192,804,2460,672.0,-73.05686460485953,6.998874773710176
73,77.597,651,1411,1179,231,2431,672.0,-73.05586221245251,6.9988747737101775
74,103.802,612,1311,1079,193,2331,672.0,-73.05485982004551,6.9988747737101775
75,137.965,724,1386,1154,304,2406,672.0,-73.05385742763846,6.9988747737101775
76,112.647,355,900,668,546,2037,672.0,-73.05285503523145,6.998874773710177
77,104.953,400,864,694,583,2082,672.0,-73.05185264282441,6.9988747737101775
78,133.888,620,926,784,798,2197,672.0,-73.05085025041738,6.9988747737101775
79,5.984,722,1027,885,906,2298,672.0,-73.04984785801038,6.998874773710178
80,47.249,703,426,744,1145,2209,672.0,-73.04884546560335,6.998874773710177
81,136.354,805,306,846,1247,2311,672.0,-73.04784307319633,6.998874773710179
82,2.137,837,261,840,1279,2343,672.0,-73.0468406807893,6.998874773710176
83,0.23,996,2473,1549,1167,2817,672.0,-73.0638029983611,6.998063685837146
84,32.288,970,2435,1523,1141,2791,672.0,-73.06280060702903,6.998063685837148
85,104.572,788,2380,1341,959,2609,672.0,-73.06179821569697,6.998063685837146
86,85.214,669,2261,1222,840,2490,672.0,-73.06079582436492,6.998063685837147
87,59.151,614,2206,1167,785,2435,672.0,-73.05979343303285,6.998063685837148
88,127.147,304,1914,857,474,2124,672.0,-73.05879104170079,6.998063685837146
89,97.752,302,1722,913,283,2139,672.0,-73.05778865036872,6.998063685837147
90,108.932,548,1825,1158,570,2363,672.0,-73.05678625903666,6.998063685837148
91,108.603,419,1588,1086,149,2225,672.0,-73.0557838677046,6.998063685837147
92,128.758,739,1401,1169,319,2421,672.0,-73.05478147637255,6.998063685837148
93,83.877,126,1170,646,664,1868,672.0,-73.05377908504047,6.998063685837147
94,67.075,188,1082,641,599,1878,672.0,-73.05277669370841,6.998063685837147
95,95.451,479,782,551,697,1964,672.0,-73.05177430237636,6.998063685837148
96,58.855,543,796,646,856,2085,672.0,-73.0507719110443,6.998063685837147
97,46.92,517,564,558,959,2023,672.0,-73.04976951971223,6.998063685837147
98,121.492,718,392,759,1160,2224,672.0,-73.04876712838016,6.998063685837148
99,127.805,732,362,747,1179,2238,672.0,-73.04776473704811,6.998063685837147
100,12.692,801,200,784,1266,2307,672.0,-73.04676234571603,6.998063685837146
101,65.037,996,2473,1549,1167,2817,672.0,-73.06372465432898,6.997252598503763
102,134.71,978,2512,1530,1148,2798,672.0,-73.06272226407172,6.997252598503762
103,96.141,788,2380,1341,959,2609,672.0,-73.06171987381452,6.9972525985037635
104,41.33,233,1912,785,472,2053,672.0,-73.05871270304283,6.9972525985037635
105,131.586,254,1757,902,318,2067,672.0,-73.05771031278559,6.9972525985037635
106,117.579,287,1613,938,174,2095,672.0,-73.05670792252836,6.9972525985037635
107,129.383,342,1552,1009,113,2134,672.0,-73.05570553227113,6.997252598503764
108,64.741,203,1326,762,827,1728,672.0,-73.0547031420139,6.9972525985037635
109,166.242,77,1196,634,699,1819,672.0,-73.05370075175666,6.9972525985037635
110,65.366,347,1037,597,849,1915,672.0,-73.05269836149945,6.997252598503764
111,106.005,460,800,502,902,1915,672.0,-73.05169597124221,6.9972525985037635
112,51.26,413,668,454,839,1881,672.0,-73.05069358098498,6.9972525985037635
113,149.276,538,534,579,980,2044,672.0,-73.04969119072776,6.9972525985037635
114,119.223,588,451,571,1043,2094,672.0,-73.04868880047053,6.9972525985037635
115,104.756,660,272,642,1124,2166,672.0,-73.04768641021332,6.997252598503763
116,60.96,748,108,731,1213,2254,672.0,-73.04668401995607,6.9972525985037635
117,132.441,80,2494,389,1180,2574,672.0,-73.06364631961222,6.996441511709964
118,123.728,1165,2643,1718,1336,2986,672.0,-73.0626439304297,6.996441511709966
119,1.578,1195,2672,1748,1366,3016,672.0,-73.06164154124716,6.996441511709963
