,POP_2015,active_living,community_space,education,food_choices,mobility,ID_HDC_G0,lng,lat
351,112.955,863,925,196,218,1450,10360.0,99.5958323291216,21.29047229074613
352,121.213,768,855,0,151,1380,10360.0,99.59687466623473,21.290472290746134
353,6.039,50,235,718,459,767,10360.0,99.60000167757417,21.29047229074613
354,92.001,25,210,743,434,742,10360.0,99.60104401468729,21.290472290746134
355,49.984,185,0,847,223,532,10360.0,99.60208635180045,21.290472290746134
356,149.552,275,36,870,133,442,10360.0,99.60312868891357,21.290472290746127
357,153.19,404,71,999,4,312,10360.0,99.6041710260267,21.290472290746127
358,150.68,597,210,1119,178,246,10360.0,99.60521336313987,21.29047229074613
359,167.05,717,70,1086,270,0,10360.0,99.60625570025299,21.290472290746134
360,143.695,779,8,1065,333,62,10360.0,99.60729803736615,21.29047229074613
361,124.233,877,269,796,380,290,10360.0,99.6083403744793,21.290472290746134
362,147.442,981,183,691,485,394,10360.0,99.60938271159243,21.290472290746134
363,137.147,1130,60,542,634,543,10360.0,99.61042504870555,21.290472290746134
364,140.567,1212,131,446,730,499,10360.0,99.6114673858187,21.290472290746127
365,130.09,1189,193,384,792,436,10360.0,99.61250972293185,21.290472290746134
366,121.541,1091,231,258,945,311,10360.0,99.613552060045,21.290472290746134
367,115.647,1120,201,260,974,313,10360.0,99.61459439715809,21.29047229074613
368,110.445,1375,515,102,1229,43,10360.0,99.61563673427128,21.290472290746127
369,133.582,1481,621,167,1335,106,10360.0,99.61667907138441,21.290472290746134
370,83.562,1747,887,433,1601,371,10360.0,99.61876374561068,21.290472290746127
371,124.633,1946,1087,624,1539,627,10360.0,99.62084841983696,21.290472290746134
372,100.659,2437,2475,870,1489,3000,10360.0,99.57984878042576,21.289641390757808
373,119.649,2305,2343,1006,1357,2868,10360.0,99.58089111389113,21.289641390757804
374,94.766,2178,2216,1154,1230,2741,10360.0,99.58193344735649,21.289641390757808
375,109.245,2149,2188,1129,1201,2712,10360.0,99.58297578082188,21.289641390757808
376,134.273,2034,2072,1305,1086,2597,10360.0,99.58401811428725,21.289641390757804
377,127.943,1438,1476,873,490,2001,10360.0,99.58922978161407,21.289641390757804
378,92.984,1438,1476,873,490,2001,10360.0,99.59027211507942,21.289641390757808
379,155.227,1136,1174,571,229,1699,10360.0,99.59131444854482,21.289641390757808
380,156.974,1136,1174,571,229,1699,10360.0,99.59235678201019,21.289641390757808
381,169.306,927,965,362,20,1490,10360.0,99.59339911547552,21.289641390757804
382,130.854,870,908,305,196,1433,10360.0,99.5944414489409,21.289641390757808
383,104.479,958,996,393,284,1521,10360.0,99.59548378240626,21.289641390757804
384,155.809,407,494,360,208,1019,10360.0,99.59756844933698,21.289641390757808
385,90.983,407,494,360,208,1019,10360.0,99.59861078280237,21.289641390757808
386,2.51,213,398,555,397,930,10360.0,99.59965311626772,21.289641390757804
387,77.268,0,185,768,409,717,10360.0,99.6006954497331,21.289641390757808
388,26.811,302,63,918,174,483,10360.0,99.60173778319844,21.289641390757804
389,110.554,321,31,887,203,514,10360.0,99.60278011666381,21.289641390757808
390,146.024,383,0,978,67,375,10360.0,99.6038224501292,21.289641390757808
391,161.594,493,151,1088,84,223,10360.0,99.60486478359455,21.289641390757804
392,143.55,605,217,1105,123,147,10360.0,99.60590711705991,21.289641390757804
393,113.538,686,158,987,200,98,10360.0,99.60694945052529,21.289641390757804
394,140.676,821,213,852,324,234,10360.0,99.60799178399064,21.289641390757804
395,135.838,1016,271,779,518,429,10360.0,99.609034117456,21.289641390757808
396,129.471,1078,236,744,581,491,10360.0,99.61007645092135,21.289641390757808
397,111.355,1157,238,578,681,631,10360.0,99.61111878438675,21.289641390757808
398,95.457,950,371,371,888,424,10360.0,99.61320345131746,21.289641390757808
399,20.954,1299,439,23,1153,80,10360.0,99.61528811824819,21.289641390757804
400,74.14,1398,538,75,1252,137,10360.0,99.61633045171355,21.289641390757808
401,102.369,1566,706,243,1420,305,10360.0,99.61737278517894,21.289641390757804
402,75.995,1660,800,337,1514,331,10360.0,99.6184151186443,21.289641390757804
403,7.603,1749,889,426,1603,429,10360.0,99.61945745210964,21.289641390757804
404,11.241,2379,2417,788,1431,2942,10360.0,99.57950030544237,21.288810492557165
405,68.501,2244,2283,923,1296,2807,10360.0,99.58054263526014,21.288810492557158
406,119.285,2306,2344,990,1358,2869,10360.0,99.5815849650779,21.288810492557165
407,167.196,2136,2174,1092,1188,2699,10360.0,99.58262729489566,21.28881049255716
408,134.128,1942,1981,1240,994,2505,10360.0,99.58366962471344,21.288810492557165
409,118.303,1927,1966,1240,979,2490,10360.0,99.58471195453117,21.288810492557158
410,55.15,1746,1784,1181,798,2309,10360.0,99.58575428434898,21.28881049255716
411,149.661,1432,1470,867,484,1994,10360.0,99.58888127380227,21.28881049255716
412,146.278,1262,1300,697,314,1825,10360.0,99.58992360362005,21.28881049255716
413,155.664,1262,1300,697,314,1825,10360.0,99.59096593343784,21.28881049255716
414,146.86,1113,1151,548,165,1676,10360.0,99.5920082632556,21.28881049255716
415,127.98,937,975,372,10,1500,10360.0,99.59305059307334,21.28881049255716
416,151.881,810,849,246,137,1373,10360.0,99.59409292289114,21.288810492557165
417,158.32,772,810,238,205,1335,10360.0,99.5951352527089,21.28881049255716
418,97.385,661,699,319,286,1224,10360.0,99.59617758252668,21.288810492557165
419,116.666,239,375,528,370,904,10360.0,99.59930457197997,21.288810492557165
420,57.405,274,285,569,276,810,10360.0,99.60034690179772,21.28881049255716
421,89.673,175,163,691,308,688,10360.0,99.60138923161551,21.28881049255716
422,86.254,300,45,816,188,568,10360.0,99.60243156143325,21.28881049255716
423,153.372,482,131,997,199,382,10360.0,99.60347389125103,21.288810492557158
424,139.585,568,217,1083,131,333,10360.0,99.6045162210688,21.28881049255716
425,146.46,659,313,1166,29,295,10360.0,99.6055585508866,21.28881049255716
426,174.508,773,165,949,276,186,10360.0,99.60660088070436,21.288810492557165
427,161.666,852,243,948,311,264,10360.0,99.60764321052213,21.28881049255716
428,128.38,1025,359,774,484,438,10360.0,99.60868554033989,21.288810492557165
429,116.048,1053,331,746,513,466,10360.0,99.60972787015766,21.28881049255716
430,108.954,1157,238,578,681,631,10360.0,99.61077019997546,21.28881049255716
431,118.012,881,440,440,957,493,10360.0,99.61285485961095,21.288810492557158
432,4.002,1566,706,243,1420,305,10360.0,99.61702417888205,21.28881049255716
433,5.42,1566,706,243,1420,305,10360.0,99.61806650869978,21.28881049255716
434,6.512,2521,2559,647,1573,3084,10360.0,99.57810952130343,21.287979596144122
435,4.402,2444,2482,853,1496,3007,10360.0,99.57915184747381,21.287979596144122
436,82.361,2486,2524,903,1538,3049,10360.0,99.58019417364414,21.287979596144122
437,137.62,2328,2366,978,1380,2891,10360.0,99.5812364998145,21.287979596144122
438,131.581,2207,2245,1078,1259,2770,10360.0,99.58227882598483,21.287979596144122
439,106.407,2101,2139,1111,1153,2664,10360.0,99.58332115215516,21.287979596144126
440,115.466,2101,2139,1111,1153,2664,10360.0,99.58436347832553,21.287979596144122
441,152.863,1775,1813,1209,827,2338,10360.0,99.58540580449589,21.287979596144122
442,137.875,1663,1701,1098,715,2226,10360.0,99.58644813066624,21.28797959614412
443,161.448,1547,1585,982,599,2109,10360.0,99.58749045683659,21.287979596144122
444,144.023,1443,1481,878,495,2006,10360.0,99.58853278300695,21.287979596144126
445,124.087,1322,1360,758,374,1885,10360.0,99.58957510917725,21.287979596144122
446,126.306,1262,1300,697,314,1825,10360.0,99.59061743534762,21.28797959614412
447,95.13,1125,1164,561,177,1688,10360.0,99.59165976151799,21.287979596144122
448,90.619,1006,1044,441,409,1569,10360.0,99.59374441385866,21.287979596144122
449,149.48,919,954,370,337,1479,10360.0,99.59478674002904,21.287979596144122
450,111.646,810,821,417,385,1346,10360.0,99.59582906619939,21.287979596144122
451,100.55,752,763,476,443,1288,10360.0,99.59687139236972,21.287979596144122
452,120.086,296,307,547,298,832,10360.0,99.59895604471043,21.28797959614412
453,115.175,253,264,591,255,789,10360.0,99.59999837088078,21.287979596144122
454,101.08,164,175,680,320,700,10360.0,99.60104069705115,21.287979596144122
455,106.955,391,138,907,92,555,10360.0,99.6020830232215,21.287979596144122
456,170.179,438,185,953,46,553,10360.0,99.60312534939183,21.287979596144122
457,174.399,613,269,1129,129,422,10360.0,99.60416767556217,21.28797959614412
458,190.478,753,411,1184,75,346,10360.0,99.60521000173254,21.287979596144122
459,185.458,834,333,1087,171,277,10360.0,99.60625232790288,21.287979596144122
460,175.708,851,243,998,261,264,10360.0,99.60729465407324,21.287979596144122
461,100.15,752,316,1070,429,432,10360.0,99.6083369802436,21.287979596144122
462,82.143,863,379,673,1060,726,10360.0,99.61146395875463,21.28797959614412
463,141.695,756,484,566,1083,619,10360.0,99.61250628492499,21.287979596144122
464,68.683,756,484,566,1083,619,10360.0,99.61354861109535,21.287979596144122
465,12.66,1770,911,448,1625,510,10360.0,99.6187602419471,21.287979596144122
466,29.867,1770,911,448,1625,510,10360.0,99.61980256811744,21.28797959614412
467,0.0,2929,2967,261,1981,3491,10360.0,99.5746341164271,21.287148701518596
468,42.963,2929,2967,261,1981,3491,10360.0,99.57567643895021,21.287148701518596
469,0.218,2623,2661,567,1675,3186,10360.0,99.57776108399644,21.287148701518593
470,30.412,2479,2517,952,1531,3042,10360.0,99.57984572904265,21.287148701518596
471,98.55,2342,2380,886,1394,2905,10360.0,99.58088805156576,21.287148701518596
472,58.497,2204,2242,1053,1256,2766,10360.0,99.58193037408887,21.2871487015186
473,119.358,2156,2194,1056,1208,2719,10360.0,99.58297269661196,21.287148701518593
474,104.516,2101,2139,1111,1153,2664,10360.0,99.58401501913508,21.287148701518596
475,120.995,1805,1843,1238,857,2368,10360.0,99.58505734165821,21.287148701518596
476,43.472,1928,1966,1360,980,2491,10360.0,99.58609966418133,21.2871487015186
477,134.419,1622,1661,1058,674,2185,10360.0,99.58714198670441,21.287148701518596
478,108.299,1578,1616,1013,630,2141,10360.0,99.58818430922754,21.287148701518596
479,43.036,1180,1218,615,232,1743,10360.0,99.59235359931995,21.287148701518596
480,80.215,1006,1044,441,409,1569,10360.0,99.59339592184308,21.287148701518596
481,148.425,930,913,469,437,1465,10360.0,99.59443824436619,21.2871487015186
482,137.475,809,820,475,443,1345,10360.0,99.59548056688931,21.2871487015186
483,148.388,752,763,476,443,1288,10360.0,99.59652288941238,21.287148701518593
484,134.273,609,620,570,374,1145,10360.0,99.59756521193553,21.2871487015186
485,125.142,508,392,846,0,1044,10360.0,99.59860753445861,21.287148701518596
486,157.519,384,395,722,149,920,10360.0,99.59964985698176,21.287148701518596
487,120.704,449,434,829,218,851,10360.0,99.60069217950482,21.287148701518593
488,137.438,367,346,883,193,763,10360.0,99.60173450202795,21.287148701518596
489,137.802,547,355,1063,0,675,10360.0,99.60277682455107,21.2871487015186
490,129.32,583,330,1099,99,543,10360.0,99.60381914707416,21.287148701518596
491,207.976,659,334,1175,174,467,10360.0,99.6048614695973,21.287148701518596
492,170.033,760,502,1276,231,502,10360.0,99.60590379212036,21.287148701518596
493,194.625,740,361,1165,342,397,10360.0,99.60694611464349,21.287148701518596
494,135.183,744,345,1099,411,413,10360.0,99.60798843716661,21.2871487015186
495,105.68,842,201,1016,881,950,10360.0,99.60903075968972,21.2871487015186
496,74.321,842,201,1016,881,950,10360.0,99.61007308221284,21.287148701518596
497,98.622,863,379,673,1060,726,10360.0,99.61111540473593,21.2871487015186
498,172.798,863,379,673,1060,726,10360.0,99.61215772725906,21.2871487015186
499,166.505,756,484,566,1083,619,10360.0,99.61320004978215,21.287148701518596
500,0.036,2929,2967,261,1981,3491,10360.0,99.57428570707495,21.286317808680508
501,5.857,2929,2967,261,1981,3491,10360.0,99.57532802595101,21.286317808680508
502,138.166,2054,2092,988,1106,2617,10360.0,99.5836665769594,21.286317808680508
503,133.873,1928,1966,1360,980,2491,10360.0,99.58470889583543,21.286317808680508
504,106.407,1928,1966,1360,980,2491,10360.0,99.5857512147115,21.286317808680508
505,119.576,1655,1693,1090,707,2218,10360.0,99.58679353358754,21.286317808680508
506,123.287,1655,1693,1090,707,2218,10360.0,99.58783585246358,21.286317808680508
507,34.269,1229,1143,667,635,1764,10360.0,99.59200512796777,21.286317808680508
508,151.117,1213,1128,649,616,1749,10360.0,99.59304744684381,21.286317808680508
509,138.857,1004,929,544,511,1540,10360.0,99.59408976571984,21.286317808680508
510,131.108,881,765,617,372,1416,10360.0,99.59513208459592,21.286317808680508
511,45.582,881,765,617,372,1416,10360.0,99.59617440347195,21.28631780868051
512,145.442,508,392,846,0,1044,10360.0,99.59825904122405,21.28631780868051
513,180.729,508,434,846,42,1001,10360.0,99.59930136010007,21.286317808680508
514,159.52,478,463,858,189,880,10360.0,99.60034367897613,21.286317808680508
515,104.588,388,369,900,182,785,10360.0,99.60138599785218,21.286317808680508
516,107.716,461,293,977,100,775,10360.0,99.60242831672824,21.286317808680508
517,69.831,583,330,1099,99,543,10360.0,99.60347063560427,21.286317808680508
518,121.541,686,433,1202,202,576,10360.0,99.60451295448033,21.286317808680508
519,122.159,743,470,1259,252,607,10360.0,99.60555527335639,21.28631780868051
520,131.581,695,337,1338,384,601,10360.0,99.60659759223242,21.286317808680508
521,138.566,611,253,1268,426,526,10360.0,99.60763991110846,21.286317808680508
522,121.141,842,201,1016,881,950,10360.0,99.60868222998452,21.286317808680508
523,138.457,759,118,955,798,867,10360.0,99.60972454886058,21.28631780868051
524,148.388,811,175,885,856,911,10360.0,99.61076686773661,21.286317808680508
525,146.969,760,275,777,955,829,10360.0,99.61180918661266,21.286317808680508
526,12.223,641,369,681,1049,733,10360.0,99.6128515054887,21.28631780868051
527,0.255,2718,2756,325,1770,3281,10360.0,99.57810657565217,21.285486917629772
528,30.885,2403,2442,668,1456,2966,10360.0,99.58019120611047,21.285486917629772
529,120.413,2400,2438,671,1452,2963,10360.0,99.58123352133964,21.285486917629772
530,101.132,2233,2271,810,1285,2796,10360.0,99.58227583656881,21.28548691762977
531,79.887,2128,2166,950,1180,2691,10360.0,99.58331815179795,21.285486917629772
532,80.215,2171,2209,992,1223,2733,10360.0,99.58436046702712,21.285486917629772
533,39.071,1457,1467,892,509,2020,10360.0,99.58957204317296,21.285486917629775
534,33.905,1457,1467,892,509,2020,10360.0,99.5906143584021,21.285486917629772
535,123.214,1316,1216,762,729,1852,10360.0,99.59165667363126,21.285486917629772
536,136.82,1171,1086,711,678,1707,10360.0,99.59269898886043,21.28548691762977
537,117.175,1073,957,689,565,1609,10360.0,99.59374130408959,21.285486917629775
538,107.462,911,795,647,402,1446,10360.0,99.59478361931876,21.285486917629775
539,41.872,881,765,617,372,1416,10360.0,99.59582593454792,21.285486917629772
540,47.147,825,536,1163,317,1361,10360.0,99.59686824977706,21.285486917629772
541,95.057,729,439,1067,220,1264,10360.0,99.59791056500625,21.28548691762977
542,122.596,594,305,932,86,1130,10360.0,99.59895288023539,21.285486917629772
543,160.138,607,350,944,183,1073,10360.0,99.59999519546456,21.285486917629775
544,108.335,461,293,977,100,775,10360.0,99.60103751069374,21.285486917629772
545,141.585,584,170,1100,223,898,10360.0,99.6020798259229,21.285486917629772
546,119.799,664,271,1180,303,805,10360.0,99.60312214115207,21.285486917629775
547,120.777,772,380,1288,396,752,10360.0,99.60416445638123,21.285486917629772
548,36.742,758,401,1403,403,664,10360.0,99.60520677161038,21.28548691762977
549,73.412,758,401,1403,403,664,10360.0,99.60624908683954,21.285486917629772
550,124.342,511,154,1204,526,619,10360.0,99.6072914020687,21.28548691762977
551,150.571,511,141,1192,538,632,10360.0,99.60833371729788,21.285486917629772
552,151.735,640,0,1050,680,748,10360.0,99.60937603252705,21.285486917629772
553,83.598,720,79,971,759,828,10360.0,99.6104183477562,21.285486917629775
554,8.185,997,364,1037,1406,1089,10360.0,99.61562992390202,21.285486917629772
555,15.716,3043,3081,0,2095,3606,10360.0,99.57567356257314,21.2846560283663
556,0.182,3043,3081,0,2095,3606,10360.0,99.57671587415562,21.2846560283663
557,0.327,2784,2823,258,1836,3347,10360.0,99.57775818573806,21.284656028366303
558,0.618,2784,2823,258,1836,3347,10360.0,99.57880049732051,21.2846560283663
559,56.35,2461,2499,581,1513,3024,10360.0,99.57984280890295,21.284656028366303
560,118.485,2366,2404,677,1418,2929,10360.0,99.5808851204854,21.2846560283663
561,8.913,2284,2322,759,1336,2847,10360.0,99.58192743206787,21.2846560283663
562,0.0,2171,2209,992,1223,2733,10360.0,99.58296974365032,21.2846560283663
563,1.019,2171,2209,992,1223,2733,10360.0,99.58401205523279,21.2846560283663
564,30.085,1469,1353,966,630,2005,10360.0,99.59026592472753,21.2846560283663
565,116.848,1408,1292,915,683,1944,10360.0,99.59130823630997,21.2846560283663
566,146.496,1259,1143,825,751,1795,10360.0,99.59235054789244,21.2846560283663
567,104.188,1071,955,716,562,1607,10360.0,99.5933928594749,21.2846560283663
568,37.725,1147,1031,793,639,1683,10360.0,99.59443517105733,21.2846560283663
569,136.42,853,564,1191,345,1389,10360.0,99.59651979422226,21.2846560283663
570,135.183,877,588,1215,369,1413,10360.0,99.5975621058047,21.2846560283663
571,172.58,696,204,1033,187,1218,10360.0,99.59860441738715,21.2846560283663
572,135.765,645,311,983,222,1112,10360.0,99.59964672896963,21.284656028366303
573,133.182,754,0,1270,393,1069,10360.0,99.60068904055208,21.2846560283663
574,106.189,754,0,1270,393,1069,10360.0,99.60173135213454,21.2846560283663
575,143.877,668,254,1183,307,891,10360.0,99.60277366371699,21.284656028366303
576,140.785,726,312,1242,365,858,10360.0,99.60381597529944,21.2846560283663
577,105.534,911,485,1427,426,782,10360.0,99.6048582868819,21.2846560283663
578,125.87,499,141,1192,538,632,10360.0,99.60798522162926,21.2846560283663
579,113.61,648,212,1263,687,756,10360.0,99.60902753321172,21.2846560283663
580,38.161,1019,342,1059,1428,1112,10360.0,99.61528140270647,21.2846560283663
581,105.389,1119,388,1158,1527,1211,10360.0,99.61632371428891,21.2846560283663
582,28.448,3101,3139,137,2153,3664,10360.0,99.57532519696449,21.283825140890013
583,57.733,3003,3042,39,2056,3566,10360.0,99.5763675049004,21.28382514089001
584,3.274,2868,2906,342,1920,3431,10360.0,99.57845212077228,21.283825140890013
585,0.0,2480,2518,562,1532,3043,10360.0,99.5794944287082,21.28382514089001
586,29.83,2523,2561,694,1575,3086,10360.0,99.58053673664412,21.283825140890016
587,5.675,2523,2561,694,1575,3086,10360.0,99.58157904458005,21.283825140890006
588,17.134,1978,1862,1414,1132,2514,10360.0,99.58679058425967,21.28382514089001
589,107.753,1477,1361,974,630,2012,10360.0,99.58991750806749,21.28382514089001
590,158.247,1413,1297,910,679,1949,10360.0,99.5909598160034,21.28382514089001
591,42.49,1147,1031,793,639,1683,10360.0,99.59408673981119,21.28382514089001
592,123.323,991,701,1328,482,1526,10360.0,99.59617135568304,21.283825140890006
593,135.437,877,588,1215,369,1413,10360.0,99.59721366361899,21.28382514089001
594,100.041,827,73,1165,318,1350,10360.0,99.5982559715549,21.283825140890013
595,150.68,816,166,1154,308,1235,10360.0,99.59929827949082,21.28382514089001
596,155.082,754,0,1270,393,1069,10360.0,99.60034058742676,21.283825140890013
597,151.662,780,344,1296,419,1094,10360.0,99.60138289536269,21.28382514089001
598,107.753,768,332,1284,407,1036,10360.0,99.60242520329861,21.283825140890006
599,137.656,783,347,1299,422,927,10360.0,99.60346751123453,21.28382514089001
600,62.28,952,424,1488,488,843,10360.0,99.60450981917045,21.28382514089001
601,79.851,1139,223,1178,1547,1231,10360.0,99.61493289852976,21.28382514089001
602,115.393,1119,388,1158,1527,1211,10360.0,99.61597520646568,21.283825140890006
603,16.479,3189,3227,225,2241,3752,10360.0,99.57497684836738,21.282994255200823
604,1.564,3189,3227,225,2241,3752,10360.0,99.57601915265697,21.282994255200823
605,0.0,3279,3317,315,2331,3842,10360.0,99.57706145694655,21.282994255200823
606,1.164,2961,3000,435,2013,3524,10360.0,99.57810376123612,21.282994255200826
607,0.0,2961,3000,435,2013,3524,10360.0,99.5791460655257,21.282994255200826
608,0.0,2523,2561,694,1575,3086,10360.0,99.58018836981527,21.282994255200823
609,0.0,2523,2561,694,1575,3086,10360.0,99.58123067410486,21.282994255200823
610,21.609,2006,1889,1386,1159,2541,10360.0,99.58644219555275,21.282994255200826
611,23.355,1835,1718,1332,988,2370,10360.0,99.58748449984232,21.282994255200823
612,146.205,1712,1596,1209,866,2248,10360.0,99.58956910842147,21.282994255200826
613,172.398,1572,1110,1122,889,2108,10360.0,99.59061141271108,21.282994255200826
614,31.722,1001,712,1339,493,1537,10360.0,99.59582293415895,21.282994255200826
615,56.132,1013,0,1351,504,1507,10360.0,99.59686523844853,21.282994255200823
616,74.794,930,0,1268,422,1425,10360.0,99.59790754273811,21.282994255200826
617,133.327,894,43,1232,385,1351,10360.0,99.59894984702767,21.282994255200826
618,103.97,866,334,1382,505,1181,10360.0,99.59999215131725,21.282994255200823
619,121.977,888,384,1404,527,1179,10360.0,99.60103445560685,21.282994255200826
620,140.821,818,382,1334,457,1086,10360.0,99.6020767598964,21.282994255200826
621,81.306,908,472,1423,547,1043,10360.0,99.60311906418602,21.282994255200823
622,51.949,1234,142,1770,770,1125,10360.0,99.60416136847556,21.282994255200823
623,42.527,1234,142,1770,770,1125,10360.0,99.60520367276514,21.282994255200823
624,119.285,182,57,1505,855,948,10360.0,99.6083305856339,21.282994255200826
625,88.036,182,57,1505,855,948,10360.0,99.60937288992346,21.282994255200826
626,85.562,1217,158,1256,1625,1309,10360.0,99.61458441137135,21.282994255200823
627,85.963,1278,83,1318,1687,1370,10360.0,99.6156267156609,21.282994255200823
628,0.0,3279,3317,315,2331,3842,10360.0,99.57567081742482,21.282163371298658
629,0.0,3279,3317,315,2331,3842,10360.0,99.57671311806821,21.282163371298658
630,15.279,2172,2056,1498,1326,2708,10360.0,99.58609382385885,21.28216337129866
631,109.754,1835,1718,1332,988,2370,10360.0,99.58713612450224,21.282163371298655
632,118.885,1712,1596,1209,866,2248,10360.0,99.58922072578905,21.282163371298658
633,130.053,1642,1353,1165,877,2178,10360.0,99.59026302643245,21.28216337129866
634,93.166,1572,1110,1122,889,2108,10360.0,99.59130532707587,21.28216337129866
635,115.356,1013,0,1351,504,1507,10360.0,99.5965168302929,21.282163371298658
636,20.59,1013,0,1351,504,1507,10360.0,99.59755913093632,21.282163371298655
637,153.227,910,434,1426,549,1178,10360.0,99.60068603286653,21.282163371298658
638,109.063,910,434,1426,549,1178,10360.0,99.60172833350991,21.282163371298658
639,8.258,1155,221,1691,691,1046,10360.0,99.60277063415334,21.282163371298655
640,4.147,1155,221,1691,691,1046,10360.0,99.60381293479675,21.282163371298658
641,16.407,1234,142,1770,770,1125,10360.0,99.60485523544014,21.282163371298658
642,8.294,1376,0,1912,912,1267,10360.0,99.60589753608357,21.282163371298658
643,145.078,182,57,1505,855,948,10360.0,99.60798213737037,21.28216337129866
644,112.192,239,0,1562,912,1006,10360.0,99.60902443801376,21.28216337129866
645,62.025,1256,106,1295,1664,1348,10360.0,99.6142359412308,21.28216337129866
646,122.814,1287,74,1327,1696,1379,10360.0,99.61527824187421,21.282163371298658
647,121.359,1416,203,1456,1824,1508,10360.0,99.61632054251761,21.282163371298658
648,2.619,2172,2056,1498,1326,2708,10360.0,99.58574546917752,21.28133248918342
649,30.849,2172,2056,1498,1326,2708,10360.0,99.58678776617494,21.28133248918342
650,86.69,1376,0,1912,912,1267,10360.0,99.60450681513092,21.281332489183423
651,3.129,1376,0,1912,912,1267,10360.0,99.60554911212833,21.281332489183423
652,101.278,0,239,1322,1037,1131,10360.0,99.60971830011799,21.28133248918342
653,0.437,0,239,1322,1037,1131,10360.0,99.61076059711539,21.28133248918342
654,79.196,1412,50,1451,1820,1504,10360.0,99.61492978510506,21.281332489183423
655,115.065,1396,183,1436,1805,1488,10360.0,99.61597208210243,21.28133248918342
