,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,66.293,1797,1609,2210,1535,1585,1508,2163,8274.0,78.20217346771068,12.542390841947588
1,101.678,1460,2143,2054,1524,1574,1845,2326,8274.0,78.20202037326267,12.54157456327518
2,48.362,877,1560,1471,941,991,1262,1743,8274.0,78.20328056938148,12.537493184747598
3,75.975,877,1560,1471,941,991,1262,1743,8274.0,78.203127535777,12.536676912008492
4,36.272,877,1560,1471,941,991,1262,1743,8274.0,78.20414028696403,12.536676912008492
5,26.022,1402,344,1635,815,865,440,1270,8274.0,78.2039872621787,12.535860640258026
6,87.952,2468,1768,1367,1882,1376,929,1103,8274.0,78.21917850025886,12.535860640258031
7,90.997,2468,1768,1367,1882,1376,929,1103,8274.0,78.22019124946422,12.535860640258026
8,110.451,660,1508,1254,889,864,1210,1691,8274.0,78.20180875374655,12.535044369496141
9,19.545,1382,242,1614,795,845,146,1159,8274.0,78.20687248986553,12.53504436949614
10,82.725,1382,242,1614,795,845,146,1159,8274.0,78.20788523708933,12.53504436949614
11,70.816,2457,1763,1300,1870,1308,861,1036,8274.0,78.21902545655114,12.53504436949614
12,86.133,2457,1763,1300,1870,1308,861,1036,8274.0,78.22003820377493,12.535044369496141
13,17.159,768,1793,1361,1087,972,1324,1976,8274.0,78.19963026404065,12.53422809972276
14,90.724,742,1768,1336,1062,946,1299,1951,8274.0,78.20064300928301,12.534228099722755
15,112.496,610,1547,1203,928,814,1166,1730,8274.0,78.2016557545254,12.534228099722759
16,100.997,500,1401,1093,782,704,1056,1584,8274.0,78.2026684997678,12.53422809972276
17,52.226,490,1271,1083,652,694,973,1454,8274.0,78.20368124501019,12.534228099722755
18,21.954,539,1222,1132,603,653,924,1405,8274.0,78.2046939902526,12.534228099722755
19,61.293,1292,0,1525,705,756,95,1069,8274.0,78.205706735495,12.534228099722757
20,58.862,1235,95,1468,648,698,0,1012,8274.0,78.20671948073738,12.534228099722759
21,57.794,1557,655,1573,970,1021,559,855,8274.0,78.21077046170696,12.534228099722757
22,77.838,1467,745,1483,880,930,650,765,8274.0,78.21178320694933,12.534228099722759
23,93.997,1583,882,1394,996,1046,787,881,8274.0,78.21279595219175,12.53422809972276
24,112.451,1697,996,1336,1110,1160,897,995,8274.0,78.21380869743413,12.534228099722759
25,90.997,1778,1077,1264,1191,1231,825,999,8274.0,78.21482144267651,12.534228099722759
26,90.542,1873,1173,1168,1286,1177,730,904,8274.0,78.21583418791893,12.534228099722757
27,56.612,2041,1340,1128,1454,1136,689,863,8274.0,78.21684693316134,12.534228099722759
28,116.746,2041,1340,1128,1454,1136,689,863,8274.0,78.21785967840373,12.534228099722757
29,84.384,2402,1708,1245,1815,1253,806,981,8274.0,78.2188724236461,12.534228099722759
30,91.406,2457,1763,1300,1870,1308,861,1036,8274.0,78.21988516888851,12.53422809972276
31,73.202,2654,1960,1497,2067,1505,1058,1232,8274.0,78.22089791413089,12.534228099722759
32,69.384,2687,1993,1529,2100,1538,1091,1265,8274.0,78.2219106593733,12.534228099722757
33,33.658,2790,2096,1599,2203,1607,1160,1335,8274.0,78.22292340461568,12.534228099722759
34,79.838,651,1677,1245,971,855,1208,1860,8274.0,78.2004900228433,12.533411830937817
35,88.27,469,1494,1062,788,673,1025,1677,8274.0,78.20150276610443,12.533411830937817
36,96.792,460,1433,1053,779,664,1016,1616,8274.0,78.20251550936554,12.533411830937814
37,82.406,413,1348,1006,701,617,970,1531,8274.0,78.2035282526267,12.533411830937817
38,29.272,1167,649,1399,580,630,554,1309,8274.0,78.2045409958878,12.533411830937814
39,61.975,1175,117,1408,588,638,149,952,8274.0,78.20555373914895,12.533411830937819
40,68.861,1117,175,1350,530,580,117,894,8274.0,78.20656648241008,12.533411830937814
41,0.0,1557,655,1573,970,1021,559,855,8274.0,78.21061745545457,12.533411830937817
42,36.794,1407,805,1434,820,870,645,705,8274.0,78.2116301987157,12.533411830937816
43,92.429,1490,805,1423,903,953,709,788,8274.0,78.21264294197684,12.533411830937819
44,97.815,1645,977,1282,1058,1108,843,943,8274.0,78.21365568523795,12.533411830937814
45,97.292,1742,1041,1235,1155,1190,796,971,8274.0,78.2146684284991,12.533411830937816
46,85.815,1863,1162,1127,1276,1135,688,863,8274.0,78.21568117176021,12.533411830937816
47,93.724,2081,1413,980,1494,989,541,716,8274.0,78.21669391502134,12.533411830937814
48,96.156,2133,1434,1032,1546,1041,593,768,8274.0,78.21770665828248,12.533411830937816
49,85.747,2299,1610,1142,1712,1150,703,878,8274.0,78.21871940154361,12.533411830937812
50,94.838,2354,1660,1197,1768,1206,758,933,8274.0,78.21973214480472,12.533411830937816
51,85.543,2667,1994,1470,2080,1478,1031,1206,8274.0,78.22074488806582,12.533411830937814
52,118.201,2685,2016,1479,2098,1487,1040,1215,8274.0,78.22175763132697,12.533411830937816
53,40.362,2768,2074,1569,2181,1578,1131,1305,8274.0,78.22277037458811,12.533411830937817
54,0.045,762,2054,0,1348,1056,1318,2237,8274.0,78.1942605995234,12.53259556314124
55,34.953,762,2054,0,1348,1056,1318,2237,8274.0,78.19527334080338,12.532595563141236
56,4.841,415,1708,346,1002,709,972,1891,8274.0,78.19831156464342,12.532595563141237
57,62.657,618,1643,1211,937,822,1174,1826,8274.0,78.2003370472034,12.53259556314124
58,88.838,525,1550,1118,844,729,1081,1733,8274.0,78.20134978848341,12.532595563141237
59,124.564,399,1424,992,718,603,955,1607,8274.0,78.2023625297634,12.532595563141241
60,32.181,327,1352,920,646,531,883,1535,8274.0,78.20337527104338,12.53259556314124
61,8.772,1226,708,1459,639,689,613,1368,8274.0,78.2043880123234,12.53259556314124
62,56.362,1117,175,1350,530,580,117,894,8274.0,78.20540075360343,12.532595563141241
63,66.907,1056,236,1289,469,519,58,833,8274.0,78.20641349488344,12.532595563141237
64,46.771,995,297,1227,408,458,0,772,8274.0,78.20742623616341,12.53259556314124
