,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,70.774,2040,2040,2186,525,1377,8562.0,81.55191362142595,20.727528080131027
1,65.901,2040,2040,2186,525,1377,8562.0,81.55163693375326,20.726698373145982
2,80.694,1908,1908,2054,393,1245,8562.0,81.55267683476296,20.726698373145986
3,93.038,1908,1908,2054,393,1245,8562.0,81.55371673577268,20.726698373145986
4,98.802,1885,1885,2030,370,1221,8562.0,81.55136025978423,20.725868667892506
5,101.573,1751,1751,1897,236,1088,8562.0,81.55240015726595,20.72586866789251
6,86.557,1758,1758,1903,242,1094,8562.0,81.55344005474764,20.725868667892502
7,49.797,1945,1945,2090,430,1282,8562.0,81.5510835995185,20.725038964370498
8,71.838,1751,1751,1897,236,1088,8562.0,81.55212349347238,20.725038964370494
9,83.588,1751,1751,1897,236,1088,8562.0,81.55316338742628,20.725038964370498
10,85.914,1944,1944,2090,92,1281,8562.0,81.55524317533408,20.725038964370498
11,62.339,2036,2036,2182,0,1373,8562.0,81.55628306928797,20.725038964370498
12,36.711,2036,2036,2182,0,1373,8562.0,81.55600640508695,20.724209262579894
13,66.445,1515,1515,1660,0,851,8562.0,81.55157020699419,20.723379562520602
14,84.405,1507,1507,1652,7,844,8562.0,81.55261009389298,20.723379562520606
15,48.684,2247,2247,2392,45,1584,8562.0,81.55468986769056,20.7233795625206
16,48.139,2193,2193,2338,156,1530,8562.0,81.55572975458935,20.723379562520606
17,93.063,2221,2221,2367,184,1558,8562.0,81.55676964148813,20.723379562520602
18,96.056,2224,2224,2370,22,1561,8562.0,81.55441323442327,20.722549864192544
19,70.799,2247,2247,2392,45,1584,8562.0,81.55545311779477,20.722549864192548
20,82.747,2249,2249,2395,213,1586,8562.0,81.55649300116627,20.722549864192548
21,109.983,1834,1834,1980,509,2040,8562.0,81.53535255607639,20.718401398517905
22,71.937,1595,1595,1740,630,1800,8562.0,81.5374322875517,20.718401398517905
23,62.265,1000,1000,1146,0,412,8562.0,81.54783094492817,20.718401398517905
24,9.573,1000,1000,1146,0,412,8562.0,81.54887081066582,20.71840139851791
25,109.563,1834,1834,1980,509,2040,8562.0,81.53507606496444,20.71757171057553
26,65.085,1767,1767,1912,459,1972,8562.0,81.53611592717583,20.71757171057553
27,72.036,1585,1585,1731,640,1791,8562.0,81.53715578938723,20.717571710575527
28,67.83,1409,1409,1555,648,1615,8562.0,81.53819565159864,20.71757171057553
29,94.374,1409,1409,1555,648,1615,8562.0,81.53923551381006,20.71757171057553
30,47.768,1000,1000,1146,0,412,8562.0,81.54755441150127,20.717571710575527
31,111.567,1000,1000,1146,0,412,8562.0,81.54859427371267,20.71757171057553
32,93.508,821,821,967,0,158,8562.0,81.55067399813548,20.717571710575534
33,85.79,1767,1767,1912,459,1972,8562.0,81.53479958754971,20.716742024363814
34,73.57,1767,1767,1912,459,1972,8562.0,81.53583944623503,20.716742024363814
35,67.929,1409,1409,1555,648,1615,8562.0,81.5379191636057,20.716742024363814
36,92.049,1409,1409,1555,648,1615,8562.0,81.53895902229104,20.716742024363814
37,79.086,848,848,993,152,259,8562.0,81.54727789177367,20.71674202436381
38,82.178,848,848,993,152,259,8562.0,81.54831775045902,20.716742024363814
39,77.775,663,663,808,0,0,8562.0,81.55039746782967,20.716742024363814
40,104.195,1778,1778,1924,279,1984,8562.0,81.53556297899124,20.715912339882674
41,58.356,692,692,838,308,267,8562.0,81.54700138574505,20.71591233988267
42,84.974,692,692,838,308,267,8562.0,81.5480412409045,20.71591233988267
43,81.016,663,663,808,0,0,8562.0,81.55012095122335,20.715912339882674
44,92.667,1846,1846,1991,212,2051,8562.0,81.5342466738104,20.71508265713202
45,80.051,1846,1846,1991,212,2051,8562.0,81.5352865254441,20.715082657132022
46,105.085,1003,1003,1149,851,1209,8562.0,81.5415256352464,20.715082657132022
47,113.62,1003,1003,1149,851,1209,8562.0,81.54256548688014,20.71508265713202
48,65.505,692,692,838,308,267,8562.0,81.54672489341499,20.715082657132022
49,118.765,692,692,838,308,267,8562.0,81.54776474504871,20.71508265713202
50,85.889,510,510,655,152,0,8562.0,81.54984444831611,20.715082657132022
51,98.752,1682,1682,1828,20,1975,8562.0,81.53397023748506,20.71425297611179
52,108.944,1682,1682,1828,20,1975,8562.0,81.53501008559324,20.714252976111787
53,10.687,973,973,1118,776,1179,8562.0,81.54124917424225,20.714252976111794
54,99.42,973,973,1118,776,1179,8562.0,81.54228902235042,20.714252976111787
55,74.163,510,510,655,152,0,8562.0,81.5495679591076,20.714252976111787
56,88.486,1682,1682,1828,20,1975,8562.0,81.53369381485545,20.713423296821887
57,86.285,1672,1672,1818,10,1965,8562.0,81.53473365943825,20.71342329682189
58,28.25,1545,1545,1690,117,2055,8562.0,81.53577350402104,20.71342329682189
59,106.297,379,379,524,226,131,8562.0,81.5492914835974,20.71342329682189
60,48.164,356,356,501,203,154,8562.0,81.5503313281802,20.71342329682189
61,80.15,1545,1545,1690,117,2055,8562.0,81.53549708803634,20.71259361926223
62,88.091,1363,1363,1508,96,1873,8562.0,81.53653692909391,20.712593619262226
63,56.723,1363,1363,1508,96,1873,8562.0,81.53757677015156,20.71259361926223
64,32.233,1266,1266,1411,0,1776,8562.0,81.53861661120915,20.71259361926223
65,103.23,576,576,721,424,782,8562.0,81.54485565755476,20.71259361926223
66,29.759,506,506,651,353,711,8562.0,81.54589549861237,20.71259361926223
67,58.034,721,721,867,569,519,8562.0,81.55213454495795,20.712593619262226
68,117.231,721,721,867,569,519,8562.0,81.55317438601556,20.71259361926223
69,84.083,859,859,1005,707,657,8562.0,81.55421422707315,20.71259361926223
70,87.151,1677,1677,1823,0,2188,8562.0,81.53418084821435,20.711763943432743
71,94.671,1677,1677,1823,0,2188,8562.0,81.53522068574695,20.711763943432747
72,106.025,1444,1444,1590,178,1954,8562.0,81.53626052327952,20.711763943432747
73,87.299,1430,1430,1576,164,1941,8562.0,81.53730036081211,20.711763943432747
74,78.344,1266,1266,1411,0,1776,8562.0,81.53834019834467,20.711763943432747
75,94.448,1127,1127,1273,0,1637,8562.0,81.53938003587724,20.711763943432743
76,137.071,576,576,721,424,782,8562.0,81.54457922354014,20.711763943432747
77,95.24,506,506,651,353,711,8562.0,81.54561906107274,20.711763943432747
78,101.746,152,152,297,0,358,8562.0,81.54873857367046,20.711763943432747
79,46.779,152,152,297,0,358,8562.0,81.54977841120304,20.711763943432747
80,71.046,847,847,992,694,644,8562.0,81.55393776133336,20.711763943432743
81,95.537,1677,1677,1823,0,2188,8562.0,81.53494429715246,20.71093426933334
82,110.503,1532,1532,1678,236,2042,8562.0,81.53598413116018,20.710934269333336
83,118.518,1465,1465,1611,184,1975,8562.0,81.53702396516793,20.71093426933334
84,97.491,1334,1334,1479,67,1844,8562.0,81.53806379917566,20.710934269333336
85,136.354,1127,1127,1273,0,1637,8562.0,81.5391036331834,20.710934269333336
86,73.347,962,962,1107,165,1472,8562.0,81.54014346719113,20.710934269333336
87,99.198,962,962,1107,165,1472,8562.0,81.54118330119886,20.710934269333336
88,106.322,152,152,297,0,358,8562.0,81.54846213925298,20.71093426933334
89,32.134,152,152,297,0,358,8562.0,81.5495019732607,20.710934269333336
90,51.875,1532,1532,1678,236,2042,8562.0,81.53570775273558,20.71010459696393
91,99.94,1532,1532,1678,236,2042,8562.0,81.53674758321864,20.71010459696393
92,47.793,1331,1331,1476,203,1841,8562.0,81.53778741370172,20.710104596963934
93,63.576,1331,1331,1476,203,1841,8562.0,81.53882724418479,20.710104596963937
94,68.226,962,962,1107,165,1472,8562.0,81.53986707466782,20.710104596963934
95,35.968,913,913,1058,214,1423,8562.0,81.54090690515089,20.71010459696393
96,86.087,0,0,145,0,510,8562.0,81.54818571853228,20.71010459696393
97,61.3,0,0,145,0,510,8562.0,81.54922554901535,20.71010459696393
98,42.079,1331,1331,1476,203,1841,8562.0,81.53751104192246,20.709274926324454
99,66.791,1331,1331,1476,203,1841,8562.0,81.53855086888099,20.70927492632445
100,90.713,1168,1168,1314,369,1679,8562.0,81.53959069583955,20.709274926324458
101,100.979,1168,1168,1314,369,1679,8562.0,81.54063052279811,20.70927492632445
102,49.896,478,478,623,145,988,8562.0,81.54478983063234,20.70927492632445
103,118.048,356,356,501,137,866,8562.0,81.54582965759091,20.70927492632445
104,115.945,326,326,471,107,836,8562.0,81.54686948454948,20.709274926324454
105,108.252,145,145,0,145,655,8562.0,81.5489491384666,20.709274926324454
