,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,175.082,1002,2048,1572,1886,986,10429.0,100.79275254227599,22.022366815312058
1,183.221,1225,1921,1674,1458,540,10429.0,100.79379815905834,22.022366815312058
2,105.471,1225,1921,1674,1458,540,10429.0,100.79238561157175,22.021534309598675
3,164.262,1225,1921,1674,1458,540,10429.0,100.79343122454759,22.021534309598678
4,0.0,557,3020,1362,2412,2560,10429.0,100.78710251889798,22.019036803629373
5,164.789,385,1432,874,1343,444,10429.0,100.79755853447186,22.019036803629376
6,10.868,385,1432,874,1343,444,10429.0,100.79860413602925,22.019036803629373
7,0.0,557,3020,1362,2412,2560,10429.0,100.78673567386083,22.018204305362946
8,0.0,552,3015,1357,2407,2555,10429.0,100.78778127161243,22.01820430536294
9,14.65,552,3015,1357,2407,2555,10429.0,100.78882686936403,22.01820430536294
10,175.609,333,1379,963,1254,354,10429.0,100.79719165137688,22.01820430536294
11,100.396,385,1432,874,1343,444,10429.0,100.79823724912848,22.01820430536294
12,12.543,277,1323,722,1343,595,10429.0,100.79928284688009,22.018204305362946
13,143.628,5000,5000,5000,5000,5000,10429.0,100.8045108356381,22.018204305362946
14,154.831,5000,5000,5000,5000,5000,10429.0,100.80555643338971,22.01820430536294
15,0.0,300,2763,1105,2155,2303,10429.0,100.78532325248662,22.017371808958032
16,0.0,273,2737,1078,2128,2276,10429.0,100.78636884643261,22.01737180895803
17,199.355,687,1384,1137,921,0,10429.0,100.79368800405463,22.01737180895803
18,173.119,682,1378,1131,915,5,10429.0,100.79473359800065,22.017371808958025
19,162.587,204,1250,834,1231,483,10429.0,100.79787037983867,22.017371808958032
20,143.34,277,1323,722,1343,595,10429.0,100.79891597378467,22.01737180895803
21,80.815,5000,5000,5000,5000,5000,10429.0,100.80518953746072,22.017371808958032
22,0.0,273,2737,1078,2128,2276,10429.0,100.78495644647222,22.016539314414555
23,0.0,273,2737,1078,2128,2276,10429.0,100.78600203661283,22.016539314414555
24,166.991,665,1258,1011,795,130,10429.0,100.79436675773754,22.016539314414555
25,203.664,512,1385,1138,922,273,10429.0,100.79541234787811,22.016539314414555
26,227.937,512,1385,1138,922,273,10429.0,100.79645793801873,22.016539314414555
27,265.759,184,1230,814,1251,503,10429.0,100.79750352815931,22.016539314414555
28,188.009,184,1230,814,1251,503,10429.0,100.79854911829992,22.016539314414555
29,3.016,212,1256,507,1300,810,10429.0,100.80064029858109,22.016539314414555
30,174.891,658,1253,1006,790,133,10429.0,100.79399993508382,22.015706821732437
31,205.866,512,1385,1138,922,273,10429.0,100.79504552141918,22.015706821732433
32,227.841,568,1338,1143,928,380,10429.0,100.79609110775455,22.01570682173244
33,233.97,545,1315,1121,905,403,10429.0,100.79713669408987,22.015706821732437
34,269.446,0,1046,720,1090,687,10429.0,100.79818228042522,22.015706821732437
35,252.928,0,1046,720,1090,687,10429.0,100.7992278667606,22.015706821732437
36,162.97,195,1239,524,1283,827,10429.0,100.80027345309597,22.015706821732437
37,29.875,260,1141,529,1184,925,10429.0,100.8013190394313,22.015706821732437
38,0.383,378,2496,838,1888,2036,10429.0,100.78526846979652,22.014874330911578
39,6.032,0,2463,804,1854,2003,10429.0,100.78631405232683,22.014874330911585
40,116.147,834,1279,1032,816,541,10429.0,100.79154196497836,22.014874330911578
41,183.46,830,1276,1028,813,537,10429.0,100.79258754750863,22.014874330911578
42,132.473,618,1063,816,600,325,10429.0,100.79363313003894,22.01487433091158
43,224.107,618,1063,816,600,325,10429.0,100.79467871256927,22.014874330911585
44,214.532,545,1315,1121,905,403,10429.0,100.79572429509956,22.01487433091158
45,203.808,417,1186,992,776,518,10429.0,100.79676987762986,22.01487433091158
46,206.776,0,1046,720,1090,687,10429.0,100.79781546016015,22.014874330911578
47,236.268,86,959,734,1003,774,10429.0,100.79886104269046,22.014874330911585
48,265.855,260,1141,529,1184,925,10429.0,100.79990662522079,22.014874330911578
49,118.206,260,1141,529,1184,925,10429.0,100.80095220775107,22.01487433091159
50,31.167,499,1187,274,1231,1097,10429.0,100.80199779028138,22.014874330911585
51,0.0,499,1187,274,1231,1097,10429.0,100.8030433728117,22.014874330911585
52,42.514,489,2391,732,1782,1930,10429.0,100.78385613407352,22.01404184195191
53,9.144,433,2444,785,1835,1983,10429.0,100.78490171279897,22.01404184195191
54,0.0,344,2462,804,1854,2002,10429.0,100.7859472915244,22.014041841951915
55,1.005,161,2416,758,1808,1956,10429.0,100.78699287024983,22.01404184195191
56,25.566,161,2416,758,1808,1956,10429.0,100.78803844897526,22.014041841951915
57,93.885,890,1336,1088,873,597,10429.0,100.79222076387701,22.01404184195191
58,213.0,890,1336,1088,873,597,10429.0,100.79326634260244,22.014041841951915
59,165.794,618,1052,816,600,331,10429.0,100.79431192132786,22.01404184195191
60,166.752,1245,199,1004,808,1412,10429.0,100.79535750005333,22.01404184195191
61,9.393,417,1186,992,776,518,10429.0,100.79640307877875,22.014041841951915
62,6.247,155,891,802,934,814,10429.0,100.79849423622962,22.014041841951915
63,8.198,171,874,819,918,831,10429.0,100.79953981495504,22.01404184195191
64,7.953,486,1174,261,1218,1083,10429.0,100.80163097240595,22.01404184195192
65,1.799,560,1059,146,1102,1172,10429.0,100.80267655113138,22.01404184195191
66,147.937,489,2391,732,1782,1930,10429.0,100.78348939848698,22.013209354853345
67,4.309,452,2354,695,1746,1894,10429.0,100.78453497340773,22.013209354853345
68,0.0,161,2416,758,1808,1956,10429.0,100.78662612324925,22.013209354853345
69,0.0,242,2335,677,1727,1875,10429.0,100.78767169817,22.013209354853345
70,7.589,758,910,662,447,303,10429.0,100.79394514769449,22.01320935485335
71,8.042,1301,254,1059,863,1468,10429.0,100.79499072261527,22.013209354853345
72,8.958,1329,283,1088,891,1496,10429.0,100.79603629753602,22.013209354853345
73,10.899,1074,28,833,636,1241,10429.0,100.79708187245674,22.013209354853345
74,8.659,319,806,756,850,979,10429.0,100.79917302229822,22.013209354853345
75,8.948,327,806,756,850,986,10429.0,100.80021859721899,22.01320935485335
76,9.981,491,908,296,951,1158,10429.0,100.80126417213975,22.01320935485335
77,8.649,560,1059,146,1102,1172,10429.0,100.80230974706048,22.01320935485334
78,3.322,508,1018,93,1062,1224,10429.0,100.80335532198121,22.013209354853345
79,0.01,303,2159,500,1550,1699,10429.0,100.78521382273863,22.01237686961578
80,0.0,303,2159,500,1550,1699,10429.0,100.78625939385486,22.012376869615785
81,0.0,242,2335,677,1727,1875,10429.0,100.78730496497114,22.01237686961578
82,2.722,1061,1213,966,750,0,10429.0,100.79148724943612,22.012376869615785
83,8.142,1061,1213,966,750,0,10429.0,100.79253282055237,22.01237686961579
84,5.584,752,904,657,441,308,10429.0,100.7935783916686,22.012376869615785
85,8.786,1371,325,1129,933,1538,10429.0,100.79462396278487,22.01237686961579
86,6.133,1329,283,1088,891,1496,10429.0,100.79566953390109,22.01237686961578
87,8.817,1060,14,818,622,1227,10429.0,100.79671510501736,22.012376869615785
88,9.555,284,762,712,805,943,10429.0,100.79880624724984,22.012376869615785
89,9.679,424,841,271,885,1225,10429.0,100.80089738948232,22.01237686961579
90,7.5,260,820,153,864,1389,10429.0,100.80194296059858,22.012376869615785
91,6.495,414,974,0,1018,1318,10429.0,100.80298853171482,22.01237686961578
92,1.217,399,1188,213,1232,1532,10429.0,100.80403410283104,22.012376869615785
93,0.006,335,1124,149,1168,1467,10429.0,100.8050796739473,22.01237686961578
94,2.74,303,2159,500,1550,1699,10429.0,100.78484711475429,22.011544386239155
95,0.457,307,2155,496,1546,1695,10429.0,100.78589268206622,22.011544386239155
96,7.089,931,1083,836,620,131,10429.0,100.79321165324968,22.011544386239155
97,8.734,453,593,543,637,1112,10429.0,100.79948505712127,22.011544386239155
98,10.745,406,674,299,718,1323,10429.0,100.80053062443316,22.01154438623916
99,4.697,332,749,225,792,1360,10429.0,100.8015761917451,22.011544386239155
100,1.864,578,843,472,887,1491,10429.0,100.80262175905703,22.011544386239155
101,1.785,322,1096,149,1139,1467,10429.0,100.80366732636894,22.011544386239155
102,1.643,244,1157,185,1200,1503,10429.0,100.80471289368087,22.011544386239155
103,6.357,733,1917,71,1308,1457,10429.0,100.78343486086715,22.010711904723372
104,5.963,733,1917,71,1308,1457,10429.0,100.78448042437492,22.01071190472337
105,3.829,456,2006,348,1398,1546,10429.0,100.78552598788274,22.010711904723365
106,2.26,763,282,522,326,930,10429.0,100.79702718646837,22.01071190472337
107,8.832,763,282,522,326,930,10429.0,100.79807274997614,22.01071190472337
108,4.5,558,499,475,542,1147,10429.0,100.79911831348392,22.01071190472337
109,4.643,558,521,467,565,1169,10429.0,100.80016387699176,22.01071190472337
110,5.832,449,713,342,757,1362,10429.0,100.8012094404995,22.010711904723372
111,1.762,523,805,416,849,1454,10429.0,100.80225500400729,22.010711904723365
112,0.264,61,1020,353,1063,1589,10429.0,100.8033005675151,22.01071190472337
113,0.916,37,1118,388,1162,1662,10429.0,100.80434613102288,22.01071190472337
114,1.296,152,1233,295,1277,1613,10429.0,100.80539169453067,22.010711904723365
115,0.615,282,1357,382,1369,1700,10429.0,100.80643725803847,22.01071190472337
116,5.996,768,1941,35,1333,1481,10429.0,100.78306819189623,22.009879425068338
117,3.59,639,1823,165,1215,1363,10429.0,100.78411375160006,22.00987942506834
118,1.111,461,2001,342,1393,1541,10429.0,100.78515931130387,22.00987942506834
119,9.914,1209,727,335,119,769,10429.0,100.79352378893455,22.00987942506834
120,7.031,1028,547,277,61,688,10429.0,100.79456934863835,22.00987942506834
121,1.566,1007,525,279,83,712,10429.0,100.79561490834219,22.00987942506834
122,2.884,763,282,522,326,930,10429.0,100.79666046804603,22.009879425068338
123,4.897,763,282,522,326,930,10429.0,100.79770602774987,22.00987942506834
124,9.231,561,498,489,542,1147,10429.0,100.79875158745368,22.00987942506834
125,6.711,672,611,504,655,1259,10429.0,100.79979714715755,22.009879425068338
126,1.215,116,1083,416,1127,1652,10429.0,100.80293382626903,22.00987942506834
127,2.728,106,1188,364,1231,1682,10429.0,100.80397938597287,22.00987942506834
128,6.054,212,1293,355,1272,1673,10429.0,100.8050249456767,22.009879425068338
129,3.939,267,1346,389,1353,1707,10429.0,100.80607050538052,22.00987942506834
130,0.569,379,1454,479,1465,1797,10429.0,100.80711606508436,22.009879425068338
131,5.942,639,1823,165,1215,1363,10429.0,100.78374709642914,22.00904694727398
132,8.572,968,1029,636,420,569,10429.0,100.79002043182949,22.00904694727398
133,7.448,1016,972,579,363,524,10429.0,100.79106598772952,22.00904694727398
134,3.812,1209,727,335,119,769,10429.0,100.79315709952964,22.00904694727398
135,6.399,1090,608,215,0,750,10429.0,100.79420265542971,22.009046947273976
136,6.893,1017,536,268,72,722,10429.0,100.79524821132976,22.009046947273976
137,7.886,680,618,497,662,1267,10429.0,100.79943043493,22.009046947273976
138,5.127,455,1053,566,953,1701,10429.0,100.80256710263018,22.009046947273976
139,5.823,426,1061,537,982,1709,10429.0,100.80361265853024,22.009046947273976
140,7.797,375,1187,518,1109,1836,10429.0,100.8046582144303,22.00904694727398
141,6.0,351,1432,494,1435,1812,10429.0,100.80570377033035,22.00904694727398
142,3.093,365,1443,487,1450,1805,10429.0,100.80674932623043,22.00904694727398
143,0.482,448,1530,485,1160,1910,10429.0,100.8077948821305,22.009046947273976
144,7.849,581,1667,298,1058,1207,10429.0,100.78442601095809,22.008214471340203
145,1.39,498,1584,381,975,1124,10429.0,100.78547156305456,22.008214471340207
146,6.746,550,1448,518,839,988,10429.0,100.78651711515104,22.008214471340203
147,5.217,968,1029,636,420,569,10429.0,100.78965377144046,22.008214471340203
148,7.01,963,1025,632,417,574,10429.0,100.7906993235369,22.008214471340203
149,8.632,1106,804,0,215,966,10429.0,100.79488153192281,22.008214471340203
150,8.948,1133,737,66,274,924,10429.0,100.79592708401925,22.008214471340203
151,4.648,455,1053,566,953,1701,10429.0,100.80220039659807,22.008214471340203
152,6.661,439,1053,550,969,1701,10429.0,100.80324594869451,22.008214471340203
153,10.992,546,1180,596,903,1829,10429.0,100.804291500791,22.008214471340203
154,5.479,505,1476,429,1103,1966,10429.0,100.80638260498394,22.008214471340207
155,2.805,448,1530,485,1160,1910,10429.0,100.8074281570804,22.008214471340203
156,8.547,672,1758,389,1149,1298,10429.0,100.78301383889705,22.00738199726693
157,4.456,626,1712,344,1104,1252,10429.0,100.78405938719011,22.007381997266933
158,3.002,486,1575,393,967,1124,10429.0,100.78510493548316,22.00738199726693
159,5.709,539,1440,528,832,998,10429.0,100.78615048377624,22.007381997266926
160,7.215,539,1440,528,832,998,10429.0,100.78719603206929,22.007381997266933
161,5.209,1106,804,0,215,966,10429.0,100.79451487012072,22.00738199726693
162,5.745,1133,737,66,274,924,10429.0,100.79556041841379,22.00738199726693
163,10.244,879,910,205,529,1559,10429.0,100.79974261158603,22.00738199726693
164,6.33,879,910,205,529,1559,10429.0,100.80078815987912,22.00738199726693
165,8.439,559,1175,554,870,1823,10429.0,100.80287925646522,22.007381997266936
166,7.44,552,1206,571,901,1854,10429.0,100.80392480475827,22.00738199726693
167,10.263,635,1495,298,973,2097,10429.0,100.80497035305133,22.00738199726693
168,6.956,635,1495,298,973,2097,10429.0,100.8060159013444,22.00738199726693
169,8.022,963,907,222,121,1094,10429.0,100.79623931490278,22.006549525054076
170,8.636,983,1018,242,141,1205,10429.0,100.7972848593926,22.006549525054076
171,10.648,1123,1154,211,285,1349,10429.0,100.79833040388245,22.006549525054076
172,6.42,1001,1032,139,407,1471,10429.0,100.79937594837224,22.00654952505408
173,5.944,918,949,166,490,1554,10429.0,100.80042149286211,22.006549525054073
174,6.445,674,1308,477,775,1957,10429.0,100.80355812633161,22.006549525054076
175,7.716,661,1315,461,792,1963,10429.0,100.80460367082142,22.006549525054076
176,6.274,891,1019,215,295,1181,10429.0,100.79378159932934,22.00571705470156
177,8.709,817,1093,289,221,1218,10429.0,100.79482714001615,22.005717054701563
178,7.24,893,977,153,52,1163,10429.0,100.79587268070293,22.00571705470156
179,6.025,983,1018,242,141,1205,10429.0,100.7969182213897,22.005717054701556
180,7.602,1123,1154,211,285,1349,10429.0,100.7979637620765,22.005717054701563
181,9.549,1127,1158,0,589,1653,10429.0,100.79900930276332,22.005717054701556
182,8.019,1042,1073,42,504,1568,10429.0,100.80005484345011,22.00571705470156
183,6.494,804,1416,402,711,2064,10429.0,100.80423700619728,22.005717054701563
184,2.83,811,1457,328,774,2105,10429.0,100.80528254688407,22.005717054701556
185,4.166,68,1912,811,1303,1469,10429.0,100.7850506952675,22.004884586209283
186,3.553,0,1980,876,1371,1538,10429.0,100.78609623215142,22.004884586209286
187,2.869,596,1314,510,0,997,10429.0,100.79236945345501,22.004884586209283
188,4.535,817,1093,289,221,1218,10429.0,100.79341499033899,22.004884586209283
189,7.81,817,1093,289,221,1218,10429.0,100.7944605272229,22.004884586209286
190,8.765,874,1191,60,161,1377,10429.0,100.79550606410683,22.004884586209286
191,9.237,818,1052,78,22,1238,10429.0,100.79655160099075,22.004884586209286
192,11.271,1165,1301,63,433,1497,10429.0,100.79759713787472,22.004884586209286
193,9.01,1162,1305,60,436,1500,10429.0,100.79864267475865,22.004884586209286
194,6.366,1043,1224,87,520,1619,10429.0,100.79968821164256,22.004884586209283
195,9.243,811,1457,328,774,2105,10429.0,100.8038703591783,22.004884586209283
196,5.873,811,1457,328,774,2105,10429.0,100.80491589606224,22.004884586209283
197,5.412,934,1777,0,821,2395,10429.0,100.80596143294618,22.004884586209286
198,5.103,934,1777,0,821,2395,10429.0,100.80700696983013,22.004884586209286
199,8.283,980,1840,92,913,2441,10429.0,100.80805250671406,22.004884586209283
200,6.715,1141,2230,898,1622,1788,10429.0,100.78050200197636,22.00405211957717
201,6.839,68,1912,811,1303,1469,10429.0,100.7846841343014,22.004052119577167
202,6.081,39,1940,840,1332,1498,10429.0,100.78572966738267,22.00405211957717
203,8.337,0,1980,876,1371,1538,10429.0,100.78677520046391,22.00405211957717
204,8.252,596,1314,510,0,997,10429.0,100.79200286587022,22.004052119577167
205,10.552,895,1212,81,182,1398,10429.0,100.79409393203271,22.004052119577167
206,8.838,895,1212,81,182,1398,10429.0,100.79513946511396,22.00405211957717
207,7.361,692,1196,140,166,1382,10429.0,100.79618499819523,22.004052119577167
208,9.548,692,1178,158,149,1365,10429.0,100.79723053127648,22.004052119577167
209,9.281,1102,1365,0,497,1560,10429.0,100.79827606435772,22.00405211957717
210,7.805,962,1262,139,447,1700,10429.0,100.79932159743899,22.004052119577167
211,10.751,1121,1367,350,327,1862,10429.0,100.80141266360151,22.004052119577167
212,10.918,1076,1412,395,372,1907,10429.0,100.80245819668278,22.00405211957717
213,11.263,1031,1457,440,418,1952,10429.0,100.80350372976399,22.004052119577167
214,7.357,951,1601,180,641,2249,10429.0,100.80454926284527,22.004052119577167
215,6.594,950,1604,172,648,2252,10429.0,100.80559479592652,22.004052119577167
216,9.15,980,1840,92,913,2441,10429.0,100.80664032900776,22.004052119577167
217,6.912,980,1840,92,913,2441,10429.0,100.80768586208904,22.00405211957717
218,7.51,1006,1990,242,1063,2467,10429.0,100.80873139517028,22.004052119577167
219,5.109,1136,2225,903,1617,1783,10429.0,100.78013547382115,22.003219654805132
220,9.037,461,1471,415,438,1435,10429.0,100.79477288372378,22.00321965480513
221,10.618,771,1293,162,263,1479,10429.0,100.79581841300256,22.00321965480513
222,7.307,637,1298,278,269,1485,10429.0,100.79686394228132,22.003219654805132
223,5.959,905,1341,219,367,1753,10429.0,100.79895500083886,22.00321965480513
224,7.531,916,1352,230,356,1764,10429.0,100.80000053011761,22.003219654805132
225,8.855,1121,1367,350,327,1862,10429.0,100.80104605939637,22.00321965480513
226,8.695,1139,1491,226,204,1986,10429.0,100.80209158867514,22.003219654805125
227,11.154,1139,1491,226,204,1986,10429.0,100.8031371179539,22.003219654805132
228,5.859,1053,1703,201,540,2351,10429.0,100.80522817651143,22.003219654805132
229,9.575,1147,1800,303,642,2449,10429.0,100.80627370579019,22.003219654805132
230,5.923,456,1658,189,343,1340,10429.0,100.79126974350643,22.002387191893078
231,8.289,355,1565,282,250,1248,10429.0,100.79231526898289,22.002387191893078
232,9.546,345,1565,282,250,1248,10429.0,100.79336079445935,22.002387191893078
233,9.112,457,1475,420,440,1437,10429.0,100.7944063199358,22.002387191893078
234,7.209,508,1362,306,332,1548,10429.0,100.79545184541225,22.00238719189308
235,4.236,637,1298,278,269,1485,10429.0,100.79649737088872,22.002387191893078
236,8.082,637,1298,278,269,1485,10429.0,100.79754289636516,22.002387191893078
237,8.034,935,1695,339,0,2115,10429.0,100.80172499827094,22.002387191893078
238,7.608,1078,1552,196,142,2047,10429.0,100.80277052374743,22.002387191893078
239,9.509,1147,1621,264,211,2115,10429.0,100.80381604922387,22.002387191893078
240,8.42,1247,1718,0,339,2212,10429.0,100.80486157470031,22.002387191893078
241,5.84,1164,1800,115,454,2328,10429.0,100.80590710017677,22.002387191893078
242,8.051,1217,1871,311,650,2519,10429.0,100.80695262565321,22.002387191893078
243,6.823,1188,2149,425,928,2650,10429.0,100.80799815112967,22.00238719189308
244,6.027,1188,2149,425,928,2650,10429.0,100.80904367660612,22.002387191893078
