,POP_2015,active_living,community_space,education,health_wellbeing,ID_HDC_G0,lng,lat
107,77.299,701,833,1924,460,5587.0,47.968090945783736,34.07741411563465
108,107.176,556,688,1819,316,5587.0,47.96921236370671,34.07741411563465
109,119.87,442,428,1824,85,5587.0,47.97033378162967,34.07741411563466
110,67.848,422,395,1812,51,5587.0,47.971455199552636,34.07741411563466
111,95.203,434,315,1846,76,5587.0,47.9725766174756,34.07741411563466
112,55.542,417,245,1844,250,5587.0,47.97369803539856,34.07741411563465
113,116.377,507,288,1800,350,5587.0,47.974819453321516,34.07741411563465
114,144.647,628,174,1924,449,5587.0,47.97594087124449,34.07741411563465
115,98.307,773,312,1964,514,5587.0,47.97706228916745,34.07741411563465
116,128.6,931,490,2066,644,5587.0,47.978183707090416,34.07741411563466
117,15.576,1057,623,2148,748,5587.0,47.97930512501339,34.07741411563466
118,2.633,1057,623,2148,748,5587.0,47.980426542936335,34.07741411563465
119,78.075,817,903,1808,507,5587.0,47.96778432597986,34.07654533245642
120,109.975,678,730,1802,334,5587.0,47.96890573673455,34.07654533245642
121,137.718,635,608,1679,212,5587.0,47.970027147489205,34.07654533245642
122,96.367,521,494,1713,98,5587.0,47.971148558243904,34.07654533245642
123,94.898,487,408,1759,35,5587.0,47.97226996899856,34.07654533245642
124,91.905,530,411,1750,101,5587.0,47.97339137975325,34.07654533245642
125,55.57,513,361,1727,221,5587.0,47.97451279050793,34.07654533245642
126,89.632,688,252,1858,408,5587.0,47.975634201262594,34.07654533245642
127,102.104,801,366,1913,492,5587.0,47.976755612017286,34.07654533245642
128,100.912,891,456,1929,582,5587.0,47.97787702277196,34.07654533245642
129,107.786,1018,597,1941,709,5587.0,47.97899843352665,34.07654533245642
130,67.044,1144,722,2068,835,5587.0,47.98011984428133,34.07654533245642
131,90.824,864,897,1749,501,5587.0,47.96747771950286,34.07567655263608
132,124.526,775,818,1772,422,5587.0,47.968599123089575,34.07567655263609
133,126.327,748,721,1696,325,5587.0,47.96972052667629,34.0756765526361
134,109.67,688,661,1593,265,5587.0,47.970841930263,34.07567655263609
135,119.204,585,466,1695,46,5587.0,47.97196333384968,34.07567655263608
136,122.336,677,558,1634,42,5587.0,47.973084737436395,34.07567655263609
137,70.896,565,446,1670,192,5587.0,47.974206141023096,34.07567655263608
138,99.111,649,450,1700,327,5587.0,47.97532754460979,34.07567655263608
139,85.197,743,340,1867,434,5587.0,47.9764489481965,34.07567655263609
140,82.786,884,496,1799,575,5587.0,47.97757035178322,34.0756765526361
141,99.72,943,555,1867,634,5587.0,47.97869175536992,34.0756765526361
142,108.201,1105,717,2028,796,5587.0,47.979813158956624,34.07567655263609
143,40.437,1129,741,1983,820,5587.0,47.98093456254332,34.07567655263608
144,99.942,865,859,1681,463,5587.0,47.96829252277119,34.07480777617353
145,106.649,804,777,1676,381,5587.0,47.969413919190245,34.074807776173536
146,120.784,784,757,1474,313,5587.0,47.97053531560929,34.074807776173536
147,117.015,714,684,1552,76,5587.0,47.97165671202832,34.07480777617353
148,87.193,660,616,1540,0,5587.0,47.972778108447365,34.074807776173536
149,134.032,631,511,1577,258,5587.0,47.97389950486641,34.074807776173536
150,90.935,677,558,1531,304,5587.0,47.97502090128545,34.07480777617353
151,80.153,783,566,1598,474,5587.0,47.9761422977045,34.074807776173536
152,121.144,914,526,1741,605,5587.0,47.97726369412354,34.074807776173536
153,100.995,1020,632,1785,711,5587.0,47.9783850905426,34.074807776173536
154,100.718,1046,658,1822,737,5587.0,47.97950648696164,34.074807776173536
155,66.822,1164,776,1867,855,5587.0,47.98062788338067,34.07480777617353
156,2.384,1227,839,1826,918,5587.0,47.98174927979971,34.074807776173536
157,75.885,976,950,1551,509,5587.0,47.96798593577878,34.07393900306862
158,115.684,937,911,1448,389,5587.0,47.96910732503047,34.07393900306862
159,94.177,847,820,1388,274,5587.0,47.970228714282165,34.07393900306861
160,86.75,815,788,1452,169,5587.0,47.97135010353387,34.07393900306862
161,147.197,777,734,1507,50,5587.0,47.97247149278555,34.07393900306862
162,114.16,825,706,1395,74,5587.0,47.97359288203725,34.07393900306862
163,93.069,786,667,1432,253,5587.0,47.974714271288946,34.07393900306862
164,100.995,872,598,1472,271,5587.0,47.97583566054064,34.073939003068624
165,116.544,935,647,1549,626,5587.0,47.976957049792325,34.07393900306861
166,85.89,1059,672,1624,750,5587.0,47.978078439044026,34.07393900306862
167,132.092,1114,726,1721,805,5587.0,47.97919982829572,34.07393900306862
168,96.838,1227,839,1826,918,5587.0,47.98032121754741,34.07393900306862
169,70.869,1256,868,1806,925,5587.0,47.9814426067991,34.07393900306862
170,84.421,1051,1024,1482,530,5587.0,47.96767936211174,34.073070233321204
171,123.722,1051,1062,1444,518,5587.0,47.96880074419638,34.0730702333212
172,103.767,1014,971,1350,356,5587.0,47.96992212628105,34.073070233321204
173,116.849,952,910,1282,267,5587.0,47.97104350836569,34.073070233321204
174,114.687,885,715,1399,44,5587.0,47.972164890450344,34.0730702333212
175,92.597,845,670,1355,0,5587.0,47.973286272535006,34.073070233321204
176,90.408,889,611,1319,140,5587.0,47.97440765461966,34.073070233321204
177,110.335,1006,613,1348,138,5587.0,47.9755290367043,34.073070233321204
178,77.714,1027,533,1416,718,5587.0,47.97665041878896,34.073070233321204
179,133.256,1166,647,1530,857,5587.0,47.97777180087362,34.073070233321204
180,91.877,1155,675,1558,846,5587.0,47.978893182958274,34.073070233321204
181,96.949,1346,859,1742,872,5587.0,47.981135947127584,34.073070233321204
182,11.502,1395,830,1714,822,5587.0,47.982257329212246,34.07307023332121
183,108.811,1013,1100,1407,490,5587.0,47.967372801769415,34.072201466931176
184,87.692,975,1100,1374,457,5587.0,47.96849417668734,34.07220146693117
185,159.17,1021,922,1269,275,5587.0,47.96961555160527,34.07220146693117
186,94.094,915,817,1163,170,5587.0,47.9707369265232,34.07220146693117
187,101.577,930,712,1177,65,5587.0,47.971858301441124,34.072201466931176
188,37.832,987,554,1228,74,5587.0,47.97297967635905,34.07220146693117
189,71.728,1006,518,1210,31,5587.0,47.97410105127697,34.07220146693117
190,150.578,1027,619,1327,138,5587.0,47.975222426194904,34.072201466931176
191,66.573,1092,423,1302,578,5587.0,47.97634380111284,34.07220146693117
192,107.12,1165,386,1269,787,5587.0,47.97746517603076,34.072201466931176
193,127.962,1250,603,1486,940,5587.0,47.97858655094869,34.072201466931176
194,90.325,1307,568,1451,969,5587.0,47.97970792586661,34.07220146693117
195,102.88,1465,783,1666,753,5587.0,47.98195067570245,34.072201466931176
196,3.631,1514,734,1618,693,5587.0,47.983072050620386,34.07220146693116
197,87.054,905,1035,1304,388,5587.0,47.96818762250273,34.07133270389838
198,81.262,868,993,1262,345,5587.0,47.96930899025424,34.071332703898385
199,115.74,913,854,1161,232,5587.0,47.97043035800576,34.07133270389838
200,95.286,819,746,1067,138,5587.0,47.971551725757266,34.071332703898385
201,99.748,923,609,1161,40,5587.0,47.972673093508774,34.07133270389838
202,87.609,996,392,1100,126,5587.0,47.97379446126029,34.071332703898385
203,128.24,969,365,1073,153,5587.0,47.97491582901179,34.071332703898385
204,73.169,1089,332,1211,393,5587.0,47.97603719676331,34.071332703898385
205,78.906,1132,352,1236,753,5587.0,47.97715856451482,34.07133270389838
206,113.079,1294,514,1397,915,5587.0,47.97827993226633,34.07133270389838
207,100.441,1292,512,1395,913,5587.0,47.97940130001784,34.071332703898385
208,96.478,1341,562,1445,963,5587.0,47.98052266776934,34.07133270389838
209,90.574,1514,734,1618,693,5587.0,47.98164403552085,34.07133270389838
210,44.539,1547,768,1651,660,5587.0,47.982765403272374,34.07133270389838
211,0.0,1638,858,1741,569,5587.0,47.983886771023876,34.07133270389838
212,101.938,913,1219,1388,572,5587.0,47.96563836047111,34.0704639442227
213,90.38,883,1225,1358,594,5587.0,47.96675972105652,34.0704639442227
214,112.968,808,1056,1219,409,5587.0,47.96788108164193,34.07046394422271
215,66.822,769,1019,1170,410,5587.0,47.969002442227335,34.0704639442227
216,140.628,835,915,1088,328,5587.0,47.97012380281275,34.07046394422271
217,108.423,724,827,972,286,5587.0,47.971245163398144,34.0704639442227
218,94.15,808,665,1045,155,5587.0,47.972366523983546,34.0704639442227
219,91.517,903,523,1027,217,5587.0,47.97348788456896,34.07046394422271
220,92.625,962,285,1066,265,5587.0,47.97460924515437,34.07046394422271
221,124.165,999,220,1103,396,5587.0,47.975730605739784,34.07046394422271
222,70.758,1000,221,1104,558,5587.0,47.976851966325185,34.07046394422271
223,118.401,1050,271,1154,672,5587.0,47.97797332691059,34.07046394422271
224,118.013,1239,460,1343,861,5587.0,47.979094687496,34.07046394422271
225,100.108,1306,526,1409,903,5587.0,47.98021604808141,34.07046394422271
226,107.869,1638,858,1741,569,5587.0,47.98245876925221,34.0704639442227
227,28.63,1701,921,1805,502,5587.0,47.98358012983763,34.0704639442227
228,110.973,819,1196,1294,651,5587.0,47.96645320068471,34.069595187904
229,108.063,792,1161,1268,670,5587.0,47.967574554104324,34.06959518790401
230,103.878,730,1016,1131,499,5587.0,47.968695907523944,34.069595187904
231,94.454,627,905,1020,509,5587.0,47.969817260943564,34.06959518790401
232,100.774,647,760,895,366,5587.0,47.97093861436317,34.069595187904
233,99.831,592,707,840,365,5587.0,47.972059967782776,34.069595187904
234,87.83,691,592,926,290,5587.0,47.97318132120241,34.069595187904
235,64.688,727,336,839,404,5587.0,47.97430267462202,34.06959518790401
236,92.154,923,145,1027,405,5587.0,47.97542402804162,34.069595187904
237,74.555,906,127,1010,528,5587.0,47.97654538146125,34.06959518790401
238,73.696,1115,335,1219,736,5587.0,47.977666734880856,34.069595187904
239,109.254,1174,394,1277,795,5587.0,47.97878808830046,34.069595187904
240,104.183,1365,585,1469,842,5587.0,47.97990944172008,34.06959518790401
241,91.018,1423,643,1527,780,5587.0,47.981030795139695,34.06959518790401
242,90.547,1742,963,1765,464,5587.0,47.98327350197893,34.06959518790401
243,0.305,1765,986,1791,438,5587.0,47.984394855398534,34.069595187904
244,0.0,2013,1456,1856,209,5587.0,47.98663756223776,34.069595187904
245,90.436,706,1104,1182,708,5587.0,47.967268039889305,34.06872643494213
246,112.636,698,993,1108,597,5587.0,47.96838938614346,34.068726434942135
247,66.628,546,962,969,595,5587.0,47.96951073239757,34.068726434942135
248,131.288,582,766,860,560,5587.0,47.97063207865172,34.068726434942135
249,92.514,516,650,763,463,5587.0,47.97175342490585,34.068726434942135
250,133.145,605,472,827,373,5587.0,47.97287477115998,34.06872643494213
251,94.87,674,389,892,450,5587.0,47.9739961174141,34.068726434942135
252,82.758,727,231,839,404,5587.0,47.97511746366825,34.068726434942135
253,90.131,926,35,1029,552,5587.0,47.97623880992237,34.06872643494213
254,55.459,1148,368,1251,769,5587.0,47.97736015617651,34.068726434942135
255,106.372,1237,458,1341,859,5587.0,47.97848150243063,34.06872643494212
256,109.421,1305,526,1327,927,5587.0,47.97960284868477,34.068726434942135
257,83.34,1492,712,1511,718,5587.0,47.9807241949389,34.06872643494213
258,97.586,1505,725,1453,746,5587.0,47.98184554119304,34.068726434942135
259,74.194,1733,953,1682,549,5587.0,47.98296688744717,34.06872643494213
260,0.0,1733,953,1682,549,5587.0,47.984088233701314,34.06872643494214
261,0.776,1892,1335,1735,88,5587.0,47.98520957995543,34.06872643494212
262,18.209,2013,1456,1856,209,5587.0,47.98633092620957,34.06872643494212
263,80.874,611,1087,1087,773,5587.0,47.966961538996266,34.06785768533699
264,105.624,582,1057,1057,796,5587.0,47.96808287808524,34.06785768533699
265,111.056,500,924,924,668,5587.0,47.969204217174195,34.06785768533698
266,80.209,440,822,822,693,5587.0,47.97032555626315,34.06785768533699
267,97.919,439,666,687,518,5587.0,47.97144689535212,34.06785768533698
268,127.824,382,629,629,576,5587.0,47.97256823444107,34.06785768533698
269,95.868,520,545,741,459,5587.0,47.973689573530045,34.06785768533699
270,85.225,634,256,738,488,5587.0,47.974810912619,34.06785768533699
271,138.189,715,337,818,569,5587.0,47.975932251707974,34.06785768533698
272,69.095,1013,292,1116,750,5587.0,47.977053590796935,34.06785768533698
273,14.412,1148,368,1251,769,5587.0,47.978174929885895,34.06785768533699
274,90.463,1335,556,1297,899,5587.0,47.97929626897485,34.06785768533698
275,123.999,1479,699,1428,772,5587.0,47.98041760806382,34.06785768533699
276,52.382,1558,779,1459,693,5587.0,47.98153894715278,34.06785768533699
277,0.0,1774,1218,1618,206,5587.0,47.983781625330714,34.06785768533699
278,17.1,1774,1218,1618,206,5587.0,47.98490296441967,34.06785768533699
279,65.935,1981,1424,1824,0,5587.0,47.986024303508636,34.06785768533699
280,104.072,491,966,966,864,5587.0,47.967776383348685,34.06698893908842
281,100.746,447,911,911,800,5587.0,47.96889771527278,34.06698893908841
282,87.553,365,767,767,771,5587.0,47.970019047196885,34.06698893908842
283,120.147,424,706,706,677,5587.0,47.971140379121,34.06698893908842
284,94.344,322,570,570,635,5587.0,47.97226171104511,34.06698893908842
285,106.455,407,483,628,572,5587.0,47.97338304296919,34.06698893908841
286,72.227,442,448,664,607,5587.0,47.97450437489329,34.06698893908842
287,80.347,627,344,730,576,5587.0,47.97562570681742,34.06698893908841
288,69.178,1268,489,1151,890,5587.0,47.97786837066561,34.06698893908841
289,92.514,1416,637,1300,821,5587.0,47.978989702589715,34.06698893908841
290,108.977,1402,687,1250,771,5587.0,47.98011103451382,34.06698893908842
291,112.469,1511,853,1357,605,5587.0,47.98123236643793,34.06698893908842
292,13.276,1484,896,1328,561,5587.0,47.98235369836204,34.06698893908842
293,2.273,1774,1218,1618,206,5587.0,47.98459636221023,34.06698893908841
294,33.731,1981,1424,1824,0,5587.0,47.985717694134344,34.06698893908841
295,18.375,436,911,911,919,5587.0,47.96746990193317,34.06612019619629
296,42.904,461,937,937,991,5587.0,47.96859122669274,34.066120196196295
297,36.584,345,820,820,927,5587.0,47.96971255145228,34.06612019619629
298,30.903,256,708,708,869,5587.0,47.97083387621185,34.066120196196295
299,102.104,101,576,576,856,5587.0,47.971955200971394,34.06612019619629
300,105.263,213,460,460,745,5587.0,47.97307652573096,34.066120196196295
301,115.047,288,506,506,695,5587.0,47.97419785049052,34.06612019619629
302,100.524,336,390,390,818,5587.0,47.97531917525007,34.06612019619629
303,46.423,406,460,460,766,5587.0,47.97644050000963,34.06612019619629
304,112.968,1195,752,1043,834,5587.0,47.97868314952875,34.066120196196295
305,82.01,1298,790,1147,730,5587.0,47.97980447428828,34.06612019619629
306,77.52,1432,934,1276,571,5587.0,47.98092579904785,34.066120196196295
307,38.137,1467,965,1311,525,5587.0,47.982047123807405,34.06612019619629
308,13.276,373,848,848,968,5587.0,47.969406069028736,34.065251456660484
309,20.121,195,670,670,922,5587.0,47.97052738662407,34.06525145666049
310,74.416,24,500,500,933,5587.0,47.97164870421938,34.065251456660484
311,113.966,142,347,347,858,5587.0,47.9727700218147,34.06525145666049
312,134.891,158,316,316,885,5587.0,47.97389133941004,34.065251456660484
313,94.122,336,390,390,818,5587.0,47.97501265700535,34.06525145666049
314,46.617,920,477,859,821,5587.0,47.976133974600685,34.06525145666049
315,90.186,1081,648,927,938,5587.0,47.977255292196,34.06525145666049
316,109.559,1150,798,993,869,5587.0,47.97837660979132,34.06525145666049
317,87.914,1259,843,1102,742,5587.0,47.979497927386625,34.06525145666049
318,38.441,1218,930,1061,830,5587.0,47.980619244981945,34.06525145666048
319,15.105,1389,1017,1232,592,5587.0,47.981740562577286,34.06525145666049
320,20.121,1347,1151,1190,726,5587.0,47.98286188017259,34.065251456660484
321,26.995,277,631,631,1054,5587.0,47.97022091035704,34.06438272048086
322,75.164,183,537,537,1115,5587.0,47.97134222078843,34.06438272048085
323,103.351,60,428,428,1011,5587.0,47.97246353121982,34.06438272048086
324,101.605,361,235,235,1040,5587.0,47.97358484165124,34.06438272048086
325,87.83,407,281,281,998,5587.0,47.974706152082625,34.06438272048085
326,64.743,492,320,320,913,5587.0,47.97582746251403,34.06438272048086
327,87.886,931,728,774,1024,5587.0,47.97694877294541,34.06438272048086
328,103.351,1016,751,859,985,5587.0,47.978070083376814,34.06438272048085
329,99.499,1074,864,918,940,5587.0,47.9791913938082,34.06438272048086
330,91.877,1183,965,1026,833,5587.0,47.980312704239616,34.06438272048086
331,56.068,1300,1105,1144,680,5587.0,47.98143401467102,34.06438272048086
332,120.202,1354,1162,1198,737,5587.0,47.98255532510241,34.06438272048086
333,116.627,1464,1270,1280,845,5587.0,47.98367663553379,34.06438272048085
334,0.0,593,946,946,1370,5587.0,47.96767184087457,34.063513987657274
335,19.013,503,856,856,1280,5587.0,47.968793144142346,34.06351398765727
336,37.056,429,782,782,1206,5587.0,47.969914447410126,34.06351398765727
337,68.457,209,511,511,1141,5587.0,47.97103575067791,34.063513987657274
338,118.927,166,325,325,1119,5587.0,47.9721570539457,34.063513987657274
339,87.304,287,223,223,1081,5587.0,47.97327835721349,34.06351398765728
340,104.044,330,204,204,1056,5587.0,47.97439966048128,34.063513987657274
341,63.496,659,229,229,1031,5587.0,47.97552096374905,34.06351398765727
342,83.701,746,487,487,1038,5587.0,47.97664226701684,34.063513987657274
343,109.144,896,739,739,1072,5587.0,47.977763570284615,34.06351398765727
344,100.912,1046,889,889,1049,5587.0,47.978884873552396,34.063513987657274
345,122.198,1194,1031,1031,904,5587.0,47.98000617682018,34.063513987657274
346,92.099,1260,1080,1080,924,5587.0,47.98112748008796,34.063513987657274
347,105.873,1407,1202,1207,825,5587.0,47.982248783355764,34.063513987657274
348,118.622,1456,1251,1256,872,5587.0,47.98337008662353,34.06351398765727
349,11.308,593,946,946,1370,5587.0,47.9673654055738,34.0626452581896
350,4.102,581,935,935,1359,5587.0,47.968486701678295,34.062645258189605
351,42.71,516,869,869,1293,5587.0,47.96960799778277,34.0626452581896
352,7.4,288,434,434,1220,5587.0,47.97072929388725,34.062645258189605
353,105.208,339,421,421,1271,5587.0,47.97185058999172,34.0626452581896
354,128.988,349,182,182,1201,5587.0,47.97297188609621,34.0626452581896
355,118.539,475,0,0,1201,5587.0,47.9740931822007,34.0626452581896
356,51.301,635,160,160,1112,5587.0,47.97521447830517,34.062645258189605
357,102.603,744,283,283,1105,5587.0,47.976335774409655,34.0626452581896
358,85.419,782,595,595,1126,5587.0,47.97745707051414,34.062645258189605
359,109.532,1041,824,824,1169,5587.0,47.97857836661861,34.0626452581896
360,112.58,1242,1026,1026,990,5587.0,47.97969966272309,34.0626452581896
361,115.989,1225,1008,1008,1029,5587.0,47.98082095882758,34.062645258189605
362,115.186,1292,1075,1075,961,5587.0,47.98194225493206,34.0626452581896
363,100.58,1444,1227,1227,917,5587.0,47.98306355103654,34.0626452581896
364,66.074,418,345,345,1350,5587.0,47.97154413935727,34.06177653207772
365,116.35,500,267,267,1432,5587.0,47.97266542829877,34.06177653207773
366,50.026,453,109,109,1280,5587.0,47.97378671724026,34.06177653207772
367,125.219,526,51,51,1227,5587.0,47.97490800618174,34.06177653207772
368,126.216,733,258,258,1237,5587.0,47.97602929512324,34.06177653207772
369,119.537,900,683,683,1229,5587.0,47.97715058406473,34.06177653207774
370,74.555,994,777,777,1250,5587.0,47.97827187300621,34.06177653207772
371,113.356,1058,841,841,1227,5587.0,47.97939316194772,34.06177653207774
372,120.701,1232,1015,1015,1258,5587.0,47.9805144508892,34.06177653207772
373,120.867,1325,1108,1108,1098,5587.0,47.98163573983069,34.06177653207772
374,99.637,1510,1293,1293,986,5587.0,47.982757028772184,34.06177653207774
375,115.823,1569,1352,1352,1045,5587.0,47.983878317713675,34.06177653207773
376,87.609,1759,1542,1542,1235,5587.0,47.98499960665516,34.06177653207772
377,3.714,500,267,267,1432,5587.0,47.97123770204172,34.060907809321506
378,70.009,529,296,296,1461,5587.0,47.972358983820534,34.060907809321506
379,107.314,737,330,330,1524,5587.0,47.97348026559935,34.060907809321506
380,105.762,650,175,175,1351,5587.0,47.97460154737817,34.060907809321506
