,POP_2015,active_living,community_space,health_wellbeing,mobility,ID_HDC_G0,lng,lat
61,105.769,1364,2251,874,571,6638.0,71.75227653113177,21.097751225087368
62,101.283,1328,2215,909,536,6638.0,71.75331802672325,21.09775122508737
63,93.026,1253,2140,917,461,6638.0,71.75435952231473,21.09775122508737
64,96.569,1124,2012,788,337,6638.0,71.7554010179062,21.09775122508737
65,102.112,1020,1907,315,353,6638.0,71.75644251349766,21.09775122508737
66,100.483,1056,1943,350,389,6638.0,71.75748400908913,21.097751225087368
67,0.543,743,639,570,335,6638.0,71.76477447822944,21.097751225087368
68,67.055,859,759,686,451,6638.0,71.76581597382092,21.09775122508737
69,72.827,872,830,700,465,6638.0,71.7668574694124,21.097751225087368
70,106.14,1029,1082,856,621,6638.0,71.76789896500387,21.097751225087368
71,120.768,1105,1158,932,698,6638.0,71.76894046059532,21.097751225087368
72,51.199,1121,1177,948,713,6638.0,71.7699819561868,21.097751225087368
73,83.255,1496,413,715,1417,6638.0,71.77102345177829,21.09775122508737
74,38.199,1511,377,730,1431,6638.0,71.77206494736976,21.097751225087368
75,36.37,1525,342,744,1446,6638.0,71.77310644296122,21.09775122508737
76,13.314,2001,2433,1002,1209,6638.0,71.74682060060766,21.096920737610347
77,89.169,2001,2433,1002,1209,6638.0,71.74786209259254,21.09692073761034
78,61.57,1858,2290,859,1066,6638.0,71.74994507656231,21.09692073761034
79,111.797,1352,2239,1016,347,6638.0,71.75306955251696,21.096920737610336
80,70.027,1352,2239,1016,347,6638.0,71.75411104450184,21.09692073761034
81,103.397,1124,2012,788,337,6638.0,71.75515253648673,21.09692073761034
82,82.026,896,1783,560,108,6638.0,71.75723552045649,21.09692073761034
83,124.082,835,1723,500,168,6638.0,71.75827701244138,21.09692073761034
84,106.997,757,1645,706,559,6638.0,71.76035999641114,21.09692073761034
85,4.114,743,639,570,335,6638.0,71.76452596435068,21.096920737610343
86,58.541,728,690,555,320,6638.0,71.76556745633557,21.09692073761034
87,141.796,720,773,547,313,6638.0,71.76660894832044,21.09692073761034
88,145.968,835,966,662,427,6638.0,71.76765044030533,21.096920737610343
89,151.453,954,1072,781,547,6638.0,71.7686919322902,21.096920737610336
90,88.141,1100,1157,928,693,6638.0,71.76973342427509,21.096920737610343
91,41.856,1462,405,681,1382,6638.0,71.77181640824487,21.09692073761034
92,165.853,1518,274,736,1438,6638.0,71.77285790022974,21.09692073761034
93,67.692,1484,2371,1147,692,6638.0,71.75282109050065,21.0960902519017
94,58.312,1352,2239,1016,347,6638.0,71.75386257887914,21.096090251901696
95,53.027,1004,1892,669,0,6638.0,71.75698704401454,21.096090251901693
96,38.628,835,1723,500,168,6638.0,71.758028532393,21.096090251901696
97,141.168,639,1526,611,440,6638.0,71.76011150914994,21.0960902519017
98,0.0,385,1049,401,436,6638.0,71.76323597428537,21.096090251901693
99,64.398,619,763,447,212,6638.0,71.7653189510423,21.096090251901696
100,91.055,636,818,463,228,6638.0,71.76636043942077,21.096090251901696
101,88.683,773,934,600,365,6638.0,71.76740192779923,21.096090251901696
102,131.739,796,1036,592,389,6638.0,71.76844341617769,21.096090251901696
103,96.426,832,1017,615,425,6638.0,71.76948490455617,21.096090251901696
104,36.285,1302,245,520,1222,6638.0,71.77156788131312,21.096090251901696
105,149.996,1395,151,614,1316,6638.0,71.7726093696916,21.0960902519017
106,8.543,1395,151,614,1316,6638.0,71.77365085807004,21.096090251901693
107,57.313,1004,1892,669,0,6638.0,71.75673857976288,21.09525976796135
108,12.485,601,1489,574,403,6638.0,71.7598630340796,21.09525976796135
109,74.998,317,1205,290,371,6638.0,71.76194600362406,21.095259767961345
110,64.341,385,1049,401,436,6638.0,71.76298748839629,21.095259767961352
111,103.026,421,1012,437,399,6638.0,71.76402897316855,21.09525976796135
112,108.626,407,975,234,0,6638.0,71.76507045794075,21.095259767961352
113,79.426,530,882,357,122,6638.0,71.766111942713,21.095259767961352
114,50.484,667,994,494,259,6638.0,71.76715342748521,21.09525976796135
115,45.256,713,1040,540,305,6638.0,71.76819491225746,21.095259767961352
116,103.426,1196,817,415,884,6638.0,71.7692363970297,21.09525976796135
117,102.026,1172,793,391,921,6638.0,71.77027788180192,21.095259767961352
118,29.056,1302,245,520,1222,6638.0,71.77131936657416,21.095259767961352
119,106.883,1354,85,572,1274,6638.0,71.77236085134639,21.09525976796135
120,100.512,1320,51,539,1241,6638.0,71.77340233611865,21.09525976796135
121,148.367,5000,5000,5000,5000,6638.0,71.74711679720566,21.094429285789218
122,90.426,5000,5000,5000,5000,6638.0,71.74815827837183,21.09442928578922
123,64.941,5000,5000,5000,5000,6638.0,71.74919975953799,21.09442928578922
124,36.799,414,1371,344,538,6638.0,71.76065605236593,21.094429285789218
125,96.74,345,1302,275,469,6638.0,71.7616975335321,21.094429285789218
126,118.283,273,1205,276,346,6638.0,71.7627390146983,21.09442928578922
127,118.283,235,1241,143,265,6638.0,71.76378049586445,21.094429285789218
128,85.969,345,1037,173,61,6638.0,71.76482197703062,21.09442928578922
129,115.397,373,1010,200,34,6638.0,71.7658634581968,21.09442928578922
130,62.77,1196,817,415,884,6638.0,71.76898790169531,21.094429285789218
131,129.797,1080,596,299,918,6638.0,71.7700293828615,21.094429285789218
132,113.711,1081,553,300,919,6638.0,71.77107086402768,21.09442928578922
133,61.684,1126,463,344,1007,6638.0,71.77211234519386,21.094429285789218
134,67.827,1239,29,458,1160,6638.0,71.77315382636002,21.094429285789218
135,23.028,1210,58,428,1130,6638.0,71.7741953075262,21.094429285789218
136,119.683,5000,5000,5000,5000,6638.0,71.74686838978657,21.093598805385227
137,122.825,5000,5000,5000,5000,6638.0,71.74790986734688,21.093598805385223
138,104.312,5000,5000,5000,5000,6638.0,71.74895134490716,21.093598805385223
139,65.57,1672,3238,1786,2422,6638.0,71.74999282246743,21.093598805385223
140,33.856,1593,3158,1707,2343,6638.0,71.75103430002774,21.093598805385223
141,47.673,1624,3189,1738,2374,6638.0,71.75207577758803,21.093598805385223
142,25.056,415,1423,345,583,6638.0,71.76040759807039,21.093598805385223
143,99.197,384,1392,314,553,6638.0,71.76144907563067,21.093598805385227
144,127.739,246,1292,181,412,6638.0,71.76249055319096,21.093598805385227
145,128.425,235,1241,143,265,6638.0,71.76353203075126,21.093598805385223
146,113.854,255,1128,82,152,6638.0,71.76457350831156,21.093598805385227
147,100.112,346,1054,127,134,6638.0,71.76561498587185,21.093598805385223
148,77.998,447,954,228,235,6638.0,71.76665646343214,21.093598805385223
149,105.997,516,885,297,303,6638.0,71.76769794099243,21.093598805385223
150,56.77,1088,708,306,687,6638.0,71.76873941855271,21.093598805385227
151,114.768,1065,686,284,709,6638.0,71.76978089611302,21.093598805385227
152,86.141,980,601,199,806,6638.0,71.7708223736733,21.093598805385227
153,119.768,1105,442,323,1025,6638.0,71.77186385123359,21.093598805385227
154,41.17,1051,216,270,972,6638.0,71.77290532879388,21.09359880538522
155,31.771,1898,3464,2012,2648,6638.0,71.74766146850978,21.09276832674928
156,66.855,1780,3345,1894,2530,6638.0,71.74870294246436,21.092768326749276
157,101.369,1669,3234,1783,2419,6638.0,71.74974441641895,21.092768326749276
158,95.655,1622,3188,1736,2372,6638.0,71.75078589037354,21.092768326749283
159,99.626,1491,3056,1605,2241,6638.0,71.75182736432812,21.092768326749276
160,84.712,1402,2967,1515,2151,6638.0,71.75286883828274,21.092768326749283
161,7.971,819,2275,932,1398,6638.0,71.75495178619187,21.09276832674928
162,46.97,801,2257,915,1380,6638.0,71.75599326014647,21.09276832674928
163,57.541,650,2106,764,1230,6638.0,71.75703473410104,21.092768326749276
164,45.542,614,2070,728,1193,6638.0,71.75807620805564,21.09276832674928
165,104.797,358,1554,267,674,6638.0,71.76015915596483,21.09276832674928
166,100.769,309,1528,224,648,6638.0,71.76120062991941,21.092768326749276
167,88.826,221,1443,111,529,6638.0,71.762242103874,21.09276832674928
168,99.112,80,1345,59,383,6638.0,71.76328357782859,21.092768326749283
169,128.825,137,1228,27,288,6638.0,71.76432505178317,21.09276832674928
170,124.711,250,1146,31,266,6638.0,71.76536652573778,21.092768326749283
171,107.026,411,985,153,330,6638.0,71.76640799969233,21.092768326749276
172,114.797,428,908,145,400,6638.0,71.76744947364693,21.09276832674928
173,61.827,462,874,179,428,6638.0,71.7684909476015,21.092768326749276
174,107.997,646,646,159,542,6638.0,71.76953242155611,21.09276832674928
175,113.083,969,589,187,806,6638.0,71.7705738955107,21.09276832674928
176,108.797,967,300,186,888,6638.0,71.77161536946528,21.09276832674928
177,94.712,1009,258,228,930,6638.0,71.77265684341987,21.092768326749283
178,25.485,1918,3484,2032,2668,6638.0,71.74637161151117,21.091937849881294
179,143.196,1853,3418,1967,2603,6638.0,71.74741308186022,21.091937849881294
180,113.74,1710,3275,1824,2460,6638.0,71.74845455220927,21.09193784988129
181,100.426,1625,3190,1739,2375,6638.0,71.74949602255833,21.091937849881294
182,128.282,1542,3107,1656,2292,6638.0,71.7505374929074,21.091937849881294
183,109.34,1451,3017,1565,2201,6638.0,71.75157896325646,21.091937849881294
184,123.168,1327,2893,1441,2077,6638.0,71.75262043360553,21.091937849881294
185,97.797,1247,2813,1361,1997,6638.0,71.75366190395458,21.091937849881294
186,58.341,1059,2625,1173,1809,6638.0,71.75470337430362,21.091937849881294
187,147.939,768,2224,882,1347,6638.0,71.75574484465267,21.09193784988129
188,159.396,673,2129,787,1252,6638.0,71.75678631500175,21.091937849881294
189,92.398,581,2037,695,1160,6638.0,71.75782778535081,21.091937849881294
190,44.97,531,1987,644,1110,6638.0,71.75886925569988,21.091937849881294
191,58.513,306,1541,227,661,6638.0,71.75991072604894,21.091937849881294
192,113.426,268,1578,265,699,6638.0,71.760952196398,21.091937849881294
193,96.455,200,1468,158,602,6638.0,71.76199366674705,21.09193784988129
194,42.37,80,1322,58,488,6638.0,71.76303513709613,21.091937849881297
195,62.97,119,1176,95,390,6638.0,71.76407660744519,21.091937849881294
196,96.283,190,1078,73,460,6638.0,71.76511807779423,21.091937849881294
197,119.425,283,1004,20,481,6638.0,71.76615954814329,21.091937849881297
198,104.854,383,885,107,431,6638.0,71.76720101849234,21.091937849881294
199,119.797,525,743,232,559,6638.0,71.7682424888414,21.091937849881294
200,104.397,645,635,147,574,6638.0,71.76928395919047,21.091937849881294
201,92.398,794,473,13,715,6638.0,71.77032542953953,21.091937849881294
202,110.026,850,444,68,770,6638.0,71.77136689988858,21.09193784988129
203,102.997,1008,341,226,928,6638.0,71.77240837023763,21.091937849881297
204,49.713,1866,3431,1979,2615,6638.0,71.74612324065416,21.091107374781192
205,128.197,1832,3397,1946,2582,6638.0,71.74716470739786,21.091107374781195
206,155.967,1767,3333,1881,2517,6638.0,71.74820617414156,21.091107374781192
207,124.94,1600,3165,1714,2350,6638.0,71.74924764088527,21.091107374781192
208,134.454,1501,3066,1615,2251,6638.0,71.75028910762899,21.091107374781195
209,103.74,1352,2917,1466,2102,6638.0,71.75133057437267,21.091107374781195
210,106.169,1253,2819,1367,2003,6638.0,71.7523720411164,21.091107374781195
211,92.912,1100,2665,1214,1850,6638.0,71.7534135078601,21.091107374781192
212,93.169,1021,2587,1135,1771,6638.0,71.7544549746038,21.091107374781195
213,7.628,826,2282,940,1405,6638.0,71.75549644134752,21.091107374781192
214,83.826,599,2055,713,1178,6638.0,71.75653790809123,21.091107374781192
215,105.283,473,1929,587,1053,6638.0,71.75757937483495,21.0911073747812
216,108.997,373,1829,487,953,6638.0,71.75862084157865,21.091107374781195
217,55.484,288,1743,401,867,6638.0,71.75966230832235,21.091107374781195
218,80.026,207,1637,320,760,6638.0,71.76070377506606,21.091107374781195
219,85.998,146,1355,30,554,6638.0,71.76278670855348,21.091107374781195
220,134.311,212,1392,67,620,6638.0,71.76382817529718,21.091107374781195
221,113.911,216,1146,0,486,6638.0,71.76486964204089,21.091107374781192
222,135.368,357,1044,52,591,6638.0,71.7659111087846,21.091107374781195
223,137.082,445,931,75,493,6638.0,71.76695257552831,21.091107374781195
224,124.882,577,803,211,611,6638.0,71.76799404227201,21.09110737478119
225,129.711,662,729,242,649,6638.0,71.76903550901572,21.091107374781192
226,126.054,773,642,209,694,6638.0,71.77007697575942,21.091107374781195
227,133.339,905,469,124,826,6638.0,71.77111844250312,21.091107374781192
228,103.74,1194,527,412,1114,6638.0,71.77320137599057,21.091107374781192
229,136.968,1194,527,412,1114,6638.0,71.77424284273427,21.091107374781192
230,66.313,1798,3364,1912,2548,6638.0,71.74691634512234,21.090276901448902
231,136.825,1619,3184,1733,2369,6638.0,71.74795780826086,21.090276901448906
232,96.169,1562,3127,1676,2312,6638.0,71.7489992713994,21.090276901448902
233,100.054,1434,2999,1548,2184,6638.0,71.75004073453795,21.090276901448902
234,105.997,1335,2900,1448,2085,6638.0,71.75108219767648,21.090276901448902
235,96.912,1200,2765,1314,1950,6638.0,71.75212366081499,21.0902769014489
236,94.912,1097,2662,1210,1846,6638.0,71.75316512395354,21.090276901448902
237,88.683,1003,2568,1117,1753,6638.0,71.75420658709206,21.090276901448902
238,32.485,788,2353,902,1538,6638.0,71.75524805023059,21.090276901448902
239,92.398,634,2090,748,1213,6638.0,71.75628951336914,21.090276901448902
240,111.626,571,2027,685,1150,6638.0,71.75733097650767,21.090276901448906
241,131.939,409,1865,523,988,6638.0,71.75837243964618,21.090276901448902
242,84.398,335,1791,449,914,6638.0,71.75941390278474,21.090276901448906
243,67.627,26,1592,140,776,6638.0,71.76149682906183,21.090276901448906
244,75.998,81,1483,32,689,6638.0,71.76253829220035,21.090276901448906
245,86.198,186,1393,78,758,6638.0,71.76357975533887,21.090276901448906
246,113.311,312,1295,77,719,6638.0,71.76462121847739,21.090276901448902
247,99.14,383,1134,0,665,6638.0,71.76566268161594,21.0902769014489
248,129.282,481,1040,30,651,6638.0,71.76670414475446,21.090276901448902
249,114.026,568,971,117,738,6638.0,71.76774560789299,21.090276901448902
250,107.454,720,842,227,791,6638.0,71.76878707103154,21.090276901448906
251,142.596,908,760,234,835,6638.0,71.76982853417006,21.090276901448902
252,136.682,945,723,214,872,6638.0,71.77086999730861,21.090276901448902
253,130.597,1034,598,253,955,6638.0,71.77191146044711,21.090276901448902
254,134.482,1215,566,434,1136,6638.0,71.77295292358566,21.090276901448906
255,93.797,1259,592,477,1179,6638.0,71.7739943867242,21.090276901448902
256,146.939,1336,671,554,1258,6638.0,71.77503584986276,21.090276901448902
257,67.541,1509,3074,1623,2259,6638.0,71.74770945456685,21.089446429884326
258,144.939,1466,3031,1580,2216,6638.0,71.74875091410038,21.089446429884326
259,152.339,1371,2936,1485,2121,6638.0,71.74979237363391,21.089446429884322
260,125.939,1238,2804,1352,1988,6638.0,71.75083383316746,21.089446429884326
261,125.911,1128,2693,1242,1878,6638.0,71.75187529270099,21.089446429884326
262,125.854,1041,2606,1155,1791,6638.0,71.75291675223454,21.08944642988433
263,114.997,954,2520,1068,1704,6638.0,71.75395821176807,21.089446429884322
264,64.084,788,2353,902,1538,6638.0,71.7549996713016,21.089446429884326
265,131.196,709,2274,823,1459,6638.0,71.75604113083516,21.089446429884326
266,143.11,501,2066,615,1251,6638.0,71.75708259036867,21.089446429884322
267,120.283,419,1985,533,1169,6638.0,71.75812404990221,21.089446429884326
268,121.511,329,1895,443,1079,6638.0,71.75916550943576,21.089446429884326
269,81.312,226,1791,340,976,6638.0,71.76020696896929,21.089446429884326
270,60.256,156,1721,270,906,6638.0,71.76124842850282,21.089446429884326
271,95.483,69,1510,88,767,6638.0,71.76228988803635,21.08944642988433
272,134.711,156,1453,138,817,6638.0,71.76333134756989,21.089446429884326
273,136.339,362,1218,0,737,6638.0,71.76541426663697,21.089446429884326
274,81.141,473,1103,82,802,6638.0,71.76645572617049,21.089446429884322
275,128.625,473,1103,82,802,6638.0,71.76749718570403,21.089446429884326
276,114.597,712,860,223,843,6638.0,71.76853864523757,21.089446429884326
277,120.14,860,794,254,850,6638.0,71.76958010477112,21.08944642988433
278,128.939,942,776,160,910,6638.0,71.77062156430463,21.089446429884326
279,122.225,1008,703,226,1030,6638.0,71.77166302383817,21.089446429884322
280,156.939,1065,804,283,1128,6638.0,71.77270448337171,21.089446429884326
281,99.54,1233,683,452,1229,6638.0,71.77374594290524,21.089446429884326
282,101.654,1282,750,501,1338,6638.0,71.77478740243879,21.089446429884326
283,18.999,1505,3071,1619,2255,6638.0,71.74746111305919,21.088615960087385
284,81.884,1437,3002,1551,2187,6638.0,71.7485025689879,21.08861596008738
285,73.798,1307,2872,1421,2057,6638.0,71.74954402491663,21.088615960087385
286,108.283,1222,2788,1336,1972,6638.0,71.75058548084532,21.08861596008738
287,87.598,1076,2641,1190,1826,6638.0,71.75162693677404,21.088615960087385
288,100.426,1001,2567,1115,1751,6638.0,71.75266839270276,21.08861596008738
289,119.683,907,2472,1021,1657,6638.0,71.75370984863146,21.08861596008738
290,77.798,755,2321,869,1505,6638.0,71.75475130456017,21.08861596008738
291,128.539,800,2366,914,1550,6638.0,71.75579276048892,21.088615960087377
292,36.113,542,2107,656,1292,6638.0,71.75683421641763,21.08861596008738
293,73.512,460,2026,574,1210,6638.0,71.75787567234633,21.08861596008738
294,95.283,438,2003,552,1188,6638.0,71.75891712827506,21.088615960087377
295,111.511,354,1919,467,1104,6638.0,71.75995858420377,21.08861596008738
296,53.684,156,1721,270,906,6638.0,71.76100004013249,21.08861596008738
297,47.284,0,1577,157,837,6638.0,71.76204149606122,21.08861596008738
298,138.196,103,1473,235,914,6638.0,71.7630829519899,21.088615960087377
299,98.797,133,1443,257,944,6638.0,71.76412440791863,21.08861596008738
300,86.398,323,1276,96,981,6638.0,71.76516586384733,21.08861596008738
301,92.14,419,1202,28,914,6638.0,71.76620731977604,21.088615960087377
302,129.454,542,1086,151,865,6638.0,71.76724877570477,21.08861596008738
303,77.655,661,951,139,938,6638.0,71.76829023163347,21.08861596008738
304,124.597,741,945,40,1017,6638.0,71.76933168756219,21.08861596008738
305,117.625,894,817,112,957,6638.0,71.77037314349091,21.08861596008738
306,127.739,1058,797,277,1122,6638.0,71.77141459941961,21.08861596008738
307,118.854,1099,838,317,1162,6638.0,71.77245605534834,21.08861596008738
308,134.825,1194,933,412,1258,6638.0,71.77349751127706,21.08861596008738
309,118.254,1282,750,501,1338,6638.0,71.77453896720577,21.08861596008738
310,0.314,1505,3071,1619,2255,6638.0,71.74721278373751,21.087785492057996
311,116.054,1497,3062,1610,2246,6638.0,71.7482542360616,21.087785492057996
312,23.685,1489,3054,1603,2239,6638.0,71.74929568838564,21.087785492058
313,101.797,1359,2924,1473,2109,6638.0,71.75033714070972,21.087785492057996
314,43.827,1222,2788,1336,1972,6638.0,71.75137859303378,21.087785492057996
315,120.111,1121,2686,1235,1871,6638.0,71.75242004535785,21.087785492057996
316,123.797,1006,2571,1120,1756,6638.0,71.75346149768193,21.087785492057996
317,110.626,994,2560,1108,1744,6638.0,71.754502950006,21.087785492057996
318,107.711,908,2468,1022,1658,6638.0,71.75554440233007,21.087785492057996
319,119.083,954,2401,1098,1755,6638.0,71.75658585465413,21.087785492057996
320,103.826,884,2332,1042,1719,6638.0,71.75762730697821,21.087785492057996
321,135.168,513,2065,627,1263,6638.0,71.7586687593023,21.087785492057996
322,98.883,489,2027,603,1239,6638.0,71.75971021162636,21.087785492057996
323,82.284,466,1989,579,1215,6638.0,71.76075166395043,21.087785492057996
324,117.083,144,1601,302,981,6638.0,71.76283456859856,21.087785492057996
325,121.74,180,1513,327,1015,6638.0,71.76387602092264,21.087785492057996
326,103.426,393,1317,164,1050,6638.0,71.7649174732467,21.087785492057996
327,118.597,458,1222,69,955,6638.0,71.76595892557079,21.087785492057996
328,97.855,578,1102,189,910,6638.0,71.76700037789485,21.087785492057996
329,86.683,681,982,186,961,6638.0,71.76804183021892,21.087785492057996
330,137.111,796,1069,199,1073,6638.0,71.769083282543,21.087785492058
331,165.681,912,1172,256,1188,6638.0,71.77012473486707,21.087785492057996
332,131.539,939,1087,157,1215,6638.0,71.77116618719114,21.087785492058
333,149.139,1194,933,412,1258,6638.0,71.7722076395152,21.087785492058
334,164.853,1233,1021,451,1345,6638.0,71.77324909183926,21.087785492057996
335,167.824,1388,977,606,1500,6638.0,71.77429054416335,21.087785492057996
336,52.599,1431,2997,1545,2181,6638.0,71.75008881276027,21.086955025796076
337,55.341,1322,2855,1436,2072,6638.0,71.75113026147989,21.086955025796073
338,98.854,1286,2783,1400,2036,6638.0,71.75217171019949,21.08695502579608
339,127.139,1205,2668,1319,1955,6638.0,71.75321315891908,21.086955025796076
340,136.882,1053,2564,1167,1803,6638.0,71.75425460763869,21.086955025796076
341,91.798,982,2466,1128,1764,6638.0,71.75529605635829,21.086955025796073
342,130.025,850,2298,1008,1686,6638.0,71.7563375050779,21.08695502579608
343,104.083,774,2222,932,1609,6638.0,71.75737895379748,21.086955025796073
344,99.34,679,2127,837,1514,6638.0,71.75842040251712,21.086955025796073
345,107.369,557,2025,678,1358,6638.0,71.75946185123671,21.086955025796076
346,104.369,458,1906,605,1263,6638.0,71.76050329995631,21.086955025796076
347,61.17,356,1804,514,1194,6638.0,71.76154474867593,21.086955025796073
348,120.283,191,1639,349,1028,6638.0,71.7625861973955,21.086955025796073
349,124.197,299,1580,411,1134,6638.0,71.76362764611513,21.086955025796073
350,142.625,381,1454,302,1184,6638.0,71.76466909483473,21.086955025796076
351,140.339,489,1426,274,1160,6638.0,71.76571054355432,21.086955025796076
352,111.283,654,1597,444,1330,6638.0,71.76675199227394,21.08695502579608
353,54.484,927,1252,392,1232,6638.0,71.76779344099356,21.086955025796076
354,92.855,826,1151,291,1132,6638.0,71.76883488971315,21.086955025796073
355,139.768,944,1204,325,1220,6638.0,71.76987633843275,21.08695502579608
356,144.11,1012,1138,290,1288,6638.0,71.77091778715236,21.086955025796073
357,130.311,1160,964,379,1289,6638.0,71.77195923587196,21.086955025796073
358,132.225,1160,964,379,1289,6638.0,71.77300068459157,21.086955025796076
359,130.568,1367,1041,586,1479,6638.0,71.77404213331117,21.086955025796073
360,27.456,1432,1031,651,1545,6638.0,71.77508358203076,21.08695502579608
361,29.456,1986,3449,1048,2506,6638.0,71.7456747165354,21.08612456130154
362,98.54,1444,2905,1526,2194,6638.0,71.75088194211199,21.08612456130154
363,102.54,1359,2819,1444,2109,6638.0,71.75192338722731,21.08612456130154
364,120.054,1328,2777,1392,2078,6638.0,71.75296483234261,21.08612456130154
365,126.054,1144,2593,1258,1894,6638.0,71.75400627745792,21.08612456130154
366,96.597,1039,2487,1188,1824,6638.0,71.75504772257322,21.086124561301535
367,123.597,910,2358,1068,1746,6638.0,71.75608916768854,21.086124561301535
368,133.339,906,2354,1064,1742,6638.0,71.75713061280385,21.08612456130154
369,40.885,902,2350,1060,1738,6638.0,71.75817205791918,21.086124561301535
370,59.398,580,2028,738,1417,6638.0,71.75921350303449,21.086124561301535
371,106.54,580,2028,738,1417,6638.0,71.7602549481498,21.086124561301535
372,77.227,488,1936,646,1326,6638.0,71.76129639326513,21.08612456130154
373,95.712,300,1627,458,1137,6638.0,71.76233783838043,21.086124561301535
374,101.112,300,1627,458,1137,6638.0,71.76337928349575,21.086124561301535
375,100.597,448,1614,461,1284,6638.0,71.76442072861106,21.08612456130154
