,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,87.6,5000,5000,5000,3097,3645,5000,13017.0,124.90033209553563,1.544413978367308
1,0.0,5000,5000,5000,2603,3151,5000,13017.0,124.90332609872607,1.544413978367308
2,0.0,5000,5000,5000,2603,3151,5000,13017.0,124.90432409978956,1.5444139783673074
3,29.785,5000,5000,5000,2595,3144,5000,13017.0,124.90532210085304,1.5444139783673074
4,2.059,5000,5000,5000,1237,1363,5000,13017.0,124.91530211148786,1.544413978367306
5,72.415,5000,5000,5000,1179,1304,5000,13017.0,124.91630011255138,1.5444139783673074
6,40.01,5000,5000,5000,1083,1208,5000,13017.0,124.91729811361485,1.544413978367308
7,69.374,5000,5000,5000,948,1074,5000,13017.0,124.9192941157418,1.5444139783673076
8,0.819,5000,5000,5000,48,313,5000,13017.0,124.92129011786878,1.5444139783673065
9,33.762,5000,5000,5000,9,279,5000,13017.0,124.92228811893227,1.544413978367308
10,82.242,5000,5000,5000,2964,3512,5000,13017.0,124.90030277672437,1.543605097923604
11,33.295,5000,5000,5000,2885,3434,5000,13017.0,124.90130077755357,1.5436050979236053
12,0.983,5000,5000,5000,2524,3073,5000,13017.0,124.9042947800412,1.5436050979236053
13,42.747,5000,5000,5000,2403,2951,5000,13017.0,124.9052927808704,1.543605097923604
14,6.13,5000,5000,5000,2322,2871,5000,13017.0,124.90629078169964,1.5436050979236053
15,0.983,5000,5000,5000,1237,1363,5000,13017.0,124.91527278916256,1.5436050979236051
16,105.429,5000,5000,5000,1186,1312,5000,13017.0,124.9162707899918,1.5436050979236053
17,131.728,5000,5000,5000,1084,1209,5000,13017.0,124.91726879082097,1.543605097923604
18,79.177,5000,5000,5000,975,1101,5000,13017.0,124.91826679165023,1.5436050979236053
19,85.752,5000,5000,5000,834,960,5000,13017.0,124.91926479247947,1.543605097923606
20,79.224,5000,5000,5000,852,978,5000,13017.0,124.9202627933087,1.5436050979236031
21,29.177,5000,5000,5000,130,246,5000,13017.0,124.92126079413788,1.543605097923606
22,59.196,5000,5000,5000,50,124,5000,13017.0,124.92225879496709,1.5436050979236062
23,76.674,5000,5000,5000,3014,3562,5000,13017.0,124.90027347329192,1.542796217597802
24,2.55,5000,5000,5000,2661,3209,5000,13017.0,124.90226947448205,1.542796217597802
25,2.504,5000,5000,5000,2480,3029,5000,13017.0,124.90326747507713,1.5427962175978032
26,62.893,5000,5000,5000,2449,2998,5000,13017.0,124.90426547567218,1.542796217597804
27,84.512,5000,5000,5000,2388,2937,5000,13017.0,124.90526347626725,1.5427962175978032
28,40.805,5000,5000,5000,2241,2790,5000,13017.0,124.90626147686234,1.542796217597804
29,57.535,5000,5000,5000,2178,2727,5000,13017.0,124.9072594774574,1.5427962175978012
30,0.0,5000,5000,5000,2159,2707,5000,13017.0,124.90825747805248,1.5427962175978038
31,32.055,5000,5000,5000,1381,1506,5000,13017.0,124.91424548162288,1.5427962175978032
32,72.135,5000,5000,5000,1254,1380,5000,13017.0,124.91524348221796,1.542796217597803
33,126.557,5000,5000,5000,1164,1289,5000,13017.0,124.91624148281302,1.5427962175978032
34,98.714,5000,5000,5000,1054,1180,5000,13017.0,124.91723948340808,1.542796217597804
35,100.703,5000,5000,5000,878,1003,5000,13017.0,124.91823748400317,1.5427962175978032
36,124.943,5000,5000,5000,780,906,5000,13017.0,124.91923548459825,1.542796217597804
37,119.678,5000,5000,5000,832,958,5000,13017.0,124.92023348519328,1.542796217597803
38,63.501,5000,5000,5000,191,181,5000,13017.0,124.92123148578838,1.542796217597804
39,50.045,5000,5000,5000,146,142,5000,13017.0,124.92222948638343,1.5427962175978018
40,29.691,5000,5000,5000,237,224,5000,13017.0,124.9232274869785,1.542796217597803
41,94.175,5000,5000,5000,2752,3301,5000,13017.0,124.90024418523831,1.5419873373898416
42,75.691,5000,5000,5000,2704,3253,5000,13017.0,124.90124218559932,1.5419873373898423
43,30.183,5000,5000,5000,2600,3149,5000,13017.0,124.90224018596035,1.5419873373898412
44,51.638,5000,5000,5000,2492,3041,5000,13017.0,124.90323818632142,1.5419873373898423
45,104.821,5000,5000,5000,2348,2897,5000,13017.0,124.90423618668245,1.5419873373898405
46,53.887,5000,5000,5000,2292,2840,5000,13017.0,124.90523418704349,1.5419873373898438
47,37.459,5000,5000,5000,2226,2775,5000,13017.0,124.90623218740454,1.5419873373898394
48,19.303,5000,5000,5000,2115,2664,5000,13017.0,124.9072301877656,1.541987337389844
49,0.094,5000,5000,5000,2132,2681,5000,13017.0,124.90822818812664,1.5419873373898392
50,5.358,5000,5000,5000,1722,2271,5000,13017.0,124.90922618848766,1.541987337389843
51,5.569,5000,5000,5000,1387,1804,5000,13017.0,124.91222018957083,1.5419873373898418
52,3.042,5000,5000,5000,1396,1728,5000,13017.0,124.91321818993188,1.5419873373898414
53,49.228,5000,5000,5000,1429,1555,5000,13017.0,124.91421619029295,1.541987337389842
54,52.293,5000,5000,5000,1296,1421,5000,13017.0,124.91521419065397,1.5419873373898412
55,37.506,5000,5000,5000,1164,1289,5000,13017.0,124.91621219101502,1.541987337389842
56,23.585,5000,5000,5000,1133,1259,5000,13017.0,124.91721019137604,1.5419873373898414
57,41.437,5000,5000,5000,970,1096,5000,13017.0,124.91820819173711,1.5419873373898418
58,80.721,5000,5000,5000,655,781,5000,13017.0,124.91920619209816,1.5419873373898403
