,POP_2015,active_living,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,96.491,2295,1134,657,2364,11809.0,115.42345054667521,30.256382420215147
1,118.831,2295,1134,657,2364,11809.0,115.42454304931881,30.256382420215147
2,104.097,2299,1131,653,2368,11809.0,115.42282571072232,30.255527291416286
3,78.828,2295,1134,657,2364,11809.0,115.42391820745173,30.255527291416286
4,17.979,2745,1571,1092,2814,11809.0,115.41939115047634,30.25381704226489
5,38.794,2616,1504,1025,2686,11809.0,115.41985888679996,30.252961921912146
6,40.512,2616,1504,1025,2686,11809.0,115.42095136578837,30.252961921912146
7,0.064,3761,1526,2083,3831,11809.0,115.4094019076957,30.252106804374545
8,116.317,2616,1504,1025,2686,11809.0,115.42032663844834,30.252106804374534
9,123.446,1095,620,672,1167,11809.0,115.43343631535154,30.25210680437454
10,115.14,1095,620,672,1167,11809.0,115.43452878842682,30.252106804374545
11,3.055,3761,1526,2083,3831,11809.0,115.40877726663504,30.251251689651973
12,118.99,1649,481,3,1718,11809.0,115.42734920839536,30.25125168965197
13,141.108,1645,484,7,1714,11809.0,115.42844167555774,30.251251689651973
14,53.878,1134,581,633,1206,11809.0,115.43281154420721,30.25125168965197
15,122.3,1095,620,672,1167,11809.0,115.43390401136958,30.25125168965197
16,10.979,3405,1332,1728,3475,11809.0,115.41143003647038,30.25039657774433
17,21.513,3405,1332,1728,3475,11809.0,115.4125224977201,30.25039657774432
18,137.958,1956,782,303,2026,11809.0,115.42453957146721,30.250396577744326
19,135.794,1956,782,303,2026,11809.0,115.42563203271692,30.25039657774432
20,115.267,1457,296,195,1527,11809.0,115.42890941646614,30.25039657774433
21,120.486,1408,249,301,1477,11809.0,115.43000187771588,30.250396577744315
22,99.832,1408,249,301,1477,11809.0,115.43109433896561,30.25039657774432
23,0.35,3538,1199,1860,3607,11809.0,115.40971297662769,30.249541468651472
24,4.583,3538,1199,1860,3607,11809.0,115.41080543196504,30.24954146865147
25,111.957,3405,1332,1728,3475,11809.0,115.41189788730242,30.249541468651476
26,151.292,1956,782,303,2026,11809.0,115.42500735135067,30.24954146865147
27,139.613,1457,296,195,1527,11809.0,115.42828471736274,30.249541468651472
28,35.198,1394,232,275,1463,11809.0,115.4293771727001,30.24954146865147
29,111.353,1408,249,301,1477,11809.0,115.43046962803746,30.249541468651472
30,1.649,1384,583,933,1454,11809.0,115.43483944938689,30.249541468651476
31,2.053,1384,583,933,1454,11809.0,115.43593190472426,30.24954146865147
32,126.469,3033,1704,1356,3103,11809.0,115.41455065230603,30.248686362373324
33,118.704,3033,1704,1356,3103,11809.0,115.41564310173125,30.24868636237332
34,123.478,2131,1019,540,2201,11809.0,115.42219779828265,30.248686362373327
35,122.046,2131,1019,540,2201,11809.0,115.42329024770788,30.248686362373316
36,97.955,1387,212,321,1456,11809.0,115.42875249483407,30.248686362373327
37,108.457,1304,137,349,1373,11809.0,115.42984494425929,30.248686362373327
38,81.947,1166,8,486,1236,11809.0,115.43093739368453,30.248686362373324
39,139.135,1166,8,486,1236,11809.0,115.43202984310976,30.248686362373324
40,2.032,1189,388,865,1259,11809.0,115.43421474196022,30.248686362373316
41,1.721,1384,583,933,1454,11809.0,115.43530719138545,30.248686362373327
42,108.87,3033,1704,1356,3103,11809.0,115.41392607844286,30.24783125890976
43,174.078,3033,1704,1356,3103,11809.0,115.41501852195623,30.247831258909756
44,150.974,2460,1347,856,2529,11809.0,115.42048073952306,30.247831258909756
45,79.942,1979,1021,692,2048,11809.0,115.42375807006317,30.247831258909763
46,138.149,1979,1021,692,2048,11809.0,115.42485051357653,30.247831258909763
47,112.212,1396,256,536,1465,11809.0,115.42812784411664,30.247831258909763
48,106.77,1174,0,479,1244,11809.0,115.43031273114336,30.247831258909756
49,71.413,1170,4,482,1240,11809.0,115.43140517465672,30.24783125890976
50,2.213,1169,368,846,1239,11809.0,115.43359006168347,30.247831258909763
51,1.961,1143,837,1205,1212,11809.0,115.43686739222358,30.247831258909756
52,1.222,1143,837,1205,1212,11809.0,115.43795983573693,30.24783125890977
53,1.773,379,1336,1388,451,11809.0,115.43905227925029,30.24783125890976
54,1.782,379,1336,1388,451,11809.0,115.44014472276366,30.247831258909763
55,145.786,2478,1366,837,2548,11809.0,115.4198561573344,30.246976158260665
56,44.395,2497,1384,819,2566,11809.0,115.42094859493614,30.246976158260665
57,125.483,1979,1021,692,2048,11809.0,115.42313347013966,30.24697615826067
58,93.022,1979,1021,692,2048,11809.0,115.42422590774143,30.24697615826067
59,158.452,1396,256,536,1465,11809.0,115.4275032205467,30.246976158260665
60,128.124,1396,256,536,1465,11809.0,115.42859565814844,30.246976158260665
61,135.794,1139,0,763,1208,11809.0,115.43078053335198,30.246976158260665
62,1.537,1014,124,638,1084,11809.0,115.43187297095372,30.24697615826067
63,2.08,988,186,664,1057,11809.0,115.43296540855552,30.24697615826067
64,1.624,925,619,1132,995,11809.0,115.43624272136076,30.246976158260665
65,1.931,1143,837,1205,1212,11809.0,115.43733515896253,30.246976158260665
66,1.969,334,1381,1433,405,11809.0,115.43842759656428,30.246976158260665
67,1.716,314,1401,1453,386,11809.0,115.43952003416602,30.246976158260665
68,43.822,2497,1384,819,2566,11809.0,115.41923160229035,30.246121060425917
69,131.052,2395,1416,685,2465,11809.0,115.42032403398075,30.24612106042592
70,167.459,1139,0,763,1208,11809.0,115.4301559191944,30.24612106042592
71,1.63,1139,0,763,1208,11809.0,115.43124835088481,30.24612106042592
72,1.476,1051,714,1244,1120,11809.0,115.43234078257521,30.246121060425917
73,1.42,1051,714,1244,1120,11809.0,115.43343321426563,30.24612106042592
74,1.854,906,600,1113,975,11809.0,115.43561807764645,30.24612106042592
75,37.743,2395,1416,685,2465,11809.0,115.41969950016912,30.245265965405416
76,118.545,1701,744,667,1771,11809.0,115.4251616290657,30.245265965405423
77,133.661,1519,561,581,1588,11809.0,115.42734648062432,30.24526596540542
78,2.118,1022,647,1215,1092,11809.0,115.43171618374154,30.245265965405423
79,1.747,977,648,1170,1047,11809.0,115.43280860952085,30.24526596540542
80,1.079,726,412,926,796,11809.0,115.43390103530018,30.245265965405423
81,2.05,722,416,930,792,11809.0,115.4349934610795,30.245265965405423
82,2.006,63,1203,1716,7,11809.0,115.44045558997603,30.24526596540542
83,68.74,3414,1627,2836,4561,11809.0,115.4015962756046,30.24441087319905
84,83.067,1519,561,581,1588,11809.0,115.42672193257944,30.244410873199048
85,1.58,1001,549,1128,1071,11809.0,115.43109161205336,30.24441087319905
86,1.856,952,565,1112,1021,11809.0,115.43218403192182,30.24441087319905
87,1.826,855,534,1048,925,11809.0,115.4332764517903,30.24441087319905
88,1.457,639,523,1037,708,11809.0,115.43436887165878,30.244410873199055
89,1.722,639,523,1037,708,11809.0,115.43546129152725,30.24441087319905
90,1.19,63,1203,1716,7,11809.0,115.43983097100113,30.244410873199048
91,1.742,71,1208,1722,0,11809.0,115.4409233908696,30.24441087319905
92,110.748,3414,1627,2836,4561,11809.0,115.40097189064655,30.243555783806713
93,69.472,1631,673,469,1700,11809.0,115.426097411678,30.243555783806706
94,2.33,1185,336,915,1254,11809.0,115.42937465355169,30.243555783806706
95,2.197,1159,362,940,1229,11809.0,115.43046706750957,30.243555783806706
96,2.233,931,610,1093,1001,11809.0,115.43155948146746,30.24355578380671
97,2.066,931,610,1093,1001,11809.0,115.43265189542537,30.243555783806713
98,2.436,837,727,1185,906,11809.0,115.43374430938324,30.24355578380671
99,1.716,553,609,1123,622,11809.0,115.43483672334114,30.24355578380671
100,1.941,553,609,1123,622,11809.0,115.43592913729904,30.243555783806713
101,0.791,0,1139,1653,71,11809.0,115.43920637917269,30.243555783806706
102,1.819,752,1297,1811,802,11809.0,115.44029879313061,30.24355578380671
103,2.06,752,1297,1811,802,11809.0,115.44139120708849,30.243555783806706
104,73.86,1779,822,320,1849,11809.0,115.4254729179188,30.24270069722826
105,1.378,1779,822,320,1849,11809.0,115.42656532596638,30.24270069722826
106,1.822,1038,484,922,1108,11809.0,115.43093495815664,30.242700697228262
107,2.026,1019,502,927,1088,11809.0,115.4320273662042,30.242700697228262
108,1.941,837,727,1185,906,11809.0,115.43311977425176,30.242700697228255
