,POP_2015,community_space,health_wellbeing,mobility,ID_HDC_G0,lng,lat
173,40.922,5000,5000,5000,6533.0,70.78956832298203,21.96742542803152
174,30.085,5000,5000,5000,6533.0,70.7906136889262,21.967425428031518
175,29.788,1082,366,827,6533.0,70.79165905487034,21.96742542803152
176,92.68,1066,350,752,6533.0,70.7927044208145,21.96742542803152
177,109.974,1020,304,668,6533.0,70.79374978675862,21.967425428031518
178,116.208,946,246,645,6533.0,70.79479515270278,21.96742542803152
179,82.313,850,242,545,6533.0,70.79584051864694,21.96742542803152
180,100.621,701,82,581,6533.0,70.7968858845911,21.967425428031525
181,97.084,499,119,602,6533.0,70.79793125053524,21.96742542803152
182,18.803,590,35,679,6533.0,70.7989766164794,21.96742542803152
183,11.133,468,301,901,6533.0,70.80002198242354,21.96742542803152
184,61.951,396,254,838,6533.0,70.8010673483677,21.967425428031525
185,114.18,395,326,910,6533.0,70.80211271431185,21.96742542803152
186,81.175,474,407,1351,6533.0,70.80420344620013,21.96742542803152
187,106.535,543,439,1420,6533.0,70.80524881214428,21.96742542803152
188,60.591,685,219,1562,6533.0,70.80629417808845,21.967425428031525
189,35.874,1040,229,1917,6533.0,70.8073395440326,21.96742542803152
190,57.35,1024,212,1901,6533.0,70.80838490997674,21.96742542803152
191,46.859,1097,286,1974,6533.0,70.80943027592089,21.96742542803152
192,49.63,5000,5000,5000,6533.0,70.78931137123662,21.966593045018566
193,141.766,5000,5000,5000,6533.0,70.7903567333863,21.96659304501857
194,71.823,3083,2725,2956,6533.0,70.791402095536,21.966593045018566
195,86.346,1029,313,840,6533.0,70.79244745768567,21.966593045018566
196,119.35,921,205,855,6533.0,70.79349281983536,21.96659304501857
197,121.181,873,168,775,6533.0,70.79453818198502,21.96659304501857
198,121.528,810,123,681,6533.0,70.79558354413473,21.966593045018573
199,75.732,680,63,690,6533.0,70.79662890628441,21.96659304501857
200,85.925,490,128,611,6533.0,70.79767426843411,21.96659304501857
201,72.293,411,179,690,6533.0,70.79871963058378,21.966593045018577
202,73.975,515,307,847,6533.0,70.79976499273347,21.966593045018566
203,82.115,308,286,871,6533.0,70.80081035488313,21.96659304501857
204,75.905,308,286,871,6533.0,70.80185571703282,21.96659304501857
205,18.011,227,397,1104,6533.0,70.8029010791825,21.966593045018566
206,37.977,390,420,1268,6533.0,70.80394644133219,21.96659304501857
207,64.92,446,373,1323,6533.0,70.80499180348188,21.966593045018573
208,102.106,727,171,1604,6533.0,70.80603716563155,21.96659304501857
209,90.7,841,103,1718,6533.0,70.80708252778125,21.966593045018566
210,103.244,908,97,1785,6533.0,70.80812788993092,21.96659304501857
211,98.123,1044,232,1921,6533.0,70.80917325208061,21.96659304501857
212,116.505,1081,270,1958,6533.0,70.81021861423031,21.966593045018566
213,131.795,5000,5000,5000,6533.0,70.78905443183939,21.96576066386186
214,128.801,5000,5000,5000,6533.0,70.7900997901948,21.96576066386186
215,77.959,3123,2765,3004,6533.0,70.7911451485502,21.96576066386186
216,15.265,1133,417,931,6533.0,70.7921905069056,21.96576066386186
217,23.034,888,172,897,6533.0,70.79323586526098,21.96576066386186
218,75.856,797,81,875,6533.0,70.79428122361641,21.96576066386186
219,113.487,766,77,813,6533.0,70.79532658197179,21.96576066386186
220,101.289,716,28,782,6533.0,70.7963719403272,21.965760663861865
221,108.613,560,183,744,6533.0,70.7974172986826,21.96576066386186
222,130.533,385,177,716,6533.0,70.798462657038,21.96576066386186
223,53.193,298,91,802,6533.0,70.7995080153934,21.96576066386186
224,57.176,393,185,1017,6533.0,70.8005533737488,21.96576066386186
225,83.822,115,278,1067,6533.0,70.8015987321042,21.96576066386186
226,82.585,151,330,1040,6533.0,70.80264409045961,21.96576066386186
227,42.48,555,255,1432,6533.0,70.8047348071704,21.96576066386186
228,115.441,656,154,1534,6533.0,70.80578016552582,21.965760663861865
229,103.046,758,52,1635,6533.0,70.8068255238812,21.965760663861865
230,98.048,875,63,1752,6533.0,70.8078708822366,21.96576066386186
231,118.237,1028,217,1905,6533.0,70.808916240592,21.96576066386186
232,87.435,1120,270,1997,6533.0,70.8099615989474,21.965760663861865
233,120.142,5000,5000,5000,6533.0,70.78879750479003,21.964928284561314
234,84.119,5000,5000,5000,6533.0,70.78984285935132,21.964928284561317
235,80.952,5000,5000,5000,6533.0,70.79088821391262,21.964928284561314
236,9.723,1211,494,1009,6533.0,70.79193356847394,21.964928284561314
237,58.76,765,49,899,6533.0,70.7940242775965,21.964928284561317
238,30.258,672,7,896,6533.0,70.79506963215782,21.964928284561317
239,73.431,632,120,874,6533.0,70.79611498671913,21.964928284561314
240,99.483,603,184,840,6533.0,70.79716034128042,21.964928284561314
241,91.814,446,254,858,6533.0,70.7982056958417,21.964928284561314
242,103.59,214,6,896,6533.0,70.79925105040302,21.964928284561314
243,102.23,92,123,1017,6533.0,70.80029640496431,21.964928284561317
244,114.897,0,207,1101,6533.0,70.80134175952561,21.964928284561314
245,126.105,186,377,1140,6533.0,70.80238711408691,21.964928284561314
246,79.295,283,415,1184,6533.0,70.80343246864821,21.964928284561314
247,52.946,699,267,1576,6533.0,70.80552317777081,21.964928284561317
248,91.665,800,172,1678,6533.0,70.80656853233211,21.964928284561314
249,102.131,897,84,1793,6533.0,70.8076138868934,21.964928284561317
250,110.097,986,122,1870,6533.0,70.80865924145472,21.964928284561314
251,89.983,5000,5000,5000,6533.0,70.78854059008812,21.964095907116853
252,69.671,3221,2863,3110,6533.0,70.7895859408555,21.964095907116853
253,33.178,1443,727,1220,6533.0,70.79063129162289,21.964095907116853
254,31.965,685,31,920,6533.0,70.7948126946924,21.964095907116853
255,52.649,530,139,1010,6533.0,70.7958580454598,21.964095907116853
256,84.144,493,203,1047,6533.0,70.79690339622717,21.96409590711685
257,106.732,348,197,1006,6533.0,70.79794874699455,21.96409590711685
258,85.678,257,138,992,6533.0,70.79899409776193,21.964095907116853
259,94.313,144,97,991,6533.0,70.80003944852932,21.96409590711685
260,130.088,124,208,1101,6533.0,70.80108479929667,21.96409590711685
261,109.256,251,361,1254,6533.0,70.80213015006404,21.96409590711685
262,99.607,301,421,1230,6533.0,70.80317550083144,21.96409590711685
263,49.63,496,401,1397,6533.0,70.80422085159884,21.96409590711685
264,8.56,652,259,1553,6533.0,70.80526620236621,21.96409590711685
265,87.014,746,181,1647,6533.0,70.8063115531336,21.964095907116853
266,83.723,841,86,1742,6533.0,70.80735690390097,21.964095907116853
267,90.849,928,31,1830,6533.0,70.80840225466835,21.96409590711685
268,82.857,1030,133,1932,6533.0,70.80944760543574,21.964095907116853
269,113.289,5000,5000,5000,6533.0,70.78828368773333,21.963263531528373
270,27.858,5000,5000,5000,6533.0,70.78932903470698,21.963263531528376
271,47.354,1218,747,1896,6533.0,70.79037438168064,21.963263531528376
272,12.618,1290,563,1679,6533.0,70.79141972865429,21.963263531528373
273,7.546,1296,526,1643,6533.0,70.79246507562793,21.963263531528376
274,1.534,830,219,1177,6533.0,70.79455576957523,21.963263531528373
275,76.722,528,196,1134,6533.0,70.79664646352248,21.963263531528373
276,102.056,457,197,1152,6533.0,70.79769181049615,21.963263531528376
277,88.103,375,243,1073,6533.0,70.79873715746977,21.963263531528373
278,84.144,287,184,1072,6533.0,70.79978250444344,21.963263531528373
279,112.448,265,248,1142,6533.0,70.80082785141705,21.963263531528373
280,88.474,320,404,1310,6533.0,70.80187319839071,21.963263531528373
281,113.413,407,515,1308,6533.0,70.80291854536436,21.963263531528373
282,103.293,496,431,1397,6533.0,70.803963892338,21.963263531528373
283,18.704,697,261,1598,6533.0,70.80500923931164,21.963263531528373
284,56.137,757,261,1659,6533.0,70.8060545862853,21.963263531528373
285,102.18,885,196,1786,6533.0,70.80709993325893,21.963263531528373
286,95.253,983,127,1884,6533.0,70.80814528023258,21.963263531528376
287,91.764,1065,168,1967,6533.0,70.80919062720622,21.963263531528373
288,102.403,1137,239,2038,6533.0,70.81023597417986,21.963263531528373
289,100.621,1208,726,1875,6533.0,70.7901174840855,21.962431157795802
290,83.872,1290,563,1679,6533.0,70.79116282726558,21.962431157795795
291,65.328,1296,526,1643,6533.0,70.79220817044569,21.962431157795802
292,82.313,1132,363,1479,6533.0,70.79325351362577,21.9624311577958
293,39.957,899,151,1246,6533.0,70.79429885680585,21.9624311577958
294,70.512,797,0,1397,6533.0,70.79534419998595,21.962431157795802
295,90.379,545,130,1199,6533.0,70.79638954316603,21.9624311577958
296,103.145,552,124,1205,6533.0,70.79743488634612,21.9624311577958
297,90.7,511,78,1254,6533.0,70.79848022952622,21.962431157795802
298,110.295,436,81,1217,6533.0,70.7995255727063,21.9624311577958
299,114.006,421,163,1231,6533.0,70.8005709158864,21.9624311577958
300,117.421,440,327,1375,6533.0,70.80161625906648,21.9624311577958
301,126.896,471,400,1448,6533.0,70.80266160224657,21.9624311577958
302,117.445,575,646,1477,6533.0,70.80370694542667,21.9624311577958
303,49.16,606,677,1508,6533.0,70.80475228860675,21.9624311577958
304,23.083,824,364,1725,6533.0,70.80579763178686,21.9624311577958
305,104.333,929,340,1830,6533.0,70.80684297496691,21.9624311577958
306,98.692,1041,228,1942,6533.0,70.80788831814701,21.962431157795802
307,128.109,1137,239,2038,6533.0,70.8089336613271,21.9624311577958
308,114.798,1195,297,2096,6533.0,70.8099790045072,21.9624311577958
309,58.29,1064,740,1899,6533.0,70.78881525945039,21.961598785919048
310,122.987,1112,671,1820,6533.0,70.78986059883712,21.961598785919048
311,98.543,1145,571,1721,6533.0,70.79090593822383,21.961598785919048
312,74.506,1177,475,1591,6533.0,70.79195127761055,21.961598785919048
313,110.864,1132,363,1479,6533.0,70.79299661699727,21.961598785919044
314,79.32,945,156,1292,6533.0,70.79404195638399,21.961598785919048
315,91.022,865,67,1382,6533.0,70.7950872957707,21.961598785919048
316,107.697,738,18,1392,6533.0,70.79613263515743,21.961598785919044
317,107.549,651,41,1327,6533.0,70.79717797454416,21.961598785919044
318,102.972,577,0,1330,6533.0,70.79822331393086,21.961598785919044
319,110.32,495,140,1305,6533.0,70.79926865331758,21.961598785919048
320,111.31,498,236,1308,6533.0,70.80031399270428,21.961598785919044
321,112.373,504,367,1427,6533.0,70.80135933209102,21.961598785919048
322,122.344,471,400,1448,6533.0,70.80240467147775,21.961598785919048
323,111.928,605,555,1506,6533.0,70.80345001086447,21.961598785919044
324,1.212,889,448,1790,6533.0,70.8055406896379,21.961598785919048
325,91.121,923,408,1824,6533.0,70.8065860290246,21.961598785919048
326,91.22,1128,373,2029,6533.0,70.80763136841134,21.961598785919048
327,119.449,1185,296,2086,6533.0,70.80867670779804,21.961598785919044
328,101.809,1275,377,2176,6533.0,70.80972204718476,21.96159878591905
329,42.035,1275,377,2176,6533.0,70.8107673865715,21.961598785919048
330,70.71,999,721,1880,6533.0,70.78855839034159,21.960766415898032
331,83.575,1006,595,1754,6533.0,70.78960372593517,21.960766415898032
332,113.808,1007,543,1723,6533.0,70.79064906152868,21.960766415898036
333,87.756,1068,466,1615,6533.0,70.79169439712219,21.960766415898036
334,82.709,1067,265,1414,6533.0,70.79273973271572,21.960766415898036
335,92.63,1037,231,1384,6533.0,70.79378506830925,21.960766415898036
336,115.664,982,184,1390,6533.0,70.79483040390278,21.960766415898032
337,110.097,864,102,1481,6533.0,70.79587573949632,21.960766415898036
338,106.213,757,114,1441,6533.0,70.79692107508986,21.96076641589804
339,106.411,681,143,1438,6533.0,70.79796641068337,21.960766415898032
340,105.545,595,162,1401,6533.0,70.79901174627689,21.960766415898032
341,132.933,614,258,1424,6533.0,70.80005708187042,21.960766415898036
342,119.672,582,421,1493,6533.0,70.80110241746394,21.960766415898032
343,113.907,604,443,1515,6533.0,70.80214775305747,21.960766415898036
344,110.419,695,645,1597,6533.0,70.80319308865101,21.960766415898036
345,103.491,771,618,1672,6533.0,70.80423842424453,21.96076641589804
346,67.419,1030,517,1932,6533.0,70.8063290954316,21.96076641589803
347,97.875,1168,474,2069,6533.0,70.80737443102511,21.96076641589804
348,87.187,1239,421,2141,6533.0,70.80841976661866,21.960766415898032
349,67.419,1374,476,2275,6533.0,70.8105104378057,21.960766415898032
350,90.849,840,547,1861,6533.0,70.78934686537919,21.959934047732673
351,120.587,891,512,1809,6533.0,70.79039219717971,21.959934047732677
352,108.761,967,400,1723,6533.0,70.79143752898024,21.959934047732673
353,102.502,973,170,1613,6533.0,70.79248286078074,21.959934047732673
354,84.837,992,103,1533,6533.0,70.79352819258128,21.959934047732677
355,98.123,1042,244,1506,6533.0,70.7945735243818,21.95993404773268
356,114.155,989,198,1595,6533.0,70.79561885618233,21.959934047732677
357,122.542,876,231,1530,6533.0,70.79666418798284,21.959934047732677
358,132.537,769,196,1526,6533.0,70.79770951978337,21.959934047732677
359,116.505,720,246,1493,6533.0,70.79875485158388,21.959934047732673
360,92.605,712,342,1523,6533.0,70.79980018338439,21.959934047732673
361,124.719,765,400,1575,6533.0,70.80084551518492,21.959934047732673
362,125.684,733,464,1644,6533.0,70.80189084698544,21.959934047732677
363,112.225,771,618,1672,6533.0,70.80293617878598,21.959934047732677
364,91.17,868,557,1769,6533.0,70.80398151058648,21.959934047732677
365,51.461,1043,583,1944,6533.0,70.80502684238701,21.959934047732677
366,14.127,1091,590,1993,6533.0,70.80607217418753,21.959934047732673
367,39.437,1163,547,2065,6533.0,70.80711750598803,21.959934047732673
368,86.42,1259,534,2161,6533.0,70.80816283778859,21.959934047732677
369,107.673,1438,664,2340,6533.0,70.80920816958908,21.95993404773268
370,69.176,1438,664,2340,6533.0,70.81025350138961,21.959934047732673
371,96.168,799,559,1944,6533.0,70.78909001716893,21.95910168142289
372,95.5,766,471,1909,6533.0,70.79013534517662,21.959101681422887
373,118.856,863,332,1775,6533.0,70.79118067318431,21.95910168142289
374,106.089,925,270,1713,6533.0,70.792226001192,21.959101681422887
375,112.868,926,92,1627,6533.0,70.7932713291997,21.959101681422887
376,63.856,898,0,1579,6533.0,70.7943166572074,21.959101681422887
377,32.955,1024,269,1666,6533.0,70.7953619852151,21.959101681422887
378,68.211,936,291,1592,6533.0,70.7964073132228,21.95910168142289
379,135.679,881,244,1615,6533.0,70.79745264123048,21.959101681422887
380,125.239,790,228,1563,6533.0,70.79849796923817,21.959101681422887
381,96.935,774,272,1584,6533.0,70.79954329724589,21.95910168142289
382,120.365,795,333,1605,6533.0,70.80058862525358,21.959101681422887
383,102.032,770,427,1681,6533.0,70.80163395326126,21.959101681422887
384,107.772,868,432,1779,6533.0,70.80267928126896,21.95910168142289
385,105.273,943,557,1845,6533.0,70.80372460927664,21.95910168142289
386,62.174,1057,584,1958,6533.0,70.80476993728436,21.95910168142289
387,64.549,1618,843,2519,6533.0,70.80790592130745,21.959101681422887
388,46.389,1618,843,2519,6533.0,70.80895124931511,21.959101681422887
389,7.348,1438,664,2340,6533.0,70.80999657732282,21.959101681422887
390,92.902,707,549,2026,6533.0,70.78883318130396,21.958269316968575
391,74.94,706,428,1959,6533.0,70.78987850551898,21.958269316968575
392,142.854,683,289,1922,6533.0,70.79092382973406,21.958269316968575
393,113.437,724,242,1863,6533.0,70.7919691539491,21.958269316968575
394,90.379,815,85,1754,6533.0,70.79301447816415,21.958269316968575
395,67.32,815,0,1700,6533.0,70.79405980237921,21.958269316968575
396,55.444,750,47,1727,6533.0,70.79510512659428,21.958269316968575
397,119.301,988,145,1733,6533.0,70.79719577502436,21.958269316968575
398,125.362,928,121,1700,6533.0,70.7982410992394,21.958269316968575
399,106.634,881,141,1660,6533.0,70.79928642345448,21.958269316968575
400,80.68,914,129,1724,6533.0,70.80033174766953,21.958269316968575
401,106.139,949,247,1819,6533.0,70.80137707188459,21.958269316968575
402,103.863,903,313,1814,6533.0,70.80242239609963,21.95826931696858
403,109.825,1011,459,1918,6533.0,70.8034677203147,21.958269316968575
404,58.859,1068,522,1970,6533.0,70.80451304452974,21.958269316968575
405,83.996,1564,922,2465,6533.0,70.80764901717491,21.958269316968575
406,8.956,1583,808,2484,6533.0,70.80869434138995,21.958269316968575
