,POP_2015,active_living,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
259,94.307,3383,3140,1673,3079,6586.0,74.2962747678515,29.632027203568498
260,88.564,3408,3017,1698,3104,6586.0,74.29736301514015,29.632027203568498
261,89.717,3399,2885,1672,3078,6586.0,74.29845126242883,29.632027203568498
262,90.759,3442,2756,1666,3073,6586.0,74.29953950971746,29.632027203568498
263,79.184,3473,2621,1651,3057,6586.0,74.30062775700613,29.632027203568498
264,67.653,3543,2499,1719,3126,6586.0,74.30171600429479,29.632027203568498
265,98.997,3644,2397,1821,3227,6586.0,74.30280425158345,29.632027203568498
266,73.818,3740,2329,1842,3258,6586.0,74.30389249887212,29.632027203568498
267,104.729,3940,2129,1839,3291,6586.0,74.3049807461608,29.632027203568494
268,85.725,4000,2034,1851,3304,6586.0,74.30606899344944,29.632027203568494
269,84.107,4103,1963,1832,3344,6586.0,74.3071572407381,29.632027203568498
270,73.153,4259,1865,1778,3442,6586.0,74.30824548802676,29.632027203568498
271,65.702,4423,1666,1578,3484,6586.0,74.30933373531543,29.632027203568498
272,72.177,4553,1563,1461,3519,6586.0,74.31042198260408,29.63202720356849
273,89.162,4542,1508,1407,3498,6586.0,74.31151022989275,29.6320272035685
274,71.999,4646,1319,1217,3602,6586.0,74.31259847718141,29.632027203568494
275,66.101,4783,1163,1061,3739,6586.0,74.31368672447007,29.632027203568498
276,50.491,4907,1048,960,3863,6586.0,74.31477497175874,29.632027203568494
277,77.299,4981,974,887,3835,6586.0,74.31586321904739,29.632027203568498
278,61.755,5000,682,779,3969,6586.0,74.31695146633606,29.632027203568494
279,11.553,5000,774,687,3876,6586.0,74.31803971362473,29.632027203568494
280,1.707,5000,861,748,3938,6586.0,74.31912796091339,29.632027203568498
281,5.477,2644,4620,2765,4189,6586.0,74.27411880702934,29.63117410299838
282,8.005,2591,4573,2713,4137,6586.0,74.27520704858895,29.63117410299838
283,3.437,3178,4177,2665,2927,6586.0,74.28282473950637,29.631174102998383
284,4.701,3178,4177,2665,2927,6586.0,74.283912981066,29.63117410299838
285,19.89,2940,3852,2427,2689,6586.0,74.28608946418527,29.63117410299838
286,10.289,2978,3814,2466,2727,6586.0,74.2871777057449,29.63117410299838
287,3.725,3126,3628,2568,2875,6586.0,74.28826594730452,29.631174102998383
288,38.206,3155,3594,2249,2903,6586.0,74.29044243042377,29.631174102998376
289,51.178,3184,3582,2140,2932,6586.0,74.2915306719834,29.63117410299838
290,86.723,3242,3473,1956,2987,6586.0,74.29261891354304,29.63117410299838
291,83.486,3271,3429,1878,3014,6586.0,74.29370715510267,29.631174102998376
292,42.131,3370,3330,1781,3113,6586.0,74.29479539666228,29.631174102998376
293,34.969,3303,3220,1593,2999,6586.0,74.29588363822192,29.63117410299838
294,71.002,3314,3118,1604,3010,6586.0,74.29697187978155,29.631174102998383
295,46.233,3276,2878,1566,2972,6586.0,74.29806012134117,29.631174102998376
296,107.412,3336,2785,1582,2988,6586.0,74.29914836290081,29.631174102998383
297,107.789,3366,2675,1569,2976,6586.0,74.30023660446042,29.63117410299838
298,48.916,3463,2579,1628,3034,6586.0,74.30132484602005,29.631174102998383
299,110.095,3609,2461,1717,3130,6586.0,74.30241308757968,29.631174102998376
300,123.488,3755,2318,1659,3074,6586.0,74.30350132913932,29.63117410299838
301,96.125,3833,2214,1702,3134,6586.0,74.30458957069897,29.631174102998383
302,114.618,3914,2153,1688,3150,6586.0,74.30567781225858,29.63117410299838
303,80.847,4112,2002,1769,3240,6586.0,74.30676605381821,29.63117410299838
304,45.501,4212,1877,1710,3183,6586.0,74.30785429537784,29.63117410299838
305,76.124,4369,1755,1668,3410,6586.0,74.30894253693748,29.63117410299838
306,93.043,4380,1566,1464,3336,6586.0,74.31003077849708,29.631174102998376
307,85.836,4489,1482,1380,3446,6586.0,74.31111902005672,29.631174102998383
308,75.193,4619,1406,1304,3575,6586.0,74.31220726161634,29.63117410299838
309,89.894,4774,1230,1129,3714,6586.0,74.31329550317598,29.63117410299838
310,80.381,4869,1131,1030,3726,6586.0,74.31438374473561,29.631174102998376
311,106.879,4936,1010,908,3782,6586.0,74.31547198629524,29.63117410299838
312,69.959,5000,903,801,3889,6586.0,74.31656022785488,29.63117410299838
313,65.458,5000,787,680,3869,6586.0,74.31764846941452,29.631174102998383
314,84.572,5000,892,779,3968,6586.0,74.31873671097414,29.63117410299838
315,72.731,5000,955,842,4031,6586.0,74.31982495253376,29.63117410299838
316,1.863,2591,4573,2713,4137,6586.0,74.27372780901496,29.630321005162198
317,9.18,2591,4573,2713,4137,6586.0,74.27481604484579,29.630321005162198
318,13.615,3089,4265,2577,2838,6586.0,74.28243369566171,29.630321005162198
319,0.0,3089,4265,2577,2838,6586.0,74.28352193149257,29.6303210051622
320,59.892,2930,3863,2417,2678,6586.0,74.28569840315426,29.630321005162198
321,8.67,2978,3814,2466,2727,6586.0,74.28678663898512,29.630321005162198
322,32.751,2872,3935,2359,2621,6586.0,74.28787487481596,29.630321005162198
323,49.781,2948,3806,2394,2697,6586.0,74.2889631106468,29.630321005162198
324,83.242,2978,3772,2311,2727,6586.0,74.29005134647767,29.630321005162195
325,57.653,3032,3677,2169,2781,6586.0,74.29113958230849,29.630321005162195
326,87.787,3100,3594,1987,2849,6586.0,74.29222781813934,29.630321005162198
327,33.217,3174,3462,1835,2916,6586.0,74.29331605397019,29.630321005162195
328,0.222,3201,3434,1808,2944,6586.0,74.29440428980102,29.630321005162195
329,14.835,3207,3128,1496,2903,6586.0,74.2965807614627,29.630321005162195
330,65.436,3214,2889,1504,2911,6586.0,74.29766899729357,29.630321005162198
331,91.69,3214,2889,1504,2911,6586.0,74.2987572331244,29.630321005162198
332,105.749,3261,2781,1476,2882,6586.0,74.29984546895527,29.630321005162195
333,102.112,3359,2684,1430,2837,6586.0,74.30093370478612,29.630321005162198
334,89.894,3512,2516,1505,2912,6586.0,74.30202194061695,29.63032100516219
335,115.15,3711,2338,1615,3029,6586.0,74.30311017644782,29.630321005162198
336,101.558,3806,2290,1558,3029,6586.0,74.30419841227865,29.630321005162195
337,116.969,3921,2186,1619,3089,6586.0,74.3052866481095,29.630321005162198
338,90.914,4043,2070,1560,3031,6586.0,74.30637488394034,29.630321005162195
339,79.827,4176,1855,1654,3132,6586.0,74.30746311977119,29.630321005162195
340,83.951,4234,1711,1610,3190,6586.0,74.30855135560203,29.630321005162198
341,94.573,4324,1640,1538,3280,6586.0,74.30963959143288,29.630321005162195
342,90.071,4469,1605,1503,3426,6586.0,74.31072782726372,29.630321005162198
343,119.984,4620,1510,1408,3558,6586.0,74.31181606309457,29.630321005162195
344,88.12,4705,1366,1264,3625,6586.0,74.31290429892543,29.630321005162198
345,78.12,4869,1202,1100,3589,6586.0,74.31399253475625,29.630321005162198
346,86.169,4869,1202,1100,3589,6586.0,74.31508077058712,29.630321005162198
347,96.147,5000,955,842,4031,6586.0,74.31943371391051,29.630321005162198
348,0.621,3089,4265,2577,2838,6586.0,74.28313089895525,29.62946791005983
349,42.353,2795,3997,2282,2544,6586.0,74.28530735915987,29.629467910059827
350,58.606,2763,4030,2250,2511,6586.0,74.28639558926218,29.62946791005983
351,80.448,2842,3970,2330,2591,6586.0,74.28748381936448,29.62946791005982
352,84.129,2824,3983,2311,2573,6586.0,74.28857204946681,29.62946791005983
353,96.081,2876,3855,2300,2624,6586.0,74.28966027956913,29.629467910059823
354,72.266,2884,3764,2138,2633,6586.0,74.29074850967145,29.629467910059823
355,50.224,2978,3683,2057,2726,6586.0,74.29183673977374,29.62946791005983
356,27.097,3049,3742,2115,2798,6586.0,74.29292496987607,29.629467910059827
