,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,18.003,5000,5000,5000,5000,285,5000,5000,7227.0,78.09397030394915,27.97099852655211
1,49.344,5000,5000,5000,5000,141,5000,5000,7227.0,78.09358910648622,27.970150559635602
2,13.612,5000,5000,5000,5000,771,5000,5000,7227.0,78.08782036669803,27.969302595244436
3,115.483,5000,5000,5000,5000,141,5000,5000,7227.0,78.09320792579909,27.969302595244436
4,94.79,5000,5000,5000,5000,771,5000,5000,7227.0,78.08743922908211,27.968454633378517
5,172.236,5000,5000,5000,5000,586,5000,5000,7227.0,78.08959424220411,27.968454633378514
6,71.134,5000,5000,5000,5000,4,5000,5000,7227.0,78.09282676188712,27.968454633378514
7,136.45,5000,5000,5000,5000,586,5000,5000,7227.0,78.0892131108436,27.96760667403773
8,68.499,5000,5000,5000,5000,170,5000,5000,7227.0,78.09136811344764,27.96760667403773
9,51.814,5000,5000,5000,5000,223,5000,5000,7227.0,78.09244561474968,27.96760667403773
10,0.0,5000,5000,5000,5000,519,5000,5000,7227.0,78.09567811865574,27.96760667403773
11,0.0,5000,5000,5000,5000,519,5000,5000,7227.0,78.09675561995778,27.967606674037736
12,104.176,5000,5000,5000,5000,463,5000,5000,7227.0,78.0888319962563,27.96675871722197
13,170.974,5000,5000,5000,5000,447,5000,5000,7227.0,78.08990949229957,27.96675871722197
14,132.113,5000,5000,5000,5000,288,5000,5000,7227.0,78.09098698834285,27.96675871722197
15,32.877,5000,5000,5000,5000,182,5000,5000,7227.0,78.09206448438613,27.966758717221975
16,0.0,5000,5000,5000,5000,1480,5000,5000,7227.0,78.09852946064576,27.966758717221975
17,0.0,5000,5000,5000,5000,1480,5000,5000,7227.0,78.09960695668904,27.96675871722198
18,185.189,5000,5000,5000,5000,2626,5000,5000,7227.0,78.10714942899197,27.966758717221975
19,133.76,5000,5000,5000,5000,650,5000,5000,7227.0,78.08737340765684,27.965910762931145
20,282.34,5000,5000,5000,5000,616,5000,5000,7227.0,78.0884508984416,27.965910762931152
21,232.831,5000,5000,5000,5000,453,5000,5000,7227.0,78.08952838922634,27.965910762931145
22,146.439,5000,5000,5000,5000,512,5000,5000,7227.0,78.09060588001111,27.96591076293115
23,4.72,5000,5000,5000,5000,1480,5000,5000,7227.0,78.09814831550442,27.96591076293114
24,0.0,5000,5000,5000,5000,1480,5000,5000,7227.0,78.0992258062892,27.965910762931152
25,35.841,5000,5000,5000,5000,2512,5000,5000,7227.0,78.10676824178249,27.96591076293114
26,92.485,5000,5000,5000,5000,765,5000,5000,7227.0,78.08699233187237,27.965062811165154
27,302.264,5000,5000,5000,5000,694,5000,5000,7227.0,78.08806981739885,27.96506281116515
28,290.298,5000,5000,5000,5000,694,5000,5000,7227.0,78.08914730292531,27.96506281116515
29,118.666,5000,5000,5000,5000,496,5000,5000,7227.0,78.09022478845179,27.96506281116515
30,17.783,5000,5000,5000,5000,441,5000,5000,7227.0,78.09130227397827,27.96506281116515
31,0.22,5000,5000,5000,5000,449,5000,5000,7227.0,78.09237975950475,27.965062811165154
32,0.0,5000,5000,5000,5000,1897,5000,5000,7227.0,78.10207712924301,27.96506281116515
33,3.183,5000,5000,5000,5000,1913,5000,5000,7227.0,78.10315461476948,27.965062811165154
34,45.831,5000,5000,5000,5000,2076,5000,5000,7227.0,78.10423210029596,27.965062811165154
35,83.648,5000,5000,5000,5000,2211,5000,5000,7227.0,78.10530958582244,27.96506281116515
36,2.689,5000,5000,5000,5000,2258,5000,5000,7227.0,78.10638707134889,27.965062811165154
37,1.647,5000,5000,5000,5000,798,5000,5000,7227.0,78.08661127285897,27.96421486192387
38,91.991,5000,5000,5000,5000,798,5000,5000,7227.0,78.08768875312742,27.964214861923878
39,224.269,5000,5000,5000,5000,646,5000,5000,7227.0,78.08876623339583,27.964214861923875
40,131.729,5000,5000,5000,5000,644,5000,5000,7227.0,78.08984371366425,27.96421486192388
41,65.59,5000,5000,5000,5000,449,5000,5000,7227.0,78.09092119393267,27.96421486192387
42,10.703,5000,5000,5000,5000,449,5000,5000,7227.0,78.0919986742011,27.96421486192387
43,0.0,5000,5000,5000,5000,1897,5000,5000,7227.0,78.10169599661688,27.964214861923875
44,0.933,5000,5000,5000,5000,1913,5000,5000,7227.0,78.10277347688532,27.964214861923875
45,64.273,5000,5000,5000,5000,2076,5000,5000,7227.0,78.10385095715372,27.964214861923875
46,216.365,5000,5000,5000,5000,2171,5000,5000,7227.0,78.10492843742215,27.964214861923875
47,98.248,5000,5000,5000,5000,2258,5000,5000,7227.0,78.10600591769057,27.964214861923875
48,80.959,5000,5000,5000,5000,745,5000,5000,7227.0,78.08946265564788,27.963366915207203
49,72.561,5000,5000,5000,5000,600,5000,5000,7227.0,78.0905401306585,27.963366915207214
50,37.543,5000,5000,5000,5000,602,5000,5000,7227.0,78.09161760566909,27.963366915207217
51,0.0,5000,5000,5000,5000,757,5000,5000,7227.0,78.09269508067968,27.963366915207214
52,0.22,5000,5000,5000,5000,2207,5000,5000,7227.0,78.10454730579627,27.96336691520721
53,2.854,5000,5000,5000,5000,2207,5000,5000,7227.0,78.10562478080688,27.96336691520721
54,0.0,5000,5000,5000,5000,901,5000,5000,7227.0,78.08800414464903,27.96251897101506
