,POP_2015,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,113.107,1373,146,2050,1222,4096.0,29.43750020463021,-3.9645794679161805
1,128.821,1362,87,2039,1212,4096.0,29.438499457849193,-3.9645794679161797
2,111.613,1274,0,1951,1124,4096.0,29.439498711068175,-3.96457946791618
3,159.951,1418,200,2095,1268,4096.0,29.43751798955843,-3.9653889786705183
4,111.792,1271,157,1948,1121,4096.0,29.438517243381117,-3.965388978670519
5,66.621,1167,130,1844,1017,4096.0,29.43951649720381,-3.9653889786705188
6,35.432,1119,154,1796,969,4096.0,29.4405157510265,-3.965388978670518
7,77.615,1236,1221,1895,1312,4096.0,29.446511273962653,-3.9653889786705183
8,73.731,1245,1287,1905,1359,4096.0,29.447510527785333,-3.965388978670519
9,27.336,45,45,1585,735,4096.0,29.434538014868163,-3.9661984897285634
10,60.198,0,0,1630,780,4096.0,29.435537269294684,-3.9661984897285625
11,156.605,1306,238,1983,1155,4096.0,29.43853503257425,-3.966198489728562
12,114.302,1165,178,1842,1014,4096.0,29.439534287000782,-3.9661984897285634
13,64.679,1004,269,1681,854,4096.0,29.440533541427296,-3.966198489728562
14,17.238,1103,368,1780,953,4096.0,29.441532795853828,-3.9661984897285634
15,67.727,1175,440,1852,1024,4096.0,29.44253205028034,-3.9661984897285634
16,82.365,1220,1205,1880,1296,4096.0,29.446529067986436,-3.9661984897285634
17,68.055,1245,1287,1905,1359,4096.0,29.447528322412953,-3.966198489728562
18,39.345,116,116,1514,663,4096.0,29.434555805306687,-3.9670080010903774
19,155.021,45,45,1585,735,4096.0,29.435555060337165,-3.9670080010903774
20,139.576,383,383,1516,689,4096.0,29.436554315367644,-3.9670080010903774
21,143.639,383,383,1516,689,4096.0,29.437553570398133,-3.9670080010903774
22,108.088,1216,236,1893,1066,4096.0,29.438552825428612,-3.9670080010903774
23,71.192,1216,236,1893,1066,4096.0,29.439552080459087,-3.9670080010903765
24,112.659,1004,269,1681,854,4096.0,29.440551335489566,-3.9670080010903774
25,165.179,1103,368,1780,953,4096.0,29.441550590520045,-3.9670080010903774
26,37.164,1200,493,1851,1030,4096.0,29.44254984555052,-3.9670080010903774
27,28.68,1133,637,1758,944,4096.0,29.443549100581,-3.9670080010903774
28,86.787,1133,637,1758,944,4096.0,29.444548355611484,-3.9670080010903774
29,81.708,1076,1141,1736,1190,4096.0,29.447546120702913,-3.9670080010903774
30,110.627,323,323,1397,574,4096.0,29.43257508813685,-3.9678175127560227
31,113.077,254,254,1375,525,4096.0,29.43357434377141,-3.9678175127560227
32,85.413,192,192,1438,588,4096.0,29.43457359940597,-3.9678175127560227
33,107.191,243,243,1416,565,4096.0,29.43557285504053,-3.9678175127560227
34,119.351,309,309,1457,616,4096.0,29.436572110675097,-3.9678175127560222
35,134.437,383,383,1516,689,4096.0,29.43757136630965,-3.9678175127560227
36,132.944,564,564,1470,643,4096.0,29.438570621944205,-3.9678175127560227
37,115.975,800,474,1477,650,4096.0,29.439569877578766,-3.9678175127560227
38,131.45,815,458,1492,665,4096.0,29.440569133213327,-3.9678175127560222
39,113.854,1224,546,1850,1035,4096.0,29.442567644482452,-3.9678175127560227
40,89.924,1224,546,1850,1035,4096.0,29.44356690011701,-3.9678175127560227
41,128.851,1041,736,1642,827,4096.0,29.444566155751566,-3.9678175127560222
42,134.348,955,856,1615,947,4096.0,29.445565411386124,-3.967817512756024
43,84.397,988,986,1648,1077,4096.0,29.446564667020688,-3.9678175127560227
44,77.048,1040,1082,1699,1153,4096.0,29.447563922655252,-3.9678175127560222
45,90.372,461,461,1505,572,4096.0,29.431593628449725,-3.9686270247255626
46,145.461,393,393,1449,517,4096.0,29.432592884688493,-3.9686270247255635
47,138.978,323,323,1397,574,4096.0,29.43359214092726,-3.9686270247255626
48,135.453,353,353,1278,427,4096.0,29.434591397166017,-3.9686270247255626
49,99.932,295,295,1345,495,4096.0,29.435590653404784,-3.968627024725562
50,110.059,243,243,1416,565,4096.0,29.436589909643548,-3.968627024725563
51,108.357,457,457,1375,541,4096.0,29.43758916588231,-3.968627024725564
52,95.749,709,620,1331,504,4096.0,29.438588422121075,-3.968627024725562
53,113.226,728,546,1405,578,4096.0,29.43958767835985,-3.9686270247255635
54,128.791,800,474,1477,650,4096.0,29.440586934598606,-3.968627024725564
