,POP_2015,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,116.513,0,611,6853.0,73.71599086070592,22.275535271760717
1,102.299,0,611,6853.0,73.71703764316385,22.275535271760713
2,93.29,0,727,6853.0,73.71467209274941,22.27470219608178
3,76.349,0,727,6853.0,73.71571887134503,22.27470219608178
4,74.998,0,611,6853.0,73.71676564994068,22.274702196081787
5,79.527,0,648,6853.0,73.71781242853629,22.27470219608178
6,85.383,0,648,6853.0,73.7188592071319,22.274702196081787
7,118.114,0,648,6853.0,73.71754044443377,22.273869122290705
8,92.49,0,648,6853.0,73.71858721916728,22.273869122290705
9,0.0,21,1283,6853.0,73.72327711723494,22.272202980371784
10,28.252,10,1293,6853.0,73.72432388424474,22.272202980371784
11,99.797,138,259,6853.0,73.7177713331684,22.27136991224376
12,114.861,138,259,6853.0,73.71881809631664,22.27136991224376
13,48.672,0,1304,6853.0,73.72405191205783,22.271369912243756
14,75.223,85,36,6853.0,73.71540587855878,22.270536846003253
15,95.818,42,78,6853.0,73.71645263784563,22.27053684600325
16,109.631,138,259,6853.0,73.71749939713249,22.270536846003253
17,58.832,194,315,6853.0,73.71854615641935,22.270536846003253
18,88.936,223,344,6853.0,73.7195929157062,22.27053684600325
19,67.966,0,1100,6853.0,73.72587347142733,22.27053684600325
20,60.434,95,1195,6853.0,73.7269202307142,22.270536846003253
21,77.95,121,0,6853.0,73.71618071865217,22.26970378165017
22,108.455,223,344,6853.0,73.71827422950346,22.26970378165017
23,57.23,0,1100,6853.0,73.72560151748306,22.269703781650165
24,43.367,0,1100,6853.0,73.7266482729087,22.269703781650165
