,POP_2015,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
81,17.699,2165,1928,2092,5000,2504,10877.0,101.17282782012688,12.729344843892134
82,0.006,3564,1427,2863,4856,4050,10877.0,101.14020357654222,12.728528336917872
83,0.0,3292,1155,2591,4852,3778,10877.0,101.14121679730926,12.728528336917872
84,1.976,3214,1077,2513,4773,3700,10877.0,101.1422300180763,12.728528336917872
85,0.206,3157,1012,2448,4786,3669,10877.0,101.14324323884335,12.72852833691787
86,4.786,3102,957,2393,5000,3625,10877.0,101.14526968037744,12.728528336917874
87,18.883,2923,777,1562,5000,3445,10877.0,101.14830934267857,12.728528336917872
88,7.977,3044,772,1440,5000,3567,10877.0,101.14932256344561,12.728528336917872
89,0.0,3044,772,1440,5000,3567,10877.0,101.15033578421264,12.728528336917874
90,0.112,2994,516,1185,5000,3502,10877.0,101.1513490049797,12.728528336917872
91,0.0,2994,516,1185,5000,3502,10877.0,101.15236222574674,12.728528336917872
92,12.819,2537,59,608,5000,3045,10877.0,101.15540188804786,12.728528336917874
93,25.906,2484,6,668,5000,2992,10877.0,101.15641510881491,12.728528336917872
94,14.801,2302,175,843,5000,2810,10877.0,101.15742832958195,12.728528336917872
95,10.208,2276,201,869,5000,2784,10877.0,101.158441550349,12.728528336917872
96,6.637,2224,1316,737,5000,2623,10877.0,101.16249443341717,12.72852833691787
97,17.175,2103,1146,830,5000,2502,10877.0,101.1635076541842,12.728528336917872
98,28.58,2049,1533,954,5000,2448,10877.0,101.16452087495124,12.728528336917872
99,16.939,2157,1710,1131,5000,2556,10877.0,101.16553409571829,12.728528336917872
100,4.718,1976,1739,1445,5000,2375,10877.0,101.16654731648534,12.728528336917872
101,0.929,1976,1739,1445,5000,2375,10877.0,101.1675605372524,12.728528336917874
102,18.204,1813,1576,1644,5000,2212,10877.0,101.16958697878646,12.728528336917872
103,3.664,1962,1725,1890,5000,2361,10877.0,101.17060019955349,12.728528336917872
104,24.554,1955,1718,1882,5000,2354,10877.0,101.17161342032055,12.728528336917874
105,20.391,2036,1799,1964,5000,2376,10877.0,101.17262664108756,12.72852833691787
106,6.375,2121,1884,1885,5000,2291,10877.0,101.17363986185464,12.728528336917872
107,7.491,2138,1841,1799,5000,2206,10877.0,101.17465308262166,12.728528336917872
108,7.204,3556,1419,2855,4811,4042,10877.0,101.14000247599375,12.727711830948406
109,0.673,3203,1066,2503,4714,3689,10877.0,101.14202891349859,12.727711830948405
110,1.496,3127,990,2426,4773,3613,10877.0,101.14304213225103,12.727711830948406
111,0.05,2950,804,2241,4983,3473,10877.0,101.14405535100344,12.727711830948405
112,6.768,2950,804,2241,4983,3473,10877.0,101.14506856975586,12.727711830948401
113,8.033,2858,712,2149,5000,3381,10877.0,101.14608178850827,12.727711830948401
114,4.113,2819,674,1665,5000,3342,10877.0,101.14810822601312,12.727711830948405
115,23.47,3044,772,1440,5000,3567,10877.0,101.14912144476553,12.727711830948401
116,4.543,3137,659,1327,5000,3645,10877.0,101.15013466351795,12.727711830948403
117,18.366,2994,516,1185,5000,3502,10877.0,101.1511478822704,12.727711830948405
118,6.556,2994,516,1185,5000,3502,10877.0,101.1521611010228,12.727711830948406
119,0.006,2743,266,934,5000,3251,10877.0,101.15317431977523,12.727711830948405
120,0.455,2735,258,926,5000,3244,10877.0,101.15418753852767,12.727711830948401
121,3.016,2388,104,772,5000,2899,10877.0,101.15520075728006,12.727711830948406
122,20.753,2388,104,772,5000,2899,10877.0,101.15621397603248,12.727711830948401
123,1.103,2289,188,856,5000,2797,10877.0,101.15722719478491,12.727711830948405
124,2.817,2276,201,869,5000,2784,10877.0,101.15824041353731,12.727711830948406
125,5.814,2062,415,842,5000,2570,10877.0,101.15925363228975,12.727711830948403
126,2.231,2037,440,866,5000,2545,10877.0,101.16026685104215,12.727711830948405
127,1.521,2010,530,957,5000,2518,10877.0,101.16128006979459,12.727711830948401
128,6.251,2062,1478,899,5000,2461,10877.0,101.16330650729944,12.727711830948405
129,17.892,2015,1380,933,5000,2414,10877.0,101.16431972605183,12.727711830948401
130,20.522,1934,1461,1014,5000,2333,10877.0,101.16533294480428,12.727711830948406
131,15.281,1976,1739,1445,5000,2375,10877.0,101.1663461635567,12.727711830948405
132,15.243,1906,1669,1375,5000,2305,10877.0,101.16735938230913,12.727711830948403
133,18.534,1758,1521,1671,5000,2157,10877.0,101.16938581981395,12.727711830948403
134,7.51,1864,1627,1791,5000,2263,10877.0,101.17039903856639,12.727711830948406
135,24.361,1843,1606,1770,5000,2242,10877.0,101.17141225731879,12.727711830948406
136,28.05,1951,1714,1878,5000,2346,10877.0,101.17242547607121,12.727711830948405
137,21.718,2121,1884,1885,5000,2291,10877.0,101.17343869482363,12.727711830948406
138,15.362,2138,1841,1799,5000,2206,10877.0,101.17445191357605,12.727711830948401
139,0.841,3340,1203,2639,4595,3826,10877.0,101.14182782293935,12.726895325983651
140,0.044,2950,804,2241,4983,3473,10877.0,101.14385425641522,12.726895325983653
141,0.823,2852,711,2147,5000,3356,10877.0,101.14486747315316,12.726895325983655
142,0.791,2826,681,2109,5000,3341,10877.0,101.14588068989111,12.726895325983655
143,0.0,2819,674,1665,5000,3342,10877.0,101.14790712336699,12.726895325983651
144,0.679,2819,674,1665,5000,3342,10877.0,101.14892034010492,12.726895325983655
145,4.568,3141,664,1332,5000,3650,10877.0,101.14993355684287,12.726895325983653
146,16.633,3132,654,1323,5000,3640,10877.0,101.1509467735808,12.726895325983655
147,12.084,2894,416,1085,5000,3402,10877.0,101.15195999031876,12.726895325983657
148,2.954,2743,266,934,5000,3251,10877.0,101.15297320705668,12.726895325983651
149,19.849,2743,266,934,5000,3251,10877.0,101.15398642379463,12.726895325983657
150,27.639,2305,187,855,5000,2816,10877.0,101.15499964053258,12.726895325983653
151,19.207,2305,187,855,5000,2816,10877.0,101.15601285727051,12.726895325983655
152,23.806,1951,541,968,5000,2460,10877.0,101.16006572422225,12.726895325983655
153,25.832,2010,530,957,5000,2518,10877.0,101.16107894096021,12.726895325983655
154,6.269,1921,988,1095,5000,2429,10877.0,101.16209215769815,12.726895325983657
155,0.031,2017,1084,999,5000,2503,10877.0,101.16310537443607,12.726895325983651
156,14.907,2026,1162,1077,5000,2425,10877.0,101.16411859117402,12.726895325983651
157,25.894,1865,1495,1083,5000,2264,10877.0,101.16513180791193,12.726895325983651
158,19.232,1854,1617,1108,5000,2253,10877.0,101.1661450246499,12.726895325983655
159,12.42,1842,1605,1311,5000,2241,10877.0,101.16715824138784,12.726895325983655
160,7.098,1719,1482,1647,5000,2118,10877.0,101.16918467486373,12.726895325983655
161,8.143,1623,1386,1550,5000,2022,10877.0,101.17019789160165,12.726895325983651
162,21.457,1690,1452,1617,5000,2089,10877.0,101.1712111083396,12.726895325983655
163,25.863,1841,1603,1768,5000,2236,10877.0,101.17222432507752,12.726895325983655
164,23.096,1906,1669,1833,5000,2301,10877.0,101.1732375418155,12.726895325983653
165,26.243,1992,1694,1653,5000,2059,10877.0,101.17425075855341,12.726895325983657
166,0.287,2830,693,2129,5000,3316,10877.0,101.14466639056914,12.726078822023549
167,2.73,2830,693,2129,5000,3316,10877.0,101.14567960529274,12.726078822023549
168,6.307,2662,643,1990,5000,3148,10877.0,101.14669282001634,12.726078822023549
169,6.182,2597,452,1888,5000,3120,10877.0,101.14770603473993,12.726078822023547
170,4.2,2502,357,1867,5000,3025,10877.0,101.14871924946355,12.726078822023547
171,12.159,2502,357,1867,5000,3025,10877.0,101.14973246418712,12.726078822023547
172,7.721,3021,543,1211,5000,3529,10877.0,101.15175889363434,12.726078822023547
173,13.162,3021,543,1211,5000,3529,10877.0,101.15277210835791,12.726078822023547
174,20.69,2833,355,1023,5000,3341,10877.0,101.15378532308154,12.726078822023544
175,21.6,2234,292,960,5000,2756,10877.0,101.15479853780515,12.726078822023547
176,22.155,2242,283,952,5000,2765,10877.0,101.15581175252873,12.726078822023547
177,10.488,2076,416,1084,5000,2587,10877.0,101.15682496725233,12.726078822023545
178,2.275,2061,431,1099,5000,2573,10877.0,101.15783818197592,12.726078822023547
179,11.542,1962,530,1199,5000,2473,10877.0,101.1588513966995,12.726078822023545
180,22.846,1961,668,1095,5000,2469,10877.0,101.15986461142312,12.726078822023547
181,14.059,1862,615,1041,5000,2370,10877.0,101.16087782614669,12.726078822023547
182,18.172,1782,695,1121,5000,2290,10877.0,101.16189104087033,12.726078822023545
183,4.076,1837,905,1178,5000,2345,10877.0,101.16290425559392,12.726078822023545
184,0.972,2026,1162,1077,5000,2425,10877.0,101.1639174703175,12.72607882202355
185,14.545,1943,1290,1205,5000,2342,10877.0,101.16493068504111,12.726078822023547
186,21.444,1746,1498,1215,5000,2145,10877.0,101.16594389976471,12.726078822023547
187,26.181,1746,1509,1215,5000,2145,10877.0,101.16695711448834,12.726078822023545
188,1.197,1600,1363,1333,5000,1999,10877.0,101.1679703292119,12.726078822023547
189,3.43,1533,1296,1460,5000,1932,10877.0,101.1689835439355,12.726078822023547
190,11.367,1542,1305,1470,5000,1942,10877.0,101.1699967586591,12.726078822023547
191,25.969,1738,1501,1665,5000,2134,10877.0,101.17100997338271,12.726078822023545
192,15.786,1815,1578,1717,5000,2123,10877.0,101.17202318810631,12.726078822023549
193,21.07,1858,1581,1540,5000,1946,10877.0,101.17303640282992,12.726078822023544
194,20.347,1885,1567,1526,5000,1932,10877.0,101.1740496175535,12.726078822023547
195,22.273,1904,1586,1544,5000,1951,10877.0,101.17506283227709,12.726078822023549
196,1.888,2931,912,2259,5000,3417,10877.0,101.14446532200353,12.725262319068026
197,13.697,2931,912,2259,5000,3417,10877.0,101.14547853471294,12.72526231906802
198,18.448,2831,812,2159,5000,3317,10877.0,101.14649174742232,12.725262319068024
199,14.047,2831,812,2159,5000,3317,10877.0,101.14750496013171,12.72526231906802
200,16.004,2450,319,1806,5000,2964,10877.0,101.14851817284111,12.725262319068024
201,8.021,2416,271,1782,5000,2939,10877.0,101.14953138555052,12.72526231906802
202,10.426,2309,164,1674,5000,2832,10877.0,101.15054459825991,12.725262319068024
203,4.587,2309,164,1674,5000,2832,10877.0,101.15155781096931,12.72526231906802
204,13.153,2167,358,1026,5000,2690,10877.0,101.15459744909751,12.725262319068023
205,20.223,2212,313,982,5000,2735,10877.0,101.15561066180689,12.725262319068023
206,14.564,2354,396,1064,5000,2877,10877.0,101.15662387451631,12.725262319068026
207,23.432,1982,510,1178,5000,2493,10877.0,101.15763708722568,12.725262319068023
208,21.201,1923,569,1238,5000,2434,10877.0,101.15865029993509,12.725262319068024
209,20.578,1924,712,1139,5000,2436,10877.0,101.15966351264449,12.725262319068019
210,21.201,1939,692,1118,5000,2448,10877.0,101.16067672535391,12.725262319068023
211,15.904,1730,747,1174,5000,2238,10877.0,101.1616899380633,12.725262319068024
212,4.381,1645,832,1258,5000,2153,10877.0,101.1627031507727,12.725262319068024
213,18.683,1600,1363,1333,5000,1999,10877.0,101.1667560016103,12.725262319068026
214,19.213,1576,1339,1385,5000,1975,10877.0,101.16776921431966,12.725262319068023
215,7.615,1533,1296,1460,5000,1932,10877.0,101.16878242702907,12.725262319068023
216,11.547,1450,1212,1377,5000,1849,10877.0,101.16979563973845,12.725262319068019
217,20.983,1576,1339,1485,5000,1891,10877.0,101.17080885244788,12.725262319068024
218,15.817,1659,1422,1561,5000,1967,10877.0,101.17182206515724,12.725262319068019
219,23.227,1824,1587,1574,5000,1980,10877.0,101.17283527786667,12.725262319068023
220,23.488,1908,1590,1548,5000,1955,10877.0,101.17384849057608,12.72526231906802
221,19.892,1904,1586,1544,5000,1951,10877.0,101.17486170328544,12.725262319068026
222,17.627,3011,992,2340,5000,3497,10877.0,101.14426426745608,12.724445817117012
223,13.626,2881,862,2209,5000,3366,10877.0,101.1452774781514,12.724445817117012
224,12.982,2767,748,2095,5000,3253,10877.0,101.14629068884678,12.724445817117012
225,18.31,2642,623,1970,5000,3128,10877.0,101.14730389954208,12.724445817117013
226,15.793,2491,472,1820,5000,2977,10877.0,101.14831711023744,12.72444581711701
227,12.788,2275,256,1603,5000,2761,10877.0,101.14933032093275,12.724445817117013
228,4.861,2255,235,1603,5000,2761,10877.0,101.15034353162812,12.724445817117012
229,7.74,2309,164,1674,5000,2832,10877.0,101.15135674232347,12.724445817117013
230,33.678,2155,371,1039,5000,2678,10877.0,101.15439637440947,12.724445817117013
231,4.942,2155,371,1039,5000,2678,10877.0,101.15540958510482,12.724445817117013
232,9.491,1896,596,1264,5000,2408,10877.0,101.1584492171908,12.72444581711701
233,17.269,1810,682,1253,5000,2321,10877.0,101.15946242788614,12.724445817117013
234,11.199,1645,832,1258,5000,2153,10877.0,101.16148884927685,12.724445817117013
235,8.407,1563,914,1295,5000,2071,10877.0,101.16250205997217,12.724445817117012
236,9.734,1659,1387,1427,5000,2058,10877.0,101.16554169205818,12.724445817117012
237,15.624,1702,1465,1436,5000,2101,10877.0,101.16655490275352,12.724445817117013
238,22.641,1494,1257,1421,5000,1893,10877.0,101.16756811344887,12.724445817117013
239,22.878,1425,1188,1352,5000,1824,10877.0,101.16858132414421,12.724445817117013
240,14.789,1356,1119,1283,5000,1755,10877.0,101.16959453483955,12.724445817117012
241,17.314,1576,1339,1485,5000,1891,10877.0,101.17060774553487,12.72444581711701
242,20.541,1645,1408,1547,5000,1953,10877.0,101.17162095623021,12.724445817117013
243,11.074,1727,1411,1370,5000,1776,10877.0,101.17263416692556,12.724445817117012
244,21.282,1723,1407,1366,5000,1772,10877.0,101.1736473776209,12.724445817117013
245,22.08,1799,1480,1439,5000,1845,10877.0,101.17466058831621,12.724445817117013
246,0.997,3813,1676,3113,4087,4299,10877.0,101.14001039220092,12.723629316170447
247,8.537,3106,1087,2434,5000,3592,10877.0,101.14406322692659,12.723629316170445
248,10.5,2931,912,2259,5000,3417,10877.0,101.14507643560799,12.723629316170443
249,14.66,2788,769,2117,5000,3274,10877.0,101.14608964428942,12.723629316170445
250,15.107,2657,638,1986,5000,3143,10877.0,101.14710285297083,12.72362931617044
251,18.331,2587,568,1915,5000,3073,10877.0,101.14811606165223,12.723629316170445
252,13.48,2329,310,1657,5000,2815,10877.0,101.14912927033366,12.723629316170442
253,14.346,2217,134,1563,5000,2721,10877.0,101.15014247901509,12.723629316170445
254,6.325,2145,0,1510,5000,2668,10877.0,101.15115568769652,12.72362931617044
255,5.59,2035,16,1363,5000,2521,10877.0,101.15216889637793,12.723629316170447
256,26.648,1942,490,1251,5000,2465,10877.0,101.15419531374074,12.723629316170442
257,0.785,1652,986,1384,5000,2164,10877.0,101.16027456582927,12.723629316170445
258,26.561,1563,929,1295,5000,2074,10877.0,101.16128777451067,12.723629316170445
259,28.985,1483,1009,1215,5000,1995,10877.0,101.16230098319211,12.723629316170443
260,6.145,1401,1055,1133,5000,1909,10877.0,101.16331419187351,12.72362931617044
261,2.15,1498,1152,1229,5000,1987,10877.0,101.16432740055494,12.723629316170445
262,0.617,1552,1216,1294,5000,1951,10877.0,101.16534060923637,12.723629316170443
263,11.386,1459,1222,1386,5000,1858,10877.0,101.16635381791778,12.723629316170443
264,23.482,1459,1222,1386,5000,1858,10877.0,101.1673670265992,12.723629316170442
265,22.591,1356,1119,1283,5000,1755,10877.0,101.16838023528062,12.723629316170445
266,25.62,1288,1051,1215,5000,1687,10877.0,101.16939344396204,12.723629316170442
267,10.377,1398,1161,1273,5000,1679,10877.0,101.17040665264346,12.72362931617044
268,19.643,1926,1608,1566,5000,1973,10877.0,101.17344627868773,12.723629316170445
269,24.274,1859,1541,1499,5000,1906,10877.0,101.17445948736915,12.723629316170445
270,23.27,1859,1541,1499,5000,1906,10877.0,101.17547269605055,12.723629316170445
271,0.006,3813,1676,3113,4087,4299,10877.0,101.13879616707658,12.722812816228254
272,20.534,3829,1692,3128,4102,4315,10877.0,101.1398093737442,12.722812816228258
273,19.936,3916,1779,3215,4190,4402,10877.0,101.14082258041188,12.722812816228254
274,5.814,3106,1087,2434,5000,3592,10877.0,101.14386220041477,12.722812816228254
275,5.357,3022,1003,2350,5000,3508,10877.0,101.14487540708242,12.722812816228254
276,12.437,2889,870,2218,5000,3375,10877.0,101.14588861375006,12.722812816228252
277,9.961,2723,704,2052,5000,3209,10877.0,101.1469018204177,12.722812816228252
278,13.231,2619,600,1948,5000,3105,10877.0,101.14791502708535,12.722812816228256
279,11.819,2532,513,1860,5000,3018,10877.0,101.14892823375297,12.722812816228254
280,13.219,2508,489,1836,5000,2994,10877.0,101.14994144042059,12.722812816228252
281,4.189,2035,16,1363,5000,2521,10877.0,101.15095464708824,12.722812816228252
282,16.686,2031,20,1359,5000,2517,10877.0,101.15196785375588,12.722812816228252
283,22.89,1917,134,1245,5000,2403,10877.0,101.15298106042353,12.72281281622825
284,24.996,1942,490,1251,5000,2465,10877.0,101.15399426709115,12.722812816228258
285,0.0,1652,986,1384,5000,2164,10877.0,101.16007350709701,12.722812816228252
286,13.798,1652,986,1384,5000,2164,10877.0,101.16108671376462,12.722812816228254
287,26.966,1397,1054,1128,5000,1914,10877.0,101.16209992043228,12.722812816228258
288,20.671,1352,1006,1084,5000,1860,10877.0,101.1631131270999,12.722812816228252
289,21.027,1432,1086,1164,5000,1940,10877.0,101.16412633376757,12.722812816228252
290,12.788,1537,1234,1312,5000,1936,10877.0,101.16513954043518,12.722812816228252
291,18.372,1400,1163,1327,5000,1799,10877.0,101.16615274710284,12.722812816228252
292,24.959,1422,1185,1349,5000,1821,10877.0,101.16716595377048,12.722812816228256
293,29.776,1257,1020,1184,5000,1656,10877.0,101.16919236710575,12.722812816228256
294,18.44,1383,1146,1258,5000,1664,10877.0,101.17020557377339,12.722812816228252
295,15.518,1376,1139,1210,5000,1616,10877.0,101.17121878044102,12.722812816228252
296,21.183,1583,1265,1224,5000,1630,10877.0,101.17324519377631,12.72281281622826
297,11.997,1740,1422,1381,5000,1787,10877.0,101.17425840044393,12.722812816228252
298,8.22,1805,1487,1445,5000,1852,10877.0,101.17527160711158,12.722812816228254
299,7.21,3916,1779,3215,4190,4402,10877.0,101.14062157395841,12.721996317290369
300,9.556,3109,1090,2437,5000,3595,10877.0,101.14366118792043,12.721996317290365
301,3.004,3109,1090,2437,5000,3595,10877.0,101.14467439257442,12.721996317290369
302,25.273,2948,929,2276,5000,3434,10877.0,101.1456875972284,12.721996317290367
303,11.153,2850,831,2178,5000,3336,10877.0,101.14670080188242,12.721996317290369
304,12.773,2752,733,2080,5000,3238,10877.0,101.14771400653642,12.721996317290364
305,8.66,2621,609,1950,5000,3107,10877.0,101.14872721119043,12.721996317290365
306,18.114,2533,514,1861,5000,3019,10877.0,101.14974041584443,12.721996317290369
307,13.473,2035,33,1363,5000,2521,10877.0,101.15176682515241,12.721996317290365
308,5.559,1886,165,1214,5000,2372,10877.0,101.15278002980642,12.721996317290369
309,22.03,1800,293,1147,5000,2305,10877.0,101.15379323446041,12.721996317290365
310,15.144,1730,321,1058,5000,2216,10877.0,101.15480643911442,12.721996317290369
311,7.933,1356,1053,1087,5000,1879,10877.0,101.16189887169242,12.721996317290367
312,21.737,1271,925,1003,5000,1780,10877.0,101.16291207634644,12.721996317290369
313,26.137,1390,1044,1122,5000,1899,10877.0,101.1639252810004,12.721996317290364
314,18.029,1428,1106,1184,5000,1827,10877.0,101.16493848565442,12.721996317290367
315,30.705,1338,1101,1265,5000,1737,10877.0,101.1659516903084,12.721996317290369
316,22.36,1311,1074,1238,5000,1710,10877.0,101.16696489496243,12.721996317290369
317,15.343,1200,963,1127,5000,1599,10877.0,101.16797809961642,12.721996317290365
318,18.877,1107,870,1034,5000,1506,10877.0,101.16899130427043,12.721996317290369
319,15.873,1376,1139,1210,5000,1616,10877.0,101.17000450892442,12.721996317290369
320,10.794,1302,1065,1136,5000,1542,10877.0,101.17101771357841,12.721996317290364
321,24.442,1384,1068,1026,5000,1433,10877.0,101.17203091823241,12.721996317290369
322,22.092,1538,1220,1179,5000,1585,10877.0,101.17304412288644,12.721996317290365
323,25.47,1722,1404,1362,5000,1769,10877.0,101.17405732754042,12.721996317290369
324,10.513,1799,1480,1439,5000,1845,10877.0,101.17507053219443,12.721996317290365
325,1.527,4085,1948,3385,3815,4571,10877.0,101.13839417624075,12.721179819356712
326,7.377,3853,1872,3181,5000,4339,10877.0,101.14346018944326,12.721179819356715
327,3.818,3853,1872,3181,5000,4339,10877.0,101.14447339208377,12.721179819356715
328,4.29,2984,965,2312,5000,3470,10877.0,101.14548659472425,12.721179819356717
329,11.198,2843,899,2171,5000,3329,10877.0,101.14649979736475,12.721179819356712
330,6.061,2744,800,2072,5000,3230,10877.0,101.14751300000528,12.721179819356717
331,7.986,2602,658,1930,5000,3088,10877.0,101.14852620264577,12.721179819356715
332,12.618,2473,666,1801,5000,2959,10877.0,101.14953940528626,12.721179819356715
333,12.557,2349,566,1677,5000,2835,10877.0,101.15055260792676,12.721179819356717
334,7.422,2028,244,1356,5000,2514,10877.0,101.15156581056726,12.721179819356717
335,3.166,1933,379,1261,5000,2419,10877.0,101.1525790132078,12.721179819356715
