,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,16.723,74,2279,577,128,2210,630,188,2298.0,6.832852509044594,52.23960005215494
1,18.317,155,2259,537,74,2191,610,157,2298.0,6.834208099265613,52.239600052154934
2,9.408,285,2069,372,299,2000,419,320,2298.0,6.835563689486631,52.23960005215493
3,23.751,653,1911,433,379,1842,370,481,2298.0,6.836919279707651,52.239600052154934
4,5.684,576,1833,355,301,1764,293,403,2298.0,6.83827486992867,52.23960005215494
5,4.917,643,1900,423,369,1832,360,470,2298.0,6.839630460149687,52.239600052154934
6,8.095,931,1809,391,299,1741,258,758,2298.0,6.840986050370708,52.23960005215494
7,9.703,920,1762,378,207,1694,165,747,2298.0,6.842341640591725,52.23960005215493
8,25.236,1194,1785,652,362,1716,440,1021,2298.0,6.843697230812744,52.239600052154934
9,4.422,1154,1716,611,321,1648,374,981,2298.0,6.845052821033764,52.239600052154934
10,5.516,1478,1675,1250,694,1666,235,1620,2298.0,6.8464084112547825,52.239600052154934
11,0.524,1297,1554,1070,582,1486,190,1440,2298.0,6.847764001475801,52.239600052154934
12,13.036,1358,1478,1133,498,1546,8,1502,2298.0,6.849119591696819,52.23960005215494
13,12.601,1367,1468,1143,488,1541,52,1513,2298.0,6.850475181917838,52.239600052154934
14,1.298,1355,1408,1134,428,1499,126,1518,2298.0,6.851830772138856,52.239600052154934
15,28.781,1465,1203,1124,271,1460,157,1644,2298.0,6.853186362359875,52.23960005215494
16,5.901,1382,1085,1091,171,1409,168,1694,2298.0,6.8545419525808935,52.23960005215493
17,12.665,1254,956,1030,92,1348,244,1633,2298.0,6.8558975428019115,52.23960005215493
18,13.934,1115,818,977,206,1295,365,1581,2298.0,6.857253133022931,52.239600052154934
19,2.794,1071,773,964,290,1282,452,1567,2298.0,6.85860872324395,52.23960005215494
20,0.0,951,654,919,370,1237,475,1522,2298.0,6.859964313464969,52.23960005215494
21,0.0,974,677,942,434,1260,595,1545,2298.0,6.861319903685986,52.23960005215494
22,2.227,882,519,873,473,1191,760,1476,2298.0,6.862675493907005,52.239600052154934
23,2.63,898,481,911,435,1229,798,1514,2298.0,6.864031084128023,52.239600052154934
24,0.956,729,313,1079,266,1397,966,1682,2298.0,6.865386674349043,52.239600052154934
25,0.0,736,184,1090,138,1364,1024,1644,2298.0,6.866742264570061,52.23960005215494
26,18.499,736,184,1090,138,1364,1024,1644,2298.0,6.868097854791079,52.239600052154934
27,19.994,699,316,971,6,1327,905,1525,2298.0,6.869453445012099,52.23960005215494
28,32.88,0,665,622,897,834,515,1150,2298.0,6.876231396117192,52.23960005215494
29,51.645,67,601,580,860,781,449,1085,2298.0,6.877586986338211,52.239600052154934
30,51.064,179,486,540,984,655,353,989,2298.0,6.878942576559229,52.239600052154934
31,31.345,296,369,506,976,537,319,928,2298.0,6.880298166780247,52.239600052154934
32,50.847,502,318,498,947,430,405,880,2298.0,6.881653757001266,52.23960005215493
33,47.575,528,193,373,822,305,280,755,2298.0,6.883009347222286,52.23960005215494
34,43.666,627,113,293,742,225,200,675,2298.0,6.884364937443304,52.23960005215494
35,53.565,845,47,30,637,52,331,637,2298.0,6.885720527664323,52.23960005215494
36,47.285,878,285,283,388,215,322,388,2298.0,6.887076117885342,52.23960005215494
37,58.318,819,352,350,305,230,371,305,2298.0,6.888431708106361,52.23960005215494
38,46.46,746,447,446,206,270,455,206,2298.0,6.889787298327379,52.239600052154934
39,34.443,687,531,434,93,212,459,93,2298.0,6.891142888548397,52.239600052154934
40,26.713,681,526,387,28,168,418,57,2298.0,6.892498478769417,52.23960005215494
41,10.722,647,550,323,22,198,399,95,2298.0,6.893854068990434,52.239600052154934
42,17.606,527,503,203,37,186,299,213,2298.0,6.895209659211453,52.239600052154934
43,48.038,438,416,115,119,227,237,295,2298.0,6.89656524943247,52.239600052154934
44,89.14,428,303,119,244,339,264,420,2298.0,6.89792083965349,52.23960005215494
45,76.908,387,262,205,308,416,345,484,2298.0,6.899276429874511,52.23960005215494
46,52.338,239,115,269,419,480,201,595,2298.0,6.900632020095529,52.23960005215494
47,16.606,248,123,318,491,541,210,709,2298.0,6.901987610316547,52.23960005215494
48,0.043,343,218,413,585,447,305,804,2298.0,6.903343200537565,52.239600052154934
49,0.0,436,319,514,678,346,398,905,2298.0,6.904698790758584,52.23960005215493
50,0.0,619,502,697,861,528,526,1088,2298.0,6.906054380979602,52.23960005215493
51,0.0,619,502,697,861,528,526,1088,2298.0,6.907409971200622,52.23960005215494
52,0.0,585,895,1065,1105,513,369,1429,2298.0,6.9087655614216406,52.239600052154934
53,0.0,512,932,1054,1095,502,296,1356,2298.0,6.910121151642659,52.23960005215494
54,12.697,429,1014,1137,1177,585,265,1429,2298.0,6.911476741863677,52.239600052154934
55,13.045,493,1130,1325,1391,798,337,1493,2298.0,6.9141879223057146,52.239600052154934
56,4.517,501,1137,1332,1398,814,352,1500,2298.0,6.9155435125267335,52.23960005215493
57,0.029,623,1392,1391,1246,962,500,1563,2298.0,6.9168991027477515,52.23960005215494
58,7.181,1038,1853,1613,1468,1424,962,1785,2298.0,6.918254692968771,52.23960005215494
59,0.043,995,1811,1571,1426,1381,920,1743,2298.0,6.919610283189789,52.23960005215494
60,0.0,882,1697,1457,1312,1268,806,1629,2298.0,6.920965873410808,52.23960005215494
61,0.0,1142,1958,1510,1364,1528,1067,1682,2298.0,6.926388234294883,52.23960005215494
62,11.833,28,2247,525,57,2178,597,116,2298.0,6.832757860368066,52.238627931821824
63,21.18,167,2205,483,44,2136,555,95,2298.0,6.834113431811448,52.23862793182182
64,39.554,257,2055,345,113,1986,405,141,2298.0,6.835469003254831,52.23862793182182
65,15.617,421,1911,249,223,1842,297,248,2298.0,6.836824574698212,52.23862793182182
66,13.446,658,1772,294,240,1703,231,485,2298.0,6.838180146141594,52.23862793182181
67,16.247,626,1710,232,178,1641,170,453,2298.0,6.839535717584977,52.23862793182182
68,9.641,773,1615,230,83,1546,22,600,2298.0,6.840891289028359,52.23862793182181
69,16.572,879,1668,336,46,1599,124,706,2298.0,6.84224686047174,52.23862793182181
70,15.453,969,1583,427,136,1515,214,796,2298.0,6.843602431915124,52.23862793182182
71,33.87,1113,1511,571,280,1442,274,940,2298.0,6.844958003358505,52.23862793182181
72,17.083,1221,1603,679,389,1534,325,1048,2298.0,6.846313574801887,52.23862793182182
73,9.135,1250,1520,734,443,1451,250,1103,2298.0,6.847669146245271,52.23862793182182
74,3.055,1156,1413,918,458,1345,66,1288,2298.0,6.849024717688653,52.23862793182182
75,7.681,1230,1398,1022,403,1418,70,1391,2298.0,6.850380289132035,52.23862793182181
76,1.013,1332,1274,1028,294,1365,121,1510,2298.0,6.851735860575417,52.23862793182181
77,11.308,1374,1166,1057,255,1374,9,1641,2298.0,6.853091432018799,52.23862793182182
78,7.938,1342,1133,1024,222,1342,68,1627,2298.0,6.854447003462182,52.23862793182182
79,30.803,1280,1001,963,44,1281,200,1566,2298.0,6.855802574905562,52.23862793182181
80,16.022,1160,863,879,212,1197,289,1482,2298.0,6.857158146348946,52.238627931821824
81,13.027,1028,731,852,351,1170,398,1456,2298.0,6.858513717792328,52.238627931821824
82,11.422,1115,818,888,390,1206,434,1491,2298.0,6.85986928923571,52.23862793182182
83,6.452,1172,875,947,451,1265,493,1550,2298.0,6.861224860679092,52.23862793182181
84,4.328,837,540,805,541,1123,692,1408,2298.0,6.862580432122474,52.23862793182181
85,2.215,559,7,1015,316,1187,902,1619,2298.0,6.868002717896004,52.23862793182182
86,1.622,519,482,792,186,1148,726,1346,2298.0,6.870713860782767,52.23862793182181
87,19.485,156,569,469,740,761,397,1023,2298.0,6.876136146556297,52.238627931821824
