,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,129.703,1562,642,1367,1058,1200,1343,2060.0,2.1117582274482047,34.12172651341772
1,1.167,876,544,697,619,511,830,2060.0,2.1027704893254,34.120857558810215
2,102.144,861,529,683,605,496,816,2060.0,2.1027570231397026,34.1199886075674
3,116.433,972,434,760,571,625,813,2060.0,2.103878792690591,34.11998860756739
4,120.225,985,408,772,545,637,826,2060.0,2.1050005622414787,34.119988607567386
5,89.385,682,539,503,439,317,650,2060.0,2.1016217951720617,34.11911965968912
6,303.296,795,350,583,426,448,636,2060.0,2.102743557539381,34.119119659689126
7,265.603,926,407,713,544,579,767,2060.0,2.1038653199066997,34.11911965968912
8,4.52,985,408,772,545,637,826,2060.0,2.104987082274019,34.119119659689126
9,138.379,916,4,721,412,554,697,2060.0,2.1061088446413376,34.119119659689126
10,3.281,555,431,618,406,433,846,2060.0,2.09375605105191,34.11825071517527
11,56.503,610,485,673,461,380,901,2060.0,2.094877806235972,34.118250715175265
12,13.488,418,417,415,429,199,687,2060.0,2.0959995614200344,34.11825071517527
13,19.029,466,465,463,477,111,735,2060.0,2.0971213166040967,34.11825071517528
14,182.852,432,431,429,443,0,701,2060.0,2.0982430717881586,34.11825071517527
15,57.305,455,495,390,509,79,645,2060.0,2.099364826972221,34.11825071517528
16,170.968,522,463,343,446,166,599,2060.0,2.1004865821562833,34.11825071517527
17,205.745,652,419,451,315,305,526,2060.0,2.1016083373403442,34.118250715175265
18,255.541,756,334,543,386,409,597,2060.0,2.102730092524407,34.11825071517528
19,172.864,822,218,609,321,463,611,2060.0,2.1038518477084693,34.11825071517528
20,175.78,891,113,696,388,529,678,2060.0,2.1049736028925317,34.11825071517527
21,115.413,903,27,714,399,541,683,2060.0,2.106095358076593,34.118250715175265
22,1.094,685,476,676,256,598,1011,2060.0,2.092620896084697,34.117381774025695
23,155.731,685,476,675,256,583,996,2060.0,2.093742644085814,34.117381774025695
24,292.943,418,417,415,429,199,687,2060.0,2.0959861400880495,34.117381774025695
25,259.551,392,391,389,403,142,661,2060.0,2.097107888089167,34.11738177402569
26,222.077,315,313,312,326,117,584,2060.0,2.098229636090285,34.11738177402569
27,291.266,356,409,290,457,178,546,2060.0,2.0993513840914018,34.117381774025695
28,297.39,479,378,259,375,230,515,2060.0,2.1004731320925196,34.11738177402569
29,241.251,610,438,350,247,302,438,2060.0,2.101594880093637,34.117381774025695
30,270.05,662,386,450,162,304,453,2060.0,2.102716628094754,34.11738177402569
31,168.344,666,288,472,162,304,450,2060.0,2.103838376095872,34.11738177402569
32,274.279,735,185,543,231,373,518,2060.0,2.1049601240969893,34.11738177402569
33,343.468,894,151,712,390,532,675,2060.0,2.1060818720981067,34.117381774025695
34,254.666,894,151,712,390,532,675,2060.0,2.1072036200992246,34.11738177402569
35,0.875,929,733,976,556,912,1326,2060.0,2.0892422744285746,34.11651283624026
36,30.986,871,663,868,448,804,1218,2060.0,2.090364015247059,34.11651283624026
37,32.079,819,610,810,390,746,1159,2060.0,2.091485756065544,34.11651283624026
38,25.372,685,476,676,256,612,1025,2060.0,2.0926074968840296,34.11651283624026
39,248.761,600,391,591,171,668,994,2060.0,2.0937292377025143,34.11651283624026
40,254.593,532,281,469,0,560,823,2060.0,2.0948509785209994,34.11651283624026
41,317.95,360,152,339,172,388,651,2060.0,2.0959727193394846,34.11651283624026
42,289.079,254,252,272,265,178,523,2060.0,2.0970944601579697,34.11651283624026
43,227.472,207,323,204,360,231,476,2060.0,2.0982162009764544,34.11651283624026
44,248.688,301,348,229,390,246,492,2060.0,2.0993379417949396,34.11651283624026
45,236.877,366,262,143,298,308,399,2060.0,2.100459682613425,34.11651283624026
46,279.455,486,317,226,155,209,345,2060.0,2.1015814234319095,34.11651283624026
47,175.27,536,387,344,32,174,324,2060.0,2.102703164250396,34.11651283624026
48,278.58,571,364,386,67,209,352,2060.0,2.10382490506888,34.11651283624026
49,279.747,736,309,554,233,374,517,2060.0,2.1049466458873654,34.11651283624026
50,313.649,772,298,601,279,421,548,2060.0,2.1060683867058505,34.11651283624026
51,288.787,883,254,736,415,556,660,2060.0,2.107190127524336,34.11651283624026
52,65.544,1227,1074,1329,985,1345,1758,2060.0,2.0858636964488286,34.115643901818856
53,59.711,1133,980,1235,892,1251,1664,2060.0,2.0869854300849933,34.11564390181884
54,69.335,929,733,976,556,912,1326,2060.0,2.089228897357324,34.115643901818856
55,223.389,890,695,950,580,950,1363,2060.0,2.0903506309934885,34.11564390181885
56,266.04,759,550,805,425,883,1249,2060.0,2.091472364629653,34.11564390181885
57,150.7,664,456,711,331,892,1154,2060.0,2.0925940982658187,34.115643901818856
58,232.43,518,311,510,87,648,910,2060.0,2.0937158319019833,34.11564390181885
59,260.062,472,229,416,111,549,812,2060.0,2.0948375655381484,34.115643901818856
60,356.81,264,0,187,115,431,685,2060.0,2.0959592991743135,34.115643901818856
61,267.644,96,155,173,180,336,526,2060.0,2.097081032810479,34.115643901818856
62,330.49,130,250,206,286,302,419,2060.0,2.0982027664466436,34.115643901818856
63,298.848,262,141,22,348,339,294,2060.0,2.0993245000828082,34.11564390181884
64,266.842,272,152,6,292,283,245,2060.0,2.1004462337189733,34.11564390181884
65,251.677,408,259,183,131,145,253,2060.0,2.101567967355139,34.115643901818856
66,179.499,362,343,283,9,0,155,2060.0,2.102689700991304,34.115643901818856
67,230.024,608,451,485,164,305,385,2060.0,2.1038114346274686,34.115643901818856
68,286.746,624,469,537,215,357,400,2060.0,2.104933168263634,34.115643901818856
69,288.933,724,488,647,388,530,500,2060.0,2.106054901899798,34.11564390181885
70,337.781,833,604,755,497,639,609,2060.0,2.107176635535964,34.115643901818856
71,8.895,1270,1117,1372,1028,1388,1801,2060.0,2.0847286150509374,34.11477497076131
72,224.264,1245,1092,1347,1003,1363,1776,2060.0,2.0858503415050946,34.11477497076132
73,317.221,1151,998,1253,910,1269,1682,2060.0,2.0869720679592523,34.11477497076132
74,292.578,1028,875,1130,787,1146,1559,2060.0,2.0880937944134086,34.11477497076131
75,287.402,891,738,993,649,1105,1472,2060.0,2.089215520867566,34.11477497076131
76,326.48,805,609,864,521,1029,1344,2060.0,2.0903372473217234,34.11477497076131
77,343.468,676,480,735,391,952,1215,2060.0,2.09145897377588,34.11477497076131
78,302.202,613,404,659,287,840,1102,2060.0,2.0925807002300374,34.11477497076131
79,279.09,401,193,448,222,671,934,2060.0,2.093702426684194,34.11477497076131
80,330.344,347,140,333,134,577,832,2060.0,2.094824153138352,34.11477497076131
81,308.691,212,63,199,51,443,698,2060.0,2.095945879592508,34.11477497076131
82,272.675,136,128,58,141,450,557,2060.0,2.0970676060466658,34.11477497076132
83,301.765,38,153,38,238,471,466,2060.0,2.0981893325008225,34.11477497076131
84,268.446,120,12,119,383,431,314,2060.0,2.0993110589549793,34.11477497076131
85,325.095,299,117,74,262,253,172,2060.0,2.100432785409137,34.11477497076131
86,239.429,278,220,178,132,127,67,2060.0,2.101554511863294,34.11477497076131
87,272.602,366,348,288,4,4,151,2060.0,2.102676238317451,34.11477497076131
88,344.197,464,447,387,280,289,240,2060.0,2.1037979647716085,34.11477497076131
89,243.147,611,516,534,270,411,388,2060.0,2.1049196912257653,34.11477497076131
90,273.987,717,556,639,381,523,493,2060.0,2.106041417679922,34.11477497076131
91,266.769,823,613,746,487,629,599,2060.0,2.1071631441340792,34.11477497076131
92,223.681,1353,1145,1494,1150,1510,1923,2060.0,2.084715267869429,34.11390604306753
93,349.446,1293,1097,1459,1115,1475,1878,2060.0,2.085836987141891,34.11390604306753
94,319.7,1156,1021,1303,960,1319,1732,2060.0,2.0869587064143524,34.11390604306754
95,308.545,1066,964,1244,900,1259,1670,2060.0,2.0880804256868135,34.11390604306753
96,310.295,857,704,959,615,1113,1439,2060.0,2.089202144959275,34.11390604306754
97,359.143,776,646,901,558,1119,1381,2060.0,2.090323864231736,34.11390604306753
98,341.208,695,509,764,421,982,1244,2060.0,2.091445583504198,34.11390604306754
99,218.067,561,378,632,381,867,1130,2060.0,2.0925673027766587,34.11390604306753
100,292.36,388,192,449,272,715,947,2060.0,2.0936890220491207,34.11390604306754
101,250.365,231,56,313,136,580,811,2060.0,2.0948107413215817,34.11390604306754
102,273.185,223,10,246,68,512,744,2060.0,2.095932460594043,34.11390604306753
103,341.718,152,156,100,192,610,599,2060.0,2.0970541798665043,34.11390604306754
