,POP_2015,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,15.613,3031,5000,6996.0,76.32503639671661,26.90875350250601
1,0.11,2997,5000,6996.0,76.32610749751717,26.908753502506002
2,41.341,835,3059,6996.0,76.34003180792446,26.908753502506002
3,26.058,872,146,6996.0,76.35824052153397,26.908753502506002
4,55.112,813,88,6996.0,76.35931162233453,26.908753502506002
5,92.989,3424,5000,6996.0,76.32146854064804,26.907908624469083
6,31.171,3390,5000,6996.0,76.32253963647278,26.907908624469083
7,61.434,913,3468,6996.0,76.33325059472031,26.90790862446908
8,0.687,913,3468,6996.0,76.33432169054505,26.907908624469083
9,0.0,915,3444,6996.0,76.3353927863698,26.907908624469083
10,0.0,915,3444,6996.0,76.33646388219456,26.90790862446908
11,23.034,835,3059,6996.0,76.33967716966883,26.907908624469083
12,48.9,590,94,6996.0,76.35788579868962,26.90790862446908
13,40.626,727,88,6996.0,76.35895689451438,26.90790862446908
14,63.303,714,12,6996.0,76.36002799033912,26.907908624469083
15,77.542,1227,2680,6996.0,76.38466319430842,26.907908624469083
16,39.499,1595,2685,6996.0,76.38573429013319,26.907908624469083
17,27.405,3390,5000,6996.0,76.321114002732,26.907063748830044
18,47.471,3396,5000,6996.0,76.32218509358117,26.907063748830044
19,73.968,1154,3708,6996.0,76.32968272952533,26.907063748830048
20,53.05,1144,3699,6996.0,76.33075382037451,26.907063748830044
21,45.162,913,3468,6996.0,76.33289600207284,26.907063748830048
22,8.933,913,3468,6996.0,76.333967092922,26.907063748830048
23,7.202,865,3420,6996.0,76.33503818377115,26.907063748830044
24,0.0,915,3444,6996.0,76.33610927462031,26.907063748830044
25,68.196,605,6,6996.0,76.35860218245281,26.90706374883005
26,53.078,829,102,6996.0,76.35967327330198,26.907063748830048
27,68.966,846,119,6996.0,76.36074436415113,26.90706374883005
28,43.54,1963,2690,6996.0,76.38537945368196,26.907063748830044
29,40.709,1162,3717,6996.0,76.3293281675567,26.906218875588802
30,94.364,941,3496,6996.0,76.3314703393043,26.906218875588802
31,35.624,857,3412,6996.0,76.33254142517809,26.906218875588802
32,27.35,778,3333,6996.0,76.33361251105188,26.906218875588795
33,44.09,865,3420,6996.0,76.33468359692569,26.906218875588795
34,5.745,865,3420,6996.0,76.3357546827995,26.9062188755888
35,20.615,846,119,6996.0,76.3593185720231,26.906218875588795
36,5.717,846,119,6996.0,76.3603896578969,26.9062188755888
37,47.608,652,1379,6996.0,76.37217160250869,26.906218875588795
38,69.708,0,1464,6996.0,76.37324268838249,26.9062188755888
39,18.059,1162,3717,6996.0,76.32897362133954,26.905374004745234
40,44.502,1162,3717,6996.0,76.3300447022382,26.905374004745234
41,62.094,977,3531,6996.0,76.33111578313685,26.905374004745234
42,62.204,905,3460,6996.0,76.33218686403552,26.905374004745234
43,143.346,647,3201,6996.0,76.33325794493416,26.905374004745234
44,86.448,647,3201,6996.0,76.33432902583282,26.905374004745237
45,113.055,687,3241,6996.0,76.33540010673148,26.905374004745237
46,99.119,666,3221,6996.0,76.33647118763014,26.905374004745234
47,66.547,666,3221,6996.0,76.3375422685288,26.905374004745234
48,42.166,455,2518,6996.0,76.34182659212341,26.905374004745234
49,81.088,494,2557,6996.0,76.34289767302205,26.905374004745237
50,57.641,466,961,6996.0,76.35896388650188,26.905374004745234
51,65.365,363,859,6996.0,76.36003496740055,26.90537400474523
52,10.72,50,445,6996.0,76.36217712919786,26.905374004745234
53,20.89,50,445,6996.0,76.36324821009654,26.905374004745234
54,61.214,11,738,6996.0,76.36539037189384,26.905374004745234
55,64.183,5,732,6996.0,76.36646145279249,26.905374004745234
56,79.383,652,1379,6996.0,76.37181685728576,26.905374004745234
57,111.351,741,3296,6996.0,76.33290339456826,26.90452913629926
58,89.306,725,3280,6996.0,76.33397447049198,26.904529136299256
59,31.143,516,3071,6996.0,76.33504554641571,26.904529136299256
60,68.966,564,3119,6996.0,76.33611662233946,26.904529136299256
61,124.957,551,3106,6996.0,76.33718769826318,26.90452913629926
62,80.648,372,2434,6996.0,76.34147200195812,26.904529136299256
63,148.569,455,2518,6996.0,76.34254307788184,26.904529136299256
64,86.502,407,2470,6996.0,76.34361415380558,26.904529136299256
65,66.107,386,1008,6996.0,76.35539598896662,26.904529136299256
66,128.613,386,1008,6996.0,76.35646706489037,26.904529136299256
67,154.698,522,1018,6996.0,76.3575381408141,26.90452913629926
68,136.337,440,936,6996.0,76.35860921673785,26.90452913629926
69,92.302,334,830,6996.0,76.35968029266155,26.904529136299256
70,92.605,275,771,6996.0,76.36075136858528,26.904529136299256
71,73.254,72,568,6996.0,76.36182244450902,26.904529136299256
72,54.782,58,554,6996.0,76.36289352043275,26.90452913629926
73,24.436,0,727,6996.0,76.36503567228021,26.90452913629926
74,3.024,15,742,6996.0,76.36610674820395,26.904529136299256
75,97.278,932,3486,6996.0,76.33254885995362,26.903684270250757
76,102.638,857,3412,6996.0,76.33361993090264,26.903684270250757
77,89.801,425,2979,6996.0,76.33469100185167,26.903684270250757
78,168.607,462,3016,6996.0,76.33576207280069,26.903684270250757
79,122.016,487,3041,6996.0,76.33683314374973,26.903684270250753
80,106.871,330,2553,6996.0,76.3400463565968,26.903684270250753
81,131.829,310,2372,6996.0,76.34111742754585,26.903684270250757
82,123.143,372,2435,6996.0,76.34218849849488,26.903684270250757
83,125.205,407,2470,6996.0,76.3432595694439,26.903684270250753
84,101.483,55,977,6996.0,76.35289920798517,26.903684270250753
85,125.644,173,859,6996.0,76.35397027893418,26.903684270250757
86,93.072,220,878,6996.0,76.35504134988321,26.903684270250757
87,107.283,361,983,6996.0,76.35611242083225,26.903684270250757
88,88.784,522,1018,6996.0,76.35718349178129,26.903684270250753
89,132.049,495,991,6996.0,76.3582545627303,26.903684270250757
90,122.291,345,840,6996.0,76.35932563367935,26.903684270250757
91,77.129,275,771,6996.0,76.36039670462837,26.903684270250757
92,81.967,72,568,6996.0,76.3614677755774,26.903684270250757
93,108.602,976,3530,6996.0,76.3321943410896,26.902839406599643
94,118.745,915,3469,6996.0,76.33326540706418,26.90283940659965
95,84.771,403,2957,6996.0,76.33433647303872,26.90283940659965
96,109.922,319,2874,6996.0,76.33540753901325,26.90283940659964
97,94.501,383,2938,6996.0,76.33647860498782,26.90283940659964
98,76.222,195,1376,6996.0,76.3493313966824,26.902839406599647
99,89.086,128,1308,6996.0,76.35040246265694,26.90283940659965
100,98.212,0,1180,6996.0,76.35147352863147,26.90283940659964
101,100.136,25,1057,6996.0,76.35254459460603,26.902839406599643
102,100.494,108,971,6996.0,76.35361566058057,26.90283940659964
103,125.754,181,870,6996.0,76.35468672655513,26.902839406599643
104,118.525,273,935,6996.0,76.35575779252967,26.90283940659964
105,130.62,426,922,6996.0,76.35897099045333,26.902839406599647
106,80.235,426,922,6996.0,76.36004205642787,26.902839406599647
107,58.136,495,991,6996.0,76.3611131224024,26.90283940659965
108,70.862,435,931,6996.0,76.36218418837696,26.902839406599647
109,60.142,356,852,6996.0,76.36325525435153,26.902839406599643
110,135.87,988,3543,6996.0,76.33291089897604,26.901994545345815
111,100.081,316,2870,6996.0,76.33505302097662,26.901994545345815
112,90.9,583,1763,6996.0,76.34790575298007,26.901994545345815
113,105.936,195,1376,6996.0,76.34897681398037,26.90199454534582
114,135.567,128,1308,6996.0,76.35004787498065,26.901994545345815
115,102.857,82,1262,6996.0,76.35111893598095,26.901994545345826
116,111.763,87,1117,6996.0,76.35218999698124,26.90199454534582
117,115.172,134,1109,6996.0,76.35326105798151,26.90199454534582
118,113.88,267,1019,6996.0,76.35433211898179,26.901994545345815
119,142.714,303,987,6996.0,76.35540317998209,26.901994545345815
120,118.498,476,972,6996.0,76.36075848498352,26.90199454534581
121,98.734,397,893,6996.0,76.36182954598382,26.90199454534582
122,96.041,356,852,6996.0,76.3629006069841,26.901994545345815
123,157.667,5000,20,6996.0,76.33041429458524,26.90114968648918
124,99.806,5000,20,6996.0,76.33148535061147,26.901149686489184
125,122.978,0,2554,6996.0,76.33791168676896,26.90114968648918
126,105.111,3,2275,6996.0,76.34005379882144,26.90114968648918
127,68.856,0,2271,6996.0,76.34112485484769,26.901149686489177
128,86.31,0,2062,6996.0,76.34219591087394,26.90114968648918
129,36.888,0,2062,6996.0,76.3432669669002,26.901149686489184
130,105.551,583,1763,6996.0,76.34755119100518,26.90114968648918
131,69.35,583,1763,6996.0,76.34862224703144,26.901149686489184
132,110.966,393,1574,6996.0,76.34969330305769,26.90114968648918
133,111.846,357,1462,6996.0,76.35076435908393,26.90114968648918
134,110.279,333,1363,6996.0,76.35183541511017,26.90114968648918
135,128.586,199,1230,6996.0,76.35290647113642,26.901149686489173
136,82.792,485,1169,6996.0,76.35504858318892,26.901149686489184
137,139.745,697,1193,6996.0,76.3593328072939,26.901149686489177
138,144.033,697,1193,6996.0,76.36040386332017,26.90114968648918
139,114.43,555,1051,6996.0,76.3614749193464,26.901149686489184
140,90.708,555,1051,6996.0,76.36254597537264,26.90114968648918
